Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Jonathan Stewart,RB,16,CAR,NYG,28,206,7,1,2,2,16,0,0,0,33.20,2009
2,Chris Johnson,RB,16,TEN,LAC,21,142,7,1,4,3,37,0,0,0,29.90,2009
3,Lex Hilliard,RB,16,MIA,HOU,3,12,4,1,9,9,74,1,0,0,29.60,2009
4,Adrian Peterson,RB,16,MIN,CHI,24,94,4,2,6,3,43,0,1,1,27.70,2009
5,Cadillac Williams,RB,16,TB,NO,24,129,5,1,3,3,19,0,0,0,26.80,2009
6,Darren Sproles,RB,16,LAC,TEN,5,38,8,2,3,2,23,1,0,0,26.10,2009
7,Brandon Jackson,RB,16,GB,SEA,5,20,4,2,3,3,19,1,0,0,24.90,2009
8,Frank Gore,RB,16,SF,DET,28,71,3,1,6,4,81,0,1,1,24.20,2009
9,Jerome Harrison,RB,16,CLE,OAK,39,148,4,1,0,0,0,0,1,1,22.80,2009
10,Ryan Grant,RB,16,GB,SEA,16,97,6,2,0,0,0,0,0,0,21.70,2009
11,LaDainian Tomlinson,RB,16,LAC,TEN,16,59,4,2,2,2,4,0,0,0,20.30,2009
12,Thomas Jones,RB,16,NYJ,IND,23,105,5,1,0,0,0,0,0,0,19.50,2009
13,Marion Barber,RB,16,DAL,WAS,17,63,4,1,5,4,30,0,0,0,19.30,2009
14,Cedric Benson,RB,16,CIN,KC,29,133,5,0,2,2,7,0,0,0,19.00,2009
15,Ray Rice,RB,16,BAL,PIT,30,141,5,0,2,1,14,0,1,1,18.50,2009
16,Jamaal Charles,RB,16,KC,CIN,24,102,4,0,4,3,22,0,0,0,18.40,2009
17,Sammy Morris,RB,16,NE,JAX,12,95,8,1,1,1,3,0,0,0,16.80,2009
18,Chris Wells,RB,16,ARI,LAR,17,68,4,1,1,1,25,0,0,0,16.30,2009
19,Arian Foster,RB,16,HOU,MIA,19,97,5,1,0,0,0,0,0,0,15.70,2009
20,Julius Jones,RB,16,SEA,GB,14,39,3,0,7,6,51,0,0,0,15.00,2009
21,Maurice Jones-Drew,RB,16,JAX,NE,18,63,4,0,3,3,35,0,0,0,12.80,2009
22,Knowshon Moreno,RB,16,DEN,PHI,9,18,2,0,3,3,17,1,0,0,12.50,2009
23,Felix Jones,RB,16,DAL,WAS,10,58,6,0,4,4,27,0,0,0,12.50,2009
24,Pierre Thomas,RB,16,NO,TB,6,60,10,1,0,0,0,0,0,0,12.00,2009
25,Brad Hoover,FB,16,CAR,NYG,9,37,4,1,1,1,12,0,0,0,11.90,2009
26,Darren McFadden,RB,16,OAK,CLE,7,23,3,0,5,4,55,0,0,0,11.80,2009
27,Tim Hightower,RB,16,ARI,LAR,10,32,3,1,3,2,3,0,0,0,11.50,2009
28,Reggie Bush,RB,16,NO,TB,2,16,8,0,7,6,37,0,0,0,11.30,2009
29,Ricky Williams,RB,16,MIA,HOU,10,35,4,0,7,5,26,0,0,0,11.10,2009
30,Maurice Morris,RB,16,DET,SF,18,37,2,0,7,4,29,0,0,0,10.60,2009
31,Donald Brown,RB,16,IND,NYJ,15,22,2,1,1,1,12,0,0,0,10.40,2009
32,Ryan Moats,RB,16,HOU,MIA,8,23,3,0,4,4,39,0,0,0,10.20,2009
33,Joseph Addai,RB,16,IND,NYJ,6,40,7,1,0,0,0,0,0,0,10.00,2009
34,Rashard Mendenhall,RB,16,PIT,BAL,17,36,2,1,3,1,4,0,1,1,10.00,2009
35,Shonn Greene,RB,16,NYJ,IND,16,95,6,0,0,0,0,0,0,0,9.50,2009
36,Earnest Graham,RB,16,TB,NO,1,8,8,0,6,4,43,0,0,0,9.10,2009
37,Tim Castille,FB,16,KC,CIN,0,0,0,0,1,1,20,1,0,0,9.00,2009
38,Ahman Green,RB,16,GB,SEA,8,29,4,1,0,0,0,0,0,0,8.90,2009
39,Jason Snelling,RB,16,ATL,BUF,15,68,5,0,1,1,6,0,0,0,8.40,2009
40,Justin Forsett,RB,16,SEA,GB,14,70,5,0,2,1,4,0,0,0,8.40,2009
41,Mike Tolbert,FB,16,LAC,TEN,11,60,6,0,2,1,11,0,0,0,8.10,2009
42,Matt Forte,RB,16,CHI,MIN,21,74,4,0,1,1,-7,0,0,0,7.70,2009
43,LeSean McCoy,RB,16,PHI,DEN,6,27,5,0,1,1,39,0,0,0,7.60,2009
44,Ahmad Bradshaw,RB,16,NYG,CAR,11,53,5,0,4,2,3,0,0,0,7.60,2009
45,Chester Taylor,RB,16,MIN,CHI,8,29,4,0,2,2,26,0,0,0,7.50,2009
46,Chris Ogbonnaya,RB,16,LAR,ARI,9,45,5,0,2,1,19,0,0,0,7.40,2009
47,Correll Buckhalter,RB,16,DEN,PHI,5,42,8,0,2,2,12,0,0,0,7.40,2009
48,Rashad Jennings,RB,16,JAX,NE,2,25,13,0,4,3,19,0,0,0,7.40,2009
49,Jerious Norwood,RB,16,ATL,BUF,13,52,4,0,1,1,9,0,0,0,7.10,2009
50,Corey McIntyre,FB,16,BUF,ATL,1,2,2,0,4,4,28,0,0,0,7.00,2009
