Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Richard Rodgers,TE,13,GB,DET,8,8,100,146,1,61,18,18,0,0,0,0,0,31.60,2015
2,Greg Olsen,TE,13,CAR,NO,12,9,75,129,0,32,11,14,0,0,0,1,1,23.90,2015
3,Delanie Walker,TE,13,TEN,JAX,12,8,67,92,1,29,8,12,0,0,0,0,0,23.20,2015
4,Charles Clay,TE,13,BUF,HOU,7,4,57,66,1,40,9,17,0,0,0,0,0,16.60,2015
5,Scott Chandler,TE,13,NE,PHI,7,4,57,61,1,30,9,15,0,0,0,0,0,16.10,2015
6,Benjamin Watson,TE,13,NO,CAR,8,4,50,38,1,14,5,10,0,0,0,0,0,13.80,2015
7,Ryan Griffin,TE,13,HOU,BUF,5,3,60,29,1,14,6,10,0,0,0,0,0,11.90,2015
8,Antonio Gates,TE,13,LAC,DEN,9,6,67,50,0,15,6,8,0,0,0,0,0,11.00,2015
9,Gary Barnidge,TE,13,CLE,CIN,8,5,63,59,0,24,7,12,0,0,0,0,0,10.90,2015
10,Clive Walford,TE,13,OAK,KC,5,5,100,53,0,16,11,11,0,0,0,0,0,10.30,2015
11,Will Tye,TE,13,NYG,NYJ,4,3,75,70,0,45,18,23,0,0,0,0,0,10.00,2015
12,Jason Witten,TE,13,DAL,WAS,9,5,56,46,0,12,5,9,0,0,0,0,0,9.60,2015
13,Julius Thomas,TE,13,JAX,TEN,5,2,40,15,1,9,3,8,0,0,0,0,0,9.50,2015
14,Craig Stevens,TE,13,TEN,JAX,2,2,100,11,1,10,6,6,0,0,0,0,0,9.10,2015
15,Eric Ebron,TE,13,DET,GB,2,2,100,9,1,6,5,5,0,0,0,0,0,8.90,2015
16,Zach Ertz,TE,13,PHI,NE,4,2,50,9,1,5,2,5,0,0,0,1,0,8.90,2015
17,Lee Smith,TE,13,OAK,KC,1,1,100,5,1,5,5,5,0,0,0,0,0,7.50,2015
18,Travis Kelce,TE,13,KC,OAK,3,2,67,42,0,26,14,21,0,0,0,1,1,7.20,2015
19,Jordan Reed,TE,13,WAS,DAL,8,3,38,33,0,16,4,11,0,0,0,0,0,6.30,2015
20,Austin Seferian-Jenkins,TE,13,TB,ATL,6,3,50,31,0,15,5,10,0,0,0,0,0,6.10,2015
21,Jesse James,TE,13,PIT,IND,5,3,60,30,0,20,6,10,0,0,0,0,0,6.00,2015
22,Coby Fleener,TE,13,IND,PIT,8,4,50,20,0,8,3,5,0,0,0,0,0,6.00,2015
23,Ed Dickson,TE,13,CAR,NO,3,3,100,27,0,16,9,9,0,0,0,0,0,5.70,2015
24,Luke Willson,TE,13,SEA,MIN,3,2,67,36,0,22,12,18,0,0,0,0,0,5.60,2015
25,Jacob Tamme,TE,13,ATL,TB,4,3,75,26,0,10,7,9,0,0,0,0,0,5.60,2015
26,Jared Cook,TE,13,LAR,ARI,9,3,33,22,0,10,2,7,0,0,0,1,0,5.20,2015
27,Vernon Davis,TE,13,DEN,LAC,3,2,67,25,0,16,8,13,0,0,0,0,0,4.50,2015
28,Nick Boyle,TE,13,BAL,MIA,4,3,75,15,0,7,4,5,0,0,0,0,0,4.50,2015
29,Martellus Bennett,TE,13,CHI,SF,4,3,75,14,0,7,4,5,0,0,0,1,0,4.40,2015
30,Kyle Rudolph,TE,13,MIN,SEA,4,3,75,13,0,6,3,4,0,0,0,0,0,4.30,2015
31,Ladarius Green,TE,13,LAC,DEN,6,2,33,21,0,16,4,11,0,0,0,0,0,4.10,2015
32,Vance McDonald,TE,13,SF,CHI,3,2,67,18,0,12,6,9,0,0,0,0,0,3.80,2015
33,Owen Daniels,TE,13,DEN,LAC,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2015
34,Mychal Rivera,TE,13,OAK,KC,3,2,67,13,0,7,4,7,0,0,0,0,0,3.30,2015
35,Darren Fells,TE,13,ARI,LAR,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2015
36,Virgil Green,TE,13,DEN,LAC,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2015
37,Cameron Brate,TE,13,TB,ATL,2,2,100,12,0,7,6,6,0,0,0,0,0,3.20,2015
38,Josh Hill,TE,13,NO,CAR,3,2,67,11,0,7,4,6,0,0,0,0,0,3.10,2015
39,Michael Hoomanawanui,TE,13,NO,CAR,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2015
40,Tyler Kroft,TE,13,CIN,CLE,1,1,100,17,0,17,17,17,0,0,0,0,0,2.70,2015
41,Brent Celek,TE,13,PHI,NE,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2015
42,Cooper Helfet,TE,13,SEA,MIN,4,1,25,13,0,13,3,13,0,0,0,0,0,2.30,2015
43,Jermaine Gresham,TE,13,ARI,LAR,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2015
44,James Hanna,TE,13,DAL,WAS,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2015
45,CJ Fiedorowicz,TE,13,HOU,BUF,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
46,Kellen Davis,TE,13,NYJ,NYG,3,1,33,8,0,8,3,8,0,0,0,0,0,1.80,2015
47,John Phillips,TE,13,LAC,DEN,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2015
