Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Javorius Allen,RB,13,BAL,MIA,17,63,4,0,13,12,107,1,0,0,38.00,2015
2,James White,RB,13,NE,PHI,2,4,2,0,13,10,115,1,0,0,30.90,2015
3,Bilal Powell,RB,13,NYJ,NYG,6,17,3,0,13,8,91,1,0,0,24.80,2015
4,TJ Yeldon,RB,13,JAX,TEN,15,57,4,1,4,4,79,0,0,0,23.60,2015
5,DeAngelo Williams,RB,13,PIT,IND,26,134,5,0,6,5,31,0,2,1,23.50,2015
6,Matt Forte,RB,13,CHI,SF,21,84,4,1,5,5,39,0,0,0,23.30,2015
7,Thomas Rawls,RB,13,SEA,MIN,19,101,5,1,3,3,22,0,1,1,23.30,2015
8,Devonta Freeman,RB,13,ATL,TB,14,47,3,0,11,10,56,0,0,0,20.30,2015
9,David Johnson,RB,13,ARI,LAR,22,99,5,0,3,2,21,1,1,0,20.00,2015
10,Darren Sproles,RB,13,PHI,NE,15,66,4,0,6,4,34,0,0,0,20.00,2015
11,Mark Ingram,RB,13,NO,CAR,12,56,5,1,6,4,23,0,1,0,19.90,2015
12,Latavius Murray,RB,13,OAK,KC,20,86,4,1,6,4,11,0,2,0,19.70,2015
13,Shaun Draughn,RB,13,SF,CHI,13,36,3,1,6,5,50,0,0,0,19.60,2015
14,Jonathan Stewart,RB,13,CAR,NO,21,82,4,1,3,3,31,0,1,1,19.30,2015
15,Frank Gore,RB,13,IND,PIT,13,45,4,0,5,3,49,1,0,0,18.40,2015
16,Doug Martin,RB,13,TB,ATL,25,95,4,1,2,1,5,0,1,1,16.00,2015
17,Jeremy Hill,RB,13,CIN,CLE,22,98,5,1,1,0,0,0,0,0,15.80,2015
18,Lamar Miller,RB,13,MIA,BAL,20,113,6,0,2,1,5,0,1,1,14.80,2015
19,Chris Polk,RB,13,HOU,BUF,12,61,5,0,1,1,11,1,0,0,14.20,2015
20,LeSean McCoy,RB,13,BUF,HOU,21,112,5,0,1,0,0,0,0,0,14.20,2015
21,Antonio Andrews,RB,13,TEN,JAX,13,58,5,1,1,1,10,0,0,0,13.80,2015
22,Mike Tolbert,FB,13,CAR,NO,2,33,17,0,3,2,18,1,0,0,13.10,2015
23,Kerwynn Williams,RB,13,ARI,LAR,6,59,10,1,0,0,0,0,1,0,11.90,2015
24,James Starks,RB,13,GB,DET,9,15,2,0,7,5,45,0,2,0,11.00,2015
25,Darren McFadden,RB,13,DAL,WAS,14,53,4,1,1,1,6,0,2,2,10.90,2015
26,Chris Ivory,RB,13,NYJ,NYG,10,47,5,0,5,5,22,0,1,1,10.90,2015
27,Spencer Ware,RB,13,KC,OAK,7,26,4,1,2,2,-1,0,1,0,10.50,2015
28,Fred Jackson,RB,13,SEA,MIN,1,5,5,0,2,2,13,1,0,0,9.80,2015
29,Charles Sims,RB,13,TB,ATL,7,56,8,0,3,2,21,0,0,0,9.70,2015
30,Jeremy Langford,RB,13,CHI,SF,12,59,5,0,3,2,9,0,0,0,8.80,2015
31,Jonathan Grimes,RB,13,HOU,BUF,5,28,6,0,2,2,15,0,0,0,8.30,2015
32,Theo Riddick,RB,13,DET,GB,1,4,4,0,6,5,27,0,0,0,8.10,2015
33,Ka'Deem Carey,RB,13,CHI,SF,5,17,3,1,0,0,0,0,0,0,7.70,2015
34,Isaiah Crowell,RB,13,CLE,CIN,11,62,6,0,1,1,2,0,0,0,7.40,2015
35,Duke Johnson,RB,13,CLE,CIN,5,2,0,0,4,4,30,0,0,0,7.20,2015
36,Ameer Abdullah,RB,13,DET,GB,13,67,5,0,1,0,0,0,0,0,6.70,2015
37,Donald Brown,RB,13,LAC,DEN,7,26,4,0,1,1,31,0,1,0,6.70,2015
38,CJ Anderson,RB,13,DEN,LAC,7,42,6,0,1,1,12,0,0,0,6.40,2015
39,Matt Jones,RB,13,WAS,DAL,18,49,3,0,1,1,5,0,0,0,6.40,2015
40,Charcandrick West,RB,13,KC,OAK,9,35,4,0,3,2,9,0,1,0,6.40,2015
41,Danny Woodhead,RB,13,LAC,DEN,3,10,3,0,7,3,24,0,0,0,6.40,2015
42,Adrian Peterson,RB,13,MIN,SEA,8,18,2,0,4,4,6,0,0,0,6.40,2015
43,Chris Thompson,RB,13,WAS,DAL,1,6,6,0,4,4,18,0,0,0,6.40,2015
44,Melvin Gordon,RB,13,LAC,DEN,12,55,5,0,1,1,8,0,2,1,6.30,2015
45,Ronnie Hillman,RB,13,DEN,LAC,19,56,3,0,1,0,0,0,0,0,5.60,2015
46,Mike Gillislee,RB,13,BUF,HOU,7,41,6,0,1,1,5,0,0,0,5.60,2015
47,Kenjon Barner,RB,13,PHI,NE,9,39,4,0,2,2,7,0,1,1,5.60,2015
48,LeGarrette Blount,RB,13,NE,PHI,13,54,4,0,0,0,0,0,0,0,5.40,2015
49,Jerick McKinnon,RB,13,MIN,SEA,4,18,5,0,6,3,6,0,0,0,5.40,2015
50,Dan Herron,RB,13,IND,PIT,2,8,4,0,3,3,16,0,0,0,5.40,2015
