,Player,Position,Team,Opponent,Points,PlayerID
33,Pat White,QB,MIA,IND,0.0,00-0027020
34,Josh Johnson,QB,TB,BUF,0.0,
35,Mark Brunell,QB,NO,PHI,0.0,00-0002110
36,Matt Flynn,QB,GB,CIN,0.0,00-0026349
37,Steve Smith,WR,NYG,DAL,32.4,
38,Marques Colston,WR,NO,PHI,29.8,00-0024466
39,Vincent Jackson,WR,LAC,BAL,29.1,00-0023496
40,Mike Sims-Walker,WR,JAX,ARI,25.6,00-0025466
41,Ted Ginn,WR,MIA,IND,24.8,00-0025396
42,DeSean Jackson,WR,PHI,NO,24.6,00-0026189
43,Steve Smith,WR,CAR,ATL,24.1,
44,Donald Driver,WR,GB,CIN,21.9,00-0004541
45,Jason Avant,WR,PHI,NO,20.9,00-0024324
46,Chad Johnson,WR,CIN,GB,19.1,00-0020397
47,Johnny Knox,WR,CHI,PIT,19.0,00-0026913
48,Julian Edelman,WR,NE,NYJ,17.8,00-0027150
49,Calvin Johnson,WR,DET,MIN,17.7,00-0025389
50,Laurent Robinson,WR,LA,WAS,17.4,00-0025462
51,Roddy White,WR,ATL,CAR,17.3,00-0023462
52,Dwayne Bowe,WR,KC,OAK,16.6,00-0025410
53,Percy Harvin,WR,MIN,DET,16.5,00-0026998
54,Kelley Washington,WR,BAL,LAC,15.8,00-0022171
55,Terrell Owens,WR,BUF,TB,15.5,00-0012478
56,Jacoby Jones,WR,HOU,TEN,15.3,00-0025460
57,Anquan Boldin,WR,ARI,JAX,15.3,00-0022084
58,Braylon Edwards,WR,CLE,DEN,15.2,00-0023438
59,Nate Washington,WR,TEN,HOU,15.0,00-0023367
60,Larry Fitzgerald,WR,ARI,JAX,13.4,00-0022921
61,Santonio Holmes,WR,PIT,CHI,13.3,00-0024240
62,Steve Breaston,WR,ARI,JAX,13.3,00-0025529
63,Bobby Wade,WR,KC,OAK,13.2,00-0022144
64,Jerricho Cotchery,WR,NYJ,NE,12.7,00-0022811
65,Torry Holt,WR,JAX,ARI,12.5,00-0007681
66,Brandon Stokley,WR,DEN,CLE,12.0,00-0015754
67,Pierre Garcon,WR,IND,MIA,11.8,00-0026345
68,Hines Ward,WR,PIT,CHI,11.7,00-0017162
69,Jabar Gaffney,WR,DEN,CLE,11.2,00-0021163
70,Maurice Stovall,WR,TB,BUF,11.0,00-0024305
71,Bernard Berrian,WR,MIN,DET,10.6,00-0022807
72,Joey Galloway,WR,NE,NYJ,10.3,00-0005720
73,Lee Evans,WR,BUF,TB,10.2,00-0022910
74,TJ Houshmandzadeh,WR,SEA,SF,10.2,
75,Devery Henderson,WR,NO,PHI,10.1,00-0022929
76,Laveranues Coles,WR,CIN,GB,9.1,00-0018958
77,Muhsin Muhammad,WR,CAR,ATL,8.7,00-0011795
78,Nate Burleson,WR,SEA,SF,8.6,00-0021999
79,Josh Reed,WR,BUF,TB,8.6,00-0021166
80,Malcolm Kelly,WR,WAS,LAR,8.1,00-0026191
81,Antwaan Randle El,WR,WAS,LAR,7.9,
82,Brandon Marshall,WR,DEN,CLE,7.8,00-0029620
83,Chansi Stuckey,WR,NYJ,NE,7.7,00-0025622
84,Chris Henry,WR,CIN,GB,7.5,
85,Brent Celek,TE,PHI,NO,21.4,00-0025549
86,Tony Gonzalez,TE,ATL,CAR,20.1,00-0006101
87,Owen Daniels,TE,HOU,TEN,19.2,00-0024313
88,Chris Cooley,TE,WAS,LAR,15.3,00-0022738
89,Marcedes Lewis,TE,JAX,ARI,15.2,00-0024243
90,Kellen Davis,TE,CHI,PIT,14.8,00-0026298
91,Jason Witten,TE,DAL,NYG,14.3,00-0022127
92,Antonio Gates,TE,LAC,BAL,12.8,00-0021547
93,Derek Schouman,TE,BUF,TB,12.2,00-0025609
94,Dante Rosario,TE,CAR,ATL,12.1,00-0025542
95,Jerramy Stevens,TE,TB,BUF,11.4,00-0021159
96,Dustin Keller,TE,NYJ,NE,11.2,00-0026170
97,John Carlson,TE,SEA,SF,10.6,00-0026178
98,Jermichael Finley,TE,GB,CIN,9.6,00-0026231
99,Matt Spaeth,TE,PIT,CHI,9.0,00-0025464
100,Jeremy Shockey,TE,NO,PHI,8.9,00-0021148
101,Alge Crumpler,TE,TEN,HOU,8.4,00-0020285
102,Brandon Pettigrew,TE,DET,MIN,8.0,00-0026996
103,Todd Heap,TE,BAL,LAC,7.9,00-0020516
104,Tony Scheffler,TE,DEN,CLE,7.2,00-0024276
105,Visanthe Shiancoe,TE,MIN,DET,7.1,00-0022054
106,Greg Olsen,TE,CHI,PIT,7.1,00-0025418
107,Donald Lee,TE,GB,CIN,6.8,00-0021929
108,Joel Dreessen,TE,HOU,TEN,6.1,00-0023630
109,Jeff King,TE,CAR,ATL,5.8,00-0024369
110,Heath Miller,TE,PIT,CHI,5.7,00-0023465
111,Benjamin Watson,TE,NE,NYJ,5.3,00-0022943
112,Vernon Davis,TE,SF,SEA,5.2,00-0024221
113,Daniel Coats,TE,CIN,GB,4.6,00-0024607
114,David Thomas,TE,NO,PHI,3.9,00-0024301
115,Randy McMichael,TE,LA,WAS,3.4,00-0021236
116,Spencer Havner,TE,GB,CIN,3.1,00-0023832
117,Will Heller,TE,DET,MIN,3.0,00-0021756
118,Jimmy Kleinsasser,TE,MIN,DET,2.8,00-0009323
119,Anthony Becht,TE,ARI,JAX,2.6,00-0019457
120,Deon Butler,TE,SEA,SF,2.5,00-0027063
121,Kevin Boss,TE,NYG,DAL,2.3,00-0025540
122,Shawn Nelson,TE,BUF,TB,2.3,00-0027088
123,Robert Royal,TE,CLE,DEN,2.3,00-0021273
124,Mike Sellers,TE,WAS,LAR,2.2,00-0014655
125,JP Foschi,TE,CIN,GB,2.2,
126,Martellus Bennett,TE,DAL,NYG,2.1,00-0026201
127,Brandon Manumaleuna,TE,LAC,BAL,1.7,00-0020342
128,Sean Ryan,TE,KC,OAK,1.7,00-0022817
129,Stephen Spach,TE,ARI,JAX,1.7,00-0023108
130,Daniel Graham,TE,DEN,CLE,1.3,00-0021154
131,Casey Fitzsimmons,TE,DET,MIN,1.2,00-0021525
132,Anthony Fasano,TE,MIA,IND,1.1,00-0024268
133,Darren Sproles,RB,LAC,BAL,31.0,00-0023564
134,Ronnie Brown,RB,MIA,IND,28.6,00-0023437
135,Fred Jackson,RB,BUF,TB,26.8,00-0024204
136,Marion Barber,RB,DAL,NYG,26.5,00-0023544
137,Willis McGahee,RB,BAL,LAC,22.9,00-0022178
138,Adrian Peterson,RB,MIN,DET,20.6,00-0025394
139,Michael Turner,RB,ATL,CAR,20.0,00-0022821
140,Cadillac Williams,RB,TB,BUF,19.5,00-0023440
141,DeAngelo Williams,RB,CAR,ATL,19.1,00-0024242
142,Steven Jackson,RB,LA,WAS,18.9,00-0022736
143,Correll Buckhalter,RB,DEN,CLE,17.6,00-0020270
144,Tim Hightower,RB,ARI,JAX,17.4,00-0026289
145,Cedric Benson,RB,CIN,GB,17.1,00-0023439
146,Mike Bell,RB,NO,PHI,16.5,00-0024011
147,Reggie Bush,RB,NO,PHI,16.5,00-0024217
148,Justin Forsett,RB,SEA,SF,15.2,00-0026373
149,Larry Johnson,RB,KC,OAK,14.9,00-0021976
150,Ryan Grant,RB,GB,CIN,14.8,
151,Felix Jones,RB,DAL,NYG,14.6,00-0026162
152,Darren McFadden,RB,OAK,KC,13.5,00-0026144
153,Ray Rice,RB,BAL,LAC,13.2,00-0026195
154,Dantrell Savage,RB,KC,OAK,12.9,00-0026453
155,Maurice Jones-Drew,RB,JAX,ARI,12.3,00-0024275
156,Donald Brown,RB,IND,MIA,12.0,00-0027003
157,Jason Snelling,RB,ATL,CAR,11.7,00-0025631
158,Knowshon Moreno,RB,DEN,CLE,11.7,00-0026988
159,Matt Forte,RB,CHI,PIT,11.2,00-0026184
160,Jonathan Stewart,RB,CAR,ATL,10.9,00-0026153
161,Clinton Portis,RB,WAS,LAR,10.8,00-0021179
162,Kevin Smith,RB,DET,MIN,10.3,
163,Julius Jones,RB,SEA,SF,9.9,00-0022840
164,Heath Evans,FB,NO,PHI,9.6,00-0020507
165,Brian Westbrook,RB,PHI,NO,9.6,00-0021216
166,LeSean McCoy,RB,PHI,NO,9.5,00-0027029
167,Steve Slaton,RB,HOU,TEN,8.9,00-0026229
168,Leon Washington,RB,NYJ,NE,8.6,00-0024332
169,Ricky Williams,RB,MIA,IND,8.2,00-0017915
170,Jason Wright,RB,ARI,JAX,7.5,00-0022288
171,Jerome Harrison,RB,CLE,DEN,7.2,00-0024359
172,Ahmad Bradshaw,RB,NYG,DAL,6.5,00-0025637
173,Thomas Jones,RB,NYJ,NE,6.3,00-0019641
174,Moran Norris,RB,SF,SEA,6.3,00-0020508
175,Michael Bush,RB,OAK,KC,6.2,00-0025487
176,Rashard Mendenhall,RB,PIT,CHI,6.2,00-0026163
177,Willie Parker,RB,PIT,CHI,6.0,00-0022250
178,Brandon Jacobs,RB,NYG,DAL,5.8,00-0023545
179,Chester Taylor,RB,MIN,DET,5.8,00-0021314
180,Mewelde Moore,RB,PIT,CHI,5.8,00-0022217
181,Nate Kaeding,K,LAC,BAL,0.0,00-0022737
182,John Carney,K,NO,PHI,0.0,00-0002655
183,Dan Carpenter,K,MIA,IND,0.0,00-0026003
184,Joe Nedney,K,SF,SEA,0.0,00-0011970
185,Jay Feely,K,NYJ,NE,0.0,00-0019770
186,Thomas Howard,K,OAK,KC,0.0,00-0024253
187,Kris Brown,K,HOU,TEN,0.0,00-0001980
188,Matt Prater,K,DEN,CLE,0.0,00-0023853
189,Ryan Longwell,K,MIN,DET,0.0,00-0010072
190,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
191,Sebastian Janikowski,K,OAK,KC,0.0,00-0019646
192,Adam Vinatieri,K,IND,MIA,0.0,00-0016919
193,Shaun Suisham,K,WAS,LAR,0.0,00-0023001
194,David Akers,K,PHI,NO,0.0,00-0000108
195,John Kasay,K,CAR,ATL,0.0,00-0009028
196,Rob Bironas,K,TEN,HOU,0.0,00-0020962
197,Jason Hanson,K,DET,MIN,0.0,00-0006800
198,Neil Rackers,K,ARI,JAX,0.0,00-0019676
199,Nick Folk,K,DAL,NYG,0.0,00-0025565
200,Steven Hauschka,K,BAL,LAC,0.0,
201,Shayne Graham,K,CIN,GB,0.0,00-0019536
202,Phil Dawson,K,CLE,DEN,0.0,00-0004091
203,Mason Crosby,K,GB,CIN,0.0,00-0025580
204,Josh Scobee,K,JAX,ARI,0.0,00-0022874
205,Robbie Gould,K,CHI,PIT,0.0,00-0023252
206,Ryan Succop,K,KC,OAK,0.0,00-0026968
207,Jason Elam,K,ATL,CAR,0.0,00-0004811
208,Olindo Mare,K,SEA,SF,0.0,00-0010373
209,Mike Nugent,K,TB,BUF,0.0,00-0023482
210,Jeff Reed,K,PIT,CHI,0.0,00-0020737
211,Josh Brown,K,LA,WAS,0.0,00-0021940
212,Rhys Lloyd,K,CAR,ATL,0.0,00-0023363
213,David Buehler,K,DAL,NYG,0.0,00-0027119
214,New Orleans Saints,DST,NO,PHI,16.0,
215,Buffalo Bills,DST,BUF,TB,13.0,
216,New York Giants,DST,NYG,DAL,13.0,
217,Minnesota Vikings,DST,MIN,DET,12.0,
218,Green Bay Packers,DST,GB,CIN,11.0,
219,Oakland Raiders,DST,OAK,KC,10.0,
220,Cincinnati Bengals,DST,CIN,GB,9.0,
221,Atlanta Falcons,DST,ATL,CAR,8.0,
222,Los Angeles Rams,DST,LA,WAS,7.0,
223,San Francisco 49ers,DST,SF,SEA,7.0,
224,Chicago Bears,DST,CHI,PIT,7.0,
225,Washington Redskins,DST,WAS,LAR,7.0,
226,New York Jets,DST,NYJ,NE,6.0,
227,Kansas City Chiefs,DST,KC,OAK,6.0,
228,Baltimore Ravens,DST,BAL,LAC,6.0,
229,Tampa Bay Buccaneers,DST,TB,BUF,6.0,
230,Houston Texans,DST,HOU,TEN,5.0,
231,New England Patriots,DST,NE,NYJ,5.0,
232,Detroit Lions,DST,DET,MIN,5.0,
233,Seattle Seahawks,DST,SEA,SF,4.0,
234,Indianapolis Colts,DST,IND,MIA,4.0,
235,Pittsburgh Steelers,DST,PIT,CHI,3.0,
236,Carolina Panthers,DST,CAR,ATL,3.0,
237,Jacksonville Jaguars,DST,JAX,ARI,3.0,
238,Los Angeles Chargers,DST,LAC,BAL,2.0,
239,Philadelphia Eagles,DST,PHI,NO,2.0,
240,Cleveland Browns,DST,CLE,DEN,2.0,
241,Miami Dolphins,DST,MIA,IND,1.0,
242,Dallas Cowboys,DST,DAL,NYG,0.0,
243,Tennessee Titans,DST,TEN,HOU,-1.0,
