Player,Position,Team,Opponent,Points
Maurice Stovall,WR,TB,BUF,11.00
Bernard Berrian,WR,MIN,DET,10.60
Joey Galloway,WR,NE,NYJ,10.30
Lee Evans,WR,BUF,TB,10.20
TJ Houshmandzadeh,WR,SEA,SF,10.20
Devery Henderson,WR,NO,PHI,10.10
Laveranues Coles,WR,CIN,GB,9.10
Muhsin Muhammad,WR,CAR,ATL,8.70
Nate Burleson,WR,SEA,SF,8.60
Josh Reed,WR,BUF,TB,8.60
Malcolm Kelly,WR,WAS,LAR,8.10
Antwaan Randle El,WR,WAS,LAR,7.90
Brandon Marshall,WR,DEN,CLE,7.80
Chansi Stuckey,WR,NYJ,NE,7.70
Chris Henry,WR,CIN,GB,7.50
Brent Celek,TE,PHI,NO,21.40
Tony Gonzalez,TE,ATL,CAR,20.10
Owen Daniels,TE,HOU,TEN,19.20
Chris Cooley,TE,WAS,LAR,15.30
Marcedes Lewis,TE,JAX,ARI,15.20
Kellen Davis,TE,CHI,PIT,14.80
Jason Witten,TE,DAL,NYG,14.30
Antonio Gates,TE,LAC,BAL,12.80
Derek Schouman,TE,BUF,TB,12.20
Dante Rosario,TE,CAR,ATL,12.10
Jerramy Stevens,TE,TB,BUF,11.40
Dustin Keller,TE,NYJ,NE,11.20
John Carlson,TE,SEA,SF,10.60
Jermichael Finley,TE,GB,CIN,9.60
Matt Spaeth,TE,PIT,CHI,9.00
Jeremy Shockey,TE,NO,PHI,8.90
Alge Crumpler,TE,TEN,HOU,8.40
Brandon Pettigrew,TE,DET,MIN,8.00
Todd Heap,TE,BAL,LAC,7.90
Tony Scheffler,TE,DEN,CLE,7.20
Visanthe Shiancoe,TE,MIN,DET,7.10
Greg Olsen,TE,CHI,PIT,7.10
Donald Lee,TE,GB,CIN,6.80
Joel Dreessen,TE,HOU,TEN,6.10
Jeff King,TE,CAR,ATL,5.80
Heath Miller,TE,PIT,CHI,5.70
Benjamin Watson,TE,NE,NYJ,5.30
Vernon Davis,TE,SF,SEA,5.20
Daniel Coats,TE,CIN,GB,4.60
David Thomas,TE,NO,PHI,3.90
Randy McMichael,TE,LAR,WAS,3.40
Spencer Havner,TE,GB,CIN,3.10
Will Heller,TE,DET,MIN,3.00
Jimmy Kleinsasser,TE,MIN,DET,2.80
Anthony Becht,TE,ARI,JAX,2.60
Deon Butler,TE,SEA,SF,2.50
Kevin Boss,TE,NYG,DAL,2.30
Shawn Nelson,TE,BUF,TB,2.30
Robert Royal,TE,CLE,DEN,2.30
Mike Sellers,TE,WAS,LAR,2.20
JP Foschi,TE,CIN,GB,2.20
Martellus Bennett,TE,DAL,NYG,2.10
Brandon Manumaleuna,TE,LAC,BAL,1.70
Sean Ryan,TE,KC,OAK,1.70
Stephen Spach,TE,ARI,JAX,1.70
Daniel Graham,TE,DEN,CLE,1.30
Casey Fitzsimmons,TE,DET,MIN,1.20
Anthony Fasano,TE,MIA,IND,1.10
Darren Sproles,RB,LAC,BAL,31.00
Ronnie Brown,RB,MIA,IND,28.60
Fred Jackson,RB,BUF,TB,26.80
Marion Barber,RB,DAL,NYG,26.50
Willis McGahee,RB,BAL,LAC,22.90
Adrian Peterson,RB,MIN,DET,20.60
Michael Turner,RB,ATL,CAR,20.00
Cadillac Williams,RB,TB,BUF,19.50
DeAngelo Williams,RB,CAR,ATL,19.10
Steven Jackson,RB,LAR,WAS,18.90
Correll Buckhalter,RB,DEN,CLE,17.60
Tim Hightower,RB,ARI,JAX,17.40
Cedric Benson,RB,CIN,GB,17.10
Mike Bell,RB,NO,PHI,16.50
Reggie Bush,RB,NO,PHI,16.50
Justin Forsett,RB,SEA,SF,15.20
Larry Johnson,RB,KC,OAK,14.90
Ryan Grant,RB,GB,CIN,14.80
Felix Jones,RB,DAL,NYG,14.60
Darren McFadden,RB,OAK,KC,13.50
Ray Rice,RB,BAL,LAC,13.20
Dantrell Savage,RB,KC,OAK,12.90
Maurice Jones-Drew,RB,JAX,ARI,12.30
Donald Brown,RB,IND,MIA,12.00
Jason Snelling,RB,ATL,CAR,11.70
Knowshon Moreno,RB,DEN,CLE,11.70
Matt Forte,RB,CHI,PIT,11.20
Jonathan Stewart,RB,CAR,ATL,10.90
Clinton Portis,RB,WAS,LAR,10.80
Kevin Smith,RB,DET,MIN,10.30
Julius Jones,RB,SEA,SF,9.90
Heath Evans,FB,NO,PHI,9.60
Brian Westbrook,RB,PHI,NO,9.60
LeSean McCoy,RB,PHI,NO,9.50
Steve Slaton,RB,HOU,TEN,8.90
Leon Washington,RB,NYJ,NE,8.60
Ricky Williams,RB,MIA,IND,8.20
Jason Wright,RB,ARI,JAX,7.50
Jerome Harrison,RB,CLE,DEN,7.20
Ahmad Bradshaw,RB,NYG,DAL,6.50
Thomas Jones,RB,NYJ,NE,6.30
Moran Norris,RB,SF,SEA,6.30
Michael Bush,RB,OAK,KC,6.20
Rashard Mendenhall,RB,PIT,CHI,6.20
Willie Parker,RB,PIT,CHI,6.00
Brandon Jacobs,RB,NYG,DAL,5.80
Chester Taylor,RB,MIN,DET,5.80
Mewelde Moore,RB,PIT,CHI,5.80
Nate Kaeding,K,LAC,BAL,0.00
John Carney,K,NO,PHI,0.00
Dan Carpenter,K,MIA,IND,0.00
Joe Nedney,K,SF,SEA,0.00
Jay Feely,K,NYJ,NE,0.00
Thomas Howard,K,OAK,KC,0.00
Kris Brown,K,HOU,TEN,0.00
Matt Prater,K,DEN,CLE,0.00
Ryan Longwell,K,MIN,DET,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
Sebastian Janikowski,K,OAK,KC,0.00
Adam Vinatieri,K,IND,MIA,0.00
Shaun Suisham,K,WAS,LAR,0.00
David Akers,K,PHI,NO,0.00
John Kasay,K,CAR,ATL,0.00
Rob Bironas,K,TEN,HOU,0.00
Jason Hanson,K,DET,MIN,0.00
Neil Rackers,K,ARI,JAX,0.00
Nick Folk,K,DAL,NYG,0.00
Steven Hauschka,K,BAL,LAC,0.00
Shayne Graham,K,CIN,GB,0.00
Phil Dawson,K,CLE,DEN,0.00
Mason Crosby,K,GB,CIN,0.00
Josh Scobee,K,JAX,ARI,0.00
Robbie Gould,K,CHI,PIT,0.00
Ryan Succop,K,KC,OAK,0.00
Jason Elam,K,ATL,CAR,0.00
Olindo Mare,K,SEA,SF,0.00
Mike Nugent,K,TB,BUF,0.00
Jeff Reed,K,PIT,CHI,0.00
Josh Brown,K,LAR,WAS,0.00
Rhys Lloyd,K,CAR,ATL,0.00
David Buehler,K,DAL,NYG,0.00
New Orleans Saints,DST,NO,PHI,16.00
Buffalo Bills,DST,BUF,TB,13.00
New York Giants,DST,NYG,DAL,13.00
Minnesota Vikings,DST,MIN,DET,12.00
Green Bay Packers,DST,GB,CIN,11.00
Oakland Raiders,DST,OAK,KC,10.00
Cincinnati Bengals,DST,CIN,GB,9.00
Atlanta Falcons,DST,ATL,CAR,8.00
Los Angeles Rams,DST,LAR,WAS,7.00
San Francisco 49ers,DST,SF,SEA,7.00
Chicago Bears,DST,CHI,PIT,7.00
Washington Redskins,DST,WAS,LAR,7.00
New York Jets,DST,NYJ,NE,6.00
Kansas City Chiefs,DST,KC,OAK,6.00
Baltimore Ravens,DST,BAL,LAC,6.00
Tampa Bay Buccaneers,DST,TB,BUF,6.00
Houston Texans,DST,HOU,TEN,5.00
New England Patriots,DST,NE,NYJ,5.00
Detroit Lions,DST,DET,MIN,5.00
Seattle Seahawks,DST,SEA,SF,4.00
Indianapolis Colts,DST,IND,MIA,4.00
Pittsburgh Steelers,DST,PIT,CHI,3.00
Carolina Panthers,DST,CAR,ATL,3.00
Jacksonville Jaguars,DST,JAX,ARI,3.00
Los Angeles Chargers,DST,LAC,BAL,2.00
Philadelphia Eagles,DST,PHI,NO,2.00
Cleveland Browns,DST,CLE,DEN,2.00
Miami Dolphins,DST,MIA,IND,1.00
Dallas Cowboys,DST,DAL,NYG,0.00
Tennessee Titans,DST,TEN,HOU,-1.00
