Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Chris Johnson,RB,2,TEN,HOU,16,197,12,2,11,9,87,1,0,0,58.40,2009
2,Frank Gore,RB,2,SF,SEA,16,207,13,2,5,5,39,0,0,0,44.60,2009
3,Darren Sproles,RB,2,LAC,BAL,10,26,3,0,9,7,124,1,0,0,31.00,2009
4,Ronnie Brown,RB,2,MIA,IND,24,136,6,2,1,0,0,0,0,0,28.60,2009
5,Fred Jackson,RB,2,BUF,TB,28,163,6,0,8,6,25,0,1,1,26.80,2009
6,Marion Barber,RB,2,DAL,NYG,18,124,7,1,2,2,31,0,0,0,26.50,2009
7,Willis McGahee,RB,2,BAL,LAC,15,79,5,2,2,2,10,0,0,0,22.90,2009
8,Adrian Peterson,RB,2,MIN,DET,15,92,6,1,4,4,24,0,1,1,20.60,2009
9,Michael Turner,RB,2,ATL,CAR,28,105,4,1,1,1,5,0,1,1,20.00,2009
10,Cadillac Williams,RB,2,TB,BUF,7,9,1,0,9,7,56,1,0,0,19.50,2009
11,DeAngelo Williams,RB,2,CAR,ATL,16,79,5,1,6,3,32,0,1,1,19.10,2009
12,Steven Jackson,RB,2,LAR,WAS,17,104,6,0,6,4,15,0,0,0,18.90,2009
13,Correll Buckhalter,RB,2,DEN,CLE,9,76,8,1,3,1,30,0,0,0,17.60,2009
14,Tim Hightower,RB,2,ARI,JAX,15,72,5,1,3,3,12,0,0,0,17.40,2009
15,Cedric Benson,RB,2,CIN,GB,29,141,5,0,0,0,0,0,0,0,17.10,2009
16,Mike Bell,RB,2,NO,PHI,17,86,5,1,1,1,9,0,0,0,16.50,2009
17,Reggie Bush,RB,2,NO,PHI,10,33,3,1,5,3,42,0,0,0,16.50,2009
18,Justin Forsett,RB,2,SEA,SF,5,35,7,0,6,6,57,0,0,0,15.20,2009
19,Larry Johnson,RB,2,KC,OAK,24,78,3,0,4,3,41,0,0,0,14.90,2009
20,Ryan Grant,RB,2,GB,CIN,14,46,3,1,5,3,22,0,1,1,14.80,2009
21,Felix Jones,RB,2,DAL,NYG,7,96,14,1,1,0,0,0,1,1,14.60,2009
22,Darren McFadden,RB,2,OAK,KC,12,35,3,1,5,2,20,0,0,0,13.50,2009
23,Ray Rice,RB,2,BAL,LAC,8,36,5,0,6,5,46,0,0,0,13.20,2009
24,Dantrell Savage,RB,2,KC,OAK,3,26,9,0,9,6,43,0,0,0,12.90,2009
25,Maurice Jones-Drew,RB,2,JAX,ARI,13,66,5,0,7,4,17,0,0,0,12.30,2009
26,Donald Brown,RB,2,IND,MIA,4,26,7,1,1,1,24,0,0,0,12.00,2009
27,Jason Snelling,RB,2,ATL,CAR,6,37,6,0,1,1,10,1,0,0,11.70,2009
28,Knowshon Moreno,RB,2,DEN,CLE,17,75,4,0,2,2,22,0,0,0,11.70,2009
29,Matt Forte,RB,2,CHI,PIT,13,29,2,0,6,5,33,0,1,0,11.20,2009
30,Jonathan Stewart,RB,2,CAR,ATL,9,65,7,0,3,3,14,0,1,0,10.90,2009
31,Clinton Portis,RB,2,WAS,LAR,19,79,4,0,3,2,9,0,0,0,10.80,2009
32,Kevin Smith,RB,2,DET,MIN,24,83,4,0,3,2,10,0,1,1,10.30,2009
33,Julius Jones,RB,2,SEA,SF,8,11,1,0,3,3,-2,1,0,0,9.90,2009
34,Heath Evans,FB,2,NO,PHI,0,0,0,0,3,2,16,1,0,0,9.60,2009
35,Brian Westbrook,RB,2,PHI,NO,13,52,4,0,5,3,14,0,0,0,9.60,2009
36,LeSean McCoy,RB,2,PHI,NO,5,18,4,0,5,4,37,0,0,0,9.50,2009
37,Steve Slaton,RB,2,HOU,TEN,17,34,2,0,5,3,25,0,2,0,8.90,2009
38,Leon Washington,RB,2,NYJ,NE,14,58,4,0,3,2,18,0,1,1,8.60,2009
39,Ricky Williams,RB,2,MIA,IND,19,69,4,0,1,1,3,0,0,0,8.20,2009
40,Jason Wright,RB,2,ARI,JAX,0,0,0,0,1,1,5,1,0,0,7.50,2009
41,Jerome Harrison,RB,2,CLE,DEN,3,8,3,0,4,4,24,0,0,0,7.20,2009
42,Ahmad Bradshaw,RB,2,NYG,DAL,9,37,4,0,2,2,8,0,0,0,6.50,2009
43,Thomas Jones,RB,2,NYJ,NE,14,54,4,0,1,1,-1,0,0,0,6.30,2009
44,Moran Norris,RB,2,SF,SEA,2,16,8,0,3,3,17,0,0,0,6.30,2009
45,Michael Bush,RB,2,OAK,KC,9,35,4,0,1,1,17,0,0,0,6.20,2009
46,Rashard Mendenhall,RB,2,PIT,CHI,3,39,13,0,1,1,13,0,0,0,6.20,2009
47,Willie Parker,RB,2,PIT,CHI,14,47,3,0,1,1,3,0,1,0,6.00,2009
48,Brandon Jacobs,RB,2,NYG,DAL,16,58,4,0,1,0,0,0,0,0,5.80,2009
49,Chester Taylor,RB,2,MIN,DET,4,8,2,0,3,3,20,0,1,0,5.80,2009
50,Mewelde Moore,RB,2,PIT,CHI,2,13,7,0,3,3,15,0,0,0,5.80,2009
