Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Mike Evans,WR,11,TB,WAS,9,7,78,209,2,56,23,30,0,0,0,0,0,42.90,2014
2,Alshon Jeffery,WR,11,CHI,MIN,17,11,65,135,1,34,8,12,0,0,0,0,0,33.50,2014
3,Kelvin Benjamin,WR,11,CAR,ATL,13,9,69,109,1,22,8,12,0,0,0,0,0,28.90,2014
4,Brandon Marshall,WR,11,CHI,MIN,10,7,70,90,2,44,9,13,0,0,0,0,0,28.00,2014
5,AJ Green,WR,11,CIN,NO,8,6,75,127,1,38,16,21,0,0,0,0,0,27.70,2014
6,Randall Cobb,WR,11,GB,PHI,13,10,77,129,0,22,10,13,0,0,0,0,0,25.90,2014
7,Kenny Britt,WR,11,LAR,DEN,7,4,57,128,1,63,18,32,0,0,0,0,0,25.80,2014
8,Jordan Matthews,WR,11,PHI,GB,8,5,63,107,1,40,13,21,0,0,0,0,0,24.70,2014
9,Jeremy Maclin,WR,11,PHI,GB,11,9,82,93,1,26,9,10,0,0,0,0,0,24.30,2014
10,Emmanuel Sanders,WR,11,DEN,LAR,8,5,63,102,1,42,13,20,0,0,0,0,0,24.20,2014
11,Antonio Brown,WR,11,PIT,TEN,11,9,82,91,1,17,8,10,0,0,0,0,0,24.10,2014
12,Jordy Nelson,WR,11,GB,PHI,10,4,40,109,1,64,11,27,0,0,0,0,0,23.90,2014
13,Andrew Hawkins,WR,11,CLE,HOU,13,6,46,97,1,32,8,16,0,0,0,0,0,21.70,2014
14,Roddy White,WR,11,ATL,CAR,12,8,67,75,1,19,6,9,0,0,0,0,0,21.50,2014
15,Rueben Randle,WR,11,NYG,SF,15,7,47,112,0,26,8,16,0,0,0,0,0,21.20,2014
16,Demaryius Thomas,WR,11,DEN,LAR,10,7,70,103,0,23,10,15,0,0,0,0,0,20.30,2014
17,Michael Floyd,WR,11,ARI,DET,5,2,40,54,2,42,11,27,0,0,0,0,0,19.40,2014
18,Michael Crabtree,WR,11,SF,NYG,8,3,38,85,1,48,11,28,0,0,0,0,0,17.50,2014
19,Doug Baldwin,WR,11,SEA,KC,9,6,67,45,1,23,5,8,0,0,0,0,0,16.50,2014
20,Odell Beckham Jr,WR,11,NYG,SF,13,6,46,93,0,37,7,16,0,0,0,0,0,15.30,2014
21,Nate Washington,WR,11,TEN,PIT,2,1,50,80,1,80,40,80,0,0,0,0,0,15.00,2014
22,Charles Johnson,WR,11,MIN,CHI,7,6,86,87,0,24,12,15,0,0,0,0,0,14.70,2014
23,Jarvis Landry,WR,11,MIA,BUF,5,5,100,46,1,12,9,9,0,0,0,1,1,14.60,2014
24,Malcom Floyd,WR,11,LAC,OAK,6,4,67,44,1,22,7,11,0,0,0,0,0,14.40,2014
25,Chris Hogan,WR,11,BUF,MIA,9,7,78,74,0,17,8,11,0,0,0,0,0,14.40,2014
26,Keenan Allen,WR,11,LAC,OAK,13,8,62,63,0,13,5,8,0,0,0,0,0,14.30,2014
27,Taylor Gabriel,WR,11,CLE,HOU,13,5,39,92,0,35,7,18,0,0,0,0,0,14.20,2014
28,Reggie Wayne,WR,11,IND,NE,9,5,56,91,0,46,10,18,0,0,0,0,0,14.10,2014
29,Andre Johnson,WR,11,HOU,CLE,9,7,78,68,0,16,8,10,0,0,0,0,0,13.80,2014
30,Kenny Stills,WR,11,NO,CIN,4,4,100,32,1,16,8,8,0,0,0,0,0,13.20,2014
31,Julian Edelman,WR,11,NE,IND,8,5,63,50,0,14,6,10,2,31,0,0,0,13.10,2014
32,DeAndre Hopkins,WR,11,HOU,CLE,8,4,50,80,0,41,10,20,0,0,0,0,0,12.00,2014
33,John Brown,WR,11,ARI,DET,9,5,56,69,0,30,8,14,0,0,0,0,0,11.90,2014
34,Julio Jones,WR,11,ATL,CAR,11,6,55,59,0,11,5,10,0,0,0,0,0,11.90,2014
35,Corey Brown,WR,11,CAR,ATL,2,1,50,47,1,47,24,47,0,0,0,0,0,11.70,2014
36,Kendall Wright,WR,11,TEN,PIT,8,4,50,70,0,23,9,18,0,0,0,0,0,11.00,2014
37,Calvin Johnson,WR,11,DET,ARI,12,5,42,59,0,15,5,12,0,0,0,0,0,10.90,2014
