,Player,Position,Team,Opponent,Points,PlayerID
135,Marshawn Lynch,RB,SEA,KC,16.5,00-0025399
136,Tre Mason,RB,LA,DEN,15.4,00-0031391
137,Alfred Morris,RB,WAS,TB,15.2,00-0029141
138,Joique Bell,RB,DET,ARI,14.5,00-0027218
139,Bryce Brown,RB,BUF,MIA,14.1,00-0029429
140,Frank Gore,RB,SF,NYG,12.4,00-0023500
141,Lamar Miller,RB,MIA,BUF,11.8,00-0029615
142,Shane Vereen,RB,NE,IND,11.7,00-0027994
143,LeSean McCoy,RB,PHI,GB,11.6,00-0027029
144,Bishop Sankey,RB,TEN,PIT,11.5,00-0031413
145,Rashad Jennings,RB,NYG,SF,10.7,00-0027155
146,Andre Ellington,RB,ARI,DET,10.6,00-0030287
147,Isaiah Crowell,RB,CLE,HOU,10.1,00-0030656
148,Jerick McKinnon,RB,MIN,CHI,9.8,00-0031376
149,Latavius Murray,RB,OAK,LAC,8.9,00-0030513
150,Knile Davis,RB,KC,SEA,8.8,00-0030280
151,Ryan Mathews,RB,LAC,OAK,8.5,00-0027864
152,Benjamin Cunningham,RB,LA,DEN,7.8,
153,Charles Sims,RB,TB,WAS,7.4,00-0031390
154,Jonathan Stewart,RB,CAR,ATL,6.9,00-0026153
155,Anthony Dixon,RB,BUF,MIA,6.8,00-0027772
156,Steven Jackson,RB,ATL,CAR,6.7,00-0022736
157,Rex Burkhead,RB,CIN,NO,6.7,00-0030288
158,Darren Sproles,RB,PHI,GB,6.4,00-0023564
159,Robert Hughes,FB,ARI,DET,6.1,00-0028345
160,Travaris Cadet,RB,NO,CIN,6.1,00-0029205
161,Damien Williams,RB,MIA,BUF,5.8,00-0030874
162,Theo Riddick,RB,DET,ARI,5.6,00-0030107
163,Jonathan Grimes,RB,HOU,CLE,5.4,00-0029510
164,Ahmad Bradshaw,RB,IND,NE,5.1,00-0025637
165,Branden Oliver,RB,LAC,OAK,4.9,00-0031277
166,DeAngelo Williams,RB,CAR,ATL,4.8,00-0024242
167,James Starks,RB,GB,PHI,4.6,00-0027791
168,Silas Redd,RB,WAS,TB,4.5,00-0031008
169,Erik Lorig,FB,NO,CIN,4.5,00-0027844
170,Matt Asiata,RB,MIN,CHI,4.4,00-0028198
171,Jacquizz Rodgers,RB,ATL,CAR,4.2,00-0028083
172,Carlos Hyde,RB,SF,NYG,4.0,00-0031045
173,Bruce Miller,FB,SF,NYG,3.6,00-0028149
174,Patrick DiMarco,FB,ATL,CAR,3.4,00-0028581
175,Randy Bullock,K,HOU,CLE,0.0,00-0029421
176,Mason Crosby,K,GB,PHI,0.0,00-0025580
177,Adam Vinatieri,K,IND,NE,0.0,00-0016919
178,Phil Dawson,K,SF,NYG,0.0,00-0004091
179,Dan Carpenter,K,BUF,MIA,0.0,00-0026003
180,Nick Novak,K,LAC,OAK,0.0,00-0023096
181,Mike Nugent,K,CIN,NO,0.0,00-0023482
182,Shaun Suisham,K,PIT,TEN,0.0,00-0023001
183,Patrick Murray,K,TB,WAS,0.0,00-0030626
184,Cody Parkey,K,PHI,GB,0.0,00-0030850
185,Steven Hauschka,K,SEA,KC,0.0,
186,Caleb Sturgis,K,MIA,BUF,0.0,00-0030390
187,Blair Walsh,K,MIN,CHI,0.0,00-0029576
188,Cairo Santos,K,KC,SEA,0.0,00-0031203
189,Ryan Succop,K,TEN,PIT,0.0,00-0026968
190,Matt Prater,K,DET,ARI,0.0,00-0023853
191,Stephen Gostkowski,K,NE,IND,0.0,00-0024333
192,Sebastian Janikowski,K,OAK,LAC,0.0,00-0019646
193,Graham Gano,K,CAR,ATL,0.0,00-0026858
194,Shayne Graham,K,NO,CIN,0.0,00-0019536
195,Josh Brown,K,NYG,SF,0.0,00-0021940
196,Robbie Gould,K,CHI,MIN,0.0,00-0023252
197,Chandler Catanzaro,K,ARI,DET,0.0,00-0030896
198,Billy Cundiff,K,CLE,HOU,0.0,00-0020972
199,Kai Forbath,K,WAS,TB,0.0,00-0028787
200,Brandon McManus,K,DEN,LAR,0.0,00-0029822
201,Jordan Gay,K,BUF,MIA,0.0,00-0030410
202,San Francisco 49ers,DST,SF,NYG,16.0,
203,Arizona Cardinals,DST,ARI,DET,13.0,
204,Los Angeles Chargers,DST,LAC,OAK,11.0,
205,Houston Texans,DST,HOU,CLE,10.0,
206,Buffalo Bills,DST,BUF,MIA,10.0,
207,Los Angeles Rams,DST,LA,DEN,10.0,
208,Atlanta Falcons,DST,ATL,CAR,9.0,
209,Pittsburgh Steelers,DST,PIT,TEN,8.0,
210,Chicago Bears,DST,CHI,MIN,8.0,
211,Miami Dolphins,DST,MIA,BUF,8.0,
212,Tennessee Titans,DST,TEN,PIT,7.0,
213,Cincinnati Bengals,DST,CIN,NO,6.0,
214,Oakland Raiders,DST,OAK,LAC,6.0,
215,Carolina Panthers,DST,CAR,ATL,5.0,
216,Detroit Lions,DST,DET,ARI,5.0,
217,New York Giants,DST,NYG,SF,4.0,
218,Washington Redskins,DST,WAS,TB,4.0,
219,New England Patriots,DST,NE,IND,4.0,
220,Seattle Seahawks,DST,SEA,KC,4.0,
221,Minnesota Vikings,DST,MIN,CHI,4.0,
222,Denver Broncos,DST,DEN,LAR,3.0,
223,Kansas City Chiefs,DST,KC,SEA,3.0,
224,Cleveland Browns,DST,CLE,HOU,2.0,
225,New Orleans Saints,DST,NO,CIN,1.0,
226,Philadelphia Eagles,DST,PHI,GB,1.0,
227,Indianapolis Colts,DST,IND,NE,0.0,
