Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Coby Fleener,TE,11,IND,NE,7,7,100,144,0,45,21,21,0,0,0,0,0,24.40,2014
2,Rob Gronkowski,TE,11,NE,IND,5,4,80,71,1,26,14,18,0,0,0,0,0,17.10,2014
3,Jermaine Gresham,TE,11,CIN,NO,3,2,67,13,2,12,4,7,0,0,0,1,0,15.30,2014
4,Larry Donnell,TE,11,NYG,SF,6,3,50,54,1,30,9,18,0,0,0,0,0,14.40,2014
5,Chase Coffman,TE,11,TEN,PIT,4,3,75,32,1,18,8,11,0,0,0,0,0,12.20,2014
6,Heath Miller,TE,11,PIT,TEN,5,5,100,71,0,23,14,14,0,0,0,0,0,12.10,2014
7,Garrett Graham,TE,11,HOU,CLE,2,2,100,34,1,20,17,17,0,0,0,0,0,11.40,2014
8,Greg Olsen,TE,11,CAR,ATL,11,5,46,61,0,15,6,12,0,0,0,0,0,11.10,2014
9,Zach Ertz,TE,11,PHI,GB,7,4,57,55,0,22,8,14,0,0,0,0,0,9.50,2014
10,Luke Willson,TE,11,SEA,KC,3,3,100,51,0,27,17,17,0,0,0,0,0,8.10,2014
11,Charles Clay,TE,11,MIA,BUF,6,5,83,31,0,12,5,6,0,0,0,0,0,8.10,2014
12,Rhett Ellison,TE,11,MIN,CHI,1,1,100,7,1,7,7,7,0,0,0,0,0,7.70,2014
13,Tim Wright,TE,11,NE,IND,2,1,50,2,1,2,1,2,0,0,0,0,0,7.20,2014
14,Tony Moeaki,TE,11,SEA,KC,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
15,Jacob Tamme,TE,11,DEN,LAR,10,4,40,31,0,10,3,8,0,0,0,0,0,7.10,2014
16,Mychal Rivera,TE,11,OAK,LAC,5,3,60,40,0,33,8,13,0,0,0,0,0,7.00,2014
17,Martellus Bennett,TE,11,CHI,MIN,4,4,100,29,0,12,7,7,0,0,0,0,0,6.90,2014
18,John Carlson,TE,11,ARI,DET,4,3,75,37,0,17,9,12,0,0,0,0,0,6.70,2014
19,Jim Dray,TE,11,CLE,HOU,2,2,100,46,0,30,23,23,0,0,0,0,0,6.60,2014
20,Antonio Gates,TE,11,LAC,OAK,3,3,100,32,0,15,11,11,0,0,0,0,0,6.20,2014
21,Eric Ebron,TE,11,DET,ARI,4,4,100,22,0,8,6,6,0,0,0,0,0,6.20,2014
22,Jimmy Graham,TE,11,NO,CIN,3,3,100,29,0,13,10,10,0,0,0,0,0,5.90,2014
23,Travis Kelce,TE,11,KC,SEA,5,3,60,37,0,23,7,12,0,0,0,1,1,5.70,2014
24,Andrew Quarless,TE,11,GB,PHI,2,2,100,35,0,24,18,18,0,0,0,0,0,5.50,2014
25,Jared Cook,TE,11,LAR,DEN,5,3,60,19,0,9,4,6,0,0,0,0,0,4.90,2014
26,Niles Paul,TE,11,WAS,TB,5,3,60,17,0,8,3,6,0,0,0,0,0,4.70,2014
27,Levine Toilolo,TE,11,ATL,CAR,4,2,50,23,0,20,6,12,0,0,0,0,0,4.30,2014
28,Jordan Reed,TE,11,WAS,TB,3,2,67,22,0,12,7,11,0,0,0,0,0,4.20,2014
29,Ed Dickson,TE,11,CAR,ATL,2,2,100,20,0,17,10,10,0,0,0,0,0,4.00,2014
30,Rob Housler,TE,11,ARI,DET,1,1,100,27,0,27,27,27,0,0,0,0,0,3.70,2014
31,Brandon Myers,TE,11,TB,WAS,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2014
32,Dion Sims,TE,11,MIA,BUF,2,2,100,11,0,8,6,6,0,0,0,0,0,3.10,2014
33,Richard Rodgers,TE,11,GB,PHI,2,1,50,19,0,19,10,19,0,0,0,0,0,2.90,2014
34,Lance Kendricks,TE,11,LAR,DEN,3,2,67,5,0,8,2,3,0,0,0,0,0,2.50,2014
35,Julius Thomas,TE,11,DEN,LAR,3,2,67,3,0,2,1,2,0,0,0,0,0,2.30,2014
36,Vernon Davis,TE,11,SF,NYG,5,1,20,7,0,7,1,7,1,4,0,0,0,2.10,2014
37,Gary Barnidge,TE,11,CLE,HOU,5,1,20,11,0,11,2,11,0,0,0,0,0,2.10,2014
38,Ladarius Green,TE,11,LAC,OAK,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2014
39,Brent Celek,TE,11,PHI,GB,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2014
40,Dante Rosario,TE,11,CHI,MIN,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2014
41,Austin Seferian-Jenkins,TE,11,TB,WAS,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2014
42,Troy Niklas,TE,11,ARI,DET,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2014
43,Chase Ford,TE,11,MIN,CHI,2,1,50,4,0,4,2,4,0,0,0,0,0,1.40,2014
44,David Johnson,TE,11,LAC,OAK,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2014
45,Brian Leonhardt,TE,11,OAK,LAC,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2014
46,Phillip Supernaw,TE,11,KC,SEA,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2014
47,Chris Gragg,TE,11,BUF,MIA,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2014
48,Cooper Helfet,TE,11,SEA,KC,3,1,33,2,0,2,1,2,0,0,0,0,0,1.20,2014
49,Scott Chandler,TE,11,BUF,MIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
50,Lee Smith,TE,11,BUF,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2014
