Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jerome Simpson,WR,16,CIN,LAC,7,6,86,124,2,59,18,21,0,0,0,0,0,33.40,2010
2,Dwayne Bowe,WR,16,KC,TEN,9,6,67,153,1,75,17,26,0,0,0,0,0,30.30,2010
3,Michael Crabtree,WR,16,SF,LAR,10,6,60,122,1,60,12,20,0,0,0,0,0,27.20,2010
4,Mario Manningham,WR,16,NYG,GB,6,4,67,132,1,85,22,33,0,0,0,0,0,26.20,2010
5,Miles Austin,WR,16,DAL,ARI,13,6,46,115,1,37,9,19,1,6,0,1,1,26.10,2010
6,Johnny Knox,WR,16,CHI,NYJ,6,4,67,92,2,40,15,23,0,0,0,0,0,25.20,2010
7,Andre Roberts,WR,16,ARI,DAL,9,5,56,110,1,74,12,22,0,0,0,0,0,25.00,2010
8,Jordy Nelson,WR,16,GB,NYG,7,4,57,124,1,80,18,31,0,0,0,1,1,24.40,2010
9,Greg Jennings,WR,16,GB,NYG,10,7,70,142,0,36,14,20,0,0,0,0,0,24.20,2010
10,Mike Wallace,WR,16,PIT,CAR,6,4,67,104,1,43,17,26,0,0,0,0,0,23.40,2010
11,Brandon Marshall,WR,16,MIA,DET,16,10,63,102,0,14,6,10,0,0,0,0,0,23.20,2010
12,Robert Meachem,WR,16,NO,ATL,13,10,77,101,0,25,8,10,0,0,0,0,0,23.10,2010
13,Mike Thomas,WR,16,JAX,WAS,9,6,67,96,1,26,11,16,1,4,0,0,0,22.00,2010
14,Percy Harvin,WR,16,MIN,PHI,8,7,88,100,0,46,13,14,2,6,0,0,0,20.60,2010
15,Mike Williams,WR,16,TB,SEA,7,3,43,44,2,20,6,15,0,0,0,0,0,19.40,2010
16,Hakeem Nicks,WR,16,NYG,GB,9,4,44,93,1,36,10,23,0,0,0,0,0,19.30,2010
17,Jacoby Jones,WR,16,HOU,DEN,7,5,71,115,0,47,16,23,1,-3,0,0,0,19.20,2010
18,Brandon Lloyd,WR,16,DEN,HOU,9,5,56,111,0,41,12,22,0,0,0,0,0,19.10,2010
19,Kenny Britt,WR,16,TEN,KC,9,4,44,89,1,53,10,22,0,0,0,0,0,18.90,2010
20,Santonio Holmes,WR,16,NYJ,CHI,8,4,50,69,1,23,9,17,1,3,0,1,1,16.20,2010
21,Danario Alexander,WR,16,LAR,SF,7,6,86,99,0,46,14,17,0,0,0,0,0,15.90,2010
22,Derrick Mason,WR,16,BAL,CLE,6,4,67,50,1,22,8,13,0,0,0,0,0,15.00,2010
23,Kelley Washington,WR,16,LAC,CIN,6,5,83,40,1,11,7,8,0,0,0,0,0,15.00,2010
24,Devin Hester,WR,16,CHI,NYJ,5,3,60,48,1,25,10,16,0,0,0,0,0,13.80,2010
25,Braylon Edwards,WR,16,NYJ,CHI,8,6,75,78,0,19,10,13,0,0,0,0,0,13.80,2010
26,James Jones,WR,16,GB,NYG,7,4,57,36,1,13,5,9,0,0,0,0,0,13.60,2010
27,Santana Moss,WR,16,WAS,JAX,9,5,56,85,0,38,9,17,0,0,0,0,0,13.50,2010
28,Davone Bess,WR,16,MIA,DET,8,5,63,34,1,13,4,7,0,0,0,2,1,13.40,2010
29,Jeremy Maclin,WR,16,PHI,MIN,8,6,75,74,0,28,9,12,0,0,0,0,0,13.40,2010
30,Roddy White,WR,16,ATL,NO,5,3,60,43,1,18,9,14,0,0,0,0,0,13.30,2010
31,Danny Amendola,WR,16,LAR,SF,11,8,73,53,0,10,5,7,0,0,0,1,0,13.30,2010
32,TJ Houshmandzadeh,WR,16,BAL,CLE,4,4,100,32,1,15,8,8,0,0,0,0,0,13.20,2010
33,Jabar Gaffney,WR,16,DEN,HOU,7,4,57,90,0,50,13,23,0,0,0,1,0,13.00,2010
34,Andre Caldwell,WR,16,CIN,LAC,5,4,80,87,0,44,17,22,0,0,0,0,0,12.70,2010
35,Pierre Garcon,WR,16,IND,OAK,8,3,38,35,1,19,4,12,1,-5,0,0,0,12.00,2010
36,Jason Hill,WR,16,JAX,WAS,9,4,44,77,0,37,9,19,0,0,0,0,0,11.70,2010
37,Brian Robiskie,WR,16,CLE,BAL,5,2,40,35,1,29,7,18,0,0,0,0,0,11.50,2010
38,Brandon Gibson,WR,16,LAR,SF,6,3,50,69,0,41,12,23,2,15,0,0,0,11.40,2010
39,Naaman Roosevelt,WR,16,BUF,NE,8,4,50,74,0,30,9,19,0,0,0,0,0,11.40,2010
40,Laurent Robinson,WR,16,LAR,SF,4,3,75,25,1,17,6,8,1,-5,0,0,0,11.00,2010
41,Steve Johnson,WR,16,BUF,NE,10,5,50,58,0,16,6,12,0,0,0,0,0,10.80,2010
42,Donald Jones,WR,16,BUF,NE,12,5,42,54,0,40,5,11,0,0,0,0,0,10.40,2010
43,Maurice Stovall,WR,16,TB,SEA,3,3,100,12,1,10,4,4,0,0,0,0,0,10.20,2010
44,Jacoby Ford,WR,16,OAK,IND,4,2,50,21,0,17,5,11,0,0,0,0,0,10.10,2010
45,Blair White,WR,16,IND,OAK,5,2,40,20,1,16,4,10,0,0,0,0,0,10.00,2010
46,Legedu Naanee,WR,16,LAC,CIN,7,4,57,59,0,19,8,15,0,0,0,0,0,9.90,2010
47,Emmanuel Sanders,WR,16,PIT,CAR,5,4,80,54,0,35,11,14,0,0,0,0,0,9.40,2010
48,Vincent Jackson,WR,16,LAC,CIN,9,4,44,54,0,17,6,14,0,0,0,0,0,9.40,2010
49,Calvin Johnson,WR,16,DET,MIA,7,4,57,52,0,18,7,13,0,0,0,0,0,9.20,2010
50,Ted Ginn,WR,16,SF,LAR,2,1,50,22,0,22,11,22,0,0,0,0,0,9.20,2010
