Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Matt Forte,RB,16,CHI,NYJ,19,113,6,1,7,4,56,0,0,0,29.90,2010
2,Jamaal Charles,RB,16,KC,TEN,13,77,6,0,5,4,40,2,0,0,27.70,2010
3,Correll Buckhalter,RB,16,DEN,HOU,11,42,4,1,3,3,50,1,0,0,24.20,2010
4,Arian Foster,RB,16,HOU,DEN,19,91,5,1,5,4,44,0,0,0,23.50,2010
5,Pierre Thomas,RB,16,NO,ATL,19,63,3,1,7,7,39,0,0,0,23.20,2010
6,John Kuhn,FB,16,GB,NYG,6,22,4,2,2,2,7,1,0,0,22.90,2010
7,Adrian Peterson,RB,16,MIN,PHI,22,118,5,1,1,1,11,0,1,1,21.90,2010
8,Danny Woodhead,RB,16,NE,BUF,13,93,7,1,4,3,32,0,0,0,21.50,2010
9,LeGarrette Blount,RB,16,TB,SEA,18,164,9,0,1,1,3,0,1,0,20.70,2010
10,Ronnie Brown,RB,16,MIA,DET,12,37,3,1,6,6,34,0,0,0,19.10,2010
11,Ryan Mathews,RB,16,LAC,CIN,12,55,5,1,3,3,28,0,0,0,17.30,2010
12,Shonn Greene,RB,16,NYJ,CHI,12,70,6,1,3,2,14,0,0,0,16.40,2010
13,Rashard Mendenhall,RB,16,PIT,CAR,18,65,4,1,2,2,18,0,0,0,16.30,2010
14,Steven Jackson,RB,16,LAR,SF,24,48,2,1,3,3,19,0,0,0,15.70,2010
15,Ryan Torain,RB,16,WAS,JAX,20,65,3,1,3,2,4,0,0,0,14.90,2010
16,Jahvid Best,RB,16,DET,MIA,6,24,4,0,1,1,53,1,0,0,14.70,2010
17,BenJarvus Green-Ellis,RB,16,NE,BUF,19,104,6,0,1,1,3,0,0,0,14.70,2010
18,Darren Sproles,RB,16,LAC,CIN,3,8,3,0,10,8,55,0,0,0,14.30,2010
19,LeSean McCoy,RB,16,PHI,MIN,13,44,3,0,5,4,41,0,0,0,12.50,2010
20,LaDainian Tomlinson,RB,16,NYJ,CHI,13,28,2,1,2,2,14,0,1,0,12.20,2010
21,Joseph Addai,RB,16,IND,OAK,12,45,4,1,1,1,6,0,0,0,12.10,2010
22,Bernard Scott,RB,16,CIN,LAC,11,50,5,1,1,1,-1,0,0,0,11.90,2010
23,Marion Barber,RB,16,DAL,ARI,8,58,7,1,0,0,0,0,0,0,11.80,2010
24,Darren McFadden,RB,16,OAK,IND,11,45,4,0,6,4,31,0,0,0,11.60,2010
25,Maurice Morris,RB,16,DET,MIA,12,22,2,1,2,2,13,0,0,0,11.50,2010
26,Fred Jackson,RB,16,BUF,NE,13,81,6,0,3,2,11,0,0,0,11.20,2010
27,Ricky Williams,RB,16,MIA,DET,14,71,5,0,2,2,21,0,0,0,11.20,2010
28,Ahmad Bradshaw,RB,16,NYG,GB,12,31,3,0,6,5,41,0,1,1,11.20,2010
29,Ray Rice,RB,16,BAL,CLE,25,92,4,0,2,1,0,0,0,0,10.20,2010
30,Rashad Jennings,RB,16,JAX,WAS,15,32,2,0,4,4,29,0,0,0,10.10,2010
31,Dominic Rhodes,RB,16,IND,OAK,17,98,6,0,1,0,0,0,0,0,9.80,2010
32,Felix Jones,RB,16,DAL,ARI,16,77,5,0,1,1,11,0,0,0,9.80,2010
33,Mike Bell,RB,16,CLE,BAL,7,27,4,0,2,2,48,0,0,0,9.50,2010
34,Jonathan Stewart,RB,16,CAR,PIT,18,71,4,0,1,1,9,0,0,0,9.00,2010
35,Lousaka Polite,FB,16,MIA,DET,4,12,3,1,1,1,7,0,0,0,8.90,2010
36,CJ Spiller,RB,16,BUF,NE,6,30,5,0,3,2,54,0,2,2,8.40,2010
37,Leon Washington,RB,16,SEA,TB,1,16,16,1,0,0,0,0,0,0,7.60,2010
38,Cadillac Williams,RB,16,TB,SEA,4,21,5,0,3,3,22,0,0,0,7.30,2010
39,Michael Bush,RB,16,OAK,IND,3,19,6,0,5,3,15,0,0,0,6.40,2010
40,Brian Westbrook,RB,16,SF,LAR,10,40,4,0,3,2,3,0,0,0,6.30,2010
41,Tashard Choice,RB,16,DAL,ARI,4,16,4,0,3,3,16,0,0,0,6.20,2010
42,Lance Ball,RB,16,DEN,HOU,5,38,8,0,1,1,13,0,1,0,6.10,2010
43,Reggie Bush,RB,16,NO,ATL,1,0,0,0,4,4,20,0,0,0,6.00,2010
44,Brandon Jackson,RB,16,GB,NYG,18,39,2,0,2,1,10,0,0,0,5.90,2010
45,Chris Johnson,RB,16,TEN,KC,14,58,4,0,2,0,0,0,0,0,5.80,2010
46,Marshawn Lynch,RB,16,SEA,TB,14,53,4,0,1,0,0,0,0,0,5.30,2010
47,Knowshon Moreno,RB,16,DEN,HOU,7,19,3,0,1,1,22,0,0,0,5.10,2010
48,Peyton Hillis,RB,16,CLE,BAL,12,35,3,0,1,1,5,0,0,0,5.00,2010
49,Chris Wells,RB,16,ARI,DAL,11,47,4,0,0,0,0,0,0,0,4.70,2010
50,Isaac Redman,RB,16,PIT,CAR,5,43,9,0,1,1,2,0,1,1,4.50,2010
