Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Kellen Winslow,TE,16,TB,SEA,7,7,100,98,2,29,14,14,0,0,0,0,0,28.80,2010
2,Zach Miller,TE,16,OAK,IND,12,9,75,66,1,14,6,7,0,0,0,0,0,21.60,2010
3,Rob Gronkowski,TE,16,NE,BUF,7,4,57,54,2,23,8,14,0,0,0,0,0,21.40,2010
4,Owen Daniels,TE,16,HOU,DEN,14,8,57,73,1,31,5,9,0,0,0,0,0,21.30,2010
5,Jacob Tamme,TE,16,IND,OAK,9,7,78,78,1,18,9,11,0,0,0,0,0,20.80,2010
6,Jared Cook,TE,16,TEN,KC,9,5,56,96,1,28,11,19,0,0,0,0,0,20.60,2010
7,Brent Celek,TE,16,PHI,MIN,12,10,83,97,0,22,8,10,0,0,0,0,0,19.70,2010
8,Jason Witten,TE,16,DAL,ARI,11,8,73,45,1,14,4,6,0,0,0,0,0,18.50,2010
9,Brandon Pettigrew,TE,16,DET,MIA,9,4,44,74,1,33,8,19,0,0,0,0,0,17.40,2010
10,Jermaine Gresham,TE,16,CIN,LAC,5,4,80,56,1,23,11,14,0,0,0,0,0,15.60,2010
11,Dustin Keller,TE,16,NYJ,CHI,9,7,78,79,0,26,9,11,0,0,0,0,0,14.90,2010
12,Jimmy Graham,TE,16,NO,ATL,5,4,80,26,1,10,5,7,0,0,0,0,0,12.60,2010
13,Heath Miller,TE,16,PIT,CAR,6,5,83,73,0,20,12,15,0,0,0,0,0,12.30,2010
14,Tony Moeaki,TE,16,KC,TEN,7,5,71,63,0,19,9,13,0,0,0,0,0,11.30,2010
15,Vernon Davis,TE,16,SF,LAR,7,3,43,70,0,29,10,23,0,0,0,0,0,10.00,2010
16,Chris Cooley,TE,16,WAS,JAX,11,5,46,48,0,12,4,10,0,0,0,0,0,9.80,2010
17,Fred Davis,TE,16,WAS,JAX,4,2,50,10,1,9,3,5,0,0,0,0,0,9.00,2010
18,Donald Lee,TE,16,GB,NYG,2,2,100,4,1,3,2,2,0,0,0,0,0,8.40,2010
19,Alge Crumpler,TE,16,NE,BUF,1,1,100,4,1,4,4,4,0,0,0,0,0,7.40,2010
20,Clay Harbor,TE,16,PHI,MIN,1,1,100,3,1,3,3,3,0,0,0,0,0,7.30,2010
21,Marcedes Lewis,TE,16,JAX,WAS,7,3,43,37,0,26,5,12,0,0,0,0,0,6.70,2010
22,Mickey Shuler,TE,16,MIA,DET,4,2,50,44,0,28,11,22,0,0,0,0,0,6.40,2010
23,Joel Dreessen,TE,16,HOU,DEN,3,3,100,33,0,15,11,11,0,0,0,0,0,6.30,2010
24,Visanthe Shiancoe,TE,16,MIN,PHI,5,3,60,32,0,23,6,11,0,0,0,0,0,6.20,2010
25,Daniel Fells,TE,16,LAR,SF,4,3,75,28,0,11,7,9,0,0,0,0,0,5.80,2010
26,John Carlson,TE,16,SEA,TB,4,3,75,27,0,12,7,9,0,0,0,0,0,5.70,2010
27,Martellus Bennett,TE,16,DAL,ARI,5,3,60,22,0,15,4,7,0,0,0,1,0,5.20,2010
28,Benjamin Watson,TE,16,CLE,BAL,5,3,60,22,0,10,4,7,0,0,0,0,0,5.20,2010
29,Anthony Fasano,TE,16,MIA,DET,2,2,100,31,0,20,16,16,0,0,0,0,0,5.10,2010
30,Delanie Walker,TE,16,SF,LAR,4,3,75,17,0,7,4,6,0,0,0,0,0,4.70,2010
31,Jeff King,TE,16,CAR,PIT,2,2,100,15,0,9,8,8,0,0,0,0,0,3.50,2010
32,Zach Potter,TE,16,JAX,WAS,3,2,67,14,0,8,5,7,0,0,0,0,0,3.40,2010
33,Randy McMichael,TE,16,LAC,CIN,3,2,67,13,0,8,4,7,0,0,0,0,0,3.30,2010
34,Tony Gonzalez,TE,16,ATL,NO,3,2,67,12,0,7,4,6,0,0,0,0,0,3.20,2010
35,James Casey,TE,16,HOU,DEN,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2010
36,Tom Crabtree,TE,16,GB,NYG,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2010
37,Andrew Quarless,TE,16,GB,NYG,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2010
38,Tony Scheffler,TE,16,DET,MIA,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2010
39,Jeremy Shockey,TE,16,NO,ATL,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2010
40,Leonard Pope,TE,16,KC,TEN,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2010
41,Justin Peelle,TE,16,ATL,NO,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2010
42,Cameron Morrah,TE,16,SEA,TB,3,1,33,9,0,9,3,9,0,0,0,0,0,1.90,2010
43,Kris Wilson,TE,16,LAC,CIN,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2010
44,Alex Smith,TE,16,CLE,BAL,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
45,Greg Olsen,TE,16,CHI,NYJ,3,1,33,5,0,5,2,5,0,0,0,0,0,1.50,2010
46,Brandon Myers,TE,16,OAK,IND,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2010
47,Dante Rosario,TE,16,CAR,PIT,5,1,20,3,0,3,1,3,0,0,0,0,0,1.30,2010
48,Jimmy Kleinsasser,TE,16,MIN,PHI,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2010
49,Mike Sellers,TE,16,WAS,JAX,2,0,0,0,0,0,0,0,1,1,0,0,0,0.10,2010
50,Matt Spaeth,TE,16,PIT,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
