,Player,Position,Team,Opponent,Points,PlayerID
54,Jacoby Jones,WR,HOU,DEN,19.2,00-0025460
55,Brandon Lloyd,WR,DEN,HOU,19.1,00-0022097
56,Kenny Britt,WR,TEN,KC,18.9,00-0027006
57,Santonio Holmes,WR,NYJ,CHI,16.2,00-0024240
58,Danario Alexander,WR,LA,SF,15.9,00-0027912
59,Derrick Mason,WR,BAL,CLE,15.0,00-0010500
60,Kelley Washington,WR,LAC,CIN,15.0,00-0022171
61,Devin Hester,WR,CHI,NYJ,13.8,00-0024272
62,Braylon Edwards,WR,NYJ,CHI,13.8,00-0023438
63,James Jones,WR,GB,NYG,13.6,00-0025465
64,Santana Moss,WR,WAS,JAX,13.5,00-0020494
65,Jeremy Maclin,WR,PHI,MIN,13.4,00-0026995
66,Davone Bess,WR,MIA,DET,13.4,00-0026000
67,Roddy White,WR,ATL,NO,13.3,00-0023462
68,Danny Amendola,WR,LA,SF,13.3,00-0026035
69,TJ Houshmandzadeh,WR,BAL,CLE,13.2,
70,Jabar Gaffney,WR,DEN,HOU,13.0,00-0021163
71,Andre Caldwell,WR,CIN,LAC,12.7,00-0026237
72,Pierre Garcon,WR,IND,OAK,12.0,00-0026345
73,Jason Hill,WR,JAX,WAS,11.7,00-0025463
74,Brian Robiskie,WR,CLE,BAL,11.5,00-0027012
75,Brandon Gibson,WR,LA,SF,11.4,00-0026937
76,Naaman Roosevelt,WR,BUF,NE,11.4,00-0027220
77,Laurent Robinson,WR,LA,SF,11.0,00-0025462
78,Steve Johnson,WR,BUF,NE,10.8,00-0026364
79,Donald Jones,WR,BUF,NE,10.4,00-0027518
80,Maurice Stovall,WR,TB,SEA,10.2,00-0024305
81,Jacoby Ford,WR,OAK,IND,10.1,00-0027709
82,Blair White,WR,IND,OAK,10.0,00-0027477
83,Legedu Naanee,WR,LAC,CIN,9.9,00-0025559
84,Vincent Jackson,WR,LAC,CIN,9.4,00-0023496
85,Emmanuel Sanders,WR,PIT,CAR,9.4,00-0027685
86,Calvin Johnson,WR,DET,MIA,9.2,00-0025389
87,Ted Ginn,WR,SF,LAR,9.2,00-0025396
88,Rob Gronkowski,TE,NE,BUF,21.4,00-0027656
89,Owen Daniels,TE,HOU,DEN,21.3,00-0024313
90,Jacob Tamme,TE,IND,OAK,20.8,00-0026267
91,Jared Cook,TE,TEN,KC,20.6,00-0027061
92,Brent Celek,TE,PHI,MIN,19.7,00-0025549
93,Jason Witten,TE,DAL,ARI,18.5,00-0022127
94,Brandon Pettigrew,TE,DET,MIA,17.4,00-0026996
95,Jermaine Gresham,TE,CIN,LAC,15.6,00-0027873
96,Dustin Keller,TE,NYJ,CHI,14.9,00-0026170
97,Jimmy Graham,TE,NO,ATL,12.6,00-0027696
98,Heath Miller,TE,PIT,CAR,12.3,00-0023465
99,Tony Moeaki,TE,KC,TEN,11.3,00-0027695
100,Vernon Davis,TE,SF,LAR,10.0,00-0024221
101,Chris Cooley,TE,WAS,JAX,9.8,00-0022738
102,Fred Davis,TE,WAS,JAX,9.0,00-0026188
103,Donald Lee,TE,GB,NYG,8.4,00-0021929
104,Alge Crumpler,TE,NE,BUF,7.4,00-0020285
105,Clay Harbor,TE,PHI,MIN,7.3,00-0027725
106,Marcedes Lewis,TE,JAX,WAS,6.7,00-0024243
107,Mickey Shuler,TE,MIA,DET,6.4,00-0027809
108,Joel Dreessen,TE,HOU,DEN,6.3,00-0023630
109,Visanthe Shiancoe,TE,MIN,PHI,6.2,00-0022054
110,Daniel Fells,TE,LA,SF,5.8,00-0023752
111,John Carlson,TE,SEA,TB,5.7,00-0026178
112,Benjamin Watson,TE,CLE,BAL,5.2,00-0022943
113,Martellus Bennett,TE,DAL,ARI,5.2,00-0026201
114,Anthony Fasano,TE,MIA,DET,5.1,00-0024268
115,Delanie Walker,TE,SF,LAR,4.7,00-0024389
116,Jeff King,TE,CAR,PIT,3.5,00-0024369
117,Zach Potter,TE,JAX,WAS,3.4,00-0026658
118,Randy McMichael,TE,LAC,CIN,3.3,00-0021236
119,Tony Gonzalez,TE,ATL,NO,3.2,00-0006101
120,Tom Crabtree,TE,GB,NYG,3.1,00-0026878
121,James Casey,TE,HOU,DEN,3.1,00-0027109
122,Andrew Quarless,TE,GB,NYG,2.6,00-0027753
123,Tony Scheffler,TE,DET,MIA,2.5,00-0024276
124,Jeremy Shockey,TE,NO,ATL,2.2,00-0021148
125,Leonard Pope,TE,KC,TEN,2.0,00-0024287
126,Justin Peelle,TE,ATL,NO,2.0,00-0021227
127,Cameron Morrah,TE,SEA,TB,1.9,00-0026963
128,Kris Wilson,TE,LAC,CIN,1.7,00-0022714
129,Alex Smith,TE,CLE,BAL,1.6,
130,Greg Olsen,TE,CHI,NYJ,1.5,00-0025418
131,Brandon Myers,TE,OAK,IND,1.4,00-0027135
132,Dante Rosario,TE,CAR,PIT,1.3,00-0025542
133,Jimmy Kleinsasser,TE,MIN,PHI,1.3,00-0009323
134,Mike Sellers,TE,WAS,JAX,0.1,00-0014655
135,Ben Hartsock,TE,NYJ,CHI,0.0,00-0022847
136,Correll Buckhalter,RB,DEN,HOU,24.2,00-0020270
137,Arian Foster,RB,HOU,DEN,23.5,00-0026796
138,Pierre Thomas,RB,NO,ATL,23.2,00-0024813
139,John Kuhn,FB,GB,NYG,22.9,00-0022999
140,Adrian Peterson,RB,MIN,PHI,21.9,00-0025394
141,Danny Woodhead,RB,NE,BUF,21.5,00-0026019
142,LeGarrette Blount,RB,TB,SEA,20.7,00-0027325
143,Ronnie Brown,RB,MIA,DET,19.1,00-0023437
144,Ryan Mathews,RB,LAC,CIN,17.3,00-0027864
145,Shonn Greene,RB,NYJ,CHI,16.4,00-0026899
146,Rashard Mendenhall,RB,PIT,CAR,16.3,00-0026163
147,Steven Jackson,RB,LA,SF,15.7,00-0022736
148,Ryan Torain,RB,WAS,JAX,14.9,00-0026279
149,Jahvid Best,RB,DET,MIA,14.7,00-0027880
150,BenJarvus Green-Ellis,RB,NE,BUF,14.7,00-0025860
151,Darren Sproles,RB,LAC,CIN,14.3,00-0023564
152,LeSean McCoy,RB,PHI,MIN,12.5,00-0027029
153,LaDainian Tomlinson,RB,NYJ,CHI,12.2,00-0020536
154,Joseph Addai,RB,IND,OAK,12.1,00-0024245
155,Bernard Scott,RB,CIN,LAC,11.9,00-0026941
156,Marion Barber,RB,DAL,ARI,11.8,00-0023544
157,Darren McFadden,RB,OAK,IND,11.6,00-0026144
158,Maurice Morris,RB,DET,MIA,11.5,00-0021182
159,Fred Jackson,RB,BUF,NE,11.2,00-0024204
160,Ricky Williams,RB,MIA,DET,11.2,00-0017915
161,Ahmad Bradshaw,RB,NYG,GB,11.2,00-0025637
162,Ray Rice,RB,BAL,CLE,10.2,00-0026195
163,Rashad Jennings,RB,JAX,WAS,10.1,00-0027155
164,Dominic Rhodes,RB,IND,OAK,9.8,00-0019863
165,Felix Jones,RB,DAL,ARI,9.8,00-0026162
166,Mike Bell,RB,CLE,BAL,9.5,00-0024011
167,Jonathan Stewart,RB,CAR,PIT,9.0,00-0026153
168,Lousaka Polite,FB,MIA,DET,8.9,00-0022405
169,CJ Spiller,RB,BUF,NE,8.4,
170,Leon Washington,RB,SEA,TB,7.6,00-0024332
171,Cadillac Williams,RB,TB,SEA,7.3,00-0023440
172,Michael Bush,RB,OAK,IND,6.4,00-0025487
173,Brian Westbrook,RB,SF,LAR,6.3,00-0021216
174,Tashard Choice,RB,DAL,ARI,6.2,00-0026262
175,Lance Ball,RB,DEN,HOU,6.1,00-0026432
176,Reggie Bush,RB,NO,ATL,6.0,00-0024217
177,Brandon Jackson,RB,GB,NYG,5.9,00-0025450
178,Chris Johnson,RB,TEN,KC,5.8,
179,Marshawn Lynch,RB,SEA,TB,5.3,00-0025399
180,Knowshon Moreno,RB,DEN,HOU,5.1,00-0026988
181,Peyton Hillis,RB,CLE,BAL,5.0,00-0026367
182,Chris Wells,RB,ARI,DAL,4.7,
183,Isaac Redman,RB,PIT,CAR,4.5,00-0026566
184,Josh Brown,K,LA,SF,0.0,00-0021940
185,Shayne Graham,K,NE,BUF,0.0,00-0019536
186,Ryan Succop,K,KC,TEN,0.0,00-0026968
187,Nick Folk,K,NYJ,CHI,0.0,00-0025565
188,Dave Rayner,K,DET,MIA,0.0,00-0023635
189,David Buehler,K,DAL,ARI,0.0,00-0027119
190,Shaun Suisham,K,PIT,CAR,0.0,00-0023001
191,Jay Feely,K,ARI,DAL,0.0,00-0019770
192,Dan Carpenter,K,MIA,DET,0.0,00-0026003
193,Mason Crosby,K,GB,NYG,0.0,00-0025580
194,Nate Kaeding,K,LAC,CIN,0.0,00-0022737
195,Connor Barth,K,TB,SEA,0.0,00-0026138
196,Graham Gano,K,WAS,JAX,0.0,00-0026858
197,Billy Cundiff,K,BAL,CLE,0.0,00-0020972
198,Robbie Gould,K,CHI,NYJ,0.0,00-0023252
199,Garrett Hartley,K,NO,ATL,0.0,00-0025824
200,Adam Vinatieri,K,IND,OAK,0.0,00-0016919
201,Ryan Longwell,K,MIN,PHI,0.0,00-0010072
202,Steven Hauschka,K,DEN,HOU,0.0,
203,Lawrence Tynes,K,NYG,GB,0.0,00-0019778
204,Josh Scobee,K,JAX,WAS,0.0,00-0022874
205,Jeff Reed,K,SF,LAR,0.0,00-0020737
206,Clint Stitser,K,CIN,LAC,0.0,00-0027191
207,Phil Dawson,K,CLE,BAL,0.0,00-0004091
208,Rian Lindell,K,BUF,NE,0.0,00-0019310
209,John Kasay,K,CAR,PIT,0.0,00-0009028
210,Matt Bryant,K,ATL,NO,0.0,00-0020578
211,David Akers,K,PHI,MIN,0.0,00-0000108
212,Rob Bironas,K,TEN,KC,0.0,00-0020962
213,Olindo Mare,K,SEA,TB,0.0,00-0010373
214,Thomas Howard,K,OAK,IND,0.0,00-0024253
215,Rhys Lloyd,K,CAR,PIT,0.0,00-0023363
216,Minnesota Vikings,DST,MIN,PHI,19.0,
217,Pittsburgh Steelers,DST,PIT,CAR,15.0,
218,Green Bay Packers,DST,GB,NYG,14.0,
219,Kansas City Chiefs,DST,KC,TEN,14.0,
220,Detroit Lions,DST,DET,MIA,14.0,
221,Baltimore Ravens,DST,BAL,CLE,12.0,
222,Atlanta Falcons,DST,ATL,NO,12.0,
223,Los Angeles Rams,DST,LA,SF,11.0,
224,Washington Redskins,DST,WAS,JAX,9.0,
225,Oakland Raiders,DST,OAK,IND,9.0,
226,San Francisco 49ers,DST,SF,LAR,9.0,
227,New Orleans Saints,DST,NO,ATL,9.0,
228,Carolina Panthers,DST,CAR,PIT,7.0,
229,New York Jets,DST,NYJ,CHI,6.0,
230,Cincinnati Bengals,DST,CIN,LAC,6.0,
231,Philadelphia Eagles,DST,PHI,MIN,5.0,
232,Cleveland Browns,DST,CLE,BAL,4.0,
233,Tampa Bay Buccaneers,DST,TB,SEA,4.0,
234,Tennessee Titans,DST,TEN,KC,4.0,
235,Jacksonville Jaguars,DST,JAX,WAS,4.0,
236,Indianapolis Colts,DST,IND,OAK,3.0,
237,Houston Texans,DST,HOU,DEN,3.0,
238,Chicago Bears,DST,CHI,NYJ,3.0,
239,Dallas Cowboys,DST,DAL,ARI,2.0,
240,Denver Broncos,DST,DEN,HOU,2.0,
241,Los Angeles Chargers,DST,LAC,CIN,1.0,
242,Miami Dolphins,DST,MIA,DET,1.0,
243,Buffalo Bills,DST,BUF,NE,0.0,
244,New York Giants,DST,NYG,GB,0.0,
245,Seattle Seahawks,DST,SEA,TB,0.0,
