Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Aaron Rodgers,QB,16,GB,NYG,25,37,68,404,11,4,0,140,2,26,13,0,37.76,2010
2,Josh Freeman,QB,16,TB,SEA,21,26,81,237,9,5,0,144,4,23,6,0,31.78,2010
3,Matt Cassel,QB,16,KC,TEN,24,34,71,314,9,3,0,129,3,20,7,0,29.56,2010
4,Tim Tebow,QB,16,DEN,HOU,16,29,55,308,11,1,1,89,10,27,3,1,27.02,2010
5,Carson Palmer,QB,16,CIN,LAC,16,21,76,269,13,4,0,157,2,-1,-1,0,26.66,2010
6,Jay Cutler,QB,16,CHI,NYJ,13,25,52,215,9,3,1,104,4,3,1,1,25.90,2010
7,Ben Roethlisberger,QB,16,PIT,CAR,22,32,69,320,10,1,0,111,6,2,0,1,25.00,2010
8,David Garrard,QB,16,JAX,WAS,22,38,58,299,8,1,2,70,6,39,7,1,23.86,2010
9,Michael Vick,QB,16,PHI,MIN,25,43,58,263,6,1,1,74,8,63,8,1,23.82,2010
10,Eli Manning,QB,16,NYG,GB,17,33,52,301,9,2,4,64,1,12,12,0,20.24,2010
11,Peyton Manning,QB,16,IND,OAK,16,30,53,179,6,3,2,77,3,25,8,0,19.66,2010
12,Tom Brady,QB,16,NE,BUF,15,27,56,140,5,3,0,107,3,13,4,0,18.90,2010
13,Matt Schaub,QB,16,HOU,DEN,23,33,70,310,9,1,1,97,1,0,0,0,18.40,2010
14,Shaun Hill,QB,16,DET,MIA,14,26,54,222,9,2,0,108,1,10,10,0,17.88,2010
15,Joe Webb,QB,16,MIN,PHI,17,26,65,195,8,0,0,88,6,31,5,1,16.90,2010
16,Drew Brees,QB,16,NO,ATL,35,49,71,302,6,1,2,77,2,-2,-1,0,16.88,2010
17,Kerry Collins,QB,16,TEN,KC,14,37,38,235,6,2,2,56,2,-1,-1,0,15.30,2010
18,Sam Bradford,QB,16,LAR,SF,28,37,76,292,8,1,0,107,0,0,0,0,14.68,2010
19,Chad Henne,QB,16,MIA,DET,29,44,66,278,6,1,2,72,5,14,3,0,14.52,2010
20,Jason Campbell,QB,16,OAK,IND,29,42,69,231,6,1,0,90,3,10,3,0,14.24,2010
21,Mark Sanchez,QB,16,NYJ,CHI,24,37,65,269,7,1,1,84,0,0,0,0,13.76,2010
22,Philip Rivers,QB,16,LAC,CIN,27,40,68,256,6,1,1,83,1,2,2,0,13.44,2010
23,John Skelton,QB,16,ARI,DAL,11,25,44,183,7,1,0,83,3,21,7,0,13.42,2010
24,Joe Flacco,QB,16,BAL,CLE,12,19,63,102,5,2,1,90,3,16,5,0,12.68,2010
25,Matt Ryan,QB,16,ATL,NO,15,29,52,148,5,1,0,78,4,26,7,0,12.52,2010
26,Troy Smith,QB,16,SF,LAR,7,19,37,153,8,1,1,62,5,28,6,0,11.92,2010
27,Rex Grossman,QB,16,WAS,JAX,19,39,49,182,5,1,1,60,1,5,5,0,10.78,2010
28,Stephen McGee,QB,16,DAL,ARI,11,17,65,111,7,1,0,103,4,19,5,0,10.34,2010
29,Jon Kitna,QB,16,DAL,ARI,12,20,60,115,6,1,2,53,1,7,7,0,7.30,2010
30,Matt Hasselbeck,QB,16,SEA,TB,3,4,75,24,6,0,0,90,1,1,1,1,7.06,2010
31,Ryan Fitzpatrick,QB,16,BUF,NE,18,37,49,251,7,0,3,37,2,14,7,0,6.44,2010
32,Colt McCoy,QB,16,CLE,BAL,15,29,52,149,5,0,3,27,4,30,8,0,5.96,2010
33,Charlie Whitehurst,QB,16,SEA,TB,11,18,61,66,4,0,0,68,3,5,2,0,5.14,2010
34,Alex Smith,QB,16,SF,LAR,10,15,67,120,8,0,0,91,0,0,0,0,3.80,2010
35,Jimmy Clausen,QB,16,CAR,PIT,10,23,44,72,3,0,1,33,0,0,0,0,1.88,2010
36,Josh Johnson,QB,16,TB,SEA,2,2,100,15,8,0,0,98,0,0,0,0,0.60,2010
37,Seneca Wallace,QB,16,CLE,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
38,Matt Flynn,QB,16,GB,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
39,Sage Rosenfels,QB,16,NYG,GB,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
40,Chase Daniel,QB,16,NO,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
41,Brian Hoyer,QB,16,NE,BUF,0,0,0,0,0,0,0,0,4,-2,-1,0,-0.20,2010
42,Brodie Croyle,QB,16,KC,TEN,1,2,50,-2,-1,0,1,17,0,0,0,0,-1.08,2010
