Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
29,Greg Olsen,TE,8,CAR,CHI,5,3,60,23,0,10,5,8,0,0,0,0,0,5.30,2012
30,Jake O'Connell,TE,8,KC,OAK,3,3,100,18,0,11,6,6,0,0,0,0,0,4.80,2012
31,Niles Paul,TE,8,WAS,PIT,1,1,100,37,0,37,37,37,0,0,0,0,0,4.70,2012
32,Anthony McCoy,TE,8,SEA,DET,2,2,100,27,0,14,14,14,0,0,0,0,0,4.70,2012
33,Jermichael Finley,TE,8,GB,JAX,6,2,33,24,0,20,4,12,0,0,0,0,0,4.40,2012
34,Coby Fleener,TE,8,IND,TEN,3,2,67,24,0,15,8,12,0,0,0,0,0,4.40,2012
35,Marcedes Lewis,TE,8,JAX,GB,7,2,29,21,0,16,3,11,0,0,0,0,0,4.10,2012
36,Kyle Rudolph,TE,8,MIN,TB,2,2,100,17,0,12,9,9,0,0,0,0,0,3.70,2012
37,Ben Hartsock,TE,8,CAR,CHI,1,1,100,25,0,25,25,25,0,0,0,0,0,3.50,2012
38,Craig Stevens,TE,8,TEN,IND,3,2,67,15,0,12,5,8,0,0,0,0,0,3.50,2012
39,Antonio Gates,TE,8,LAC,CLE,4,2,50,14,0,9,4,7,0,0,0,0,0,3.40,2012
40,Mike McNeill,TE,8,LAR,NE,2,2,100,12,0,9,6,6,0,0,0,0,0,3.20,2012
41,Dante Rosario,TE,8,LAC,CLE,5,2,40,11,0,6,2,6,0,0,0,0,0,3.10,2012
42,Matthew Mulligan,TE,8,LAR,NE,2,1,50,18,0,18,9,18,0,0,0,0,0,2.80,2012
43,Michael Hoomanawanui,TE,8,NE,LAR,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2012
44,Benjamin Watson,TE,8,CLE,LAC,4,1,25,14,0,14,4,14,0,0,0,0,0,2.40,2012
45,Jordan Cameron,TE,8,CLE,LAC,4,1,25,12,0,12,3,12,0,0,0,0,0,2.20,2012
46,Weslye Saunders,TE,8,IND,TEN,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2012
47,Gary Barnidge,TE,8,CAR,CHI,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2012
48,Rhett Ellison,TE,8,MIN,TB,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2012
49,Alex Smith,TE,8,CLE,LAC,3,1,33,1,0,1,0,1,0,0,0,0,0,1.10,2012
50,Greg Scruggs,TE,8,SEA,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2012
