Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Doug Martin,RB,8,TB,MIN,29,135,5,1,6,3,79,1,0,0,39.40,2012
2,Willis McGahee,RB,8,DEN,NO,23,122,5,1,2,2,33,0,1,1,25.50,2012
3,Trent Richardson,RB,8,CLE,LAC,24,122,5,1,1,1,12,0,0,0,23.40,2012
4,LeSean McCoy,RB,8,PHI,ATL,16,45,3,1,3,3,22,1,0,0,21.70,2012
5,Stevan Ridley,RB,8,NE,LAR,15,127,9,1,0,0,0,0,0,0,21.70,2012
6,Adrian Peterson,RB,8,MIN,TB,15,123,8,1,1,1,4,0,1,1,21.70,2012
7,Darren McFadden,RB,8,OAK,KC,29,114,4,0,6,4,23,0,0,0,20.70,2012
8,Marshawn Lynch,RB,8,SEA,DET,12,105,9,1,3,1,1,0,0,0,20.60,2012
9,Matt Forte,RB,8,CHI,CAR,15,70,5,1,5,5,24,0,0,0,20.40,2012
10,Dexter McCluster,RB,8,KC,OAK,2,15,8,0,8,6,54,1,0,0,18.90,2012
11,Darren Sproles,RB,8,NO,DEN,4,-1,0,0,9,7,56,1,0,0,18.50,2012
12,Ronnie Brown,RB,8,LAC,CLE,4,17,4,0,8,7,85,0,0,0,17.20,2012
13,Rashad Jennings,RB,8,JAX,GB,17,59,4,0,8,6,56,0,1,1,16.50,2012
14,Jonathan Dwyer,RB,8,PIT,WAS,17,107,6,0,1,1,8,0,0,0,15.50,2012
15,Vick Ballard,RB,8,IND,TEN,12,55,5,0,1,1,16,1,0,0,14.10,2012
16,Chris Johnson,RB,8,TEN,IND,21,99,5,0,3,2,18,0,0,0,13.70,2012
17,Jacquizz Rodgers,RB,8,ATL,PHI,8,60,8,0,5,5,20,0,0,0,13.00,2012
18,Shonn Greene,RB,8,NYJ,MIA,15,77,5,0,5,2,29,0,0,0,12.60,2012
19,Alex Green,RB,8,GB,JAX,22,54,3,0,6,4,28,0,0,0,12.20,2012
20,Jonathan Stewart,RB,8,CAR,CHI,17,42,3,0,6,4,38,0,0,0,12.00,2012
21,Daniel Thomas,RB,8,MIA,NYJ,15,42,3,1,2,1,3,0,0,0,11.50,2012
22,Ryan Mathews,RB,8,LAC,CLE,24,95,4,0,4,2,9,0,1,1,11.40,2012
23,Shane Vereen,RB,8,NE,LAR,7,22,3,1,1,1,17,0,0,0,10.90,2012
24,Danny Woodhead,RB,8,NE,LAR,2,3,2,0,7,5,56,0,0,0,10.90,2012
25,Jason Snelling,RB,8,ATL,PHI,1,1,1,0,3,3,16,1,0,0,10.70,2012
26,Joique Bell,RB,8,DET,SEA,7,25,4,0,4,4,33,0,0,0,9.80,2012
27,Ronnie Hillman,RB,8,DEN,NO,14,86,6,0,1,1,-4,0,1,0,9.20,2012
28,Daryl Richardson,RB,8,LAR,NE,7,53,8,0,4,4,-3,0,1,0,9.00,2012
29,Will Johnson,FB,8,PIT,WAS,0,0,0,0,2,2,8,1,0,0,8.80,2012
30,Mikel Leshoure,RB,8,DET,SEA,10,46,5,0,5,3,9,0,0,0,8.50,2012
31,Andre Brown,RB,8,NYG,DAL,3,21,7,1,2,0,0,0,0,0,8.10,2012
32,Donald Brown,RB,8,IND,TEN,14,80,6,0,1,0,0,0,0,0,8.00,2012
33,Frank Gore,RB,8,SF,ARI,16,55,3,0,1,1,11,0,0,0,7.60,2012
34,Michael Turner,RB,8,ATL,PHI,24,58,2,0,2,1,6,0,1,0,7.40,2012
35,Erik Lorig,FB,8,TB,MIN,0,0,0,0,2,1,1,1,0,0,7.10,2012
36,Felix Jones,RB,8,DAL,NYG,13,19,2,1,3,0,0,0,1,1,6.90,2012
37,Pierre Thomas,RB,8,NO,DEN,8,43,5,0,2,2,6,0,0,0,6.90,2012
38,Delone Carter,RB,8,IND,TEN,2,8,4,1,0,0,0,0,0,0,6.80,2012
39,Ahmad Bradshaw,RB,8,NYG,DAL,22,78,4,0,0,0,0,0,1,1,6.80,2012
40,LaRod Stephens-Howling,RB,8,ARI,SF,8,6,1,0,4,3,32,0,0,0,6.80,2012
41,Reggie Bush,RB,8,MIA,NYJ,14,59,4,0,1,1,6,0,1,1,6.50,2012
42,Steven Jackson,RB,8,LAR,NE,7,23,3,0,2,2,22,0,0,0,6.50,2012
43,Robert Turbin,RB,8,SEA,DET,4,14,4,0,3,2,28,0,0,0,6.20,2012
44,Alfred Morris,RB,8,WAS,PIT,13,59,5,0,0,0,0,0,0,0,5.90,2012
45,Kendall Hunter,RB,8,SF,ARI,10,43,4,0,1,1,6,0,0,0,5.90,2012
46,Toby Gerhart,RB,8,MIN,TB,1,6,6,0,2,2,20,0,0,0,4.60,2012
47,Jamaal Charles,RB,8,KC,OAK,5,4,1,0,3,3,6,0,0,0,4.00,2012
48,Peyton Hillis,RB,8,KC,OAK,4,23,6,0,1,1,5,0,0,0,3.80,2012
49,Leon Washington,RB,8,SEA,DET,0,0,0,0,2,2,16,0,0,0,3.60,2012
50,DeAngelo Williams,RB,8,CAR,CHI,11,33,3,0,0,0,0,0,0,0,3.30,2012
