Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Coby Fleener,TE,17,IND,TEN,7,5,71,56,2,20,8,11,0,0,0,0,0,22.60,2014
2,Travis Kelce,TE,17,KC,LAC,8,7,88,84,0,24,11,12,0,0,1,0,0,21.40,2014
3,Charles Clay,TE,17,MIA,NYJ,6,5,83,45,1,23,8,9,0,0,0,0,0,15.50,2014
4,Jordan Reed,TE,17,WAS,DAL,10,9,90,70,0,16,7,8,0,0,0,1,1,15.00,2014
5,Martellus Bennett,TE,17,CHI,MIN,11,8,73,59,0,15,5,7,0,0,0,0,0,13.90,2014
6,Virgil Green,TE,17,DEN,OAK,3,3,100,46,1,38,15,15,0,0,0,0,0,13.60,2014
7,Jack Doyle,TE,17,IND,TEN,5,4,80,21,1,7,4,5,0,0,0,0,0,12.10,2014
8,Jimmy Graham,TE,17,NO,TB,9,6,67,54,0,14,6,9,0,0,0,0,0,11.40,2014
9,Delanie Walker,TE,17,TEN,IND,10,7,70,43,0,10,4,6,0,0,0,1,0,11.30,2014
10,Jermaine Gresham,TE,17,CIN,PIT,3,3,100,20,1,9,7,7,0,0,0,0,0,11.00,2014
11,Antonio Gates,TE,17,LAC,KC,6,4,67,67,0,21,11,17,0,0,0,0,0,10.70,2014
12,Jeff Cumberland,TE,17,NYJ,MIA,3,2,67,23,1,23,8,12,0,0,0,0,0,10.30,2014
13,Zach Ertz,TE,17,PHI,NYG,6,4,67,56,0,19,9,14,0,0,0,0,0,9.60,2014
14,Richard Rodgers,TE,17,GB,DET,5,5,100,40,0,18,8,8,0,0,0,0,0,9.00,2014
15,Jason Witten,TE,17,DAL,WAS,6,4,67,49,0,18,8,12,0,0,0,0,0,8.90,2014
16,Ed Dickson,TE,17,CAR,ATL,1,1,100,5,1,5,5,5,0,0,0,0,0,7.50,2014
17,Brent Celek,TE,17,PHI,NYG,1,1,100,1,1,1,1,1,0,0,0,0,0,7.10,2014
18,Jordan Cameron,TE,17,CLE,BAL,6,3,50,41,0,30,7,14,0,0,0,0,0,7.10,2014
19,Heath Miller,TE,17,PIT,CIN,7,3,43,41,0,20,6,14,0,0,0,0,0,7.10,2014
20,Jared Cook,TE,17,LAR,SEA,7,3,43,37,0,20,5,12,0,0,0,0,0,6.70,2014
21,Owen Daniels,TE,17,BAL,CLE,4,2,50,46,0,39,12,23,0,0,0,0,0,6.60,2014
22,Zach Sudfeld,TE,17,NYJ,MIA,2,2,100,44,0,38,22,22,0,0,0,0,0,6.40,2014
23,Jace Amaro,TE,17,NYJ,MIA,4,3,75,34,0,17,9,11,0,0,0,0,0,6.40,2014
24,Ryan Hewitt,TE,17,CIN,PIT,6,3,50,31,0,19,5,10,0,0,0,0,0,6.10,2014
25,Brandon Myers,TE,17,TB,NO,6,4,67,21,0,9,4,5,0,0,0,0,0,6.10,2014
26,Darren Fells,TE,17,ARI,SF,3,2,67,39,0,24,13,20,0,0,0,0,0,5.90,2014
27,Eric Ebron,TE,17,DET,GB,6,2,33,38,0,22,6,19,0,0,0,0,0,5.80,2014
28,MarQueis Gray,TE,17,BUF,NE,3,3,100,25,0,10,8,8,0,0,0,0,0,5.50,2014
29,Rhett Ellison,TE,17,MIN,CHI,3,3,100,23,0,10,8,8,0,0,0,0,0,5.30,2014
30,Luke Willson,TE,17,SEA,LAR,4,2,50,32,0,28,8,16,0,0,0,0,0,5.20,2014
31,Greg Olsen,TE,17,CAR,ATL,3,2,67,27,0,18,9,14,0,0,0,0,0,4.70,2014
32,Larry Donnell,TE,17,NYG,PHI,6,2,33,26,0,16,4,13,0,0,0,0,0,4.60,2014
33,Mychal Rivera,TE,17,OAK,DEN,8,2,25,26,0,14,3,13,0,0,0,0,0,4.60,2014
34,Dante Rosario,TE,17,CHI,MIN,3,2,67,25,0,22,8,13,0,0,0,0,0,4.50,2014
35,Niles Paul,TE,17,WAS,DAL,3,2,67,19,0,14,6,10,0,0,0,0,0,3.90,2014
36,Benjamin Watson,TE,17,NO,TB,2,2,100,18,0,12,9,9,0,0,0,0,0,3.80,2014
37,Dion Sims,TE,17,MIA,NYJ,4,2,50,15,0,9,4,8,0,0,0,0,0,3.50,2014
38,Levine Toilolo,TE,17,ATL,CAR,3,2,67,14,0,11,5,7,0,0,0,0,0,3.40,2014
39,Crockett Gillmore,TE,17,BAL,CLE,2,1,50,22,0,22,11,22,0,0,0,0,0,3.20,2014
40,Tony Moeaki,TE,17,SEA,LAR,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2014
41,Scott Chandler,TE,17,BUF,NE,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2014
42,Rob Housler,TE,17,ARI,SF,2,1,50,20,0,20,10,20,0,0,0,0,0,3.00,2014
43,Lee Smith,TE,17,BUF,NE,1,1,100,18,0,18,18,18,0,0,0,0,0,2.80,2014
44,Lance Kendricks,TE,17,LAR,SEA,2,1,50,17,0,17,9,17,0,0,0,0,0,2.70,2014
45,Tim Wright,TE,17,NE,BUF,3,1,33,15,0,15,5,15,0,0,0,0,0,2.50,2014
46,Vernon Davis,TE,17,SF,ARI,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2014
47,Ryan Griffin,TE,17,HOU,JAX,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2014
48,John Carlson,TE,17,ARI,SF,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2014
49,James Hanna,TE,17,DAL,WAS,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2014
50,Bear Pascoe,TE,17,ATL,CAR,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2014
