,Player,Position,Team,Opponent,Points,PlayerID
0,Ryan Tannehill,QB,MIA,DEN,27.62,00-0029701
1,Eli Manning,QB,NYG,DAL,27.52,00-0022803
2,Tony Romo,QB,DAL,NYG,25.8,00-0021678
3,Tom Brady,QB,NE,DET,23.96,00-0019596
4,Zach Mettenberger,QB,TEN,PHI,23.6,00-0031266
5,Teddy Bridgewater,QB,MIN,GB,20.6,00-0031237
6,Aaron Rodgers,QB,GB,MIN,19.76,00-0023459
7,Russell Wilson,QB,SEA,ARI,19.74,00-0029263
8,Josh McCown,QB,TB,CHI,18.84,00-0021206
9,Kyle Orton,QB,BUF,NYJ,18.2,00-0023541
10,Alex Smith,QB,KC,OAK,17.86,00-0023436
11,Mark Sanchez,QB,PHI,TEN,17.68,00-0026898
12,Matt Ryan,QB,ATL,CLE,17.52,00-0026143
13,Andrew Luck,QB,IND,JAX,17.02,00-0029668
14,Colin Kaepernick,QB,SF,WAS,14.64,00-0027974
15,Philip Rivers,QB,LAC,LAR,14.54,00-0022942
16,Brian Hoyer,QB,CLE,ATL,14.08,00-0026625
17,Joe Flacco,QB,BAL,NO,13.92,00-0026158
18,Andy Dalton,QB,CIN,HOU,12.92,00-0027973
19,Matthew Stafford,QB,DET,NE,11.36,00-0026498
20,Derek Carr,QB,OAK,KC,11.16,00-0031280
21,Shaun Hill,QB,LA,LAC,8.92,00-0020679
22,Jay Cutler,QB,CHI,TB,8.2,00-0024226
23,Drew Stanton,QB,ARI,SEA,7.26,00-0025430
24,Blake Bortles,QB,JAX,IND,7.24,00-0031407
25,Ryan Mallett,QB,HOU,CIN,6.76,00-0028012
26,Robert Griffin III,QB,WAS,SF,4.34,00-0029532
27,Geno Smith,QB,NYJ,BUF,3.96,00-0030565
28,Michael Vick,QB,NYJ,BUF,2.44,
29,Matt Schaub,QB,OAK,KC,0.0,00-0022787
30,EJ Manuel,QB,BUF,NYJ,0.0,00-0030526
31,Luke McCown,QB,NO,BAL,0.0,00-0022864
32,Anquan Boldin,WR,SF,WAS,31.7,00-0022084
33,Robert Woods,WR,BUF,NYJ,29.8,00-0030431
34,Dez Bryant,WR,DAL,NYG,27.6,00-0027902
35,AJ Green,WR,CIN,HOU,27.1,00-0027942
36,Emmanuel Sanders,WR,DEN,MIA,26.8,00-0027685
37,TY Hilton,WR,IND,JAX,26.7,00-0029608
38,Jarvis Landry,WR,MIA,DEN,24.0,00-0031382
39,Keenan Allen,WR,LAC,LAR,23.4,00-0030279
40,Josh Gordon,WR,CLE,ATL,23.0,00-0029664
41,Stedman Bailey,WR,LA,LAC,21.9,00-0030532
42,Louis Murphy,WR,TB,CHI,20.3,00-0027089
43,Julian Edelman,WR,NE,DET,19.9,00-0027150
44,Steve Smith,WR,BAL,NO,18.9,
45,Brandon LaFell,WR,NE,DET,18.8,00-0027681
46,Vincent Jackson,WR,TB,CHI,18.7,00-0023496
47,Roddy White,WR,ATL,CLE,18.6,00-0023462
48,Marques Colston,WR,NO,BAL,18.2,00-0024466
49,Julio Jones,WR,ATL,CLE,17.8,00-0027944
50,Kenny Stills,WR,NO,BAL,17.6,00-0030085
51,Justin Hunter,WR,TEN,PHI,16.4,00-0030521
52,Charles Johnson,WR,MIN,GB,16.2,00-0030113
53,Mohamed Sanu,WR,CIN,HOU,15.9,00-0029632
54,James Jones,WR,OAK,KC,15.7,00-0025465
55,Golden Tate,WR,DET,NE,15.0,00-0027891
56,Torrey Smith,WR,BAL,NO,14.8,00-0027996
57,Jordy Nelson,WR,GB,MIN,14.8,00-0026176
58,Cole Beasley,WR,DAL,NYG,14.6,00-0029000
59,Andrew Hawkins,WR,CLE,ATL,14.3,00-0027918
60,Joseph Morgan,WR,NO,BAL,13.9,00-0028532
61,Greg Jennings,WR,MIN,GB,13.8,00-0024267
62,Mike Evans,WR,TB,CHI,13.7,00-0031408
63,Jordan Matthews,WR,PHI,TEN,13.7,00-0031299
64,Mike Wallace,WR,MIA,DEN,13.5,00-0026901
65,Tavon Austin,WR,LA,LAC,12.8,00-0030525
66,Miles Austin,WR,CLE,ATL,12.4,00-0023921
67,Jeremy Maclin,WR,PHI,TEN,11.9,00-0026995
68,Wes Welker,WR,DEN,MIA,11.8,00-0022427
69,Jeremy Kerley,WR,NYJ,BUF,11.6,00-0028091
70,Alshon Jeffery,WR,CHI,TB,11.2,00-0029137
71,Eddie Royal,WR,LAC,LAR,11.0,00-0026182
72,Michael Crabtree,WR,SF,WAS,10.8,00-0026986
73,Andre Holmes,WR,OAK,KC,10.5,00-0028263
74,Nate Washington,WR,TEN,PHI,10.3,00-0023367
75,Eric Decker,WR,NYJ,BUF,10.3,00-0027690
76,Randall Cobb,WR,GB,MIN,9.8,00-0028002
77,Calvin Johnson,WR,DET,NE,9.8,00-0025389
78,Brandon Gibson,WR,MIA,DEN,9.2,00-0026937
79,John Brown,WR,ARI,SEA,9.1,00-0031051
80,Tim Wright,TE,NE,DET,20.6,
81,Jason Witten,TE,DAL,NYG,13.0,00-0022127
82,Rob Gronkowski,TE,NE,DET,12.8,00-0027656
83,Scott Chandler,TE,BUF,NYJ,11.8,00-0025516
84,Anthony Fasano,TE,KC,OAK,11.0,00-0024268
85,Cooper Helfet,TE,SEA,ARI,10.7,00-0029534
86,Travis Kelce,TE,KC,OAK,10.7,00-0030506
87,Brent Celek,TE,PHI,TEN,9.8,00-0025549
88,James Casey,TE,PHI,TEN,8.4,00-0027109
89,Garrett Graham,TE,HOU,CIN,8.1,00-0027718
90,Kyle Rudolph,TE,MIN,GB,8.0,00-0027981
91,Martellus Bennett,TE,CHI,TB,7.7,00-0026201
92,Tony Moeaki,TE,SEA,ARI,7.4,00-0027695
93,Jermaine Gresham,TE,CIN,HOU,7.3,00-0027873
94,Adrien Robinson,TE,NYG,DAL,7.1,00-0029281
95,Richard Rodgers,TE,GB,MIN,7.1,00-0031384
96,Dion Sims,TE,MIA,DEN,7.1,00-0030422
97,Andrew Quarless,TE,GB,MIN,7.0,00-0027753
98,Zach Ertz,TE,PHI,TEN,7.0,00-0030061
99,Daniel Fells,TE,NYG,DAL,6.5,00-0023752
