Player,Position,Team,Opponent,Points
Davone Bess,WR,MIA,PIT,18.60
James Jones,WR,GB,MIN,17.70
Santana Moss,WR,WAS,CHI,17.10
Patrick Crayton,WR,LAC,NE,15.20
Brandon LaFell,WR,CAR,SF,15.10
Roscoe Parrish,WR,BUF,BAL,14.30
Riley Cooper,WR,PHI,TEN,14.10
Danny Amendola,WR,LAR,TB,14.00
Mike Wallace,WR,PIT,MIA,13.30
Mike Williams,WR,TB,LAR,13.20
Mario Manningham,WR,NYG,DAL,13.00
Mike Sims-Walker,WR,JAX,KC,12.80
Randy Moss,WR,MIN,GB,12.00
Jason Avant,WR,PHI,TEN,12.00
Earl Bennett,WR,CHI,WAS,11.60
Craig Davis,WR,LAC,NE,11.30
Brandon Marshall,WR,MIA,PIT,10.70
Jeremy Maclin,WR,PHI,TEN,10.60
Brian Hartline,WR,MIA,PIT,9.70
Jabar Gaffney,WR,DEN,OAK,9.40
Lance Moore,WR,NO,CLE,9.30
Brian Finneran,WR,ATL,CIN,8.80
Devin Hester,WR,CHI,WAS,8.50
Steve Smith,WR,CAR,SF,8.00
Deion Branch,WR,NE,LAC,7.90
Michael Crabtree,WR,SF,CAR,7.10
Derrick Mason,WR,BAL,BUF,6.80
Sammie Stroughter,WR,TB,LAR,6.80
Miles Austin,WR,DAL,NYG,6.80
Jordy Nelson,WR,GB,MIN,6.50
Wes Welker,WR,NE,LAC,6.50
Vernon Davis,TE,SF,CAR,17.40
Zach Miller,TE,OAK,DEN,15.50
Antonio Gates,TE,LAC,NE,15.00
David Thomas,TE,NO,CLE,12.30
Chris Cooley,TE,WAS,CHI,12.20
Aaron Hernandez,TE,NE,LAC,10.40
Andrew Quarless,TE,GB,MIN,9.60
Kellen Winslow,TE,TB,LAR,9.40
Michael Hoomanawanui,TE,LAR,TB,9.20
Rob Gronkowski,TE,NE,LAC,9.00
Anthony Fasano,TE,MIA,PIT,7.90
Jimmy Graham,TE,NO,CLE,7.80
Dante Rosario,TE,CAR,SF,7.80
Marcedes Lewis,TE,JAX,KC,7.40
Greg Olsen,TE,CHI,WAS,7.30
Tony Moeaki,TE,KC,JAX,7.20
Deon Butler,TE,SEA,ARI,7.10
Jermaine Gresham,TE,CIN,ATL,6.60
Heath Miller,TE,PIT,MIA,6.30
Visanthe Shiancoe,TE,MIN,GB,6.00
Zach Miller,TE,JAX,KC,5.50
Jeremy Shockey,TE,NO,CLE,5.00
Fred Davis,TE,WAS,CHI,4.80
Tony Gonzalez,TE,ATL,CIN,4.70
Donald Lee,TE,GB,MIN,4.70
Bo Scaife,TE,TEN,PHI,3.70
Kevin Boss,TE,NYG,DAL,3.30
Benjamin Watson,TE,CLE,NO,2.80
Brent Celek,TE,PHI,TEN,2.80
Shawn Nelson,TE,BUF,BAL,2.60
Mike Sellers,TE,WAS,CHI,2.50
Zach Potter,TE,JAX,KC,2.00
Jimmy Kleinsasser,TE,MIN,GB,2.00
Jonathan Stupar,TE,BUF,BAL,1.80
Ben Patrick,TE,ARI,SEA,1.60
Garrett Mills,TE,PHI,TEN,1.50
Daniel Fells,TE,LAR,TB,1.50
Martellus Bennett,TE,DAL,NYG,1.50
Ed Dickson,TE,BAL,BUF,1.50
John Carlson,TE,SEA,ARI,1.30
Stephen Spach,TE,ARI,SEA,1.30
Randy McMichael,TE,LAC,NE,1.10
Kris Wilson,TE,LAC,NE,0.90
John Gilmore,TE,TB,LAR,0.00
Scott Chandler,TE,DAL,NYG,0.00
Travis Beckum,TE,NYG,DAL,0.00
Delanie Walker,TE,SF,CAR,0.00
Alge Crumpler,TE,NE,LAC,0.00
Adrian Peterson,RB,MIN,GB,28.20
Knowshon Moreno,RB,DEN,OAK,24.00
Maurice Jones-Drew,RB,JAX,KC,23.10
Frank Gore,RB,SF,CAR,22.90
Thomas Jones,RB,KC,JAX,21.50
Steven Jackson,RB,LAR,TB,19.50
Brandon Jackson,RB,GB,MIN,19.40
Cadillac Williams,RB,TB,LAR,18.60
Ahmad Bradshaw,RB,NYG,DAL,17.80
Darren Sproles,RB,LAC,NE,16.70
LeSean McCoy,RB,PHI,TEN,16.20
Peyton Hillis,RB,CLE,NO,14.52
Ryan Torain,RB,WAS,CHI,14.50
Willis McGahee,RB,BAL,BUF,14.40
Michael Bush,RB,OAK,DEN,13.50
Jamaal Charles,RB,KC,JAX,13.10
Marcel Reece,FB,OAK,DEN,12.80
Ladell Betts,RB,NO,CLE,12.80
Brandon Jacobs,RB,NYG,DAL,12.50
Dexter McCluster,RB,KC,JAX,11.90
Chris Wells,RB,ARI,SEA,11.40
Matt Forte,RB,CHI,WAS,11.30
Bernard Scott,RB,CIN,ATL,10.70
Mewelde Moore,RB,PIT,MIA,9.90
Chris Johnson,RB,TEN,PHI,9.30
DeAngelo Williams,RB,CAR,SF,9.30
Justin Forsett,RB,SEA,ARI,9.20
Felix Jones,RB,DAL,NYG,9.20
Marshawn Lynch,RB,SEA,ARI,8.90
Mike Tolbert,FB,LAC,NE,8.80
Fred Jackson,RB,BUF,BAL,8.70
BenJarvus Green-Ellis,RB,NE,LAC,8.40
Ray Rice,RB,BAL,BUF,8.30
Danny Woodhead,RB,NE,LAC,8.20
Cedric Benson,RB,CIN,ATL,7.60
Jackie Battle,FB,KC,JAX,7.20
LeGarrette Blount,RB,TB,LAR,7.20
Tim Hightower,RB,ARI,SEA,6.30
Jason Snelling,RB,ATL,CIN,5.90
LeRon McClain,RB,BAL,BUF,5.50
Ronnie Brown,RB,MIA,PIT,5.40
Rashard Mendenhall,RB,PIT,MIA,5.30
Chester Taylor,RB,CHI,WAS,5.00
Ricky Williams,RB,MIA,PIT,4.80
Chris Ivory,RB,NO,CLE,4.80
Kenneth Darby,RB,LAR,TB,4.80
Ryan Mathews,RB,LAC,NE,4.20
Toby Gerhart,RB,MIN,GB,4.00
Connor Barth,K,TB,LAR,0.00
David Akers,K,PHI,TEN,0.00
Billy Cundiff,K,BAL,BUF,0.00
Lawrence Tynes,K,NYG,DAL,0.00
Rob Bironas,K,TEN,PHI,0.00
John Kasay,K,CAR,SF,0.00
Phil Dawson,K,CLE,NO,0.00
Stephen Gostkowski,K,NE,LAC,0.00
Jeff Reed,K,PIT,MIA,0.00
Sebastian Janikowski,K,OAK,DEN,0.00
Rian Lindell,K,BUF,BAL,0.00
David Buehler,K,DAL,NYG,0.00
Mike Nugent,K,CIN,ATL,0.00
Kris Brown,K,LAC,NE,0.00
Josh Scobee,K,JAX,KC,0.00
Joe Nedney,K,SF,CAR,0.00
Matt Bryant,K,ATL,CIN,0.00
Ryan Longwell,K,MIN,GB,0.00
Ryan Succop,K,KC,JAX,0.00
Josh Brown,K,LAR,TB,0.00
Garrett Hartley,K,NO,CLE,0.00
Graham Gano,K,WAS,CHI,0.00
Mason Crosby,K,GB,MIN,0.00
Jay Feely,K,ARI,SEA,0.00
Robbie Gould,K,CHI,WAS,0.00
Matt Prater,K,DEN,OAK,0.00
Rhys Lloyd,K,CAR,SF,0.00
Chicago Bears,DST,CHI,WAS,18.00
Oakland Raiders,DST,OAK,DEN,17.00
Tennessee Titans,DST,TEN,PHI,16.00
Seattle Seahawks,DST,SEA,ARI,16.00
Kansas City Chiefs,DST,KC,JAX,14.00
Green Bay Packers,DST,GB,MIN,13.00
San Francisco 49ers,DST,SF,CAR,13.00
Dallas Cowboys,DST,DAL,NYG,13.00
New England Patriots,DST,NE,LAC,11.00
Baltimore Ravens,DST,BAL,BUF,8.00
Philadelphia Eagles,DST,PHI,TEN,8.00
Miami Dolphins,DST,MIA,PIT,7.00
Arizona Cardinals,DST,ARI,SEA,7.00
Cincinnati Bengals,DST,CIN,ATL,6.00
Carolina Panthers,DST,CAR,SF,5.00
Atlanta Falcons,DST,ATL,CIN,5.00
Tampa Bay Buccaneers,DST,TB,LAR,4.00
Minnesota Vikings,DST,MIN,GB,4.00
Los Angeles Rams,DST,LAR,TB,4.00
Los Angeles Chargers,DST,LAC,NE,4.00
Pittsburgh Steelers,DST,PIT,MIA,3.00
New York Giants,DST,NYG,DAL,3.00
Buffalo Bills,DST,BUF,BAL,2.00
New Orleans Saints,DST,NO,CLE,2.00
Denver Broncos,DST,DEN,OAK,-2.00
Jacksonville Jaguars,DST,JAX,KC,-3.00
