,Player,Position,Team,Opponent,Points,PlayerID
0,Eli Manning,QB,NYG,DAL,28.14,00-0022803
1,Matt Ryan,QB,ATL,CIN,25.46,00-0026143
2,Matt Moore,QB,CAR,SF,22.62,00-0025708
3,Ben Roethlisberger,QB,PIT,MIA,22.18,00-0022924
4,Drew Brees,QB,NO,CLE,21.24,00-0020531
5,Joe Flacco,QB,BAL,BUF,20.9,00-0026158
6,Kerry Collins,QB,TEN,PHI,20.04,00-0003292
7,Philip Rivers,QB,LAC,NE,19.34,00-0022942
8,Aaron Rodgers,QB,GB,MIN,19.2,00-0023459
9,Jason Campbell,QB,OAK,DEN,17.66,00-0023460
10,Josh Freeman,QB,TB,LAR,16.48,00-0026993
11,Jon Kitna,QB,DAL,NYG,16.48,00-0009311
12,Kyle Orton,QB,DEN,OAK,16.02,00-0023541
13,Matt Cassel,QB,KC,JAX,15.72,00-0023662
14,Todd Bouman,QB,JAX,KC,15.68,00-0001545
15,Chad Henne,QB,MIA,PIT,14.28,00-0026197
16,Sam Bradford,QB,LA,TB,12.24,00-0027854
17,Kevin Kolb,QB,PHI,TEN,12.04,00-0025423
18,Matt Hasselbeck,QB,SEA,ARI,11.78,00-0007091
19,Tom Brady,QB,NE,LAC,10.46,00-0019596
20,Jay Cutler,QB,CHI,WAS,10.24,00-0024226
21,Donovan McNabb,QB,WAS,CHI,9.8,00-0011022
22,Brett Favre,QB,MIN,GB,9.48,00-0005106
23,Alex Smith,QB,SF,CAR,9.16,00-0023436
24,Tony Romo,QB,DAL,NYG,5.56,00-0021678
25,Colt McCoy,QB,CLE,NO,4.76,00-0027688
26,Derek Anderson,QB,ARI,SEA,3.84,00-0023645
27,David Carr,QB,SF,CAR,1.68,00-0020608
28,Kyle Boller,QB,OAK,DEN,1.1,00-0022164
29,Trent Edwards,QB,JAX,KC,0.0,00-0025479
30,Chase Daniel,QB,NO,CLE,0.0,00-0026544
31,Matt Flynn,QB,GB,MIN,0.0,00-0026349
32,Sage Rosenfels,QB,NYG,DAL,0.0,00-0020480
33,Chris Redman,QB,ATL,CIN,0.0,00-0019709
34,Tim Tebow,QB,DEN,OAK,0.0,00-0027876
35,Max Hall,QB,ARI,SEA,-0.56,00-0027347
36,Lee Evans,WR,BUF,BAL,37.5,00-0022910
37,David Gettis,WR,CAR,SF,35.5,00-0027795
38,Hakeem Nicks,WR,NYG,DAL,34.8,00-0027005
39,Steve Johnson,WR,BUF,BAL,32.8,00-0026364
40,Marques Colston,WR,NO,CLE,30.2,00-0024466
41,Chad Johnson,WR,CIN,ATL,29.8,00-0020397
42,Hines Ward,WR,PIT,MIA,29.1,00-0017162
43,Jordan Shipley,WR,CIN,ATL,28.1,00-0027687
44,Steve Smith,WR,NYG,DAL,28.1,
45,Dez Bryant,WR,DAL,NYG,27.4,00-0027902
46,Mike Williams,WR,SEA,ARI,25.7,00-0033536
47,Terrell Owens,WR,CIN,ATL,23.8,00-0012478
48,Dwayne Bowe,WR,KC,JAX,23.1,00-0025410
49,Percy Harvin,WR,MIN,GB,21.6,00-0026998
50,Anquan Boldin,WR,BAL,BUF,21.2,00-0022084
51,Johnny Knox,WR,CHI,WAS,20.6,00-0026913
52,Greg Jennings,WR,GB,MIN,19.4,00-0024267
53,Davone Bess,WR,MIA,PIT,18.6,00-0026000
54,James Jones,WR,GB,MIN,17.7,00-0025465
55,Santana Moss,WR,WAS,CHI,17.1,00-0020494
56,Patrick Crayton,WR,LAC,NE,15.2,00-0022766
57,Brandon LaFell,WR,CAR,SF,15.1,00-0027681
58,Roscoe Parrish,WR,BUF,BAL,14.3,00-0023490
59,Riley Cooper,WR,PHI,TEN,14.1,00-0027758
60,Danny Amendola,WR,LA,TB,14.0,00-0026035
61,Mike Wallace,WR,PIT,MIA,13.3,00-0026901
62,Mike Williams,WR,TB,LAR,13.2,00-0033536
63,Mario Manningham,WR,NYG,DAL,13.0,00-0026235
64,Mike Sims-Walker,WR,JAX,KC,12.8,00-0025466
65,Randy Moss,WR,MIN,GB,12.0,00-0011754
66,Jason Avant,WR,PHI,TEN,12.0,00-0024324
67,Earl Bennett,WR,CHI,WAS,11.6,00-0026210
68,Craig Davis,WR,LAC,NE,11.3,00-0025417
69,Brandon Marshall,WR,MIA,PIT,10.7,00-0024334
70,Jeremy Maclin,WR,PHI,TEN,10.6,00-0026995
71,Brian Hartline,WR,MIA,PIT,9.7,00-0027077
72,Jabar Gaffney,WR,DEN,OAK,9.4,00-0021163
73,Lance Moore,WR,NO,CLE,9.3,00-0023310
74,Brian Finneran,WR,ATL,CIN,8.8,00-0005231
75,Devin Hester,WR,CHI,WAS,8.5,00-0024272
76,Steve Smith,WR,CAR,SF,8.0,
77,Deion Branch,WR,NE,LAC,7.9,00-0021192
78,Michael Crabtree,WR,SF,CAR,7.1,00-0026986
79,Derrick Mason,WR,BAL,BUF,6.8,00-0010500
80,Sammie Stroughter,WR,TB,LAR,6.8,00-0026953
81,Miles Austin,WR,DAL,NYG,6.8,00-0023921
82,Jordy Nelson,WR,GB,MIN,6.5,00-0026176
83,Wes Welker,WR,NE,LAC,6.5,00-0022427
84,Vernon Davis,TE,SF,CAR,17.4,00-0024221
85,Zach Miller,TE,OAK,DEN,15.5,00-0027125
86,Antonio Gates,TE,LAC,NE,15.0,00-0021547
87,David Thomas,TE,NO,CLE,12.3,00-0024301
88,Chris Cooley,TE,WAS,CHI,12.2,00-0022738
89,Aaron Hernandez,TE,NE,LAC,10.4,00-0027713
90,Andrew Quarless,TE,GB,MIN,9.6,00-0027753
91,Kellen Winslow,TE,TB,LAR,9.4,00-0022922
92,Michael Hoomanawanui,TE,LA,TB,9.2,00-0027732
93,Rob Gronkowski,TE,NE,LAC,9.0,00-0027656
94,Anthony Fasano,TE,MIA,PIT,7.9,00-0024268
95,Jimmy Graham,TE,NO,CLE,7.8,00-0027696
96,Dante Rosario,TE,CAR,SF,7.8,00-0025542
97,Marcedes Lewis,TE,JAX,KC,7.4,00-0024243
98,Greg Olsen,TE,CHI,WAS,7.3,00-0025418
99,Tony Moeaki,TE,KC,JAX,7.2,00-0027695
100,Deon Butler,TE,SEA,ARI,7.1,00-0027063
101,Jermaine Gresham,TE,CIN,ATL,6.6,00-0027873
102,Heath Miller,TE,PIT,MIA,6.3,00-0023465
103,Visanthe Shiancoe,TE,MIN,GB,6.0,00-0022054
104,Zach Miller,TE,JAX,KC,5.5,00-0027125
105,Jeremy Shockey,TE,NO,CLE,5.0,00-0021148
106,Fred Davis,TE,WAS,CHI,4.8,00-0026188
107,Tony Gonzalez,TE,ATL,CIN,4.7,00-0006101
108,Donald Lee,TE,GB,MIN,4.7,00-0021929
109,Bo Scaife,TE,TEN,PHI,3.7,00-0023612
110,Kevin Boss,TE,NYG,DAL,3.3,00-0025540
111,Benjamin Watson,TE,CLE,NO,2.8,00-0022943
112,Brent Celek,TE,PHI,TEN,2.8,00-0025549
113,Shawn Nelson,TE,BUF,BAL,2.6,00-0027088
114,Mike Sellers,TE,WAS,CHI,2.5,00-0014655
115,Zach Potter,TE,JAX,KC,2.0,00-0026658
116,Jimmy Kleinsasser,TE,MIN,GB,2.0,00-0009323
117,Jonathan Stupar,TE,BUF,BAL,1.8,00-0025864
118,Ben Patrick,TE,ARI,SEA,1.6,00-0025602
119,Garrett Mills,TE,PHI,TEN,1.5,00-0024321
120,Daniel Fells,TE,LA,TB,1.5,00-0023752
121,Martellus Bennett,TE,DAL,NYG,1.5,00-0026201
122,Ed Dickson,TE,BAL,BUF,1.5,00-0027675
123,John Carlson,TE,SEA,ARI,1.3,00-0026178
124,Stephen Spach,TE,ARI,SEA,1.3,00-0023108
125,Randy McMichael,TE,LAC,NE,1.1,00-0021236
126,Kris Wilson,TE,LAC,NE,0.9,00-0022714
127,John Gilmore,TE,TB,LAR,0.0,00-0021304
128,Scott Chandler,TE,DAL,NYG,0.0,00-0025516
129,Travis Beckum,TE,NYG,DAL,0.0,00-0027070
130,Delanie Walker,TE,SF,CAR,0.0,00-0024389
131,Alge Crumpler,TE,NE,LAC,0.0,00-0020285
132,Adrian Peterson,RB,MIN,GB,28.2,00-0025394
133,Knowshon Moreno,RB,DEN,OAK,24.0,00-0026988
134,Maurice Jones-Drew,RB,JAX,KC,23.1,00-0024275
135,Frank Gore,RB,SF,CAR,22.9,00-0023500
136,Thomas Jones,RB,KC,JAX,21.5,00-0019641
137,Steven Jackson,RB,LA,TB,19.5,00-0022736
138,Brandon Jackson,RB,GB,MIN,19.4,00-0025450
139,Cadillac Williams,RB,TB,LAR,18.6,00-0023440
140,Ahmad Bradshaw,RB,NYG,DAL,17.8,00-0025637
141,Darren Sproles,RB,LAC,NE,16.7,00-0023564
142,LeSean McCoy,RB,PHI,TEN,16.2,00-0027029
143,Peyton Hillis,RB,CLE,NO,14.52,00-0026367
144,Ryan Torain,RB,WAS,CHI,14.5,00-0026279
145,Willis McGahee,RB,BAL,BUF,14.4,00-0022178
146,Michael Bush,RB,OAK,DEN,13.5,00-0025487
147,Jamaal Charles,RB,KC,JAX,13.1,00-0026213
148,Marcel Reece,FB,OAK,DEN,12.8,00-0026393
149,Ladell Betts,RB,NO,CLE,12.8,00-0021184
150,Brandon Jacobs,RB,NYG,DAL,12.5,00-0023545
151,Dexter McCluster,RB,KC,JAX,11.9,00-0027651
152,Chris Wells,RB,ARI,SEA,11.4,
153,Matt Forte,RB,CHI,WAS,11.3,00-0026184
154,Bernard Scott,RB,CIN,ATL,10.7,00-0026941
155,Mewelde Moore,RB,PIT,MIA,9.9,00-0022217
156,Chris Johnson,RB,TEN,PHI,9.3,
157,DeAngelo Williams,RB,CAR,SF,9.3,00-0024242
158,Justin Forsett,RB,SEA,ARI,9.2,00-0026373
159,Felix Jones,RB,DAL,NYG,9.2,00-0026162
160,Marshawn Lynch,RB,SEA,ARI,8.9,00-0025399
161,Mike Tolbert,FB,LAC,NE,8.8,00-0026069
162,Fred Jackson,RB,BUF,BAL,8.7,00-0024204
163,BenJarvus Green-Ellis,RB,NE,LAC,8.4,00-0025860
164,Ray Rice,RB,BAL,BUF,8.3,00-0026195
165,Danny Woodhead,RB,NE,LAC,8.2,00-0026019
166,Cedric Benson,RB,CIN,ATL,7.6,00-0023439
167,Jackie Battle,FB,KC,JAX,7.2,00-0025701
168,LeGarrette Blount,RB,TB,LAR,7.2,00-0027325
169,Tim Hightower,RB,ARI,SEA,6.3,00-0026289
170,Jason Snelling,RB,ATL,CIN,5.9,00-0025631
171,LeRon McClain,RB,BAL,BUF,5.5,
172,Ronnie Brown,RB,MIA,PIT,5.4,00-0023437
173,Rashard Mendenhall,RB,PIT,MIA,5.3,00-0026163
174,Chester Taylor,RB,CHI,WAS,5.0,00-0021314
175,Ricky Williams,RB,MIA,PIT,4.8,00-0017915
176,Chris Ivory,RB,NO,CLE,4.8,00-0027531
177,Kenneth Darby,RB,LA,TB,4.8,00-0025633
178,Ryan Mathews,RB,LAC,NE,4.2,00-0027864
179,Toby Gerhart,RB,MIN,GB,4.0,00-0027888
180,Connor Barth,K,TB,LAR,0.0,00-0026138
181,David Akers,K,PHI,TEN,0.0,00-0000108
182,Billy Cundiff,K,BAL,BUF,0.0,00-0020972
183,Lawrence Tynes,K,NYG,DAL,0.0,00-0019778
184,Rob Bironas,K,TEN,PHI,0.0,00-0020962
185,John Kasay,K,CAR,SF,0.0,00-0009028
186,Phil Dawson,K,CLE,NO,0.0,00-0004091
