Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Darren McFadden,RB,7,OAK,DEN,16,165,10,3,2,2,31,1,0,0,48.60,2010
2,Michael Turner,RB,7,ATL,CIN,23,121,5,2,3,2,23,0,0,0,31.40,2010
3,Adrian Peterson,RB,7,MIN,GB,28,131,5,1,2,2,41,0,0,0,28.20,2010
4,Knowshon Moreno,RB,7,DEN,OAK,14,53,4,0,6,3,37,2,0,0,24.00,2010
5,Maurice Jones-Drew,RB,7,JAX,KC,16,47,3,0,6,5,74,1,0,0,23.10,2010
6,Frank Gore,RB,7,SF,CAR,19,102,5,0,8,4,57,0,0,0,22.90,2010
7,Thomas Jones,RB,7,KC,JAX,20,125,6,1,0,0,0,0,0,0,21.50,2010
8,Steven Jackson,RB,7,LAR,TB,22,110,5,0,2,2,35,0,0,0,19.50,2010
9,Brandon Jackson,RB,7,GB,MIN,13,58,5,1,3,3,46,0,1,0,19.40,2010
10,Cadillac Williams,RB,7,TB,LAR,4,12,3,0,8,8,34,1,0,0,18.60,2010
11,Ahmad Bradshaw,RB,7,NYG,DAL,24,126,5,0,2,2,12,0,1,1,17.80,2010
12,Darren Sproles,RB,7,LAC,NE,2,7,4,0,9,9,70,0,0,0,16.70,2010
13,LeSean McCoy,RB,7,PHI,TEN,16,48,3,0,7,6,54,0,0,0,16.20,2010
14,Peyton Hillis,RB,7,CLE,NO,16,69,4,1,2,1,1,0,0,0,14.52,2010
15,Ryan Torain,RB,7,WAS,CHI,21,125,6,0,2,0,0,0,2,1,14.50,2010
16,Willis McGahee,RB,7,BAL,BUF,11,64,6,1,2,1,10,0,0,0,14.40,2010
17,Michael Bush,RB,7,OAK,DEN,15,52,4,1,1,1,13,0,0,0,13.50,2010
18,Jamaal Charles,RB,7,KC,JAX,15,71,5,1,0,0,0,0,0,0,13.10,2010
19,Marcel Reece,FB,7,OAK,DEN,7,39,6,1,3,1,19,0,0,0,12.80,2010
20,Ladell Betts,RB,7,NO,CLE,0,0,0,0,10,8,48,0,0,0,12.80,2010
21,Brandon Jacobs,RB,7,NYG,DAL,12,75,6,1,0,0,0,0,1,1,12.50,2010
22,Dexter McCluster,RB,7,KC,JAX,4,28,7,0,5,5,41,0,0,0,11.90,2010
23,Chris Wells,RB,7,ARI,SEA,14,54,4,1,0,0,0,0,0,0,11.40,2010
24,Matt Forte,RB,7,CHI,WAS,10,41,4,0,6,5,32,0,1,1,11.30,2010
25,Bernard Scott,RB,7,CIN,ATL,1,14,14,0,5,5,43,0,0,0,10.70,2010
26,Mewelde Moore,RB,7,PIT,MIA,4,11,3,0,4,4,48,0,0,0,9.90,2010
27,Chris Johnson,RB,7,TEN,PHI,24,66,3,0,4,2,7,0,0,0,9.30,2010
28,DeAngelo Williams,RB,7,CAR,SF,19,44,2,0,6,4,19,0,1,1,9.30,2010
29,Justin Forsett,RB,7,SEA,ARI,9,41,5,0,2,2,31,0,0,0,9.20,2010
30,Felix Jones,RB,7,DAL,NYG,9,35,4,0,3,3,27,0,0,0,9.20,2010
31,Marshawn Lynch,RB,7,SEA,ARI,24,89,4,0,0,0,0,0,0,0,8.90,2010
32,Mike Tolbert,FB,7,LAC,NE,2,5,3,1,2,1,13,0,0,0,8.80,2010
33,Fred Jackson,RB,7,BUF,BAL,23,73,3,0,2,1,4,0,0,0,8.70,2010
34,BenJarvus Green-Ellis,RB,7,NE,LAC,11,24,2,1,0,0,0,0,0,0,8.40,2010
35,Ray Rice,RB,7,BAL,BUF,16,72,5,0,2,1,1,0,0,0,8.30,2010
36,Danny Woodhead,RB,7,NE,LAC,8,24,3,0,3,3,28,0,0,0,8.20,2010
37,Cedric Benson,RB,7,CIN,ATL,20,70,4,0,2,1,6,0,1,1,7.60,2010
38,Jackie Battle,FB,7,KC,JAX,3,12,4,1,0,0,0,0,0,0,7.20,2010
39,LeGarrette Blount,RB,7,TB,LAR,11,72,7,0,0,0,0,0,0,0,7.20,2010
40,Tim Hightower,RB,7,ARI,SEA,6,59,10,0,3,1,4,0,1,1,6.30,2010
41,Jason Snelling,RB,7,ATL,CIN,5,4,1,0,4,4,15,0,0,0,5.90,2010
42,LeRon McClain,RB,7,BAL,BUF,0,0,0,0,2,2,35,0,0,0,5.50,2010
43,Ronnie Brown,RB,7,MIA,PIT,9,14,2,0,4,2,20,0,0,0,5.40,2010
44,Rashard Mendenhall,RB,7,PIT,MIA,15,37,3,0,1,1,6,0,0,0,5.30,2010
45,Chester Taylor,RB,7,CHI,WAS,3,20,7,0,2,2,10,0,0,0,5.00,2010
46,Ricky Williams,RB,7,MIA,PIT,11,48,4,0,2,0,0,0,0,0,4.80,2010
47,Chris Ivory,RB,7,NO,CLE,15,48,3,0,0,0,0,0,0,0,4.80,2010
48,Kenneth Darby,RB,7,LAR,TB,4,19,5,0,1,1,19,0,0,0,4.80,2010
49,Ryan Mathews,RB,7,LAC,NE,8,15,2,0,3,2,7,0,0,0,4.20,2010
50,Deji Karim,RB,7,JAX,KC,5,29,6,0,3,1,1,0,1,0,4.00,2010
