Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
23,Zach Miller,TE,7,JAX,KC,4,3,75,25,0,9,6,8,0,0,0,0,0,5.50,2010
24,Jeremy Shockey,TE,7,NO,CLE,4,2,50,30,0,19,8,15,0,0,0,0,0,5.00,2010
25,Fred Davis,TE,7,WAS,CHI,3,2,67,28,0,17,9,14,0,0,0,0,0,4.80,2010
26,Donald Lee,TE,7,GB,MIN,2,2,100,27,0,16,14,14,0,0,0,0,0,4.70,2010
27,Tony Gonzalez,TE,7,ATL,CIN,4,2,50,27,0,22,7,14,0,0,0,0,0,4.70,2010
28,Bo Scaife,TE,7,TEN,PHI,5,3,60,7,0,3,1,2,0,0,0,0,0,3.70,2010
29,Kevin Boss,TE,7,NYG,DAL,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2010
30,Benjamin Watson,TE,7,CLE,NO,2,1,50,18,0,18,9,18,0,0,0,0,0,2.80,2010
31,Brent Celek,TE,7,PHI,TEN,5,2,40,8,0,4,2,4,0,0,0,0,0,2.80,2010
32,Shawn Nelson,TE,7,BUF,BAL,3,2,67,16,0,12,5,8,0,0,0,1,1,2.60,2010
33,Mike Sellers,TE,7,WAS,CHI,3,1,33,15,0,15,5,15,0,0,0,0,0,2.50,2010
34,Zach Potter,TE,7,JAX,KC,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2010
35,Jimmy Kleinsasser,TE,7,MIN,GB,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2010
36,Jonathan Stupar,TE,7,BUF,BAL,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2010
37,Ben Patrick,TE,7,ARI,SEA,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2010
38,Daniel Fells,TE,7,LAR,TB,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2010
39,Garrett Mills,TE,7,PHI,TEN,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2010
40,Martellus Bennett,TE,7,DAL,NYG,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2010
41,Ed Dickson,TE,7,BAL,BUF,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2010
42,Stephen Spach,TE,7,ARI,SEA,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2010
43,John Carlson,TE,7,SEA,ARI,6,1,17,3,0,3,1,3,0,0,0,0,0,1.30,2010
44,Randy McMichael,TE,7,LAC,NE,2,1,50,1,0,1,1,1,0,0,0,0,0,1.10,2010
45,Kris Wilson,TE,7,LAC,NE,1,1,100,9,0,9,9,9,0,0,0,1,1,0.90,2010
46,Brandon Manumaleuna,TE,7,CHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
47,Kellen Davis,TE,7,CHI,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
48,Logan Paulsen,TE,7,WAS,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
49,Leonard Pope,TE,7,KC,JAX,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
50,Jake O'Connell,TE,7,KC,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2010
