Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ricky Williams,RB,11,MIA,CAR,22,119,5,2,4,2,19,1,0,0,36.80,2009
2,Kevin Smith,RB,11,DET,CLE,12,45,4,0,6,4,104,1,0,0,27.90,2009
3,Ryan Grant,RB,11,GB,SF,21,129,6,1,3,2,16,0,0,0,25.50,2009
4,Jason Snelling,RB,11,ATL,NYG,25,76,3,2,3,3,13,0,0,0,23.90,2009
5,Justin Forsett,RB,11,SEA,MIN,8,9,1,1,9,8,80,0,1,0,22.90,2009
6,Steven Jackson,RB,11,LAR,ARI,24,116,5,1,2,2,0,0,0,0,22.60,2009
7,Rashard Mendenhall,RB,11,PIT,KC,21,80,4,0,5,4,36,1,0,0,21.60,2009
8,Bernard Scott,RB,11,CIN,OAK,21,119,6,0,3,3,32,0,0,0,21.10,2009
9,Mike Bell,RB,11,NO,TB,13,75,6,2,1,1,5,0,0,0,21.00,2009
10,Rock Cartwright,RB,11,WAS,DAL,13,67,5,0,8,7,73,0,0,0,21.00,2009
11,Jamaal Charles,RB,11,KC,PIT,17,58,3,0,5,2,8,1,0,0,20.60,2009
12,Ray Rice,RB,11,BAL,IND,20,71,4,0,10,7,64,0,0,0,20.50,2009
13,DeAngelo Williams,RB,11,CAR,MIA,13,122,9,0,2,1,9,0,0,0,19.10,2009
14,Laurence Maroney,RB,11,NE,NYJ,22,77,4,2,0,0,0,0,1,1,18.70,2009
15,Maurice Jones-Drew,RB,11,JAX,BUF,25,66,3,1,5,4,18,0,0,0,18.40,2009
16,Chris Johnson,RB,11,TEN,HOU,29,151,5,0,1,0,0,0,0,0,18.10,2009
17,Tim Hightower,RB,11,ARI,LAR,14,110,8,0,2,2,15,0,0,0,17.50,2009
18,Steve Slaton,RB,11,HOU,TEN,5,21,4,0,8,5,42,1,0,0,17.30,2009
19,Chris Wells,RB,11,ARI,LAR,14,74,5,1,3,2,11,0,0,0,16.50,2009
20,Frank Gore,RB,11,SF,GB,7,59,8,0,6,3,9,1,0,0,15.80,2009
21,Joseph Addai,RB,11,IND,BAL,19,74,4,1,1,1,7,0,0,0,15.10,2009
22,LeSean McCoy,RB,11,PHI,CHI,20,99,5,1,1,0,0,0,1,1,14.90,2009
23,Brandon Jackson,RB,11,GB,SF,4,16,4,0,7,6,65,0,0,0,14.10,2009
24,Adrian Peterson,RB,11,MIN,SEA,24,82,3,0,5,4,16,0,0,0,13.80,2009
25,LaDainian Tomlinson,RB,11,LAC,DEN,20,73,4,1,0,0,0,0,0,0,13.30,2009
26,Pierre Thomas,RB,11,NO,TB,11,92,8,0,5,3,11,0,0,0,13.30,2009
27,Thomas Jones,RB,11,NYJ,NE,21,103,5,0,1,0,0,0,0,0,13.30,2009
28,Brandon Jacobs,RB,11,NYG,ATL,12,39,3,1,2,2,13,0,0,0,13.20,2009
29,Mike Tolbert,FB,11,LAC,DEN,7,58,8,1,1,1,1,0,0,0,12.90,2009
30,Chris Jennings,RB,11,CLE,DET,10,36,4,0,6,5,38,0,0,0,12.40,2009
31,Jamal Lewis,RB,11,CLE,DET,24,75,3,0,1,1,13,0,0,0,11.80,2009
32,Matt Forte,RB,11,CHI,PHI,14,34,2,0,5,4,20,0,0,0,11.40,2009
33,Correll Buckhalter,RB,11,DEN,LAC,7,35,5,0,3,3,46,0,0,0,11.10,2009
34,Marion Barber,RB,11,DAL,WAS,20,99,5,0,1,1,8,0,1,1,10.70,2009
35,Chester Taylor,RB,11,MIN,SEA,11,73,7,0,2,2,12,0,0,0,10.50,2009
36,Kevin Faulk,RB,11,NE,NYJ,2,4,2,0,8,4,53,0,0,0,9.70,2009
37,Aaron Brown,RB,11,DET,CLE,0,0,0,0,1,1,26,1,0,0,9.60,2009
38,Fred Jackson,RB,11,BUF,JAX,8,35,4,0,4,4,20,0,0,0,9.50,2009
39,Madison Hedgecock,FB,11,NYG,ATL,0,0,0,0,2,2,9,1,0,0,8.90,2009
40,Knowshon Moreno,RB,11,DEN,LAC,10,80,8,0,1,1,6,0,1,1,8.60,2009
41,Chris Brown,RB,11,HOU,TEN,11,36,3,0,3,3,17,0,0,0,8.30,2009
42,Kahlil Bell,RB,11,CHI,PHI,4,81,20,0,1,0,0,0,0,0,8.10,2009
43,Earnest Graham,RB,11,TB,NO,3,31,10,0,3,3,16,0,0,0,7.70,2009
44,Jacob Hester,RB,11,LAC,DEN,7,46,7,0,3,3,0,0,0,0,7.60,2009
45,Derrick Ward,RB,11,TB,NO,7,26,4,0,3,3,14,0,0,0,7.00,2009
46,Justin Fargas,RB,11,OAK,CIN,8,32,4,0,2,2,17,0,0,0,6.90,2009
47,Felix Jones,RB,11,DAL,WAS,10,49,5,0,1,1,7,0,0,0,6.60,2009
48,Darren McFadden,RB,11,OAK,CIN,6,25,4,0,4,3,10,0,0,0,6.50,2009
49,LenDale White,RB,11,TEN,HOU,2,4,2,1,0,0,0,0,0,0,6.40,2009
50,Lex Hilliard,RB,11,MIA,CAR,4,24,6,0,2,2,7,0,0,0,5.10,2009
