Player,Position,Team,Opponent,Points
Chris Jennings,RB,CLE,DET,12.40
Jamal Lewis,RB,CLE,DET,11.80
Matt Forte,RB,CHI,PHI,11.40
Correll Buckhalter,RB,DEN,LAC,11.10
Marion Barber,RB,DAL,WAS,10.70
Chester Taylor,RB,MIN,SEA,10.50
Kevin Faulk,RB,NE,NYJ,9.70
Aaron Brown,RB,DET,CLE,9.60
Fred Jackson,RB,BUF,JAX,9.50
Madison Hedgecock,FB,NYG,ATL,8.90
Knowshon Moreno,RB,DEN,LAC,8.60
Chris Brown,RB,HOU,TEN,8.30
Kahlil Bell,RB,CHI,PHI,8.10
Earnest Graham,RB,TB,NO,7.70
Jacob Hester,RB,LAC,DEN,7.60
Derrick Ward,RB,TB,NO,7.00
Justin Fargas,RB,OAK,CIN,6.90
Felix Jones,RB,DAL,WAS,6.60
Darren McFadden,RB,OAK,CIN,6.50
LenDale White,RB,TEN,HOU,6.40
Lex Hilliard,RB,MIA,CAR,5.10
Nate Kaeding,K,LAC,DEN,0.00
Mason Crosby,K,GB,SF,0.00
Robbie Gould,K,CHI,PHI,0.00
Lawrence Tynes,K,NYG,ATL,0.00
Thomas Howard,K,OAK,CIN,0.00
Rob Bironas,K,TEN,HOU,0.00
Sebastian Janikowski,K,OAK,CIN,0.00
Ryan Succop,K,KC,PIT,0.00
John Kasay,K,CAR,MIA,0.00
Rian Lindell,K,BUF,JAX,0.00
Jason Hanson,K,DET,CLE,0.00
John Carney,K,NO,TB,0.00
Jason Elam,K,ATL,NYG,0.00
Josh Brown,K,LAR,ARI,0.00
Stephen Gostkowski,K,NE,NYJ,0.00
David Akers,K,PHI,CHI,0.00
Dan Carpenter,K,MIA,CAR,0.00
Jeff Reed,K,PIT,KC,0.00
Shaun Suisham,K,WAS,DAL,0.00
Joe Nedney,K,SF,GB,0.00
Matt Stover,K,IND,BAL,0.00
Kris Brown,K,HOU,TEN,0.00
Ryan Longwell,K,MIN,SEA,0.00
Shayne Graham,K,CIN,OAK,0.00
Josh Scobee,K,JAX,BUF,0.00
Neil Rackers,K,ARI,LAR,0.00
Matt Prater,K,DEN,LAC,0.00
Olindo Mare,K,SEA,MIN,0.00
Jay Feely,K,NYJ,NE,0.00
Connor Barth,K,TB,NO,0.00
Nick Folk,K,DAL,WAS,0.00
David Buehler,K,DAL,WAS,0.00
Rhys Lloyd,K,CAR,MIA,0.00
New Orleans Saints,DST,NO,TB,15.00
Kansas City Chiefs,DST,KC,PIT,14.00
Oakland Raiders,DST,OAK,CIN,12.00
New York Jets,DST,NYJ,NE,12.00
Dallas Cowboys,DST,DAL,WAS,10.00
Minnesota Vikings,DST,MIN,SEA,10.00
Jacksonville Jaguars,DST,JAX,BUF,9.00
Chicago Bears,DST,CHI,PHI,9.00
Arizona Cardinals,DST,ARI,LAR,9.00
Washington Redskins,DST,WAS,DAL,9.00
Pittsburgh Steelers,DST,PIT,KC,7.00
Baltimore Ravens,DST,BAL,IND,7.00
Buffalo Bills,DST,BUF,JAX,7.00
Miami Dolphins,DST,MIA,CAR,7.00
Cincinnati Bengals,DST,CIN,OAK,7.00
Los Angeles Rams,DST,LAR,ARI,6.00
Philadelphia Eagles,DST,PHI,CHI,6.00
Tennessee Titans,DST,TEN,HOU,5.00
Green Bay Packers,DST,GB,SF,5.00
Indianapolis Colts,DST,IND,BAL,5.00
Cleveland Browns,DST,CLE,DET,4.00
New York Giants,DST,NYG,ATL,3.00
Houston Texans,DST,HOU,TEN,3.00
Atlanta Falcons,DST,ATL,NYG,2.00
San Francisco 49ers,DST,SF,GB,1.00
Denver Broncos,DST,DEN,LAC,1.00
Carolina Panthers,DST,CAR,MIA,0.00
Seattle Seahawks,DST,SEA,MIN,-2.00
Detroit Lions,DST,DET,CLE,-3.00
Tampa Bay Buccaneers,DST,TB,NO,-4.00
