,Player,Position,Team,Opponent,Points,PlayerID
59,Reggie Wayne,WR,IND,BAL,15.9,00-0020498
60,Santonio Holmes,WR,PIT,KC,15.6,00-0024240
61,Robert Meachem,WR,NO,TB,15.0,00-0025414
62,Randy Moss,WR,NE,NYJ,14.4,00-0011754
63,Kenny Britt,WR,TEN,HOU,14.2,00-0027006
64,Michael Jenkins,WR,ATL,NYG,13.6,00-0022781
65,Joshua Cribbs,WR,CLE,DET,13.5,
66,Jason Avant,WR,PHI,CHI,12.6,00-0024324
67,Marques Colston,WR,NO,TB,12.4,00-0024466
68,Jeremy Maclin,WR,PHI,CHI,12.4,00-0026995
69,Davone Bess,WR,MIA,CAR,12.3,00-0026000
70,Steve Smith,WR,NYG,ATL,11.9,
71,Hakeem Nicks,WR,NYG,ATL,11.5,00-0027005
72,Jordy Nelson,WR,GB,SF,11.1,00-0026176
73,Brandon Gibson,WR,LA,ARI,11.1,00-0026937
74,Donnie Avery,WR,LA,ARI,10.9,00-0026173
75,Chad Johnson,WR,CIN,OAK,10.7,00-0020397
76,Earl Bennett,WR,CHI,PHI,10.7,00-0026210
77,David Anderson,WR,HOU,TEN,10.2,00-0024465
78,Danny Amendola,WR,LA,ARI,10.1,00-0026035
79,Louis Murphy,WR,OAK,CIN,9.9,00-0027089
80,Vincent Jackson,WR,LAC,DEN,9.6,00-0023496
81,Antwaan Randle El,WR,WAS,DAL,9.5,
82,Bernard Berrian,WR,MIN,SEA,9.1,00-0022807
83,Donald Driver,WR,GB,SF,9.0,00-0004541
84,Michael Clayton,WR,TB,NO,8.8,00-0022725
85,Santana Moss,WR,WAS,DAL,8.8,00-0020494
86,Miles Austin,WR,DAL,WAS,8.7,00-0023921
87,Heath Miller,TE,PIT,KC,22.5,00-0023465
88,Tony Gonzalez,TE,ATL,NYG,22.2,00-0006101
89,Visanthe Shiancoe,TE,MIN,SEA,21.8,00-0022054
90,Brandon Pettigrew,TE,DET,CLE,19.2,00-0026996
91,Zach Miller,TE,OAK,CIN,17.5,00-0027125
92,David Thomas,TE,NO,TB,16.6,00-0024301
93,Tom Santi,TE,IND,BAL,13.0,00-0026336
94,Jermichael Finley,TE,GB,SF,12.4,00-0026231
95,Leonard Pope,TE,KC,PIT,10.6,00-0024287
96,Greg Olsen,TE,CHI,PHI,10.2,00-0025418
97,Marcedes Lewis,TE,JAX,BUF,10.0,00-0024243
98,Kellen Davis,TE,CHI,PHI,9.7,00-0026298
99,Jason Witten,TE,DAL,WAS,9.3,00-0022127
100,Will Heller,TE,DET,CLE,9.2,00-0021756
101,Michael Gaines,TE,CLE,DET,8.5,00-0022706
102,Dante Rosario,TE,CAR,MIA,8.0,00-0025542
103,Kellen Winslow,TE,TB,NO,7.9,00-0022922
104,Bo Scaife,TE,TEN,HOU,7.8,00-0023612
105,Brent Celek,TE,PHI,CHI,7.5,00-0025549
106,Dallas Clark,TE,IND,BAL,7.3,00-0022165
107,Martellus Bennett,TE,DAL,WAS,7.3,00-0026201
108,Antonio Gates,TE,LAC,DEN,7.1,00-0021547
109,Justin Peelle,TE,ATL,NYG,7.1,00-0021227
110,Dustin Keller,TE,NYJ,NE,6.8,00-0026170
111,Gary Barnidge,TE,CAR,MIA,6.6,00-0026281
112,James Casey,TE,HOU,TEN,5.3,00-0027109
113,Fred Davis,TE,WAS,DAL,4.4,00-0026188
114,Alge Crumpler,TE,TEN,HOU,3.8,00-0020285
115,Ben Patrick,TE,ARI,LAR,3.7,00-0025602
116,Jeremy Shockey,TE,NO,TB,3.7,00-0021148
117,Randy McMichael,TE,LA,ARI,3.7,00-0021236
118,Shawn Nelson,TE,BUF,JAX,3.5,00-0027088
119,Todd Heap,TE,BAL,IND,3.5,00-0020516
120,Joel Dreessen,TE,HOU,TEN,3.3,00-0023630
121,JP Foschi,TE,CIN,OAK,3.2,
122,Greg Estandia,TE,CLE,DET,2.8,00-0023784
123,Tony Scheffler,TE,DEN,LAC,2.2,00-0024276
124,Mike Sellers,TE,WAS,DAL,1.7,00-0014655
125,Matt Spaeth,TE,PIT,KC,1.7,00-0025464
126,Billy Bajema,TE,LA,ARI,1.6,00-0023679
127,LJ Smith,TE,BAL,IND,1.5,
128,Jerramy Stevens,TE,TB,NO,1.5,00-0021159
129,Isaiah Stanback,TE,NE,NYJ,1.5,00-0025490
130,David Johnson,TE,PIT,KC,1.5,
131,Daniel Graham,TE,DEN,LAC,1.4,00-0021154
132,Jacob Tamme,TE,IND,BAL,0.0,00-0026267
133,Robert Royal,TE,CLE,DET,0.0,00-0021273
134,Kris Wilson,TE,LAC,DEN,0.0,00-0022714
135,Ryan Grant,RB,GB,SF,25.5,
136,Jason Snelling,RB,ATL,NYG,23.9,00-0025631
137,Justin Forsett,RB,SEA,MIN,22.9,00-0026373
138,Steven Jackson,RB,LA,ARI,22.6,00-0022736
139,Rashard Mendenhall,RB,PIT,KC,21.6,00-0026163
140,Bernard Scott,RB,CIN,OAK,21.1,00-0026941
141,Mike Bell,RB,NO,TB,21.0,00-0024011
142,Rock Cartwright,RB,WAS,DAL,21.0,00-0021357
143,Jamaal Charles,RB,KC,PIT,20.6,00-0026213
144,Ray Rice,RB,BAL,IND,20.5,00-0026195
145,DeAngelo Williams,RB,CAR,MIA,19.1,00-0024242
146,Laurence Maroney,RB,NE,NYJ,18.7,00-0024236
147,Maurice Jones-Drew,RB,JAX,BUF,18.4,00-0024275
148,Chris Johnson,RB,TEN,HOU,18.1,
149,Tim Hightower,RB,ARI,LAR,17.5,00-0026289
150,Steve Slaton,RB,HOU,TEN,17.3,00-0026229
151,Chris Wells,RB,ARI,LAR,16.5,
152,Frank Gore,RB,SF,GB,15.8,00-0023500
153,Joseph Addai,RB,IND,BAL,15.1,00-0024245
154,LeSean McCoy,RB,PHI,CHI,14.9,00-0027029
155,Brandon Jackson,RB,GB,SF,14.1,00-0025450
156,Adrian Peterson,RB,MIN,SEA,13.8,00-0025394
157,LaDainian Tomlinson,RB,LAC,DEN,13.3,00-0020536
158,Pierre Thomas,RB,NO,TB,13.3,00-0024813
159,Thomas Jones,RB,NYJ,NE,13.3,00-0019641
160,Brandon Jacobs,RB,NYG,ATL,13.2,00-0023545
161,Mike Tolbert,FB,LAC,DEN,12.9,00-0026069
162,Chris Jennings,RB,CLE,DET,12.4,00-0027167
163,Jamal Lewis,RB,CLE,DET,11.8,00-0019693
164,Matt Forte,RB,CHI,PHI,11.4,00-0026184
165,Correll Buckhalter,RB,DEN,LAC,11.1,00-0020270
166,Marion Barber,RB,DAL,WAS,10.7,00-0023544
167,Chester Taylor,RB,MIN,SEA,10.5,00-0021314
168,Kevin Faulk,RB,NE,NYJ,9.7,00-0005091
169,Aaron Brown,RB,DET,CLE,9.6,
170,Fred Jackson,RB,BUF,JAX,9.5,00-0024204
171,Madison Hedgecock,FB,NYG,ATL,8.9,00-0023683
172,Knowshon Moreno,RB,DEN,LAC,8.6,00-0026988
173,Chris Brown,RB,HOU,TEN,8.3,
174,Kahlil Bell,RB,CHI,PHI,8.1,00-0026579
175,Earnest Graham,RB,TB,NO,7.7,00-0021755
176,Jacob Hester,RB,LAC,DEN,7.6,00-0026209
177,Derrick Ward,RB,TB,NO,7.0,00-0022770
178,Justin Fargas,RB,OAK,CIN,6.9,00-0022093
179,Felix Jones,RB,DAL,WAS,6.6,00-0026162
180,Darren McFadden,RB,OAK,CIN,6.5,00-0026144
181,LenDale White,RB,TEN,HOU,6.4,00-0024260
182,Lex Hilliard,RB,MIA,CAR,5.1,00-0026344
183,Nate Kaeding,K,LAC,DEN,0.0,00-0022737
184,Mason Crosby,K,GB,SF,0.0,00-0025580
185,Robbie Gould,K,CHI,PHI,0.0,00-0023252
186,Lawrence Tynes,K,NYG,ATL,0.0,00-0019778
187,Thomas Howard,K,OAK,CIN,0.0,00-0024253
188,Rob Bironas,K,TEN,HOU,0.0,00-0020962
189,Sebastian Janikowski,K,OAK,CIN,0.0,00-0019646
190,Ryan Succop,K,KC,PIT,0.0,00-0026968
191,John Kasay,K,CAR,MIA,0.0,00-0009028
192,Rian Lindell,K,BUF,JAX,0.0,00-0019310
193,Jason Hanson,K,DET,CLE,0.0,00-0006800
194,John Carney,K,NO,TB,0.0,00-0002655
195,Jason Elam,K,ATL,NYG,0.0,00-0004811
196,Josh Brown,K,LA,ARI,0.0,00-0021940
197,Stephen Gostkowski,K,NE,NYJ,0.0,00-0024333
198,David Akers,K,PHI,CHI,0.0,00-0000108
199,Dan Carpenter,K,MIA,CAR,0.0,00-0026003
200,Jeff Reed,K,PIT,KC,0.0,00-0020737
201,Shaun Suisham,K,WAS,DAL,0.0,00-0023001
202,Joe Nedney,K,SF,GB,0.0,00-0011970
203,Matt Stover,K,IND,BAL,0.0,00-0015784
204,Kris Brown,K,HOU,TEN,0.0,00-0001980
205,Ryan Longwell,K,MIN,SEA,0.0,00-0010072
206,Shayne Graham,K,CIN,OAK,0.0,00-0019536
207,Josh Scobee,K,JAX,BUF,0.0,00-0022874
208,Neil Rackers,K,ARI,LAR,0.0,00-0019676
209,Matt Prater,K,DEN,LAC,0.0,00-0023853
210,Olindo Mare,K,SEA,MIN,0.0,00-0010373
211,Jay Feely,K,NYJ,NE,0.0,00-0019770
212,Connor Barth,K,TB,NO,0.0,00-0026138
213,Nick Folk,K,DAL,WAS,0.0,00-0025565
214,David Buehler,K,DAL,WAS,0.0,00-0027119
215,Rhys Lloyd,K,CAR,MIA,0.0,00-0023363
216,New Orleans Saints,DST,NO,TB,15.0,
217,Kansas City Chiefs,DST,KC,PIT,14.0,
218,Oakland Raiders,DST,OAK,CIN,12.0,
219,New York Jets,DST,NYJ,NE,12.0,
220,Dallas Cowboys,DST,DAL,WAS,10.0,
221,Minnesota Vikings,DST,MIN,SEA,10.0,
222,Jacksonville Jaguars,DST,JAX,BUF,9.0,
223,Chicago Bears,DST,CHI,PHI,9.0,
224,Arizona Cardinals,DST,ARI,LAR,9.0,
225,Washington Redskins,DST,WAS,DAL,9.0,
226,Pittsburgh Steelers,DST,PIT,KC,7.0,
227,Baltimore Ravens,DST,BAL,IND,7.0,
228,Buffalo Bills,DST,BUF,JAX,7.0,
229,Miami Dolphins,DST,MIA,CAR,7.0,
230,Cincinnati Bengals,DST,CIN,OAK,7.0,
231,Los Angeles Rams,DST,LA,ARI,6.0,
232,Philadelphia Eagles,DST,PHI,CHI,6.0,
233,Tennessee Titans,DST,TEN,HOU,5.0,
234,Green Bay Packers,DST,GB,SF,5.0,
235,Indianapolis Colts,DST,IND,BAL,5.0,
236,Cleveland Browns,DST,CLE,DET,4.0,
237,New York Giants,DST,NYG,ATL,3.0,
238,Houston Texans,DST,HOU,TEN,3.0,
239,Atlanta Falcons,DST,ATL,NYG,2.0,
240,San Francisco 49ers,DST,SF,GB,1.0,
241,Denver Broncos,DST,DEN,LAC,1.0,
242,Carolina Panthers,DST,CAR,MIA,0.0,
243,Seattle Seahawks,DST,SEA,MIN,-2.0,
244,Detroit Lions,DST,DET,CLE,-3.0,
245,Tampa Bay Buccaneers,DST,TB,NO,-4.0,
