Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Vernon Davis,TE,11,SF,GB,12,6,50,108,1,32,9,18,0,0,0,0,0,25.80,2009
2,Kevin Boss,TE,11,NYG,ATL,8,5,63,76,2,28,10,15,0,0,0,0,0,24.60,2009
3,Heath Miller,TE,11,PIT,KC,8,7,88,95,1,41,12,14,0,0,0,0,0,22.50,2009
4,Tony Gonzalez,TE,11,ATL,NYG,14,8,57,82,1,18,6,10,0,0,0,0,0,22.20,2009
5,Visanthe Shiancoe,TE,11,MIN,SEA,10,8,80,78,1,14,8,10,0,0,0,0,0,21.80,2009
6,Brandon Pettigrew,TE,11,DET,CLE,8,6,75,72,1,30,9,12,0,0,0,0,0,19.20,2009
7,Zach Miller,TE,11,OAK,CIN,7,5,71,65,1,19,9,13,0,0,0,0,0,17.50,2009
8,David Thomas,TE,11,NO,TB,6,4,67,66,1,37,11,17,0,0,0,0,0,16.60,2009
9,Tom Santi,TE,11,IND,BAL,8,6,75,80,0,31,10,13,0,0,0,1,1,13.00,2009
10,Jermichael Finley,TE,11,GB,SF,10,7,70,54,0,20,5,8,0,0,0,0,0,12.40,2009
11,Leonard Pope,TE,11,KC,PIT,3,2,67,26,1,21,9,13,0,0,0,0,0,10.60,2009
12,Greg Olsen,TE,11,CHI,PHI,12,6,50,42,0,11,4,7,0,0,0,0,0,10.20,2009
13,Marcedes Lewis,TE,11,JAX,BUF,4,3,75,70,0,35,18,23,0,0,0,0,0,10.00,2009
14,Kellen Davis,TE,11,CHI,PHI,2,2,100,17,1,15,9,9,0,0,0,0,0,9.70,2009
15,Jason Witten,TE,11,DAL,WAS,7,5,71,43,0,13,6,9,0,0,0,0,0,9.30,2009
16,Will Heller,TE,11,DET,CLE,2,2,100,12,1,11,6,6,0,0,0,0,0,9.20,2009
17,Michael Gaines,TE,11,CLE,DET,2,2,100,5,1,3,3,3,0,0,0,0,0,8.50,2009
18,Dante Rosario,TE,11,CAR,MIA,7,4,57,40,0,21,6,10,0,0,0,0,0,8.00,2009
19,Kellen Winslow,TE,11,TB,NO,13,5,39,29,0,8,2,6,0,0,0,0,0,7.90,2009
20,Bo Scaife,TE,11,TEN,HOU,7,4,57,38,0,27,5,10,0,0,0,0,0,7.80,2009
21,Brent Celek,TE,11,PHI,CHI,5,4,80,35,0,21,7,9,0,0,0,0,0,7.50,2009
22,Dallas Clark,TE,11,IND,BAL,3,1,33,3,1,3,1,3,0,0,0,0,0,7.30,2009
23,Martellus Bennett,TE,11,DAL,WAS,3,3,100,43,0,21,14,14,0,0,0,0,0,7.30,2009
24,Justin Peelle,TE,11,ATL,NYG,3,3,100,41,0,23,14,14,0,0,0,0,0,7.10,2009
25,Antonio Gates,TE,11,LAC,DEN,4,3,75,41,0,24,10,14,0,0,0,0,0,7.10,2009
26,Dustin Keller,TE,11,NYJ,NE,4,3,75,38,0,21,10,13,0,0,0,0,0,6.80,2009
27,Gary Barnidge,TE,11,CAR,MIA,2,2,100,46,0,29,23,23,0,0,0,0,0,6.60,2009
28,James Casey,TE,11,HOU,TEN,4,2,50,33,0,32,8,17,0,0,0,0,0,5.30,2009
29,Fred Davis,TE,11,WAS,DAL,3,2,67,24,0,17,8,12,0,0,0,0,0,4.40,2009
30,Alge Crumpler,TE,11,TEN,HOU,3,2,67,18,0,11,6,9,0,0,0,0,0,3.80,2009
31,Ben Patrick,TE,11,ARI,LAR,2,1,50,27,0,27,14,27,0,0,0,0,0,3.70,2009
32,Jeremy Shockey,TE,11,NO,TB,4,2,50,17,0,12,4,9,0,0,0,0,0,3.70,2009
33,Randy McMichael,TE,11,LAR,ARI,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70,2009
34,Shawn Nelson,TE,11,BUF,JAX,3,1,33,25,0,25,8,25,0,0,0,0,0,3.50,2009
35,Todd Heap,TE,11,BAL,IND,2,2,100,15,0,11,8,8,0,0,0,0,0,3.50,2009
36,Joel Dreessen,TE,11,HOU,TEN,1,1,100,23,0,23,23,23,0,0,0,0,0,3.30,2009
37,JP Foschi,TE,11,CIN,OAK,2,2,100,12,0,8,6,6,0,0,0,0,0,3.20,2009
38,Greg Estandia,TE,11,CLE,DET,3,1,33,18,0,18,6,18,0,0,0,0,0,2.80,2009
39,Tony Scheffler,TE,11,DEN,LAC,3,1,33,12,0,12,4,12,0,0,0,0,0,2.20,2009
40,Mike Sellers,TE,11,WAS,DAL,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2009
41,Matt Spaeth,TE,11,PIT,KC,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
42,Billy Bajema,TE,11,LAR,ARI,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
43,LJ Smith,TE,11,BAL,IND,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
44,David Johnson,TE,11,PIT,KC,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
45,Jerramy Stevens,TE,11,TB,NO,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
46,Isaiah Stanback,TE,11,NE,NYJ,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2009
47,Daniel Graham,TE,11,DEN,LAC,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2009
48,Jeff King,TE,11,CAR,MIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
49,Joey Haynos,TE,11,MIA,CAR,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
50,Kory Sperry,TE,11,MIA,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
