Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Dustin Keller,TE,8,NYJ,MIA,13,8,62,76,1,16,6,10,0,0,0,0,0,21.60,2009
2,Dallas Clark,TE,8,IND,SF,10,8,80,99,0,40,10,12,0,0,0,1,0,17.90,2009
3,Spencer Havner,TE,8,GB,MIN,2,2,100,21,2,16,11,11,0,0,0,0,0,16.10,2009
4,Brent Celek,TE,8,PHI,NYG,6,4,67,61,1,20,10,15,0,0,0,0,0,16.10,2009
5,Kevin Boss,TE,8,NYG,PHI,9,3,33,70,1,30,8,23,0,0,0,0,0,16.00,2009
6,Tony Gonzalez,TE,8,ATL,NO,9,6,67,89,0,27,10,15,0,0,0,0,0,14.90,2009
7,Jeremy Shockey,TE,8,NO,ATL,6,5,83,72,0,27,12,14,0,0,0,0,0,12.20,2009
8,Vernon Davis,TE,8,SF,IND,5,3,60,20,1,10,4,7,0,0,0,0,0,11.00,2009
9,Daniel Fells,TE,8,LAR,DET,3,1,33,36,1,36,12,36,0,0,0,0,0,10.60,2009
10,Zach Miller,TE,8,OAK,LAC,7,5,71,52,0,15,7,10,0,0,0,0,0,10.20,2009
11,Joey Haynos,TE,8,MIA,NYJ,4,2,50,20,1,15,5,10,0,0,0,0,0,10.00,2009
12,Ben Patrick,TE,8,ARI,CAR,3,2,67,18,1,17,6,9,0,0,0,0,0,9.80,2009
13,Visanthe Shiancoe,TE,8,MIN,GB,3,1,33,12,1,12,4,12,0,0,0,0,0,8.20,2009
14,Antonio Gates,TE,8,LAC,OAK,6,3,50,49,0,30,8,16,0,0,0,0,0,7.90,2009
15,Jason Witten,TE,8,DAL,SEA,8,4,50,36,0,18,5,9,0,0,0,0,0,7.60,2009
16,Jeff Dugan,TE,8,MIN,GB,1,1,100,2,1,2,2,2,0,0,0,0,0,7.20,2009
17,Greg Olsen,TE,8,CHI,CLE,4,3,75,40,0,16,10,13,0,0,0,0,0,7.00,2009
18,Bo Scaife,TE,8,TEN,JAX,4,4,100,27,0,18,7,7,0,0,0,0,0,6.70,2009
19,John Carlson,TE,8,SEA,DAL,7,3,43,36,0,18,5,12,0,0,0,0,0,6.60,2009
20,Donald Lee,TE,8,GB,MIN,7,4,57,24,0,9,3,6,0,0,0,0,0,6.40,2009
21,Billy Bajema,TE,8,LAR,DET,2,2,100,43,0,27,22,22,0,0,0,0,0,6.30,2009
22,Daniel Graham,TE,8,DEN,BAL,4,3,75,30,0,23,8,10,0,0,0,0,0,6.00,2009
23,Todd Heap,TE,8,BAL,DEN,4,3,75,16,0,7,4,5,1,2,0,1,0,4.80,2009
24,David Thomas,TE,8,NO,ATL,5,2,40,27,0,16,5,14,0,0,0,0,0,4.70,2009
25,Martellus Bennett,TE,8,DAL,SEA,3,2,67,18,0,13,6,9,0,0,0,0,0,3.80,2009
26,Ernest Wilford,TE,8,JAX,TEN,5,2,40,18,0,13,4,9,0,0,0,0,0,3.80,2009
27,Brandon Pettigrew,TE,8,DET,LAR,4,2,50,17,0,13,4,9,0,0,0,0,0,3.70,2009
28,Casey Fitzsimmons,TE,8,DET,LAR,3,2,67,17,0,9,6,9,0,0,0,0,0,3.70,2009
29,Randy McMichael,TE,8,LAR,DET,6,2,33,16,0,9,3,8,0,0,0,0,0,3.60,2009
30,Anthony Fasano,TE,8,MIA,NYJ,5,2,40,16,0,10,3,8,0,0,0,0,0,3.60,2009
31,James Casey,TE,8,HOU,BUF,3,2,67,14,0,7,5,7,0,0,0,0,0,3.40,2009
32,Alge Crumpler,TE,8,TEN,JAX,2,2,100,14,0,7,7,7,0,0,0,0,0,3.40,2009
33,Owen Daniels,TE,8,HOU,BUF,2,1,50,22,0,22,11,22,0,0,0,0,0,3.20,2009
34,Marcedes Lewis,TE,8,JAX,TEN,1,1,100,20,0,20,20,20,0,0,0,1,0,3.00,2009
35,Brandon Myers,TE,8,OAK,LAC,2,2,100,7,0,4,4,4,0,0,0,0,0,2.70,2009
36,Alex Smith,TE,8,PHI,NYG,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
37,Will Heller,TE,8,DET,LAR,2,1,50,10,0,10,5,10,0,0,0,0,0,2.00,2009
38,Tony Scheffler,TE,8,DEN,BAL,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
39,Derek Fine,TE,8,BUF,HOU,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2009
40,Anthony Becht,TE,8,ARI,CAR,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
41,Gary Barnidge,TE,8,CAR,ARI,4,1,25,7,0,7,2,7,0,0,0,0,0,1.70,2009
42,Jeff King,TE,8,CAR,ARI,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2009
43,Justin Peelle,TE,8,ATL,NO,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2009
44,Jared Cook,TE,8,TEN,JAX,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2009
45,John Phillips,TE,8,DAL,SEA,1,1,100,0,0,0,0,0,0,0,0,0,0,1.00,2009
46,Steve Heiden,TE,8,CLE,CHI,4,1,25,10,0,10,3,10,0,0,0,1,1,1.00,2009
47,LJ Smith,TE,8,BAL,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
48,Richard Quinn,TE,8,DEN,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
49,Jonathan Stupar,TE,8,BUF,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
50,Joel Dreessen,TE,8,HOU,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2009
