,Player,Position,Team,Opponent,Points,PlayerID
70,Kevin Walter,WR,HOU,BUF,8.2,00-0021931
71,David Anderson,WR,HOU,BUF,8.1,00-0024465
72,Sidney Rice,WR,MIN,GB,8.0,00-0025431
73,Johnny Knox,WR,CHI,CLE,7.4,00-0026913
74,Jabar Gaffney,WR,DEN,BAL,7.3,00-0021163
75,Justin Gage,WR,TEN,JAX,7.1,00-0021982
76,Robert Meachem,WR,NO,ATL,6.7,00-0025414
77,Mark Clayton,WR,BAL,DEN,6.7,00-0023457
78,Brandon Marshall,WR,DEN,BAL,6.4,00-0029620
79,TJ Houshmandzadeh,WR,SEA,DAL,6.4,
80,Jacoby Jones,WR,HOU,BUF,6.3,00-0025460
81,Spencer Havner,TE,GB,MIN,16.1,00-0023832
82,Brent Celek,TE,PHI,NYG,16.1,00-0025549
83,Kevin Boss,TE,NYG,PHI,16.0,00-0025540
84,Tony Gonzalez,TE,ATL,NO,14.9,00-0006101
85,Jeremy Shockey,TE,NO,ATL,12.2,00-0021148
86,Vernon Davis,TE,SF,IND,11.0,00-0024221
87,Daniel Fells,TE,LA,DET,10.6,00-0023752
88,Zach Miller,TE,OAK,LAC,10.2,00-0027125
89,Joey Haynos,TE,MIA,NYJ,10.0,00-0026026
90,Ben Patrick,TE,ARI,CAR,9.8,00-0025602
91,Visanthe Shiancoe,TE,MIN,GB,8.2,00-0022054
92,Antonio Gates,TE,LAC,OAK,7.9,00-0021547
93,Jason Witten,TE,DAL,SEA,7.6,00-0022127
94,Jeff Dugan,TE,MIN,GB,7.2,00-0022746
95,Greg Olsen,TE,CHI,CLE,7.0,00-0025418
96,Bo Scaife,TE,TEN,JAX,6.7,00-0023612
97,John Carlson,TE,SEA,DAL,6.6,00-0026178
98,Donald Lee,TE,GB,MIN,6.4,00-0021929
99,Billy Bajema,TE,LA,DET,6.3,00-0023679
100,Daniel Graham,TE,DEN,BAL,6.0,00-0021154
101,Todd Heap,TE,BAL,DEN,4.8,00-0020516
102,David Thomas,TE,NO,ATL,4.7,00-0024301
103,Ernest Wilford,TE,JAX,TEN,3.8,00-0022901
104,Martellus Bennett,TE,DAL,SEA,3.8,00-0026201
105,Casey Fitzsimmons,TE,DET,LAR,3.7,00-0021525
106,Brandon Pettigrew,TE,DET,LAR,3.7,00-0026996
107,Randy McMichael,TE,LA,DET,3.6,00-0021236
108,Anthony Fasano,TE,MIA,NYJ,3.6,00-0024268
109,Alge Crumpler,TE,TEN,JAX,3.4,00-0020285
110,James Casey,TE,HOU,BUF,3.4,00-0027109
111,Owen Daniels,TE,HOU,BUF,3.2,00-0024313
112,Marcedes Lewis,TE,JAX,TEN,3.0,00-0024243
113,Brandon Myers,TE,OAK,LAC,2.7,00-0027135
114,Alex Smith,TE,PHI,NYG,2.1,
115,Will Heller,TE,DET,LAR,2.0,00-0021756
116,Derek Fine,TE,BUF,HOU,1.9,00-0026272
117,Tony Scheffler,TE,DEN,BAL,1.9,00-0024276
118,Gary Barnidge,TE,CAR,ARI,1.7,00-0026281
119,Anthony Becht,TE,ARI,CAR,1.7,00-0019457
120,Jeff King,TE,CAR,ARI,1.5,00-0024369
121,Justin Peelle,TE,ATL,NO,1.4,00-0021227
122,Jared Cook,TE,TEN,JAX,1.3,00-0027061
123,John Phillips,TE,DAL,SEA,1.0,00-0027139
124,Steve Heiden,TE,CLE,CHI,1.0,00-0007213
125,John Owens,TE,SEA,DAL,0.0,00-0021255
126,Ben Hartsock,TE,NYJ,MIA,0.0,00-0022847
127,Jimmy Kleinsasser,TE,MIN,GB,0.0,00-0009323
128,Kris Wilson,TE,LAC,OAK,0.0,00-0022714
129,Maurice Jones-Drew,RB,JAX,TEN,33.3,00-0024275
130,Steven Jackson,RB,LA,DET,28.6,00-0022736
131,Matt Forte,RB,CHI,CLE,26.1,00-0026184
132,Frank Gore,RB,SF,IND,24.4,00-0023500
133,Michael Turner,RB,ATL,NO,24.1,00-0022821
134,Tim Hightower,RB,ARI,CAR,23.6,00-0026289
135,Pierre Thomas,RB,NO,ATL,23.0,00-0024813
136,Ray Rice,RB,BAL,DEN,21.8,00-0026195
137,Adrian Peterson,RB,MIN,GB,21.1,00-0025394
138,Jonathan Stewart,RB,CAR,ARI,20.7,00-0026153
139,DeAngelo Williams,RB,CAR,ARI,18.8,00-0024242
140,LaDainian Tomlinson,RB,LAC,OAK,17.6,00-0020536
141,LeSean McCoy,RB,PHI,NYG,17.2,00-0027029
142,Thomas Jones,RB,NYJ,MIA,17.0,00-0019641
143,Justin Fargas,RB,OAK,LAC,16.9,00-0022093
144,Leonard Weaver,FB,PHI,NYG,13.5,00-0023063
145,Joseph Addai,RB,IND,SF,13.48,00-0024245
146,Kevin Smith,RB,DET,LAR,13.4,
147,Brandon Jacobs,RB,NYG,PHI,12.7,00-0023545
148,Marion Barber,RB,DAL,SEA,12.1,00-0023544
149,Maurice Morris,RB,DET,LAR,11.2,00-0021182
150,Julius Jones,RB,SEA,DAL,10.8,00-0022840
151,Correll Buckhalter,RB,DEN,BAL,10.6,00-0020270
152,Knowshon Moreno,RB,DEN,BAL,10.5,00-0026988
153,Reggie Bush,RB,NO,ATL,9.4,00-0024217
154,Justin Griffith,RB,SEA,DAL,9.2,00-0022011
155,Ricky Williams,RB,MIA,NYJ,8.8,00-0017915
156,LaRod Stephens-Howling,RB,ARI,CAR,8.4,00-0026956
157,Ahmad Bradshaw,RB,NYG,PHI,8.1,00-0025637
158,Ryan Grant,RB,GB,MIN,8.1,
159,Felix Jones,RB,DAL,SEA,7.9,00-0026162
160,Marshawn Lynch,RB,BUF,HOU,7.9,00-0025399
161,Jamal Lewis,RB,CLE,CHI,6.9,00-0019693
162,Michael Bush,RB,OAK,LAC,6.1,00-0025487
163,Garrett Wolfe,RB,CHI,CLE,5.3,00-0025480
164,Chris Brown,RB,HOU,BUF,4.9,
165,John Kuhn,FB,GB,MIN,4.9,00-0022999
166,Aaron Brown,RB,DET,LAR,4.8,
167,Mike Karney,FB,LA,DET,4.8,00-0022796
168,Chris Wells,RB,ARI,CAR,4.7,
169,LenDale White,RB,TEN,JAX,4.7,00-0024260
170,Chester Taylor,RB,MIN,GB,4.7,00-0021314
171,Darren Sproles,RB,LAC,OAK,4.6,00-0023564
172,Ronnie Brown,RB,MIA,NYJ,3.9,00-0023437
173,Mike Bell,RB,NO,ATL,3.9,00-0024011
174,Edgerrin James,RB,SEA,DAL,3.3,00-0008241
175,Aaron Stecker,RB,ATL,NO,3.2,00-0015601
176,LeRon McClain,RB,BAL,DEN,3.1,
177,Matt Stover,K,IND,SF,0.0,00-0015784
178,Rob Bironas,K,TEN,JAX,0.0,00-0020962
179,Robbie Gould,K,CHI,CLE,0.0,00-0023252
180,Kris Brown,K,HOU,BUF,0.0,00-0001980
181,David Akers,K,PHI,NYG,0.0,00-0000108
182,Sebastian Janikowski,K,OAK,LAC,0.0,00-0019646
183,John Kasay,K,CAR,ARI,0.0,00-0009028
184,Jason Elam,K,ATL,NO,0.0,00-0004811
185,Jay Feely,K,NYJ,MIA,0.0,00-0019770
186,Ryan Longwell,K,MIN,GB,0.0,00-0010072
187,Nick Folk,K,DAL,SEA,0.0,00-0025565
188,Mason Crosby,K,GB,MIN,0.0,00-0025580
189,Dan Carpenter,K,MIA,NYJ,0.0,00-0026003
190,Nate Kaeding,K,LAC,OAK,0.0,00-0022737
191,Lawrence Tynes,K,NYG,PHI,0.0,00-0019778
192,Olindo Mare,K,SEA,DAL,0.0,00-0010373
193,John Carney,K,NO,ATL,0.0,00-0002655
194,Rian Lindell,K,BUF,HOU,0.0,00-0019310
195,Neil Rackers,K,ARI,CAR,0.0,00-0019676
196,Thomas Howard,K,OAK,LAC,0.0,00-0024253
197,Joe Nedney,K,SF,IND,0.0,00-0011970
198,Josh Scobee,K,JAX,TEN,0.0,00-0022874
199,Matt Prater,K,DEN,BAL,0.0,00-0023853
200,Phil Dawson,K,CLE,CHI,0.0,00-0004091
201,Rhys Lloyd,K,CAR,ARI,0.0,00-0023363
202,David Buehler,K,DAL,SEA,0.0,00-0027119
203,Jason Hanson,K,DET,LAR,0.0,00-0006800
204,Carolina Panthers,DST,CAR,ARI,20.0,
205,Atlanta Falcons,DST,ATL,NO,15.0,
206,New Orleans Saints,DST,NO,ATL,15.0,
207,Baltimore Ravens,DST,BAL,DEN,14.0,
208,Dallas Cowboys,DST,DAL,SEA,14.0,
209,Tennessee Titans,DST,TEN,JAX,14.0,
210,Houston Texans,DST,HOU,BUF,10.0,
211,Indianapolis Colts,DST,IND,SF,9.0,
212,Philadelphia Eagles,DST,PHI,NYG,9.0,
213,New York Jets,DST,NYJ,MIA,8.0,
214,Los Angeles Rams,DST,LA,DET,8.0,
215,Los Angeles Chargers,DST,LAC,OAK,8.0,
216,Buffalo Bills,DST,BUF,HOU,6.0,
217,Cleveland Browns,DST,CLE,CHI,6.0,
218,Minnesota Vikings,DST,MIN,GB,6.0,
219,Oakland Raiders,DST,OAK,LAC,5.0,
220,Detroit Lions,DST,DET,LAR,5.0,
221,San Francisco 49ers,DST,SF,IND,4.0,
222,New York Giants,DST,NYG,PHI,4.0,
223,Denver Broncos,DST,DEN,BAL,1.0,
224,Green Bay Packers,DST,GB,MIN,0.0,
225,Seattle Seahawks,DST,SEA,DAL,0.0,
226,Arizona Cardinals,DST,ARI,CAR,0.0,
227,Jacksonville Jaguars,DST,JAX,TEN,-1.0,
