Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Chris Johnson,RB,8,TEN,JAX,24,228,10,2,3,2,11,0,0,0,40.90,2009
2,Ryan Moats,RB,8,HOU,BUF,23,126,6,3,3,2,25,0,0,0,38.10,2009
3,Maurice Jones-Drew,RB,8,JAX,TEN,8,177,22,2,4,1,-4,0,0,0,33.30,2009
4,Steven Jackson,RB,8,LAR,DET,22,149,7,1,5,3,17,0,0,0,28.60,2009
5,Matt Forte,RB,8,CHI,CLE,26,90,4,2,3,2,31,0,0,0,26.10,2009
6,Frank Gore,RB,8,SF,IND,13,91,7,1,6,5,43,0,0,0,24.40,2009
7,Michael Turner,RB,8,ATL,NO,20,151,8,1,0,0,0,0,0,0,24.10,2009
8,Tim Hightower,RB,8,ARI,CAR,8,39,5,1,10,8,57,0,0,0,23.60,2009
9,Pierre Thomas,RB,8,NO,ATL,14,91,7,1,2,2,9,1,1,1,23.00,2009
10,Ray Rice,RB,8,BAL,DEN,23,84,4,1,5,5,24,0,0,0,21.80,2009
11,Adrian Peterson,RB,8,MIN,GB,25,97,4,1,2,1,44,0,0,0,21.10,2009
12,Jonathan Stewart,RB,8,CAR,ARI,17,87,5,2,0,0,0,0,0,0,20.70,2009
13,DeAngelo Williams,RB,8,CAR,ARI,23,158,7,0,0,0,0,0,0,0,18.80,2009
14,LaDainian Tomlinson,RB,8,LAC,OAK,18,56,3,2,0,0,0,0,0,0,17.60,2009
15,LeSean McCoy,RB,8,PHI,NYG,11,82,8,1,2,2,10,0,0,0,17.20,2009
16,Thomas Jones,RB,8,NYJ,MIA,27,102,4,0,1,1,28,0,0,0,17.00,2009
17,Justin Fargas,RB,8,OAK,LAC,18,59,3,1,3,3,20,0,0,0,16.90,2009
18,Leonard Weaver,FB,8,PHI,NYG,8,75,9,1,1,0,0,0,0,0,13.50,2009
19,Joseph Addai,RB,8,IND,SF,20,62,3,0,2,2,4,0,0,0,13.48,2009
20,Kevin Smith,RB,8,DET,LAR,16,45,3,0,5,4,49,0,0,0,13.40,2009
21,Brandon Jacobs,RB,8,NYG,PHI,20,86,4,0,4,2,21,0,0,0,12.70,2009
22,Marion Barber,RB,8,DAL,SEA,14,53,4,1,1,1,-2,0,0,0,12.10,2009
23,Maurice Morris,RB,8,DET,LAR,14,63,5,0,1,1,19,0,0,0,11.20,2009
24,Julius Jones,RB,8,SEA,DAL,15,56,4,0,2,2,32,0,0,0,10.80,2009
25,Correll Buckhalter,RB,8,DEN,BAL,8,16,2,0,6,6,30,0,0,0,10.60,2009
26,Knowshon Moreno,RB,8,DEN,BAL,10,39,4,1,2,2,-4,0,1,1,10.50,2009
27,Reggie Bush,RB,8,NO,ATL,2,3,2,1,3,2,11,0,0,0,9.40,2009
28,Justin Griffith,RB,8,SEA,DAL,0,0,0,0,4,2,12,1,0,0,9.20,2009
29,Ricky Williams,RB,8,MIA,NYJ,8,27,3,0,2,2,41,0,0,0,8.80,2009
30,LaRod Stephens-Howling,RB,8,ARI,CAR,0,0,0,0,2,1,14,1,0,0,8.40,2009
31,Ahmad Bradshaw,RB,8,NYG,PHI,9,21,2,1,0,0,0,0,0,0,8.10,2009
32,Ryan Grant,RB,8,GB,MIN,10,30,3,0,3,3,21,0,0,0,8.10,2009
33,Felix Jones,RB,8,DAL,SEA,8,39,5,0,1,1,30,0,0,0,7.90,2009
34,Marshawn Lynch,RB,8,BUF,HOU,9,43,5,0,5,3,6,0,0,0,7.90,2009
35,Jamal Lewis,RB,8,CLE,CHI,16,69,4,0,0,0,0,0,0,0,6.90,2009
36,Michael Bush,RB,8,OAK,LAC,7,27,4,0,2,2,14,0,0,0,6.10,2009
37,Garrett Wolfe,RB,8,CHI,CLE,5,53,11,0,1,0,0,0,0,0,5.30,2009
38,Chris Brown,RB,8,HOU,BUF,7,22,3,0,2,2,7,0,0,0,4.90,2009
39,John Kuhn,FB,8,GB,MIN,2,7,4,0,2,2,22,0,0,0,4.90,2009
40,Aaron Brown,RB,8,DET,LAR,2,15,8,0,4,2,13,0,0,0,4.80,2009
41,Mike Karney,FB,8,LAR,DET,0,0,0,0,3,3,18,0,0,0,4.80,2009
42,LenDale White,RB,8,TEN,JAX,13,47,4,0,0,0,0,0,0,0,4.70,2009
43,Chris Wells,RB,8,ARI,CAR,8,47,6,0,1,0,0,0,0,0,4.70,2009
44,Chester Taylor,RB,8,MIN,GB,5,12,2,0,3,2,15,0,0,0,4.70,2009
45,Darren Sproles,RB,8,LAC,OAK,5,38,8,0,1,1,8,0,1,1,4.60,2009
46,Ronnie Brown,RB,8,MIA,NYJ,11,27,3,0,2,1,2,0,0,0,3.90,2009
47,Mike Bell,RB,8,NO,ATL,17,49,3,0,0,0,0,0,1,1,3.90,2009
48,Edgerrin James,RB,8,SEA,DAL,6,17,3,0,1,1,6,0,0,0,3.30,2009
49,Aaron Stecker,RB,8,ATL,NO,0,0,0,0,2,2,12,0,0,0,3.20,2009
50,LeRon McClain,RB,8,BAL,DEN,3,31,10,0,0,0,0,0,0,0,3.10,2009
