Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Brandin Cooks,WR,15,NO,ARI,8,7,88,186,2,65,23,27,0,0,0,0,0,40.60,2016
2,Tyler Lockett,WR,15,SEA,LAR,8,7,88,130,1,57,16,19,0,0,0,0,0,29.00,2016
3,Golden Tate,WR,15,DET,NYG,13,8,62,122,0,67,9,15,0,0,0,0,0,23.20,2016
4,Jarvis Landry,WR,15,MIA,NYJ,4,3,75,108,1,66,27,36,0,0,0,0,0,22.80,2016
5,Jordy Nelson,WR,15,GB,CHI,10,7,70,124,0,60,12,18,0,0,0,0,0,22.40,2016
6,Cameron Meredith,WR,15,CHI,GB,13,9,69,104,0,34,8,12,0,0,0,0,0,22.40,2016
7,Deonte Thompson,WR,15,CHI,GB,10,8,80,110,0,20,11,14,0,0,0,0,0,22.00,2016
8,DeSean Jackson,WR,15,WAS,CAR,10,7,70,111,0,23,11,16,0,0,0,0,0,21.10,2016
9,Alshon Jeffery,WR,15,CHI,GB,9,6,67,89,1,27,10,15,0,0,0,0,0,20.90,2016
10,Odell Beckham Jr,WR,15,NYG,DET,8,6,75,64,1,25,8,11,1,9,0,0,0,19.30,2016
11,John Brown,WR,15,ARI,NO,6,5,83,81,1,30,14,16,0,0,0,0,0,19.10,2016
12,Eli Rogers,WR,15,PIT,CIN,6,5,83,75,1,28,13,15,0,0,0,0,0,18.50,2016
13,Michael Thomas,WR,15,NO,ARI,10,7,70,52,1,12,5,7,0,0,0,0,0,18.20,2016
14,Aldrick Robinson,WR,15,ATL,SF,5,4,80,111,0,59,22,28,0,0,0,0,0,18.10,2016
15,Robby Anderson,WR,15,NYJ,MIA,6,4,67,80,1,40,13,20,0,0,0,0,0,18.00,2016
16,Michael Crabtree,WR,15,OAK,LAC,8,6,75,60,1,19,8,10,0,0,0,0,0,18.00,2016
17,DeAndre Hopkins,WR,15,HOU,JAX,17,8,47,87,0,16,5,11,0,0,0,0,0,16.70,2016
18,Rishard Matthews,WR,15,TEN,KC,10,4,40,105,0,46,11,26,0,0,0,1,1,16.50,2016
19,Ted Ginn,WR,15,CAR,WAS,8,4,50,64,1,30,8,16,0,0,0,0,0,16.40,2016
20,Dez Bryant,WR,15,DAL,TB,10,8,80,82,0,23,8,10,0,0,0,0,0,16.20,2016
21,Brandon LaFell,WR,15,CIN,PIT,9,7,78,91,0,25,10,13,0,0,0,0,0,16.10,2016
22,Demaryius Thomas,WR,15,DEN,NE,11,7,64,91,0,23,8,13,0,0,0,0,0,16.10,2016
23,Sterling Shepard,WR,15,NYG,DET,5,4,80,56,1,23,11,14,0,0,0,0,0,15.60,2016
24,Willie Snead,WR,15,NO,ARI,11,8,73,76,0,19,7,10,0,0,0,0,0,15.60,2016
25,Taylor Gabriel,WR,15,ATL,SF,6,3,50,60,1,31,10,20,0,0,0,0,0,15.00,2016
26,JJ Nelson,WR,15,ARI,NO,11,5,46,38,1,11,4,8,0,0,0,0,0,14.80,2016
