Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Devonta Freeman,RB,15,ATL,SF,20,139,7,3,2,2,16,0,1,1,37.50,2016
2,LeSean McCoy,RB,15,BUF,CLE,19,153,8,2,3,3,16,0,0,0,34.90,2016
3,Ty Montgomery,RB,15,GB,CHI,16,162,10,2,3,2,1,0,0,0,33.30,2016
4,Ezekiel Elliott,RB,15,DAL,TB,23,159,7,1,3,3,29,0,1,0,30.80,2016
5,Bilal Powell,RB,15,NYJ,MIA,16,84,5,0,12,11,78,0,0,0,27.20,2016
6,David Johnson,RB,15,ARI,NO,12,53,4,2,5,4,55,0,0,0,26.80,2016
7,Ryan Mathews,RB,15,PHI,BAL,20,128,6,1,1,1,5,0,1,0,25.30,2016
8,Jordan Howard,RB,15,CHI,GB,17,90,5,1,4,4,23,0,0,0,21.30,2016
9,Tim Hightower,RB,15,NO,ARI,11,37,3,2,3,3,11,0,0,0,19.80,2016
10,Robert Turbin,RB,15,IND,MIN,7,32,5,2,2,2,22,0,0,0,19.40,2016
11,DeMarco Murray,RB,15,TEN,KC,18,89,5,0,6,5,52,0,0,0,19.10,2016
12,Frank Gore,RB,15,IND,MIN,26,101,4,0,4,4,14,0,0,0,18.50,2016
13,Le'Veon Bell,RB,15,PIT,CIN,23,93,4,0,8,5,38,0,0,0,18.10,2016
14,Jonathan Stewart,RB,15,CAR,WAS,25,132,5,0,2,1,8,0,1,0,18.00,2016
15,Derrick Henry,RB,15,TEN,KC,9,58,6,2,0,0,0,0,0,0,17.80,2016
16,Lamar Miller,RB,15,HOU,JAX,22,63,3,1,2,2,26,0,0,0,16.90,2016
17,Terrance West,RB,15,BAL,PHI,13,77,6,0,4,4,45,0,0,0,16.20,2016
18,Jerick McKinnon,RB,15,MIN,IND,3,12,4,0,9,9,59,0,0,0,16.10,2016
19,Travaris Cadet,RB,15,NO,ARI,1,16,16,0,5,5,30,1,0,0,15.60,2016
20,Rob Kelley,RB,15,WAS,CAR,9,8,1,1,4,4,47,0,0,0,15.50,2016
21,Duke Johnson,RB,15,CLE,BUF,5,31,6,0,7,5,62,0,1,0,14.30,2016
22,Mike Tolbert,FB,15,CAR,WAS,2,13,7,0,3,3,28,1,0,0,13.10,2016
23,Spencer Ware,RB,15,KC,TEN,18,70,4,0,3,3,25,0,0,0,12.50,2016
24,Dion Lewis,RB,15,NE,DEN,18,95,5,0,3,2,9,0,1,0,12.40,2016
25,Kerwynn Williams,RB,15,ARI,NO,3,63,21,1,0,0,0,0,0,0,12.30,2016
26,Jeremy Hill,RB,15,CIN,PIT,20,43,2,1,1,1,8,0,0,0,12.10,2016
27,Mark Ingram,RB,15,NO,ARI,17,78,5,0,4,2,14,0,0,0,11.20,2016
28,TJ Yeldon,RB,15,JAX,HOU,8,28,4,0,7,5,34,0,0,0,11.20,2016
29,Christine Michael,RB,15,GB,CHI,4,45,11,1,0,0,0,0,0,0,10.50,2016
30,Mike Gillislee,RB,15,BUF,CLE,9,37,4,1,0,0,0,0,0,0,9.70,2016
31,Kenneth Dixon,RB,15,BAL,PHI,9,36,4,1,1,0,0,0,0,0,9.60,2016
32,Zach Zenner,RB,15,DET,NYG,3,12,4,0,5,4,52,0,1,1,9.40,2016
33,Justin Forsett,RB,15,DEN,NE,10,37,4,0,5,4,16,0,0,0,9.30,2016
34,Latavius Murray,RB,15,OAK,LAC,13,81,6,0,1,1,11,0,2,1,9.20,2016
35,LeGarrette Blount,RB,15,NE,DEN,17,31,2,1,0,0,0,0,0,0,9.10,2016
36,Jalen Richard,RB,15,OAK,LAC,6,36,6,0,5,4,13,0,0,0,8.90,2016
37,Tevin Coleman,RB,15,ATL,SF,14,58,4,0,2,2,8,0,1,0,8.60,2016
38,Chris Thompson,RB,15,WAS,CAR,2,10,5,0,7,5,26,0,0,0,8.60,2016
39,Carlos Hyde,RB,15,SF,ATL,13,71,6,0,3,1,6,0,1,1,7.70,2016
40,Rex Burkhead,RB,15,CIN,PIT,7,32,5,0,3,2,18,0,0,0,7.00,2016
41,James White,RB,15,NE,DEN,3,11,4,0,8,3,24,0,0,0,6.50,2016
42,Kenneth Farrow,RB,15,LAC,OAK,15,39,3,0,3,2,14,0,2,1,6.30,2016
43,Dwayne Washington,RB,15,DET,NYG,14,31,2,0,4,2,9,0,0,0,6.00,2016
44,Thomas Rawls,RB,15,SEA,LAR,21,34,2,0,2,2,5,0,0,0,5.90,2016
45,Paul Perkins,RB,15,NYG,DET,11,56,5,0,1,0,0,0,0,0,5.60,2016
46,Devontae Booker,RB,15,DEN,NE,6,17,3,0,4,2,16,0,0,0,5.30,2016
47,Terron Ward,RB,15,ATL,SF,6,52,9,0,0,0,0,0,0,0,5.20,2016
48,Jay Ajayi,RB,15,MIA,NYJ,19,51,3,0,0,0,0,0,1,0,5.10,2016
49,Kenjon Barner,RB,15,PHI,BAL,3,6,2,0,5,2,25,0,0,0,5.10,2016
50,Charles Sims,RB,15,TB,DAL,3,4,1,0,5,3,15,0,0,0,4.90,2016
