,Player,Position,Team,Opponent,Points,PlayerID
0,Carson Palmer,QB,ARI,NO,23.72,00-0021429
1,Cam Newton,QB,CAR,WAS,23.0,00-0027939
2,Matt Barkley,QB,CHI,GB,21.48,00-0030533
3,Russell Wilson,QB,SEA,LAR,21.36,00-0029263
4,Matt Ryan,QB,ATL,SF,19.34,00-0026143
5,Dak Prescott,QB,DAL,TB,19.16,00-0033077
6,Andrew Luck,QB,IND,MIN,18.8,00-0029668
7,Robert Griffin III,QB,CLE,BUF,18.64,00-0029532
8,Colin Kaepernick,QB,SF,ATL,17.42,00-0027974
9,Eli Manning,QB,NYG,DET,16.04,00-0022803
10,Tyrod Taylor,QB,BUF,CLE,15.86,00-0028118
11,Philip Rivers,QB,LAC,OAK,15.24,00-0022942
12,Ben Roethlisberger,QB,PIT,CIN,14.94,00-0022924
13,Kirk Cousins,QB,WAS,CAR,14.7,00-0029604
14,Jameis Winston,QB,TB,DAL,14.48,00-0031503
15,Joe Flacco,QB,BAL,PHI,14.14,00-0026158
16,Alex Smith,QB,KC,TEN,12.62,00-0023436
17,Carson Wentz,QB,PHI,BAL,12.6,00-0032950
18,Derek Carr,QB,OAK,LAC,12.02,00-0031280
19,Aaron Rodgers,QB,GB,CHI,11.98,00-0023459
20,Andy Dalton,QB,CIN,PIT,11.38,00-0027973
21,Matthew Stafford,QB,DET,NYG,11.22,00-0026498
22,Trevor Siemian,QB,DEN,NE,10.68,00-0032156
23,Tom Savage,QB,HOU,JAX,10.4,00-0031064
24,Bryce Petty,QB,NYJ,MIA,10.4,00-0031568
25,Sam Bradford,QB,MIN,IND,9.64,00-0027854
26,Blake Bortles,QB,JAX,HOU,8.18,00-0031407
27,Marcus Mariota,QB,TEN,KC,7.44,00-0032268
28,Tom Brady,QB,NE,DEN,7.42,00-0019596
29,Jared Goff,QB,LA,SEA,5.4,00-0033106
30,Ryan Fitzpatrick,QB,NYJ,MIA,1.34,00-0023682
31,Case Keenum,QB,LA,SEA,1.28,00-0028986
32,Matt Schaub,QB,ATL,SF,0.64,00-0022787
33,EJ Manuel,QB,BUF,CLE,0.1,00-0030526
34,Kellen Clemens,QB,LAC,OAK,0.0,00-0024264
35,Scott Tolzien,QB,IND,MIN,0.0,00-0028595
36,Joe Webb,QB,CAR,WAS,0.0,00-0027796
37,Brock Osweiler,QB,HOU,JAX,-0.08,00-0029682
38,Golden Tate,WR,DET,NYG,23.2,00-0027891
39,Jarvis Landry,WR,MIA,NYJ,22.8,00-0031382
