Rank,Player,Position,Week,Team,Opponent,FGMade,FGAtt,FGPct,FGLong,XPMade,XPAtt,Points,Year
1,Chris Boswell,K,15,PIT,CIN,6,6,100,49,0,0,0.00,2016
2,Dan Bailey,K,15,DAL,TB,4,6,67,40,2,2,0.00,2016
3,Graham Gano,K,15,CAR,WAS,4,5,80,41,2,2,0.00,2016
4,Nick Novak,K,15,HOU,JAX,4,4,100,45,1,1,0.00,2016
5,Matt Bryant,K,15,ATL,SF,2,2,100,50,5,5,0.00,2016
6,Sebastian Janikowski,K,15,OAK,LAC,4,4,100,45,1,1,0.00,2016
7,Mason Crosby,K,15,GB,CHI,3,3,100,34,3,3,0.00,2016
8,Caleb Sturgis,K,15,PHI,BAL,4,4,100,45,0,0,0.00,2016
9,Adam Vinatieri,K,15,IND,MIN,2,2,100,50,4,4,0.00,2016
10,Wil Lutz,K,15,NO,ARI,2,2,100,39,6,6,0.00,2016
11,Justin Tucker,K,15,BAL,PHI,2,2,100,53,3,3,0.00,2016
12,Jason Myers,K,15,JAX,HOU,2,2,100,50,2,2,0.00,2016
13,Stephen Gostkowski,K,15,NE,DEN,3,3,100,45,1,1,0.00,2016
14,Connor Barth,K,15,CHI,GB,2,2,100,26,3,3,0.00,2016
15,Dan Carpenter,K,15,BUF,CLE,2,2,100,34,3,4,0.00,2016
16,Ryan Succop,K,15,TEN,KC,2,2,100,53,1,1,0.00,2016
17,Dustin Hopkins,K,15,WAS,CAR,3,3,100,43,0,1,0.00,2016
18,Kai Forbath,K,15,MIN,IND,2,2,100,51,0,0,0.00,2016
19,Randy Bullock,K,15,CIN,PIT,2,2,100,23,2,2,0.00,2016
20,Roberto Aguayo,K,15,TB,DAL,2,2,100,34,2,2,0.00,2016
21,Nick Folk,K,15,NYJ,MIA,2,2,100,48,1,1,0.00,2016
22,Cody Parkey,K,15,CLE,BUF,2,2,100,40,1,1,0.00,2016
23,Steven Hauschka,K,15,SEA,LAR,1,1,100,48,3,3,0.00,2016
24,Matt Prater,K,15,DET,NYG,2,2,100,48,0,0,0.00,2016
25,Cairo Santos,K,15,KC,TEN,1,1,100,34,2,2,0.00,2016
26,Robbie Gould,K,15,NYG,DET,1,1,100,47,2,2,0.00,2016
27,Chandler Catanzaro,K,15,ARI,NO,0,1,0,0,5,6,0.00,2016
28,Andrew Franks,K,15,MIA,NYJ,0,0,0,0,4,5,0.00,2016
29,Josh Lambo,K,15,LAC,OAK,1,1,100,35,1,2,0.00,2016
30,Greg Zuerlein,K,15,LAR,SEA,1,1,100,36,0,0,0.00,2016
31,Brandon McManus,K,15,DEN,NE,1,1,100,33,0,0,0.00,2016
32,Phil Dawson,K,15,SF,ATL,0,0,0,0,1,2,0.00,2016
33,Matt Wile,K,15,ARI,NO,0,0,0,0,0,0,0.00,2016
34,Michael Palardy,K,15,CAR,WAS,0,0,0,0,0,0,0.00,2016
