Player,Position,Team,Opponent,Points
Gary Barnidge,TE,CLE,BUF,5.50
Martellus Bennett,TE,NE,DEN,5.50
Jerell Adams,TE,NYG,DET,4.80
Jimmy Graham,TE,SEA,LAR,4.10
Levine Toilolo,TE,ATL,SF,4.00
Ed Dickson,TE,CAR,WAS,3.80
Dennis Pitta,TE,BAL,PHI,3.60
Coby Fleener,TE,NO,ARI,3.00
Tyler Higbee,TE,LAR,SEA,2.50
Mychal Rivera,TE,OAK,LAC,2.50
Dwayne Allen,TE,IND,MIN,2.30
Darren Fells,TE,ARI,NO,2.30
Clive Walford,TE,OAK,LAC,2.30
David Johnson,TE,PIT,CIN,2.20
Trey Burton,TE,PHI,BAL,2.20
Antonio Gates,TE,LAC,OAK,2.10
Richard Rodgers,TE,GB,CHI,2.00
Tyler Eifert,TE,CIN,PIT,1.90
John Phillips,TE,NO,ARI,1.90
Virgil Green,TE,DEN,NE,1.90
Joshua Perkins,TE,ATL,SF,1.80
Stephen Anderson,TE,HOU,JAX,1.70
Jordan Reed,TE,WAS,CAR,1.60
Seth DeValve,TE,CLE,BUF,1.60
Ty Montgomery,RB,GB,CHI,33.30
Ezekiel Elliott,RB,DAL,TB,30.80
Bilal Powell,RB,NYJ,MIA,27.20
David Johnson,RB,ARI,NO,26.80
Ryan Mathews,RB,PHI,BAL,25.30
Jordan Howard,RB,CHI,GB,21.30
Tim Hightower,RB,NO,ARI,19.80
Robert Turbin,RB,IND,MIN,19.40
DeMarco Murray,RB,TEN,KC,19.10
Frank Gore,RB,IND,MIN,18.50
Le'Veon Bell,RB,PIT,CIN,18.10
Jonathan Stewart,RB,CAR,WAS,18.00
Derrick Henry,RB,TEN,KC,17.80
Lamar Miller,RB,HOU,JAX,16.90
Terrance West,RB,BAL,PHI,16.20
Jerick McKinnon,RB,MIN,IND,16.10
Travaris Cadet,RB,NO,ARI,15.60
Rob Kelley,RB,WAS,CAR,15.50
Duke Johnson,RB,CLE,BUF,14.30
Mike Tolbert,FB,CAR,WAS,13.10
Spencer Ware,RB,KC,TEN,12.50
Dion Lewis,RB,NE,DEN,12.40
Kerwynn Williams,RB,ARI,NO,12.30
Jeremy Hill,RB,CIN,PIT,12.10
Mark Ingram,RB,NO,ARI,11.20
TJ Yeldon,RB,JAX,HOU,11.20
Christine Michael,RB,GB,CHI,10.50
Mike Gillislee,RB,BUF,CLE,9.70
Kenneth Dixon,RB,BAL,PHI,9.60
Zach Zenner,RB,DET,NYG,9.40
Justin Forsett,RB,DEN,NE,9.30
Latavius Murray,RB,OAK,LAC,9.20
LeGarrette Blount,RB,NE,DEN,9.10
Jalen Richard,RB,OAK,LAC,8.90
Tevin Coleman,RB,ATL,SF,8.60
Chris Thompson,RB,WAS,CAR,8.60
Carlos Hyde,RB,SF,ATL,7.70
Rex Burkhead,RB,CIN,PIT,7.00
James White,RB,NE,DEN,6.50
Kenneth Farrow,RB,LAC,OAK,6.30
Dwayne Washington,RB,DET,NYG,6.00
Thomas Rawls,RB,SEA,LAR,5.90
Paul Perkins,RB,NYG,DET,5.60
Devontae Booker,RB,DEN,NE,5.30
Terron Ward,RB,ATL,SF,5.20
Jay Ajayi,RB,MIA,NYJ,5.10
Kenjon Barner,RB,PHI,BAL,5.10
Charles Sims,RB,TB,DAL,4.90
Graham Gano,K,CAR,WAS,0.00
Nick Novak,K,HOU,JAX,0.00
Matt Bryant,K,ATL,SF,0.00
Sebastian Janikowski,K,OAK,LAC,0.00
Mason Crosby,K,GB,CHI,0.00
Wil Lutz,K,NO,ARI,0.00
Adam Vinatieri,K,IND,MIN,0.00
Caleb Sturgis,K,PHI,BAL,0.00
Justin Tucker,K,BAL,PHI,0.00
Stephen Gostkowski,K,NE,DEN,0.00
Jason Myers,K,JAX,HOU,0.00
Ryan Succop,K,TEN,KC,0.00
Dustin Hopkins,K,WAS,CAR,0.00
Dan Carpenter,K,BUF,CLE,0.00
Connor Barth,K,CHI,GB,0.00
Roberto Aguayo,K,TB,DAL,0.00
Randy Bullock,K,CIN,PIT,0.00
Kai Forbath,K,MIN,IND,0.00
Nick Folk,K,NYJ,MIA,0.00
Cody Parkey,K,CLE,BUF,0.00
Matt Prater,K,DET,NYG,0.00
Steven Hauschka,K,SEA,LAR,0.00
Cairo Santos,K,KC,TEN,0.00
Chandler Catanzaro,K,ARI,NO,0.00
Robbie Gould,K,NYG,DET,0.00
Andrew Franks,K,MIA,NYJ,0.00
Josh Lambo,K,LAC,OAK,0.00
Greg Zuerlein,K,LAR,SEA,0.00
Brandon McManus,K,DEN,NE,0.00
Phil Dawson,K,SF,ATL,0.00
Matt Wile,K,ARI,NO,0.00
Michael Palardy,K,CAR,WAS,0.00
New England Patriots,DST,NE,DEN,17.00
Dallas Cowboys,DST,DAL,TB,13.00
New York Giants,DST,NYG,DET,12.00
Jacksonville Jaguars,DST,JAX,HOU,11.00
Seattle Seahawks,DST,SEA,LAR,11.00
Buffalo Bills,DST,BUF,CLE,9.00
Green Bay Packers,DST,GB,CHI,9.00
Carolina Panthers,DST,CAR,WAS,8.00
Kansas City Chiefs,DST,KC,TEN,8.00
Oakland Raiders,DST,OAK,LAC,8.00
Atlanta Falcons,DST,ATL,SF,8.00
Los Angeles Chargers,DST,LAC,OAK,7.00
Arizona Cardinals,DST,ARI,NO,7.00
Philadelphia Eagles,DST,PHI,BAL,7.00
Houston Texans,DST,HOU,JAX,7.00
Tampa Bay Buccaneers,DST,TB,DAL,5.00
Tennessee Titans,DST,TEN,KC,4.00
Los Angeles Rams,DST,LAR,SEA,4.00
Pittsburgh Steelers,DST,PIT,CIN,4.00
Chicago Bears,DST,CHI,GB,3.00
Detroit Lions,DST,DET,NYG,3.00
Baltimore Ravens,DST,BAL,PHI,3.00
Denver Broncos,DST,DEN,NE,3.00
Washington Redskins,DST,WAS,CAR,2.00
New York Jets,DST,NYJ,MIA,2.00
New Orleans Saints,DST,NO,ARI,1.00
Cincinnati Bengals,DST,CIN,PIT,1.00
Cleveland Browns,DST,CLE,BUF,0.00
Minnesota Vikings,DST,MIN,IND,-1.00
San Francisco 49ers,DST,SF,ATL,-1.00
