Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Charles Clay,TE,15,BUF,CLE,7,7,100,72,1,19,10,10,0,0,0,0,0,20.20,2016
2,Dion Sims,TE,15,MIA,NYJ,4,4,100,31,2,28,8,8,0,0,0,0,0,19.10,2016
3,Cameron Brate,TE,15,TB,DAL,8,5,63,73,1,22,9,15,0,0,0,0,0,18.30,2016
4,Kyle Rudolph,TE,15,MIN,IND,10,8,80,97,0,28,10,12,0,0,0,0,0,17.70,2016
5,Ryan Griffin,TE,15,HOU,JAX,8,8,100,85,0,23,11,11,0,0,0,0,0,16.50,2016
6,Jared Cook,TE,15,GB,CHI,8,6,75,85,0,27,11,14,0,0,0,0,0,14.50,2016
7,Greg Olsen,TE,15,CAR,WAS,9,6,67,85,0,31,9,14,0,0,0,0,0,14.50,2016
8,Jason Witten,TE,15,DAL,TB,10,10,100,51,0,8,5,5,0,0,0,1,1,14.10,2016
9,Erik Swoope,TE,15,IND,MIN,3,3,100,50,1,27,17,17,0,0,0,0,0,14.00,2016
10,Zach Ertz,TE,15,PHI,BAL,8,6,75,80,0,24,10,13,0,0,0,0,0,14.00,2016
11,Hunter Henry,TE,15,LAC,OAK,4,3,75,37,1,20,9,12,0,0,0,0,0,12.70,2016
12,Ladarius Green,TE,15,PIT,CIN,8,5,63,72,0,28,9,14,0,0,0,0,0,12.20,2016
13,Delanie Walker,TE,15,TEN,KC,7,6,86,55,0,16,8,9,0,0,0,0,0,11.50,2016
14,Luke Willson,TE,15,SEA,LAR,3,3,100,19,1,9,6,6,0,0,0,0,0,10.90,2016
15,Garrett Celek,TE,15,SF,ATL,6,2,33,22,1,16,4,11,0,0,0,0,0,10.20,2016
16,Austin Hooper,TE,15,ATL,SF,1,1,100,9,1,9,9,9,0,0,0,0,0,7.90,2016
17,Eric Ebron,TE,15,DET,NYG,7,4,57,36,0,21,5,9,0,0,0,0,0,7.60,2016
18,AJ Derby,TE,15,DEN,NE,6,4,67,35,0,16,6,9,0,0,0,0,0,7.50,2016
19,Jermaine Gresham,TE,15,ARI,NO,5,3,60,42,0,23,8,14,0,0,0,0,0,7.20,2016
20,Jack Doyle,TE,15,IND,MIN,4,4,100,32,0,13,8,8,0,0,0,0,0,7.20,2016
21,Travis Kelce,TE,15,KC,TEN,5,3,60,41,0,16,8,14,0,0,0,0,0,7.10,2016
22,Will Tye,TE,15,NYG,DET,4,4,100,25,0,11,6,6,0,0,0,0,0,6.50,2016
23,Vernon Davis,TE,15,WAS,CAR,9,4,44,23,0,11,3,6,0,0,0,0,0,6.30,2016
24,Jeff Heuerman,TE,15,DEN,NE,4,2,50,40,0,31,10,20,0,0,0,0,0,6.00,2016
25,MarQueis Gray,TE,15,MIA,NYJ,3,3,100,28,0,19,9,9,0,0,0,0,0,5.80,2016
26,Blake Bell,TE,15,SF,ATL,1,1,100,45,0,45,45,45,0,0,0,0,0,5.50,2016
27,Gary Barnidge,TE,15,CLE,BUF,3,2,67,35,0,28,12,18,0,0,0,0,0,5.50,2016
28,Martellus Bennett,TE,15,NE,DEN,4,2,50,35,0,34,9,18,0,0,0,0,0,5.50,2016
29,Jerell Adams,TE,15,NYG,DET,4,3,75,18,0,11,5,6,0,0,0,0,0,4.80,2016
30,Jimmy Graham,TE,15,SEA,LAR,2,1,50,31,0,31,16,31,1,0,0,0,0,4.10,2016
31,Levine Toilolo,TE,15,ATL,SF,1,1,100,30,0,30,30,30,0,0,0,0,0,4.00,2016
32,Ed Dickson,TE,15,CAR,WAS,1,1,100,28,0,28,28,28,0,0,0,0,0,3.80,2016
33,Dennis Pitta,TE,15,BAL,PHI,2,2,100,16,0,10,8,8,0,0,0,0,0,3.60,2016
34,Coby Fleener,TE,15,NO,ARI,3,2,67,10,0,6,3,5,0,0,0,0,0,3.00,2016
35,Tyler Higbee,TE,15,LAR,SEA,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2016
36,Mychal Rivera,TE,15,OAK,LAC,2,1,50,15,0,15,8,15,0,0,0,0,0,2.50,2016
37,Dwayne Allen,TE,15,IND,MIN,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2016
38,Darren Fells,TE,15,ARI,NO,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2016
39,Clive Walford,TE,15,OAK,LAC,3,1,33,13,0,13,4,13,0,0,0,0,0,2.30,2016
40,David Johnson,TE,15,PIT,CIN,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2016
41,Trey Burton,TE,15,PHI,BAL,6,2,33,2,0,1,0,1,0,0,0,0,0,2.20,2016
42,Antonio Gates,TE,15,LAC,OAK,2,1,50,11,0,11,6,11,0,0,0,0,0,2.10,2016
43,Richard Rodgers,TE,15,GB,CHI,1,1,100,10,0,10,10,10,0,0,0,0,0,2.00,2016
