Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Julio Jones,WR,16,ATL,CAR,11,9,82,178,1,70,16,20,0,0,0,0,0,35.80,2015
2,Brandon Marshall,WR,16,NYJ,NE,10,8,80,115,2,33,12,14,0,0,0,0,0,34.50,2015
3,Allen Hurns,WR,16,JAX,NO,10,8,80,107,2,24,11,13,0,0,0,0,0,33.70,2015
4,Allen Robinson,WR,16,JAX,NO,9,6,67,151,1,90,17,25,0,0,0,0,0,30.10,2015
5,Doug Baldwin,WR,16,SEA,LAR,10,8,80,118,1,28,12,15,0,0,0,1,0,28.80,2015
6,DeAndre Hopkins,WR,16,HOU,TEN,11,7,64,117,1,44,11,17,0,0,0,0,0,27.70,2015
7,Brandin Cooks,WR,16,NO,JAX,7,5,71,123,1,71,18,25,4,10,0,0,0,27.30,2015
8,Jordan Matthews,WR,16,PHI,WAS,8,6,75,104,1,43,13,17,0,0,0,0,0,25.40,2015
9,Dontrelle Inman,WR,16,LAC,OAK,13,8,62,82,1,20,6,10,0,0,0,0,0,22.20,2015
10,Jarvis Landry,WR,16,MIA,IND,11,7,64,111,0,26,10,16,0,0,0,0,0,21.10,2015
11,Pierre Garcon,WR,16,WAS,PHI,12,7,58,80,1,25,7,11,0,0,0,0,0,21.00,2015
12,Michael Floyd,WR,16,ARI,GB,8,6,75,111,0,47,14,19,0,0,0,0,0,20.10,2015
13,Calvin Johnson,WR,16,DET,SF,10,6,60,77,1,29,8,13,0,0,0,0,0,19.70,2015
14,Emmanuel Sanders,WR,16,DEN,CIN,5,4,80,67,1,35,13,17,0,0,0,0,0,16.70,2015
15,AJ Green,WR,16,CIN,DEN,9,5,56,57,1,17,6,11,0,0,0,0,0,16.70,2015
16,Rueben Randle,WR,16,NYG,MIN,5,2,40,80,1,72,16,40,0,0,0,0,0,16.00,2015
17,Jeremy Maclin,WR,16,KC,CLE,7,5,71,49,1,14,7,10,0,0,0,0,0,15.90,2015
18,Michael Crabtree,WR,16,OAK,LAC,8,6,75,39,1,11,5,7,0,0,0,0,0,15.90,2015
19,Kamar Aiken,WR,16,BAL,PIT,8,8,100,66,0,17,8,8,0,0,0,0,0,14.60,2015
20,Keshawn Martin,WR,16,NE,NYJ,11,7,64,68,0,24,6,10,1,6,0,0,0,14.40,2015
21,Kenny Britt,WR,16,LAR,SEA,4,3,75,49,1,28,12,16,0,0,0,0,0,13.90,2015
22,Eric Decker,WR,16,NYJ,NE,6,3,50,47,1,25,8,16,0,0,0,0,0,13.70,2015
23,Sammy Watkins,WR,16,BUF,DAL,6,5,83,84,0,37,14,17,0,0,0,0,0,13.40,2015
24,Devante Parker,WR,16,MIA,IND,10,4,40,93,0,49,9,23,0,0,0,0,0,13.30,2015
25,Nate Washington,WR,16,HOU,TEN,5,3,60,42,1,21,8,14,0,0,0,0,0,13.20,2015
26,Antonio Brown,WR,16,PIT,BAL,11,7,64,61,0,27,6,9,0,0,0,0,0,13.10,2015
27,Mohamed Sanu,WR,16,CIN,DEN,3,3,100,29,0,20,10,10,2,10,1,0,0,12.90,2015
28,Larry Fitzgerald,WR,16,ARI,GB,5,4,80,29,1,12,6,7,0,0,0,0,0,12.90,2015
29,Harry Douglas,WR,16,TEN,HOU,12,6,50,79,0,31,7,13,0,0,0,1,1,12.90,2015
30,Demaryius Thomas,WR,16,DEN,CIN,12,7,58,59,0,13,5,8,0,0,0,0,0,12.90,2015
31,Jermaine Kearse,WR,16,SEA,LAR,5,3,60,38,1,18,8,13,0,0,0,0,0,12.80,2015
32,Marqise Lee,WR,16,JAX,NO,4,3,75,26,1,18,7,9,1,9,0,0,0,12.50,2015
33,Roddy White,WR,16,ATL,CAR,6,5,83,67,0,17,11,13,0,0,0,0,0,11.70,2015
34,James Jones,WR,16,GB,ARI,11,5,46,46,0,17,4,9,0,0,0,0,0,11.60,2015
35,John Brown,WR,16,ARI,GB,4,3,75,25,1,14,6,8,0,0,0,0,0,11.50,2015
36,Willie Snead,WR,16,NO,JAX,6,4,67,75,0,36,13,19,0,0,0,0,0,11.50,2015
37,M White,WR,16,NYG,MIN,4,2,50,34,1,25,9,17,0,0,0,0,0,11.40,2015
38,Brice Butler,WR,16,DAL,BUF,9,4,44,74,0,34,8,19,0,0,0,0,0,11.40,2015
39,Chris Matthews,WR,16,BAL,PIT,5,3,60,19,1,8,4,6,0,0,0,0,0,10.90,2015
40,TY Hilton,WR,16,IND,MIA,7,4,57,64,0,28,9,16,0,0,0,0,0,10.40,2015
41,Torrey Smith,WR,16,SF,DET,3,2,67,23,1,16,8,12,0,0,0,0,0,10.30,2015
42,Terrance Williams,WR,16,DAL,BUF,10,4,40,62,0,22,6,16,0,0,0,0,0,10.20,2015
43,Mike Evans,WR,16,TB,CHI,8,4,50,61,0,16,8,15,0,0,0,0,0,10.10,2015
44,TJ Jones,WR,16,DET,SF,1,1,100,29,1,29,29,29,0,0,0,0,0,9.90,2015
45,Golden Tate,WR,16,DET,SF,5,4,80,59,0,36,12,15,0,0,0,0,0,9.90,2015
46,Quincy Enunwa,WR,16,NYJ,NE,4,2,50,69,0,48,17,35,0,0,0,0,0,8.90,2015
47,Tre McBride,WR,16,TEN,HOU,3,2,67,8,1,7,3,4,0,0,0,0,0,8.80,2015
48,Jarius Wright,WR,16,MIN,NYG,3,3,100,57,0,21,19,19,0,0,0,0,0,8.70,2015
49,Bruce Ellington,WR,16,SF,DET,4,3,75,55,0,38,14,18,0,0,0,0,0,8.50,2015
50,Brandon Coleman,WR,16,NO,JAX,4,4,100,45,0,21,11,11,0,0,0,0,0,8.50,2015
