Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jordan Reed,TE,16,WAS,PHI,11,9,82,129,2,28,12,14,0,0,0,0,0,36.90,2015
2,Zach Ertz,TE,16,PHI,WAS,17,13,77,122,0,17,7,9,0,0,0,1,1,27.20,2015
3,Vance McDonald,TE,16,SF,DET,7,5,71,61,1,26,9,12,0,0,0,0,0,17.10,2015
4,Travis Kelce,TE,16,KC,CLE,8,6,75,43,1,13,5,7,0,0,0,0,0,16.30,2015
5,Delanie Walker,TE,16,TEN,HOU,15,9,60,59,0,21,4,7,0,0,0,0,0,14.90,2015
6,Austin Seferian-Jenkins,TE,16,TB,CHI,4,2,50,60,1,43,15,30,0,0,0,0,0,14.00,2015
7,Zach Miller,TE,16,CHI,TB,8,7,88,69,0,18,9,10,0,0,0,0,0,13.90,2015
8,Kyle Rudolph,TE,16,MIN,NYG,3,2,67,53,1,28,18,27,0,0,0,0,0,13.30,2015
9,Rob Gronkowski,TE,16,NE,NYJ,6,4,67,86,0,30,14,22,0,0,0,0,0,12.60,2015
10,Owen Daniels,TE,16,DEN,CIN,7,5,71,70,0,26,10,14,0,0,0,0,0,12.00,2015
11,Heath Miller,TE,16,PIT,BAL,6,5,83,49,0,20,8,10,0,0,0,0,0,9.90,2015
12,Eric Ebron,TE,16,DET,SF,5,4,80,49,0,20,10,12,0,0,0,0,0,8.90,2015
13,Michael Hoomanawanui,TE,16,NO,JAX,1,1,100,17,1,17,17,17,0,0,0,0,0,8.70,2015
14,Tyler Kroft,TE,16,CIN,DEN,6,4,67,46,0,15,8,12,0,0,0,0,0,8.60,2015
15,Cooper Helfet,TE,16,SEA,LAR,6,4,67,43,0,16,7,11,0,0,0,0,0,8.30,2015
16,Greg Olsen,TE,16,CAR,ATL,6,4,67,40,0,15,7,10,0,0,0,0,0,8.00,2015
17,Gary Barnidge,TE,16,CLE,KC,8,3,38,47,0,24,6,16,0,0,0,0,0,7.70,2015
18,Jacob Tamme,TE,16,ATL,CAR,4,4,100,29,0,12,7,7,0,0,0,0,0,6.90,2015
19,Jordan Cameron,TE,16,MIA,IND,3,3,100,34,0,15,11,11,0,0,0,0,0,6.40,2015
20,Will Tye,TE,16,NYG,MIN,4,3,75,28,0,14,7,9,0,0,0,0,0,5.80,2015
21,Cameron Brate,TE,16,TB,CHI,1,1,100,46,0,46,46,46,0,0,0,0,0,5.60,2015
22,Matt LaCosse,TE,16,NYG,MIN,3,3,100,22,0,10,7,7,0,0,0,0,0,5.20,2015
23,Ladarius Green,TE,16,LAC,OAK,7,2,29,27,0,14,4,14,0,0,0,0,0,4.70,2015
24,Anthony Fasano,TE,16,TEN,HOU,7,2,29,21,0,12,3,11,0,0,0,0,0,4.10,2015
25,Jerome Cunningham,TE,16,NYG,MIN,2,2,100,21,0,12,11,11,0,0,0,0,0,4.10,2015
26,Chris Gragg,TE,16,BUF,DAL,3,2,67,19,0,15,6,10,0,0,0,0,0,3.90,2015
27,Clay Harbor,TE,16,JAX,NO,1,1,100,7,0,7,7,7,0,0,0,0,0,3.70,2015
28,Andrew Quarless,TE,16,GB,ARI,2,2,100,17,0,13,9,9,0,0,0,0,0,3.70,2015
29,Maxx Williams,TE,16,BAL,PIT,5,2,40,16,0,9,3,8,0,0,0,0,0,3.60,2015
30,Coby Fleener,TE,16,IND,MIA,4,2,50,13,0,10,3,7,0,0,0,0,0,3.30,2015
31,Clive Walford,TE,16,OAK,LAC,3,1,33,22,0,22,7,22,0,0,0,0,0,3.20,2015
32,Julius Thomas,TE,16,JAX,NO,2,2,100,12,0,8,6,6,0,0,0,0,0,3.20,2015
33,Josh Hill,TE,16,NO,JAX,3,2,67,12,0,6,4,6,0,0,0,0,0,3.20,2015
34,Antonio Gates,TE,16,LAC,OAK,2,2,100,11,0,8,6,6,0,0,0,0,0,3.10,2015
