,Player,Position,Team,Opponent,Points,PlayerID
40,Tyler Lockett,WR,SEA,BAL,31.4,00-0032211
41,Ted Ginn,WR,CAR,ATL,29.5,00-0025396
42,Golden Tate,WR,DET,LAR,28.5,00-0027891
43,AJ Green,WR,CIN,PIT,28.2,00-0027942
44,Brandon Marshall,WR,NYJ,TEN,27.5,00-0024334
45,Alshon Jeffery,WR,CHI,WAS,25.7,00-0029137
46,Michael Floyd,WR,ARI,MIN,24.2,00-0029638
47,Allen Hurns,WR,JAX,IND,22.5,00-0030821
48,Willie Snead,WR,NO,TB,22.2,00-0030663
49,Brian Hartline,WR,CLE,SF,21.7,00-0027077
50,Marques Colston,WR,NO,TB,21.6,00-0024466
51,Jarvis Landry,WR,MIA,NYG,20.9,00-0031382
52,Eric Decker,WR,NYJ,TEN,20.4,00-0027690
53,TY Hilton,WR,IND,JAX,20.2,00-0029608
54,Sammy Watkins,WR,BUF,PHI,19.2,00-0031325
55,Albert Wilson,WR,KC,LAC,18.7,00-0030669
56,Robert Woods,WR,BUF,PHI,18.6,00-0030431
57,Demaryius Thomas,WR,DEN,OAK,18.5,00-0027874
58,John Brown,WR,ARI,MIN,17.8,00-0031051
59,Randall Cobb,WR,GB,DAL,17.0,00-0028002
60,Rueben Randle,WR,NYG,MIA,16.8,00-0029262
61,Julio Jones,WR,ATL,CAR,15.8,00-0027944
62,Antonio Brown,WR,PIT,CIN,15.7,00-0027793
63,Nelson Agholor,WR,PHI,BUF,15.2,00-0031549
64,Jermaine Kearse,WR,SEA,BAL,14.4,00-0029159
65,Jeremy Butler,WR,BAL,SEA,14.2,00-0030691
66,Kamar Aiken,WR,BAL,SEA,14.0,00-0028497
67,Mike Wallace,WR,MIN,ARI,13.2,00-0026901
68,Kenny Stills,WR,MIA,NYG,12.9,00-0030085
69,Jeremy Maclin,WR,KC,LAC,12.6,00-0026995
70,Marvin Jones,WR,CIN,PIT,12.1,00-0029293
71,Martavis Bryant,WR,PIT,CIN,12.0,00-0031373
72,Danny Amendola,WR,NE,HOU,10.6,00-0026035
73,Markus Wheaton,WR,PIT,CIN,10.5,00-0030460
74,Keshawn Martin,WR,NE,HOU,10.3,00-0029415
75,Pierre Garcon,WR,WAS,CHI,10.2,00-0026345
76,Jerome Simpson,WR,SF,CLE,10.0,00-0026186
77,Seth Roberts,WR,OAK,DEN,10.0,00-0031166
78,Corey Brown,WR,CAR,ATL,9.8,00-0031118
79,Javontee Herndon,WR,LAC,KC,9.7,00-0030920
80,Daniel Brown,WR,BAL,SEA,9.7,00-0032098
81,Quinton Patton,WR,SF,CLE,9.6,00-0030450
82,Harry Douglas,WR,TEN,NYJ,9.5,00-0026224
83,Larry Fitzgerald,WR,ARI,MIN,9.1,00-0022921
84,Dwayne Harris,WR,NYG,MIA,9.1,00-0028114
85,Jarius Wright,WR,MIN,ARI,9.1,00-0029572
86,Tavon Austin,WR,LA,DET,8.9,00-0030525
87,James Jones,WR,GB,DAL,8.9,00-0025465
88,Gary Barnidge,TE,CLE,SF,19.4,00-0026281
89,Rob Gronkowski,TE,NE,HOU,18.7,00-0027656
90,Heath Miller,TE,PIT,CIN,16.8,00-0023465
91,Julius Thomas,TE,JAX,IND,16.4,00-0028067
92,Zach Ertz,TE,PHI,BUF,14.8,00-0030061
93,Vernon Davis,TE,DEN,OAK,14.4,00-0024221
94,Delanie Walker,TE,TEN,NYJ,14.1,00-0024389
95,Will Tye,TE,NYG,MIA,14.0,00-0032004
96,Benjamin Watson,TE,NO,TB,14.0,00-0022943
97,Mychal Rivera,TE,OAK,DEN,13.9,00-0030514
98,Antonio Gates,TE,LAC,KC,13.6,00-0021547
99,Kyle Rudolph,TE,MIN,ARI,12.7,00-0027981
100,Jason Witten,TE,DAL,GB,9.0,00-0022127
101,Greg Olsen,TE,CAR,ATL,8.2,00-0025418
102,Blake Bell,TE,SF,CLE,7.9,00-0032062
103,Clive Walford,TE,OAK,DEN,7.7,00-0032256
104,Ed Dickson,TE,CAR,ATL,7.4,00-0027675
105,Richard Rodgers,TE,GB,DAL,7.3,00-0031384
106,Darren Fells,TE,ARI,MIN,7.3,00-0029738
107,Owen Daniels,TE,DEN,OAK,7.3,00-0024313
108,Jacob Tamme,TE,ATL,CAR,6.6,00-0026267
109,Jordan Cameron,TE,MIA,NYG,6.5,00-0028040
110,Tyler Eifert,TE,CIN,PIT,6.2,00-0030549
111,Austin Seferian-Jenkins,TE,TB,NO,6.1,00-0031418
112,Eric Ebron,TE,DET,LAR,5.7,00-0031387
113,MyCole Pruitt,TE,MIN,ARI,5.6,00-0031585
114,Rhett Ellison,TE,MIN,ARI,5.1,00-0029587
115,Tyler Kroft,TE,CIN,PIT,5.1,00-0032214
116,Travis Kelce,TE,KC,LAC,4.8,00-0030506
117,Ladarius Green,TE,LAC,KC,4.6,00-0029275
118,Clay Harbor,TE,JAX,IND,4.1,00-0027725
119,Cooper Helfet,TE,SEA,BAL,4.0,00-0029534
120,Demetrius Harris,TE,KC,LAC,3.8,00-0030155
121,Cameron Brate,TE,TB,NO,3.6,00-0031273
122,Dion Sims,TE,MIA,NYG,3.4,00-0030422
123,Ryan Griffin,TE,HOU,NE,3.0,00-0030108
124,Phillip Supernaw,TE,TEN,NYJ,2.6,00-0028987
125,Marcedes Lewis,TE,JAX,IND,2.4,00-0024243
126,Jared Cook,TE,LA,DET,2.1,00-0027061
127,Chris Gragg,TE,BUF,PHI,2.1,00-0030049
128,Scott Simonson,TE,CAR,ATL,2.0,00-0031167
129,Ryan Hewitt,TE,CIN,PIT,1.9,00-0030780
130,Charles Clay,TE,BUF,PHI,1.9,00-0028112
131,Luke Willson,TE,SEA,BAL,1.8,00-0030089
132,Derek Carrier,TE,WAS,CHI,1.7,00-0029119
133,Brandon Pettigrew,TE,DET,LAR,1.7,00-0026996
134,Dwayne Allen,TE,IND,JAX,1.7,00-0029689
135,Coby Fleener,TE,IND,JAX,1.6,00-0029697
136,James Starks,RB,GB,DAL,26.3,00-0027791
137,Eddie Lacy,RB,GB,DAL,24.8,00-0030485
138,DeAngelo Williams,RB,PIT,CIN,23.1,00-0024242
139,Lamar Miller,RB,MIA,NYG,20.9,00-0029615
140,Bilal Powell,RB,NYJ,TEN,19.2,00-0028064
141,David Johnson,RB,ARI,MIN,17.3,00-0032187
142,Tim Hightower,RB,NO,TB,16.5,00-0026289
143,Jonathan Stewart,RB,CAR,ATL,15.9,00-0026153
144,Denard Robinson,RB,JAX,IND,15.7,00-0030547
145,Doug Martin,RB,TB,NO,15.6,00-0029613
146,LeSean McCoy,RB,BUF,PHI,14.9,00-0027029
147,Chris Ivory,RB,NYJ,TEN,14.7,00-0027531
148,Adrian Peterson,RB,MIN,ARI,14.6,00-0025394
149,Darren McFadden,RB,DAL,GB,14.1,00-0026144
150,James White,RB,NE,HOU,14.0,00-0031062
151,Charles Sims,RB,TB,NO,13.4,00-0031390
152,Theo Riddick,RB,DET,LAR,13.2,00-0030107
153,Ronnie Hillman,RB,DEN,OAK,13.1,00-0029683
154,Darren Sproles,RB,PHI,BUF,12.5,00-0023564
155,Matt Forte,RB,CHI,WAS,12.3,00-0026184
156,Rashad Jennings,RB,NYG,MIA,12.2,00-0027155
157,Robert Turbin,RB,DAL,GB,11.1,00-0029273
158,Dexter McCluster,RB,TEN,NYJ,11.0,00-0027651
159,Matt Jones,RB,WAS,CHI,10.6,00-0031939
160,Melvin Gordon,RB,LAC,KC,10.3,00-0032144
161,Mike Gillislee,RB,BUF,PHI,10.0,00-0030433
162,Fozzy Whittaker,RB,CAR,ATL,9.8,00-0029731
163,Javorius Allen,RB,BAL,SEA,9.8,00-0031577
164,Giovani Bernard,RB,CIN,PIT,9.7,00-0030456
165,Zurlon Tipton,RB,IND,JAX,9.7,00-0030855
166,Joique Bell,RB,DET,LAR,9.5,00-0027218
167,Duke Johnson,RB,CLE,SF,9.4,00-0032257
168,Jeremy Langford,RB,CHI,WAS,9.4,00-0031569
169,Alfred Morris,RB,WAS,CHI,8.4,00-0029141
170,Jonathan Grimes,RB,HOU,NE,8.2,00-0029510
171,Devonta Freeman,RB,ATL,CAR,8.2,00-0031285
172,Antonio Andrews,RB,TEN,NYJ,8.04,00-0030789
173,Rex Burkhead,RB,CIN,PIT,7.5,00-0030288
174,TJ Yeldon,RB,JAX,IND,7.3,00-0032209
175,Shaun Draughn,RB,SF,CLE,7.1,00-0028202
176,Frank Gore,RB,IND,JAX,6.9,00-0023500
177,Juwan Thompson,RB,DEN,OAK,6.9,00-0030705
178,Chris Polk,RB,HOU,NE,6.8,00-0029438
179,Ameer Abdullah,RB,DET,LAR,6.4,00-0032104
180,Ryan Mathews,RB,PHI,BUF,6.2,00-0027864
181,DeMarco Murray,RB,PHI,BUF,5.7,00-0028009
182,Charcandrick West,RB,KC,LAC,5.4,00-0030668
183,Travaris Cadet,RB,SF,CLE,5.4,00-0029205
184,Brandon McManus,K,DEN,OAK,0.0,00-0029822
185,Chandler Catanzaro,K,ARI,MIN,0.0,00-0030896
186,Caleb Sturgis,K,PHI,BUF,0.0,00-0030390
187,Adam Vinatieri,K,IND,JAX,0.0,00-0016919
188,Blair Walsh,K,MIN,ARI,0.0,00-0029576
189,Stephen Gostkowski,K,NE,HOU,0.0,00-0024333
190,Jason Myers,K,JAX,IND,0.0,00-0031492
191,Dan Carpenter,K,BUF,PHI,0.0,00-0026003
192,Mike Nugent,K,CIN,PIT,0.0,00-0023482
193,Graham Gano,K,CAR,ATL,0.0,00-0026858
194,Josh Brown,K,NYG,MIA,0.0,00-0021940
195,Travis Coons,K,CLE,SF,0.0,00-0031112
196,Andrew Franks,K,MIA,NYG,0.0,00-0031718
197,Dustin Hopkins,K,WAS,CHI,0.0,00-0030098
198,Justin Tucker,K,BAL,SEA,0.0,00-0029597
199,Kai Forbath,K,NO,TB,0.0,00-0028787
200,Nick Novak,K,HOU,NE,0.0,00-0023096
201,Connor Barth,K,TB,NO,0.0,00-0026138
202,Steven Hauschka,K,SEA,BAL,0.0,
203,Cairo Santos,K,KC,LAC,0.0,00-0031203
204,Phil Dawson,K,SF,CLE,0.0,00-0004091
205,Mason Crosby,K,GB,DAL,0.0,00-0025580
206,Josh Lambo,K,LAC,KC,0.0,00-0032087
207,Greg Zuerlein,K,LA,DET,0.0,00-0029621
208,Robbie Gould,K,CHI,WAS,0.0,00-0023252
209,Matt Prater,K,DET,LAR,0.0,00-0023853
210,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
211,Dan Bailey,K,DAL,GB,0.0,00-0028660
212,Ryan Succop,K,TEN,NYJ,0.0,00-0026968
213,Jordan Gay,K,BUF,PHI,0.0,00-0030410
214,Kansas City Chiefs,DST,KC,LAC,16.0,
215,Pittsburgh Steelers,DST,PIT,CIN,16.0,
216,New England Patriots,DST,NE,HOU,15.0,
217,Oakland Raiders,DST,OAK,DEN,15.0,
218,Los Angeles Rams,DST,LA,DET,13.0,
219,Cleveland Browns,DST,CLE,SF,13.0,
220,Seattle Seahawks,DST,SEA,BAL,12.0,
221,New York Jets,DST,NYJ,TEN,11.0,
222,Los Angeles Chargers,DST,LAC,KC,10.0,
223,Arizona Cardinals,DST,ARI,MIN,10.0,
224,Indianapolis Colts,DST,IND,JAX,9.0,
225,Green Bay Packers,DST,GB,DAL,8.0,
226,San Francisco 49ers,DST,SF,CLE,8.0,
227,Denver Broncos,DST,DEN,OAK,7.0,
228,Philadelphia Eagles,DST,PHI,BUF,6.0,
229,Detroit Lions,DST,DET,LAR,6.0,
230,Houston Texans,DST,HOU,NE,5.0,
231,Washington Redskins,DST,WAS,CHI,5.0,
232,Chicago Bears,DST,CHI,WAS,5.0,
233,Minnesota Vikings,DST,MIN,ARI,4.0,
234,Cincinnati Bengals,DST,CIN,PIT,4.0,
235,New York Giants,DST,NYG,MIA,3.0,
236,Buffalo Bills,DST,BUF,PHI,3.0,
237,New Orleans Saints,DST,NO,TB,2.0,
238,Tampa Bay Buccaneers,DST,TB,NO,2.0,
239,Miami Dolphins,DST,MIA,NYG,1.0,
240,Dallas Cowboys,DST,DAL,GB,1.0,
241,Tennessee Titans,DST,TEN,NYJ,0.0,
242,Atlanta Falcons,DST,ATL,CAR,0.0,
243,Baltimore Ravens,DST,BAL,SEA,-2.0,
