Player,Position,Team,Opponent,Points
Blake Bortles,QB,JAX,IND,27.70
Kirk Cousins,QB,WAS,CHI,25.30
Ryan Fitzpatrick,QB,NYJ,TEN,24.82
Carson Palmer,QB,ARI,MIN,23.70
Drew Brees,QB,NO,TB,23.48
Marcus Mariota,QB,TEN,NYJ,23.36
Jay Cutler,QB,CHI,WAS,23.10
Cam Newton,QB,CAR,ATL,23.00
Teddy Bridgewater,QB,MIN,ARI,19.70
Aaron Rodgers,QB,GB,DAL,19.42
Tyrod Taylor,QB,BUF,PHI,19.02
Tom Brady,QB,NE,HOU,18.04
AJ McCarron,QB,CIN,PIT,18.00
Matthew Stafford,QB,DET,LAR,17.30
Brock Osweiler,QB,DEN,OAK,16.32
Ryan Tannehill,QB,MIA,NYG,15.84
Johnny Manziel,QB,CLE,SF,15.30
Alex Smith,QB,KC,LAC,14.64
Jameis Winston,QB,TB,NO,13.68
Blaine Gabbert,QB,SF,CLE,13.66
Sam Bradford,QB,PHI,BUF,13.18
Derek Carr,QB,OAK,DEN,13.00
Ben Roethlisberger,QB,PIT,CIN,10.88
Matt Hasselbeck,QB,IND,JAX,10.08
Philip Rivers,QB,LAC,KC,9.92
Jimmy Clausen,QB,BAL,SEA,9.76
Matt Ryan,QB,ATL,CAR,6.86
Brian Hoyer,QB,HOU,NE,5.10
Case Keenum,QB,LAR,DET,4.16
Matt Cassel,QB,DAL,GB,4.16
Andy Dalton,QB,CIN,PIT,1.36
Derek Anderson,QB,CAR,ATL,1.24
TJ Yates,QB,HOU,NE,0.16
Tarvaris Jackson,QB,SEA,BAL,0.06
Joe Webb,QB,CAR,ATL,0.00
EJ Manuel,QB,BUF,PHI,0.00
Landry Jones,QB,PIT,CIN,-0.10
Scott Tolzien,QB,GB,DAL,-0.30
Charlie Whitehurst,QB,IND,JAX,-0.48
Sean Renfree,QB,ATL,CAR,-0.56
Tyler Lockett,WR,SEA,BAL,31.40
Ted Ginn,WR,CAR,ATL,29.50
Golden Tate,WR,DET,LAR,28.50
AJ Green,WR,CIN,PIT,28.20
Brandon Marshall,WR,NYJ,TEN,27.50
Alshon Jeffery,WR,CHI,WAS,25.70
Michael Floyd,WR,ARI,MIN,24.20
Allen Hurns,WR,JAX,IND,22.50
Willie Snead,WR,NO,TB,22.20
Brian Hartline,WR,CLE,SF,21.70
Marques Colston,WR,NO,TB,21.60
Jarvis Landry,WR,MIA,NYG,20.90
Eric Decker,WR,NYJ,TEN,20.40
TY Hilton,WR,IND,JAX,20.20
Sammy Watkins,WR,BUF,PHI,19.20
Albert Wilson,WR,KC,LAC,18.70
Robert Woods,WR,BUF,PHI,18.60
Demaryius Thomas,WR,DEN,OAK,18.50
John Brown,WR,ARI,MIN,17.80
Randall Cobb,WR,GB,DAL,17.00
Rueben Randle,WR,NYG,MIA,16.80
Julio Jones,WR,ATL,CAR,15.80
Antonio Brown,WR,PIT,CIN,15.70
Nelson Agholor,WR,PHI,BUF,15.20
Jermaine Kearse,WR,SEA,BAL,14.40
Jeremy Butler,WR,BAL,SEA,14.20
Kamar Aiken,WR,BAL,SEA,14.00
Mike Wallace,WR,MIN,ARI,13.20
Kenny Stills,WR,MIA,NYG,12.90
Jeremy Maclin,WR,KC,LAC,12.60
Marvin Jones,WR,CIN,PIT,12.10
Martavis Bryant,WR,PIT,CIN,12.00
Danny Amendola,WR,NE,HOU,10.60
Markus Wheaton,WR,PIT,CIN,10.50
Keshawn Martin,WR,NE,HOU,10.30
Pierre Garcon,WR,WAS,CHI,10.20
Jerome Simpson,WR,SF,CLE,10.00
Seth Roberts,WR,OAK,DEN,10.00
Corey Brown,WR,CAR,ATL,9.80
Javontee Herndon,WR,LAC,KC,9.70
Daniel Brown,WR,BAL,SEA,9.70
Quinton Patton,WR,SF,CLE,9.60
Harry Douglas,WR,TEN,NYJ,9.50
Larry Fitzgerald,WR,ARI,MIN,9.10
Dwayne Harris,WR,NYG,MIA,9.10
Jarius Wright,WR,MIN,ARI,9.10
Tavon Austin,WR,LAR,DET,8.90
James Jones,WR,GB,DAL,8.90
Gary Barnidge,TE,CLE,SF,19.40
Rob Gronkowski,TE,NE,HOU,18.70
Heath Miller,TE,PIT,CIN,16.80
Julius Thomas,TE,JAX,IND,16.40
Zach Ertz,TE,PHI,BUF,14.80
Vernon Davis,TE,DEN,OAK,14.40
Delanie Walker,TE,TEN,NYJ,14.10
Will Tye,TE,NYG,MIA,14.00
Benjamin Watson,TE,NO,TB,14.00
Mychal Rivera,TE,OAK,DEN,13.90
Antonio Gates,TE,LAC,KC,13.60
Kyle Rudolph,TE,MIN,ARI,12.70
Jason Witten,TE,DAL,GB,9.00
Greg Olsen,TE,CAR,ATL,8.20
Blake Bell,TE,SF,CLE,7.90
Clive Walford,TE,OAK,DEN,7.70
Ed Dickson,TE,CAR,ATL,7.40
Richard Rodgers,TE,GB,DAL,7.30
Darren Fells,TE,ARI,MIN,7.30
Owen Daniels,TE,DEN,OAK,7.30
Jacob Tamme,TE,ATL,CAR,6.60
Jordan Cameron,TE,MIA,NYG,6.50
Tyler Eifert,TE,CIN,PIT,6.20
Austin Seferian-Jenkins,TE,TB,NO,6.10
Eric Ebron,TE,DET,LAR,5.70
MyCole Pruitt,TE,MIN,ARI,5.60
Rhett Ellison,TE,MIN,ARI,5.10
Tyler Kroft,TE,CIN,PIT,5.10
Travis Kelce,TE,KC,LAC,4.80
Ladarius Green,TE,LAC,KC,4.60
Clay Harbor,TE,JAX,IND,4.10
Cooper Helfet,TE,SEA,BAL,4.00
Demetrius Harris,TE,KC,LAC,3.80
Cameron Brate,TE,TB,NO,3.60
Dion Sims,TE,MIA,NYG,3.40
Ryan Griffin,TE,HOU,NE,3.00
Phillip Supernaw,TE,TEN,NYJ,2.60
Marcedes Lewis,TE,JAX,IND,2.40
Jared Cook,TE,LAR,DET,2.10
Chris Gragg,TE,BUF,PHI,2.10
Scott Simonson,TE,CAR,ATL,2.00
Ryan Hewitt,TE,CIN,PIT,1.90
Charles Clay,TE,BUF,PHI,1.90
Luke Willson,TE,SEA,BAL,1.80
Derek Carrier,TE,WAS,CHI,1.70
Brandon Pettigrew,TE,DET,LAR,1.70
Dwayne Allen,TE,IND,JAX,1.70
Coby Fleener,TE,IND,JAX,1.60
James Starks,RB,GB,DAL,26.30
Eddie Lacy,RB,GB,DAL,24.80
DeAngelo Williams,RB,PIT,CIN,23.10
Lamar Miller,RB,MIA,NYG,20.90
