,Player,Position,Team,Opponent,Points,PlayerID
56,Sidney Rice,WR,SEA,ATL,16.9,00-0025431
57,Percy Harvin,WR,MIN,KC,15.9,00-0026998
58,Victor Cruz,WR,NYG,ARI,15.8,00-0027265
59,Josh Morgan,WR,SF,PHI,15.5,00-0026314
60,Santana Moss,WR,WAS,LAR,14.9,00-0020494
61,James Jones,WR,GB,DEN,13.8,00-0025465
62,Roddy White,WR,ATL,SEA,13.8,00-0023462
63,Doug Baldwin,WR,SEA,ATL,13.4,00-0028434
64,Jeremy Maclin,WR,PHI,SF,13.4,00-0026995
65,Steve Breaston,WR,KC,MIN,13.1,00-0025529
66,Jason Avant,WR,PHI,SF,12.9,00-0024324
67,Mike Williams,WR,SEA,ATL,12.6,00-0033536
68,Antonio Brown,WR,PIT,HOU,12.5,00-0027793
69,Mike Thomas,WR,JAX,NO,12.3,00-0033114
70,Mike Williams,WR,TB,IND,11.9,00-0033536
71,Michael Crabtree,WR,SF,PHI,11.8,00-0026986
72,Mike Wallace,WR,PIT,HOU,11.7,00-0026901
73,Greg Little,WR,CLE,TEN,11.7,00-0027997
74,Ben Obomanu,WR,SEA,ATL,11.5,00-0024463
75,Donald Driver,WR,GB,DEN,11.0,00-0004541
76,Denarius Moore,WR,OAK,NE,10.9,00-0028086
77,Mohamed Massaquoi,WR,CLE,TEN,10.6,00-0027026
78,Devin Aromashodu,WR,MIN,KC,10.4,00-0024447
79,Jabar Gaffney,WR,WAS,LAR,10.2,00-0021163
80,Brandon Marshall,WR,MIA,LAC,10.2,00-0024334
81,Joshua Cribbs,WR,CLE,TEN,10.0,
82,Lance Moore,WR,NO,JAX,10.0,00-0023310
83,Reggie Wayne,WR,IND,TB,9.9,00-0020498
84,Robert Meachem,WR,NO,JAX,9.9,00-0025414
85,Steve Johnson,WR,BUF,CIN,9.8,00-0026364
86,Randall Cobb,WR,GB,DEN,9.5,00-0028002
87,Tony Gonzalez,TE,ATL,SEA,18.6,00-0006101
88,Owen Daniels,TE,HOU,PIT,17.9,00-0024313
89,Jared Cook,TE,TEN,CLE,17.3,00-0027061
90,Jermaine Gresham,TE,CIN,BUF,17.0,00-0027873
91,Benjamin Watson,TE,CLE,TEN,16.8,00-0022943
92,Greg Olsen,TE,CAR,CHI,16.0,00-0025418
93,Clay Harbor,TE,PHI,SF,14.5,00-0027725
94,Vernon Davis,TE,SF,PHI,14.5,00-0024221
95,Brandon Pettigrew,TE,DET,DAL,12.4,00-0026996
96,Jake Ballard,TE,NYG,ARI,12.3,00-0027259
97,Kevin Boss,TE,OAK,NE,11.8,00-0025540
98,Visanthe Shiancoe,TE,MIN,KC,11.8,00-0022054
99,Daniel Fells,TE,DEN,GB,9.9,00-0023752
100,Ed Dickson,TE,BAL,NYJ,8.5,00-0027675
101,Zach Miller,TE,JAX,NO,8.4,00-0027125
102,Kellen Winslow,TE,TB,IND,8.3,00-0022922
103,Craig Stevens,TE,TEN,CLE,8.2,00-0026225
104,Todd Heap,TE,ARI,NYG,8.1,00-0020516
105,Dallas Clark,TE,IND,TB,7.6,00-0022165
106,Kyle Rudolph,TE,MIN,KC,7.4,00-0027981
107,Fred Davis,TE,WAS,LAR,7.4,00-0026188
108,Lance Kendricks,TE,LA,WAS,7.3,00-0027985
109,Marcedes Lewis,TE,JAX,NO,6.8,00-0024243
110,Jeremy Shockey,TE,CAR,CHI,6.1,00-0021148
111,Jermichael Finley,TE,GB,DEN,5.8,00-0026231
112,Randy McMichael,TE,LAC,MIA,5.5,00-0021236
113,Charles Clay,TE,MIA,LAC,5.4,00-0028112
114,Zach Miller,TE,SEA,ATL,5.1,00-0027125
115,Delanie Walker,TE,SF,PHI,5.0,00-0024389
116,Heath Miller,TE,PIT,HOU,4.5,00-0023465
117,Martellus Bennett,TE,DAL,DET,4.2,00-0026201
118,John Phillips,TE,DAL,DET,3.8,00-0027139
119,Dustin Keller,TE,NYJ,BAL,3.2,00-0026170
120,Billy Bajema,TE,LA,WAS,3.1,00-0023679
121,Luke Stocker,TE,TB,IND,2.9,00-0028042
122,Scott Chandler,TE,BUF,CIN,2.8,00-0025516
123,Rob Housler,TE,ARI,NYG,2.6,00-0028007
124,Rob Gronkowski,TE,NE,OAK,2.5,00-0027656
125,Evan Moore,TE,CLE,TEN,2.5,00-0026123
126,Dennis Pitta,TE,BAL,NYJ,2.4,00-0027714
127,Joel Dreessen,TE,HOU,PIT,2.4,00-0023630
128,Alex Smith,TE,CLE,TEN,2.3,
129,Anthony Fasano,TE,MIA,LAC,1.9,00-0024268
130,Virgil Green,TE,DEN,GB,1.8,00-0028142
131,Jeron Mastrud,TE,MIA,LAC,1.8,00-0027445
132,James Casey,TE,HOU,PIT,1.8,00-0027109
133,Brody Eldridge,TE,IND,TB,1.7,00-0027761
134,Jake O'Connell,TE,KC,MIN,1.6,00-0027154
135,Arian Foster,RB,HOU,PIT,28.6,00-0026796
136,Frank Gore,RB,SF,PHI,24.9,00-0023500
137,LeGarrette Blount,RB,TB,IND,24.1,00-0027325
138,Michael Turner,RB,ATL,SEA,22.8,00-0022821
139,Ryan Torain,RB,WAS,LAR,22.5,00-0026279
140,Ray Rice,RB,BAL,NYJ,21.0,00-0026195
141,Fred Jackson,RB,BUF,CIN,20.8,00-0024204
142,Ryan Mathews,RB,LAC,MIA,19.9,00-0027864
143,Michael Bush,RB,OAK,NE,18.1,00-0025487
144,Darren Sproles,RB,NO,JAX,18.1,00-0023564
145,Mike Tolbert,FB,LAC,MIA,17.8,00-0026069
146,LeSean McCoy,RB,PHI,SF,17.2,00-0027029
147,Stevan Ridley,RB,NE,OAK,17.0,00-0028011
148,Steven Jackson,RB,LA,WAS,16.4,00-0022736
149,Darren McFadden,RB,OAK,NE,16.3,00-0026144
150,Willis McGahee,RB,DEN,GB,16.3,00-0022178
151,Chris Johnson,RB,TEN,CLE,16.2,
152,BenJarvus Green-Ellis,RB,NE,OAK,15.4,00-0025860
153,James Starks,RB,GB,DEN,15.1,00-0027791
154,Marshawn Lynch,RB,SEA,ATL,14.7,00-0025399
155,Ahmad Bradshaw,RB,NYG,ARI,14.0,00-0025637
156,Cedric Benson,RB,CIN,BUF,13.4,00-0023439
157,Felix Jones,RB,DAL,DET,12.6,00-0026162
158,Jonathan Stewart,RB,CAR,CHI,12.5,00-0026153
159,Montario Hardesty,RB,CLE,TEN,12.1,00-0027666
160,Kendall Hunter,RB,SF,PHI,12.0,00-0028053
161,Pierre Thomas,RB,NO,JAX,11.9,00-0024813
162,Peyton Hillis,RB,CLE,TEN,11.9,00-0026367
163,Lex Hilliard,RB,MIA,LAC,10.8,00-0026344
164,Tashard Choice,RB,DAL,DET,10.2,00-0026262
165,Maurice Jones-Drew,RB,JAX,NO,9.7,00-0024275
166,Adrian Peterson,RB,MIN,KC,9.3,00-0025394
167,Jahvid Best,RB,DET,DAL,9.0,00-0027880
168,Brandon Jacobs,RB,NYG,ARI,8.8,00-0023545
169,Rashard Mendenhall,RB,PIT,HOU,8.5,00-0026163
170,Reggie Bush,RB,MIA,LAC,8.5,00-0024217
171,DeAngelo Williams,RB,CAR,CHI,8.2,00-0024242
172,Earnest Graham,RB,TB,IND,8.1,00-0021755
173,Mark Ingram,RB,NO,JAX,7.8,00-0027966
174,Marion Barber,RB,CHI,CAR,7.7,00-0023544
175,Justin Forsett,RB,SEA,ATL,7.1,00-0026373
176,Dexter McCluster,RB,KC,MIN,6.8,00-0027651
177,Isaac Redman,RB,PIT,HOU,6.2,00-0026566
178,Jed Collins,FB,NO,JAX,6.1,00-0026072
179,Brian Leonard,RB,CIN,BUF,6.1,00-0025439
180,Joe McKnight,RB,NYJ,BAL,6.0,00-0027712
181,Joseph Addai,RB,IND,TB,5.8,00-0024245
182,Kregg Lumpkin,RB,TB,IND,5.5,00-0026029
183,Matt Bryant,K,ATL,SEA,0.0,00-0020578
184,Jason Hanson,K,DET,DAL,0.0,00-0006800
185,Dan Carpenter,K,MIA,LAC,0.0,00-0026003
186,Dan Bailey,K,DAL,DET,0.0,00-0028660
187,John Kasay,K,NO,JAX,0.0,00-0009028
188,Mike Nugent,K,CIN,BUF,0.0,00-0023482
189,Alex Henery,K,PHI,SF,0.0,00-0028058
190,Olindo Mare,K,CAR,CHI,0.0,00-0010373
191,Billy Cundiff,K,BAL,NYJ,0.0,00-0020972
192,Robbie Gould,K,CHI,CAR,0.0,00-0023252
193,Phil Dawson,K,CLE,TEN,0.0,00-0004091
194,Jay Feely,K,ARI,NYG,0.0,00-0019770
195,Rian Lindell,K,BUF,CIN,0.0,00-0019310
196,Mason Crosby,K,GB,DEN,0.0,00-0025580
197,Stephen Gostkowski,K,NE,OAK,0.0,00-0024333
198,Lawrence Tynes,K,NYG,ARI,0.0,00-0019778
199,Rob Bironas,K,TEN,CLE,0.0,00-0020962
200,Sebastian Janikowski,K,OAK,NE,0.0,00-0019646
201,Connor Barth,K,TB,IND,0.0,00-0026138
202,David Akers,K,SF,PHI,0.0,00-0000108
203,Graham Gano,K,WAS,LAR,0.0,00-0026858
204,Thomas Howard,K,CIN,BUF,0.0,00-0024253
205,Matt Prater,K,DEN,GB,0.0,00-0023853
206,Neil Rackers,K,HOU,PIT,0.0,00-0019676
207,Ryan Longwell,K,MIN,KC,0.0,00-0010072
208,Nick Folk,K,NYJ,BAL,0.0,00-0025565
209,Adam Vinatieri,K,IND,TB,0.0,00-0016919
210,Josh Brown,K,LA,WAS,0.0,00-0021940
211,Josh Scobee,K,JAX,NO,0.0,00-0022874
212,Shaun Suisham,K,PIT,HOU,0.0,00-0023001
213,Steven Hauschka,K,SEA,ATL,0.0,
214,DJ Smith,K,GB,DEN,0.0,
215,Detroit Lions,DST,DET,DAL,18.0,
216,Tennessee Titans,DST,TEN,CLE,16.0,
217,Green Bay Packers,DST,GB,DEN,15.0,
218,Chicago Bears,DST,CHI,CAR,15.0,
219,Washington Redskins,DST,WAS,LAR,13.0,
220,Houston Texans,DST,HOU,PIT,13.0,
221,Buffalo Bills,DST,BUF,CIN,12.0,
222,New Orleans Saints,DST,NO,JAX,9.0,
223,New York Giants,DST,NYG,ARI,8.0,
224,Los Angeles Chargers,DST,LAC,MIA,8.0,
225,San Francisco 49ers,DST,SF,PHI,8.0,
226,Jacksonville Jaguars,DST,JAX,NO,7.0,
227,Tampa Bay Buccaneers,DST,TB,IND,7.0,
228,Philadelphia Eagles,DST,PHI,SF,7.0,
229,New England Patriots,DST,NE,OAK,5.0,
230,Los Angeles Rams,DST,LA,WAS,5.0,
231,Kansas City Chiefs,DST,KC,MIN,5.0,
232,Arizona Cardinals,DST,ARI,NYG,4.0,
233,Atlanta Falcons,DST,ATL,SEA,3.0,
234,Minnesota Vikings,DST,MIN,KC,3.0,
235,Cleveland Browns,DST,CLE,TEN,2.0,
236,Dallas Cowboys,DST,DAL,DET,2.0,
237,Denver Broncos,DST,DEN,GB,2.0,
238,Miami Dolphins,DST,MIA,LAC,2.0,
239,Carolina Panthers,DST,CAR,CHI,2.0,
240,Cincinnati Bengals,DST,CIN,BUF,2.0,
241,Indianapolis Colts,DST,IND,TB,2.0,
242,Pittsburgh Steelers,DST,PIT,HOU,1.0,
243,Oakland Raiders,DST,OAK,NE,0.0,
244,Seattle Seahawks,DST,SEA,ATL,-1.0,
