Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Matt Forte,RB,4,CHI,CAR,25,205,8,1,5,4,23,0,0,0,35.80,2011
2,Chris Wells,RB,4,ARI,NYG,27,138,5,3,2,0,0,0,1,0,34.80,2011
3,Arian Foster,RB,4,HOU,PIT,30,155,5,1,5,3,11,0,0,0,28.60,2011
4,Frank Gore,RB,4,SF,PHI,15,127,9,1,2,2,12,0,0,0,24.90,2011
5,LeGarrette Blount,RB,4,TB,IND,25,127,5,1,2,1,14,0,0,0,24.10,2011
6,Michael Turner,RB,4,ATL,SEA,26,70,3,2,2,2,18,0,0,0,22.80,2011
7,Ryan Torain,RB,4,WAS,LAR,19,135,7,1,0,0,0,0,1,0,22.50,2011
8,Ray Rice,RB,4,BAL,NYJ,25,66,3,1,5,2,64,0,0,0,21.00,2011
9,Fred Jackson,RB,4,BUF,CIN,17,66,4,1,8,5,32,0,0,0,20.80,2011
10,Ryan Mathews,RB,4,LAC,MIA,16,81,5,0,5,5,68,0,1,0,19.90,2011
11,Michael Bush,RB,4,OAK,NE,8,26,3,1,4,4,55,0,0,0,18.10,2011
12,Darren Sproles,RB,4,NO,JAX,7,75,11,0,7,5,56,0,0,0,18.10,2011
13,Mike Tolbert,FB,4,LAC,MIA,6,17,3,1,8,5,51,0,1,0,17.80,2011
14,LeSean McCoy,RB,4,PHI,SF,9,18,2,0,9,6,34,1,0,0,17.20,2011
15,Stevan Ridley,RB,4,NE,OAK,10,97,10,1,2,1,3,0,0,0,17.00,2011
16,Steven Jackson,RB,4,LAR,WAS,17,45,3,0,8,4,19,1,0,0,16.40,2011
17,Darren McFadden,RB,4,OAK,NE,14,75,5,0,6,4,48,0,0,0,16.30,2011
18,Willis McGahee,RB,4,DEN,GB,15,103,7,0,2,2,10,0,0,0,16.30,2011
19,Chris Johnson,RB,4,TEN,CLE,23,101,4,0,2,2,11,0,0,0,16.20,2011
20,BenJarvus Green-Ellis,RB,4,NE,OAK,16,75,5,1,1,1,9,0,0,0,15.40,2011
21,James Starks,RB,4,GB,DEN,13,63,5,0,6,5,38,0,0,0,15.10,2011
22,Marshawn Lynch,RB,4,SEA,ATL,8,24,3,1,4,3,33,0,0,0,14.70,2011
23,Ahmad Bradshaw,RB,4,NYG,ARI,12,39,3,1,5,4,11,0,1,1,14.00,2011
24,Cedric Benson,RB,4,CIN,BUF,19,104,6,0,1,0,0,0,0,0,13.40,2011
25,Felix Jones,RB,4,DAL,DET,16,57,4,0,7,5,19,0,0,0,12.60,2011
26,Jonathan Stewart,RB,4,CAR,CHI,8,52,7,0,4,4,33,0,0,0,12.50,2011
27,Montario Hardesty,RB,4,CLE,TEN,7,22,3,0,9,5,49,0,0,0,12.10,2011
28,Kendall Hunter,RB,4,SF,PHI,9,38,4,0,5,2,62,0,0,0,12.00,2011
29,Pierre Thomas,RB,4,NO,JAX,6,36,6,0,4,4,43,0,0,0,11.90,2011
30,Peyton Hillis,RB,4,CLE,TEN,10,46,5,0,6,5,23,0,0,0,11.90,2011
31,Lex Hilliard,RB,4,MIA,LAC,6,20,3,1,1,1,18,0,0,0,10.80,2011
32,Tashard Choice,RB,4,DAL,DET,6,39,7,0,5,4,23,0,0,0,10.20,2011
33,Maurice Jones-Drew,RB,4,JAX,NO,11,84,8,0,4,1,3,0,1,0,9.70,2011
34,Adrian Peterson,RB,4,MIN,KC,23,80,4,0,1,1,3,0,0,0,9.30,2011
35,Jahvid Best,RB,4,DET,DAL,11,47,4,0,8,2,23,0,0,0,9.00,2011
36,Brandon Jacobs,RB,4,NYG,ARI,9,18,2,1,1,1,0,0,0,0,8.80,2011
37,Rashard Mendenhall,RB,4,PIT,HOU,9,25,3,1,2,0,0,0,0,0,8.50,2011
38,Reggie Bush,RB,4,MIA,LAC,13,50,4,0,2,2,15,0,0,0,8.50,2011
39,DeAngelo Williams,RB,4,CAR,CHI,10,82,8,0,1,0,0,0,0,0,8.20,2011
40,Earnest Graham,RB,4,TB,IND,2,24,12,0,6,3,27,0,0,0,8.10,2011
41,Mark Ingram,RB,4,NO,JAX,17,55,3,0,2,2,3,0,0,0,7.80,2011
42,Marion Barber,RB,4,CHI,CAR,5,17,3,1,0,0,0,0,0,0,7.70,2011
43,Justin Forsett,RB,4,SEA,ATL,3,11,4,0,4,3,30,0,0,0,7.10,2011
44,Dexter McCluster,RB,4,KC,MIN,7,26,4,0,4,3,12,0,0,0,6.80,2011
45,Isaac Redman,RB,4,PIT,HOU,6,40,7,0,1,1,12,0,0,0,6.20,2011
46,Jed Collins,FB,4,NO,JAX,1,1,1,1,1,0,0,0,0,0,6.10,2011
47,Brian Leonard,RB,4,CIN,BUF,4,36,9,0,2,1,15,0,0,0,6.10,2011
48,Joe McKnight,RB,4,NYJ,BAL,0,0,0,0,0,0,0,0,0,0,6.00,2011
49,Joseph Addai,RB,4,IND,TB,11,41,4,0,2,1,7,0,0,0,5.80,2011
50,Kregg Lumpkin,RB,4,TB,IND,0,0,0,0,3,3,25,0,0,0,5.50,2011
