Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Odell Beckham Jr,WR,15,NYG,WAS,15,12,80,143,3,35,10,12,1,0,0,1,1,46.30,2014
2,Dez Bryant,WR,15,DAL,PHI,7,6,86,114,3,26,16,19,0,0,0,0,0,38.40,2014
3,Demaryius Thomas,WR,15,DEN,LAC,11,6,55,123,1,36,11,21,0,0,0,0,0,27.30,2014
4,Harry Douglas,WR,15,ATL,PIT,14,10,71,131,0,41,9,13,0,0,0,0,0,26.10,2014
5,Antonio Brown,WR,15,PIT,ATL,10,10,100,123,0,28,12,12,0,0,0,0,0,25.30,2014
6,Mike Wallace,WR,15,MIA,NE,7,5,71,104,1,50,15,21,1,0,0,0,0,24.40,2014
7,Julian Edelman,WR,15,NE,MIA,10,7,70,88,1,31,9,13,1,6,0,1,0,22.40,2014
8,Kelvin Benjamin,WR,15,CAR,TB,13,8,62,104,0,21,8,13,0,0,0,0,0,21.40,2014
9,Eric Decker,WR,15,NYJ,TEN,11,7,64,100,0,48,9,14,0,0,0,0,0,20.00,2014
10,James Jones,WR,15,OAK,KC,11,8,73,57,1,22,5,7,0,0,0,0,0,19.70,2014
11,Devin Hester,WR,15,ATL,PIT,6,5,83,85,1,46,14,17,0,0,0,0,0,19.50,2014
12,Nate Washington,WR,15,TEN,NYJ,10,6,60,102,0,26,10,17,0,0,0,0,0,19.20,2014
13,Roddy White,WR,15,ATL,PIT,10,7,70,58,1,24,6,8,0,0,0,1,0,18.80,2014
14,Randall Cobb,WR,15,GB,BUF,13,7,54,96,0,20,7,14,2,15,0,0,0,18.10,2014
15,Jarvis Landry,WR,15,MIA,NE,11,8,73,99,0,25,9,12,0,0,0,1,0,17.90,2014
16,Alshon Jeffery,WR,15,CHI,NO,9,4,44,78,1,35,9,20,0,0,0,0,0,17.80,2014
17,Marques Colston,WR,15,NO,CHI,7,5,71,65,1,23,9,13,0,0,0,0,0,17.50,2014
18,Golden Tate,WR,15,DET,MIN,7,7,100,38,1,14,5,5,2,5,0,0,0,17.30,2014
19,Jerricho Cotchery,WR,15,CAR,TB,5,5,100,47,1,18,9,9,0,0,0,0,0,15.70,2014
20,Jeremy Maclin,WR,15,PHI,DAL,6,4,67,98,0,72,16,25,0,0,0,0,0,13.80,2014
21,Stedman Bailey,WR,15,LAR,ARI,8,5,63,74,0,38,9,15,1,13,0,0,0,13.70,2014
22,Cecil Shorts,WR,15,JAX,BAL,11,6,55,76,0,30,7,13,0,0,0,0,0,13.60,2014
23,Greg Jennings,WR,15,MIN,DET,5,3,60,43,1,26,9,14,0,0,0,0,0,13.30,2014
24,Allen Hurns,WR,15,JAX,BAL,9,6,67,70,0,27,8,12,0,0,0,0,0,13.00,2014
25,Vincent Jackson,WR,15,TB,CAR,10,6,60,70,0,18,7,12,0,0,0,0,0,13.00,2014
26,Jermaine Kearse,WR,15,SEA,SF,6,5,83,78,0,47,13,16,0,0,0,0,0,12.80,2014
