Rank,Player,Position,Week,Team,Opponent,TFL,Sacks,QBHits,Interceptions,FumRec,Safeties,DefTD,ReturnTD,PtsAllowed,Points,Year
1,Baltimore Ravens,DST,15,BAL,JAX,10,8,15,1,0,0,0,1,12,22.00,2014
2,New England Patriots,DST,15,NE,MIA,7,4,10,2,0,0,0,1,13,20.00,2014
3,Buffalo Bills,DST,15,BUF,GB,2,1,3,2,0,1,0,1,13,19.00,2014
4,Cincinnati Bengals,DST,15,CIN,CLE,6,3,6,2,0,0,0,0,0,17.00,2014
5,Kansas City Chiefs,DST,15,KC,OAK,4,4,11,0,1,0,0,1,13,16.00,2014
6,New Orleans Saints,DST,15,NO,CHI,7,7,7,3,0,0,0,0,15,14.00,2014
7,Arizona Cardinals,DST,15,ARI,LAR,6,2,7,1,1,0,0,0,6,13.00,2014
8,Houston Texans,DST,15,HOU,IND,4,2,5,1,1,0,1,0,17,13.00,2014
9,Dallas Cowboys,DST,15,DAL,PHI,6,4,4,2,2,0,0,0,27,12.00,2014
10,Indianapolis Colts,DST,15,IND,HOU,5,1,3,1,1,0,0,0,10,12.00,2014
11,New York Giants,DST,15,NYG,WAS,9,7,12,0,0,0,0,0,13,11.00,2014
12,Detroit Lions,DST,15,DET,MIN,7,4,6,2,0,0,0,0,14,11.00,2014
13,Carolina Panthers,DST,15,CAR,TB,2,3,5,1,2,0,0,0,17,10.00,2014
14,Seattle Seahawks,DST,15,SEA,SF,11,6,6,0,0,0,0,0,7,10.00,2014
15,Denver Broncos,DST,15,DEN,LAC,2,0,0,2,0,0,0,0,10,10.00,2014
16,Pittsburgh Steelers,DST,15,PIT,ATL,1,0,4,1,0,0,1,0,20,9.00,2014
17,San Francisco 49ers,DST,15,SF,SEA,6,5,10,1,0,0,0,0,17,8.00,2014
18,New York Jets,DST,15,NYJ,TEN,4,1,5,0,1,0,0,0,11,7.00,2014
19,Green Bay Packers,DST,15,GB,BUF,5,3,4,1,0,0,0,0,21,6.00,2014
20,Tampa Bay Buccaneers,DST,15,TB,CAR,5,3,5,0,1,0,0,0,19,6.00,2014
21,Tennessee Titans,DST,15,TEN,NYJ,5,3,5,0,0,1,0,0,16,6.00,2014
22,Los Angeles Rams,DST,15,LAR,ARI,5,1,1,0,0,0,0,0,12,5.00,2014
23,Chicago Bears,DST,15,CHI,NO,4,2,5,0,1,0,0,0,31,3.00,2014
24,Cleveland Browns,DST,15,CLE,CIN,5,2,3,1,0,0,0,0,30,3.00,2014
25,Jacksonville Jaguars,DST,15,JAX,BAL,1,0,2,0,1,0,0,0,20,3.00,2014
26,Washington Redskins,DST,15,WAS,NYG,2,1,5,0,1,0,0,0,24,3.00,2014
27,Oakland Raiders,DST,15,OAK,KC,3,1,1,0,1,0,0,0,31,2.00,2014
28,Atlanta Falcons,DST,15,ATL,PIT,3,1,5,0,0,0,0,0,27,1.00,2014
29,Minnesota Vikings,DST,15,MIN,DET,2,0,4,0,0,0,0,0,16,1.00,2014
30,Philadelphia Eagles,DST,15,PHI,DAL,10,3,3,0,1,0,0,0,38,1.00,2014
31,Los Angeles Chargers,DST,15,LAC,DEN,3,1,1,0,0,0,0,0,22,1.00,2014
32,Miami Dolphins,DST,15,MIA,NE,2,0,5,1,0,0,0,0,41,-2.00,2014
