Player,Position,Team,Opponent,Points
AJ Green,WR,CIN,CLE,18.80
Mike Wallace,WR,PIT,NYJ,18.40
Brandon LaFell,WR,CAR,NO,17.50
Calvin Johnson,WR,DET,SF,17.40
Miles Austin,WR,DAL,SEA,17.30
Greg Little,WR,CLE,CIN,16.70
Steve Smith,WR,CAR,NO,16.40
Brandon Tate,WR,CIN,CLE,16.10
Antonio Brown,WR,PIT,NYJ,15.80
Mike Williams,WR,TB,NYG,14.90
Leonard Hankerson,WR,WAS,LAR,14.80
Wes Welker,WR,NE,ARI,14.50
Jordy Nelson,WR,GB,CHI,14.40
Mohamed Massaquoi,WR,CLE,CIN,14.00
Brandon Lloyd,WR,NE,ARI,14.00
Steve Johnson,WR,BUF,KC,13.60
Andrew Hawkins,WR,CIN,CLE,13.60
Brandon Gibson,WR,LAR,WAS,13.30
Michael Crabtree,WR,SF,DET,12.70
Santonio Holmes,WR,NYJ,PIT,11.80
Armon Binns,WR,CIN,CLE,11.60
Kendall Wright,WR,TEN,LAC,10.40
Julian Edelman,WR,NE,ARI,10.00
Josh Morgan,WR,WAS,LAR,10.00
Denarius Moore,WR,OAK,MIA,9.70
Donald Driver,WR,GB,CHI,9.60
Jeremy Maclin,WR,PHI,BAL,9.30
Eric Decker,WR,DEN,ATL,9.30
Michael Jenkins,WR,MIN,IND,9.30
Jonathan Baldwin,WR,KC,BUF,9.20
Jacoby Jones,WR,BAL,PHI,9.10
Mario Manningham,WR,SF,DET,8.70
Damian Williams,WR,TEN,LAC,8.50
Darrius Heyward-Bey,WR,OAK,MIA,8.10
Marques Colston,WR,NO,CAR,7.90
Laurent Robinson,WR,JAX,HOU,7.90
Stephen Burton,WR,MIN,IND,7.70
Vernon Davis,TE,SF,DET,24.30
Jimmy Graham,TE,NO,CAR,20.10
Tony Gonzalez,TE,ATL,DEN,20.00
Rob Gronkowski,TE,NE,ARI,19.50
Martellus Bennett,TE,NYG,TB,18.20
Anthony McCoy,TE,SEA,DAL,15.10
Brandon Myers,TE,OAK,MIA,14.60
Dennis Pitta,TE,BAL,PHI,14.50
Scott Chandler,TE,BUF,KC,13.30
Kyle Rudolph,TE,MIN,IND,12.50
Todd Heap,TE,ARI,NE,11.20
Heath Miller,TE,PIT,NYJ,10.90
Brandon Pettigrew,TE,DET,SF,10.80
Owen Daniels,TE,HOU,JAX,10.70
Anthony Fasano,TE,MIA,OAK,9.90
Jason Witten,TE,DAL,SEA,9.80
Tom Crabtree,TE,GB,CHI,9.70
Matthew Mulligan,TE,LAR,WAS,9.40
Kellen Davis,TE,CHI,GB,9.10
Jermaine Gresham,TE,CIN,CLE,7.70
Dwayne Allen,TE,IND,MIN,7.30
Dallas Clark,TE,TB,NYG,7.30
Alex Smith,TE,CLE,CIN,6.00
Randy McMichael,TE,LAC,TEN,5.90
Craig Stevens,TE,TEN,LAC,5.60
Jermichael Finley,TE,GB,CHI,5.60
Jared Cook,TE,TEN,LAC,5.30
James Casey,TE,HOU,JAX,4.80
Lance Kendricks,TE,LAR,WAS,4.50
Niles Paul,TE,WAS,LAR,4.30
David Ausberry,TE,OAK,MIA,4.10
Ladarius Green,TE,LAC,TEN,4.10
Konrad Reuland,TE,NYJ,PIT,4.00
Kevin Boss,TE,KC,BUF,3.90
Benjamin Watson,TE,CLE,CIN,3.70
John Phillips,TE,DAL,SEA,3.60
Coby Fleener,TE,IND,MIN,3.60
Joel Dreessen,TE,DEN,ATL,3.60
Fred Davis,TE,WAS,LAR,3.50
Ed Dickson,TE,BAL,PHI,3.30
Jacob Tamme,TE,DEN,ATL,3.30
Jeff Cumberland,TE,NYJ,PIT,3.30
Clay Harbor,TE,PHI,BAL,2.90
Garrett Graham,TE,HOU,JAX,2.50
Greg Olsen,TE,CAR,NO,2.30
Tony Scheffler,TE,DET,SF,2.30
Tony Moeaki,TE,KC,BUF,1.90
Will Heller,TE,DET,SF,1.70
Trent Richardson,RB,CLE,CIN,33.50
Arian Foster,RB,HOU,JAX,29.70
Willis McGahee,RB,DEN,ATL,29.40
Darren Sproles,RB,NO,CAR,28.80
Ben Tate,RB,HOU,JAX,25.70
Pierre Thomas,RB,NO,CAR,21.30
Marshawn Lynch,RB,SEA,DAL,21.20
Ray Rice,RB,BAL,PHI,21.20
Andre Brown,RB,NYG,TB,19.00
Jackie Battle,FB,LAC,TEN,18.90
Frank Gore,RB,SF,DET,18.50
Mike Goodson,RB,OAK,MIA,16.70
LeSean McCoy,RB,PHI,BAL,15.90
Maurice Jones-Drew,RB,JAX,HOU,15.70
Cedric Benson,RB,GB,CHI,15.60
Jonathan Stewart,RB,CAR,NO,13.80
BenJarvus Green-Ellis,RB,CIN,CLE,13.50
Daryl Richardson,RB,LAR,WAS,13.20
DeAngelo Williams,RB,CAR,NO,12.90
Doug Martin,RB,TB,NYG,12.60
Lamar Miller,RB,MIA,OAK,12.50
Stevan Ridley,RB,NE,ARI,12.50
Chris Ogbonnaya,RB,CLE,CIN,12.30
Matt Forte,RB,CHI,GB,12.00
DeMarco Murray,RB,DAL,SEA,11.50
Mark Ingram,RB,NO,CAR,11.30
Michael Turner,RB,ATL,DEN,11.20
Adrian Peterson,RB,MIN,IND,11.00
Isaac Redman,RB,PIT,NYJ,10.90
Mike Tolbert,FB,CAR,NO,10.60
Curtis Brinkley,RB,LAC,TEN,10.60
Peyton Hillis,RB,KC,BUF,10.10
Joique Bell,RB,DET,SF,9.30
Kevin Smith,RB,DET,SF,9.00
Alfred Morris,RB,WAS,LAR,8.90
Shaun Draughn,RB,KC,BUF,8.90
Vonta Leach,RB,BAL,PHI,8.10
Chris Wells,RB,ARI,NE,7.80
Ronnie Brown,RB,LAC,TEN,7.40
Dexter McCluster,RB,KC,BUF,7.20
Felix Jones,RB,DAL,SEA,7.10
Darren McFadden,RB,OAK,MIA,6.10
Robert Turbin,RB,SEA,DAL,5.90
Steven Jackson,RB,LAR,WAS,5.80
Michael Bush,RB,CHI,GB,5.40
Kendall Hunter,RB,SF,DET,5.40
John Kuhn,FB,GB,CHI,5.40
Toby Gerhart,RB,MIN,IND,5.20
Lawrence Tynes,K,NYG,TB,0.00
Mason Crosby,K,GB,CHI,0.00
Jason Hanson,K,DET,SF,0.00
Adam Vinatieri,K,IND,MIN,0.00
Connor Barth,K,TB,NYG,0.00
Garrett Hartley,K,NO,CAR,0.00
Greg Zuerlein,K,LAR,WAS,0.00
DJ Smith,K,GB,CHI,0.00
Mike Nugent,K,CIN,CLE,0.00
Blair Walsh,K,MIN,IND,0.00
David Akers,K,SF,DET,0.00
Matt Bryant,K,ATL,DEN,0.00
Shayne Graham,K,HOU,JAX,0.00
Shaun Suisham,K,PIT,NYJ,0.00
Phil Dawson,K,CLE,CIN,0.00
Steven Hauschka,K,SEA,DAL,0.00
Jay Feely,K,ARI,NE,0.00
Nate Kaeding,K,LAC,TEN,0.00
Sebastian Janikowski,K,OAK,MIA,0.00
Alex Henery,K,PHI,BAL,0.00
Rian Lindell,K,BUF,KC,0.00
Justin Medlock,K,CAR,NO,0.00
Dan Carpenter,K,MIA,OAK,0.00
Ryan Succop,K,KC,BUF,0.00
Robbie Gould,K,CHI,GB,0.00
Nick Folk,K,NYJ,PIT,0.00
Billy Cundiff,K,WAS,LAR,0.00
Rob Bironas,K,TEN,LAC,0.00
Matt Prater,K,DEN,ATL,0.00
Josh Scobee,K,JAX,HOU,0.00
Dan Bailey,K,DAL,SEA,0.00
John Potter,K,BUF,KC,0.00
Seattle Seahawks,DST,SEA,DAL,17.00
Washington Redskins,DST,WAS,LAR,13.00
Carolina Panthers,DST,CAR,NO,11.00
Atlanta Falcons,DST,ATL,DEN,11.00
Baltimore Ravens,DST,BAL,PHI,10.00
Cincinnati Bengals,DST,CIN,CLE,10.00
Chicago Bears,DST,CHI,GB,9.00
Houston Texans,DST,HOU,JAX,9.00
Arizona Cardinals,DST,ARI,NE,9.00
Tampa Bay Buccaneers,DST,TB,NYG,8.00
Pittsburgh Steelers,DST,PIT,NYJ,8.00
Cleveland Browns,DST,CLE,CIN,7.00
Indianapolis Colts,DST,IND,MIN,7.00
New England Patriots,DST,NE,ARI,7.00
Philadelphia Eagles,DST,PHI,BAL,6.00
Miami Dolphins,DST,MIA,OAK,6.00
Los Angeles Chargers,DST,LAC,TEN,6.00
New York Giants,DST,NYG,TB,5.00
San Francisco 49ers,DST,SF,DET,5.00
Detroit Lions,DST,DET,SF,5.00
Los Angeles Rams,DST,LAR,WAS,5.00
New York Jets,DST,NYJ,PIT,3.00
New Orleans Saints,DST,NO,CAR,2.00
Minnesota Vikings,DST,MIN,IND,2.00
Dallas Cowboys,DST,DAL,SEA,2.00
Tennessee Titans,DST,TEN,LAC,2.00
Denver Broncos,DST,DEN,ATL,1.00
Jacksonville Jaguars,DST,JAX,HOU,0.00
Oakland Raiders,DST,OAK,MIA,-3.00
Kansas City Chiefs,DST,KC,BUF,-4.00
