Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Danny Amendola,WR,2,LAR,WAS,16,15,94,160,1,56,10,11,0,0,0,1,1,39.00,2012
2,Hakeem Nicks,WR,2,NYG,TB,15,10,67,199,1,50,13,20,0,0,0,0,0,38.90,2012
3,Victor Cruz,WR,2,NYG,TB,17,11,65,179,1,80,11,16,0,0,0,0,0,37.90,2012
4,Dwayne Bowe,WR,2,KC,BUF,15,8,53,102,2,33,7,13,0,0,0,0,0,33.20,2012
5,Roddy White,WR,2,ATL,DEN,11,8,73,102,1,21,9,13,0,0,0,0,0,27.20,2012
6,Vincent Jackson,WR,2,TB,NYG,10,5,50,128,1,41,13,26,0,0,0,0,0,26.80,2012
7,Percy Harvin,WR,2,MIN,IND,13,12,92,104,0,20,8,9,2,13,0,0,0,26.70,2012
8,Donnie Avery,WR,2,IND,MIN,10,9,90,111,0,41,11,12,2,7,0,0,0,23.80,2012
9,Brian Hartline,WR,2,MIA,OAK,12,9,75,111,0,21,9,12,0,0,0,0,0,23.10,2012
10,Demaryius Thomas,WR,2,DEN,ATL,11,8,73,78,1,17,7,10,0,0,0,0,0,21.80,2012
11,DeSean Jackson,WR,2,PHI,BAL,9,7,78,114,0,49,13,16,0,0,0,0,0,21.40,2012
12,Malcom Floyd,WR,2,LAC,TEN,8,6,75,109,0,27,14,18,0,0,0,0,0,19.90,2012
13,Reggie Wayne,WR,2,IND,MIN,7,6,86,71,1,30,10,12,0,0,0,0,0,19.10,2012
14,AJ Green,WR,2,CIN,CLE,12,7,58,58,1,12,5,8,0,0,0,0,0,18.80,2012
15,Mike Wallace,WR,2,PIT,NYJ,5,5,100,74,1,37,15,15,0,0,0,0,0,18.40,2012
16,Brandon LaFell,WR,2,CAR,NO,8,6,75,90,0,27,11,15,1,25,0,0,0,17.50,2012
17,Calvin Johnson,WR,2,DET,SF,12,8,67,94,0,26,8,12,0,0,0,0,0,17.40,2012
18,Miles Austin,WR,2,DAL,SEA,10,5,50,63,1,22,6,13,0,0,0,0,0,17.30,2012
19,Greg Little,WR,2,CLE,CIN,7,5,71,57,1,24,8,11,0,0,0,0,0,16.70,2012
20,Steve Smith,WR,2,CAR,NO,4,3,75,104,0,66,26,35,0,0,0,0,0,16.40,2012
21,Brandon Tate,WR,2,CIN,CLE,3,3,100,71,1,44,24,24,0,0,0,0,0,16.10,2012
22,Antonio Brown,WR,2,PIT,NYJ,10,7,70,79,0,25,8,11,1,9,0,0,0,15.80,2012
23,Mike Williams,WR,2,TB,NYG,5,3,60,59,1,41,12,20,0,0,0,0,0,14.90,2012
24,Leonard Hankerson,WR,2,WAS,LAR,3,2,67,68,1,68,23,34,0,0,0,0,0,14.80,2012
25,Wes Welker,WR,2,NE,ARI,11,5,46,95,0,36,9,19,0,0,0,0,0,14.50,2012
26,Jordy Nelson,WR,2,GB,CHI,9,6,67,84,0,26,9,14,0,0,0,0,0,14.40,2012
27,Mohamed Massaquoi,WR,2,CLE,CIN,7,5,71,90,0,22,13,18,0,0,0,0,0,14.00,2012
28,Brandon Lloyd,WR,2,NE,ARI,13,8,62,60,0,12,5,8,0,0,0,0,0,14.00,2012
29,Steve Johnson,WR,2,BUF,KC,5,2,40,56,1,49,11,28,0,0,0,0,0,13.60,2012
30,Andrew Hawkins,WR,2,CIN,CLE,3,2,67,56,1,50,19,28,0,0,0,0,0,13.60,2012
31,Brandon Gibson,WR,2,LAR,WAS,4,2,50,53,1,34,13,27,0,0,0,0,0,13.30,2012
32,Michael Crabtree,WR,2,SF,DET,7,6,86,67,0,17,10,11,0,0,0,0,0,12.70,2012
33,Santonio Holmes,WR,2,NYJ,PIT,11,3,27,28,1,14,3,9,0,0,0,0,0,11.80,2012
34,Armon Binns,WR,2,CIN,CLE,5,5,100,66,0,20,13,13,0,0,0,0,0,11.60,2012
35,Kendall Wright,WR,2,TEN,LAC,8,2,25,24,1,15,3,12,0,0,0,0,0,10.40,2012
36,Julian Edelman,WR,2,NE,ARI,6,5,83,50,0,17,8,10,0,0,0,0,0,10.00,2012
37,Josh Morgan,WR,2,WAS,LAR,5,5,100,50,0,14,10,10,0,0,0,0,0,10.00,2012
38,Denarius Moore,WR,2,OAK,MIA,8,3,38,67,0,31,8,22,0,0,0,0,0,9.70,2012
39,Donald Driver,WR,2,GB,CHI,1,1,100,26,1,26,26,26,0,0,0,0,0,9.60,2012
40,Jeremy Maclin,WR,2,PHI,BAL,1,1,100,23,1,23,23,23,0,0,0,0,0,9.30,2012
41,Eric Decker,WR,2,DEN,ATL,8,4,50,53,0,18,7,13,0,0,0,0,0,9.30,2012
42,Michael Jenkins,WR,2,MIN,IND,6,5,83,43,0,15,7,9,0,0,0,0,0,9.30,2012
43,Jonathan Baldwin,WR,2,KC,BUF,6,3,50,62,0,26,10,21,0,0,0,0,0,9.20,2012
44,Jacoby Jones,WR,2,BAL,PHI,2,1,50,21,1,21,11,21,0,0,0,0,0,9.10,2012
45,Mario Manningham,WR,2,SF,DET,4,3,75,28,0,13,7,9,1,29,0,0,0,8.70,2012
46,Damian Williams,WR,2,TEN,LAC,6,4,67,45,0,18,8,11,0,0,0,0,0,8.50,2012
47,Darrius Heyward-Bey,WR,2,OAK,MIA,8,4,50,41,0,19,5,10,0,0,0,0,0,8.10,2012
48,Marques Colston,WR,2,NO,CAR,4,3,75,49,0,29,12,16,0,0,0,0,0,7.90,2012
49,Laurent Robinson,WR,2,JAX,HOU,6,3,50,49,0,32,8,16,0,0,0,0,0,7.90,2012
50,Stephen Burton,WR,2,MIN,IND,2,1,50,7,1,7,4,7,0,0,0,0,0,7.70,2012
