,Player,Position,Team,Opponent,Points,PlayerID
0,Michael Vick,QB,PHI,BAL,28.24,
1,Sam Bradford,QB,LA,WAS,27.4,00-0027854
2,Andy Dalton,QB,CIN,CLE,27.12,00-0027973
3,Cam Newton,QB,CAR,NO,26.22,00-0027939
4,Brandon Weeden,QB,CLE,CIN,24.48,00-0029677
5,Drew Brees,QB,NO,CAR,24.0,00-0020531
6,Matt Cassel,QB,KC,BUF,23.54,00-0023662
7,Philip Rivers,QB,LAC,TEN,23.26,00-0022942
8,Carson Palmer,QB,OAK,MIA,21.62,00-0021429
9,Ryan Tannehill,QB,MIA,OAK,19.4,00-0029701
10,Andrew Luck,QB,IND,MIN,19.06,00-0029668
11,Ben Roethlisberger,QB,PIT,NYJ,19.0,00-0022924
12,Matt Ryan,QB,ATL,DEN,18.66,00-0026143
13,Tom Brady,QB,NE,ARI,18.54,00-0019596
14,Ryan Fitzpatrick,QB,BUF,KC,18.52,00-0023682
15,Alex Smith,QB,SF,DET,17.74,00-0023436
16,Christian Ponder,QB,MIN,IND,17.5,00-0027950
17,Kevin Kolb,QB,ARI,NE,16.3,00-0025423
18,Josh Freeman,QB,TB,NYG,15.72,00-0026993
19,Matthew Stafford,QB,DET,SF,13.2,00-0026498
20,Tony Romo,QB,DAL,SEA,12.94,00-0021678
21,Russell Wilson,QB,SEA,DAL,12.84,00-0029263
22,Jake Locker,QB,TEN,LAC,12.06,00-0027946
23,Joe Flacco,QB,BAL,PHI,11.28,00-0026158
24,Aaron Rodgers,QB,GB,CHI,11.16,00-0023459
25,Peyton Manning,QB,DEN,ATL,10.54,00-0010346
26,Mark Sanchez,QB,NYJ,PIT,9.52,00-0026898
27,Matt Schaub,QB,HOU,JAX,7.5,00-0022787
28,Blaine Gabbert,QB,JAX,HOU,6.62,00-0027948
29,Jay Cutler,QB,CHI,GB,6.24,00-0024226
30,Tim Tebow,QB,NYJ,PIT,2.2,00-0027876
31,Chase Daniel,QB,NO,CAR,0.0,00-0026544
32,Chad Henne,QB,JAX,HOU,-0.08,00-0026197
33,Victor Cruz,WR,NYG,TB,37.9,00-0027265
34,Dwayne Bowe,WR,KC,BUF,33.2,00-0025410
35,Roddy White,WR,ATL,DEN,27.2,00-0023462
36,Vincent Jackson,WR,TB,NYG,26.8,00-0023496
37,Percy Harvin,WR,MIN,IND,26.7,00-0026998
38,Donnie Avery,WR,IND,MIN,23.8,00-0026173
39,Brian Hartline,WR,MIA,OAK,23.1,00-0027077
40,Demaryius Thomas,WR,DEN,ATL,21.8,00-0027874
41,DeSean Jackson,WR,PHI,BAL,21.4,00-0026189
42,Malcom Floyd,WR,LAC,TEN,19.9,00-0022414
43,Reggie Wayne,WR,IND,MIN,19.1,00-0020498
44,AJ Green,WR,CIN,CLE,18.8,00-0027942
45,Mike Wallace,WR,PIT,NYJ,18.4,00-0026901
46,Brandon LaFell,WR,CAR,NO,17.5,00-0027681
47,Calvin Johnson,WR,DET,SF,17.4,00-0025389
48,Miles Austin,WR,DAL,SEA,17.3,00-0023921
49,Greg Little,WR,CLE,CIN,16.7,00-0027997
50,Steve Smith,WR,CAR,NO,16.4,
51,Brandon Tate,WR,CIN,CLE,16.1,00-0027057
52,Antonio Brown,WR,PIT,NYJ,15.8,00-0027793
53,Mike Williams,WR,TB,NYG,14.9,00-0033536
54,Leonard Hankerson,WR,WAS,LAR,14.8,00-0028017
55,Wes Welker,WR,NE,ARI,14.5,00-0022427
56,Jordy Nelson,WR,GB,CHI,14.4,00-0026176
57,Mohamed Massaquoi,WR,CLE,CIN,14.0,00-0027026
58,Brandon Lloyd,WR,NE,ARI,14.0,00-0022097
59,Steve Johnson,WR,BUF,KC,13.6,00-0026364
60,Andrew Hawkins,WR,CIN,CLE,13.6,00-0027918
