Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Michael Crabtree,WR,17,SF,ARI,13,8,62,172,2,49,13,22,0,0,0,0,0,40.20,2012
2,Greg Jennings,WR,17,GB,MIN,12,8,67,120,2,45,10,15,0,0,0,0,0,35.00,2012
3,Michael Floyd,WR,17,ARI,SF,14,8,57,166,1,53,12,21,0,0,0,1,1,32.60,2012
4,Andre Johnson,WR,17,HOU,IND,17,12,71,141,0,39,8,12,0,0,0,0,0,29.10,2012
5,Demaryius Thomas,WR,17,DEN,KC,8,7,88,122,1,36,15,17,0,0,0,0,0,28.20,2012
6,Eric Decker,WR,17,DEN,KC,8,7,88,76,2,16,10,11,0,0,0,0,0,26.60,2012
7,Earl Bennett,WR,17,CHI,DET,5,5,100,109,1,60,22,22,0,0,0,0,0,24.90,2012
8,Wes Welker,WR,17,NE,MIA,12,8,67,94,1,23,8,12,1,11,0,1,0,24.50,2012
9,TY Hilton,WR,17,IND,HOU,6,4,67,111,1,70,19,28,0,0,0,0,0,24.10,2012
10,Terrelle Pryor,WR,17,OAK,LAC,0,0,0,0,0,0,0,0,9,49,1,0,0,23.90,2012
11,Marques Colston,WR,17,NO,CAR,8,5,63,52,2,18,7,10,0,0,0,0,0,22.20,2012
12,Rueben Randle,WR,17,NYG,PHI,4,4,100,58,2,38,15,15,0,0,0,0,0,21.80,2012
13,Justin Blackmon,WR,17,JAX,TEN,13,6,46,79,1,30,6,13,1,11,0,1,0,21.00,2012
14,Steve Johnson,WR,17,BUF,NYJ,9,6,67,111,0,37,12,19,0,0,0,0,0,20.10,2012
15,Lance Moore,WR,17,NO,CAR,6,4,67,121,0,51,20,30,0,0,0,0,0,19.10,2012
16,Mike Williams,WR,17,TB,ATL,10,6,60,65,1,23,7,11,0,0,0,0,0,18.50,2012
17,James Jones,WR,17,GB,MIN,7,6,86,62,1,30,9,10,0,0,0,0,0,18.20,2012
18,Jordan Shipley,WR,17,JAX,TEN,9,7,78,51,1,14,6,7,0,0,0,0,0,18.10,2012
19,Jarius Wright,WR,17,MIN,GB,5,3,60,90,1,65,18,30,0,0,0,0,0,18.00,2012
20,Jordy Nelson,WR,17,GB,MIN,5,3,60,87,1,73,17,29,0,0,0,0,0,17.70,2012
21,Golden Tate,WR,17,SEA,LAR,4,3,75,105,0,44,26,35,0,0,0,0,0,16.50,2012
22,Marvin Jones,WR,17,CIN,BAL,8,5,63,45,1,14,6,9,0,0,0,0,0,15.50,2012
23,Victor Cruz,WR,17,NYG,PHI,6,4,67,52,1,24,9,13,0,0,0,0,0,15.20,2012
24,Greg Little,WR,17,CLE,PIT,5,3,60,38,1,23,8,13,0,0,0,0,0,12.80,2012
25,Michael Jenkins,WR,17,MIN,GB,5,3,60,37,1,25,7,12,0,0,0,0,0,12.70,2012
26,Brad Smith,WR,17,BUF,NYJ,6,2,33,26,0,17,4,13,2,20,1,0,0,12.60,2012
27,Jeremy Maclin,WR,17,PHI,NYG,9,4,44,22,1,8,2,6,0,0,0,0,0,12.20,2012
28,Calvin Johnson,WR,17,DET,CHI,14,5,36,72,0,24,5,14,0,0,0,0,0,12.20,2012
29,Harry Douglas,WR,17,ATL,TB,8,4,50,21,1,10,3,5,0,0,0,0,0,12.10,2012
30,Brian Hartline,WR,17,MIA,NE,7,5,71,69,0,22,10,14,0,0,0,0,0,11.90,2012
31,Jeremy Kerley,WR,17,NYJ,BUF,5,3,60,88,0,40,18,29,1,0,0,0,0,11.80,2012
32,Rod Streater,WR,17,OAK,LAC,5,4,80,77,0,38,15,19,0,0,0,0,0,11.70,2012
33,Alshon Jeffery,WR,17,CHI,DET,7,4,57,76,0,55,11,19,0,0,0,0,0,11.60,2012
34,Brandon LaFell,WR,17,CAR,NO,7,5,71,62,0,19,9,12,1,4,0,0,0,11.60,2012
