,Player,Position,Team,Opponent,Points,PlayerID
121,Dwayne Allen,TE,IND,TEN,2.1,00-0029689
122,Tony Moeaki,TE,KC,CLE,2.0,00-0027695
123,Jordan Cameron,TE,CLE,KC,2.0,00-0028040
124,Kyle Adams,TE,CHI,MIN,1.9,00-0028337
125,Coby Fleener,TE,IND,TEN,1.9,00-0029697
126,Logan Paulsen,TE,WAS,BAL,1.8,00-0027215
127,Brandon Myers,TE,OAK,DEN,1.7,00-0027135
128,Gary Barnidge,TE,CAR,ATL,1.6,00-0026281
129,Vernon Davis,TE,SF,MIA,1.4,00-0024221
130,Marcedes Lewis,TE,JAX,NYJ,1.4,00-0024243
131,Michael Palmer,TE,ATL,CAR,1.4,00-0027202
132,Charles Clay,TE,MIA,SF,1.3,00-0028112
133,James Hanna,TE,DAL,CIN,1.3,00-0029634
134,Zach Potter,TE,JAX,NYJ,1.2,00-0026658
135,Brent Celek,TE,PHI,TB,1.1,00-0025549
136,David Wilson,RB,NYG,NO,31.0,00-0029251
137,Knowshon Moreno,RB,DEN,OAK,29.7,00-0026988
138,Ray Rice,RB,BAL,WAS,25.6,00-0026195
139,Jamaal Charles,RB,KC,CLE,25.5,00-0026213
140,Doug Martin,RB,TB,PHI,25.2,00-0029613
141,Darren Sproles,RB,NO,NYG,24.4,00-0023564
142,Alfred Morris,RB,WAS,BAL,20.9,00-0029141
143,DeAngelo Williams,RB,CAR,ATL,19.2,00-0024242
144,Arian Foster,RB,HOU,NE,18.5,00-0026796
145,Trent Richardson,RB,CLE,KC,18.1,00-0029675
146,Matt Forte,RB,CHI,MIN,17.9,00-0026184
147,DeMarco Murray,RB,DAL,CIN,17.5,00-0028009
148,Montell Owens,FB,JAX,NYJ,17.2,00-0024103
149,Frank Gore,RB,SF,MIA,16.5,00-0023500
150,Reggie Bush,RB,MIA,SF,15.3,00-0024217
151,Joique Bell,RB,DET,GB,14.6,00-0027218
152,Pierre Thomas,RB,NO,NYG,14.6,00-0024813
153,Darren McFadden,RB,OAK,DEN,14.4,00-0026144
154,Steven Jackson,RB,LA,BUF,14.3,00-0022736
155,Bilal Powell,RB,NYJ,JAX,13.8,00-0028064
156,Robert Turbin,RB,SEA,ARI,13.8,00-0029273
157,Shonn Greene,RB,NYJ,JAX,13.7,00-0026899
158,Stevan Ridley,RB,NE,HOU,13.2,00-0028011
159,BenJarvus Green-Ellis,RB,CIN,DAL,13.2,00-0025860
160,Jacquizz Rodgers,RB,ATL,CAR,12.4,00-0028083
161,Vick Ballard,RB,IND,TEN,11.4,00-0029547
162,Leon Washington,RB,SEA,ARI,9.8,00-0024332
163,DuJuan Harris,RB,GB,DET,9.1,00-0028409
164,Chris Johnson,RB,TEN,IND,8.9,
165,Delone Carter,RB,IND,TEN,8.4,00-0028057
166,Bernard Pierce,RB,BAL,WAS,8.4,00-0029264
167,Jonathan Dwyer,RB,PIT,LAC,8.0,00-0027786
168,Alex Green,RB,GB,DET,7.6,00-0028034
169,Michael Turner,RB,ATL,CAR,7.4,00-0022821
170,Fred Jackson,RB,BUF,LAR,7.0,00-0024204
171,Anthony Dixon,RB,SF,MIA,6.9,00-0027772
172,Mark Ingram,RB,NO,NYG,6.8,00-0027966
173,Mike Tolbert,FB,CAR,ATL,6.8,00-0026069
174,Ryan Mathews,RB,LAC,PIT,6.5,00-0027864
175,CJ Spiller,RB,BUF,LAR,6.2,
176,Danny Woodhead,RB,NE,HOU,5.8,00-0026019
177,LaMichael James,RB,SF,MIA,5.5,00-0029260
178,Ben Tate,RB,HOU,NE,5.5,00-0027890
179,William Powell,RB,ARI,SEA,5.3,00-0028736
180,Montario Hardesty,RB,CLE,KC,5.2,00-0027666
181,Mikel Leshoure,RB,DET,GB,4.9,00-0027995
182,Shane Vereen,RB,NE,HOU,4.0,00-0027994
183,Darrel Young,FB,WAS,BAL,3.8,00-0026852
184,Matt Prater,K,DEN,OAK,0.0,00-0023853
185,Graham Gano,K,CAR,ATL,0.0,00-0026858
186,Phil Dawson,K,CLE,KC,0.0,00-0004091
187,Nick Novak,K,LAC,PIT,0.0,00-0023096
188,Rob Bironas,K,TEN,IND,0.0,00-0020962
189,Kai Forbath,K,WAS,BAL,0.0,00-0028787
190,Adam Vinatieri,K,IND,TEN,0.0,00-0016919
191,Lawrence Tynes,K,NYG,NO,0.0,00-0019778
192,Dan Carpenter,K,MIA,SF,0.0,00-0026003
193,Mason Crosby,K,GB,DET,0.0,00-0025580
194,Garrett Hartley,K,NO,NYG,0.0,00-0025824
195,David Akers,K,SF,MIA,0.0,00-0000108
196,Dan Bailey,K,DAL,CIN,0.0,00-0028660
197,Jason Hanson,K,DET,GB,0.0,00-0006800
198,Rian Lindell,K,BUF,LAR,0.0,00-0019310
199,Shaun Suisham,K,PIT,LAC,0.0,00-0023001
200,Stephen Gostkowski,K,NE,HOU,0.0,00-0024333
201,Alex Henery,K,PHI,TB,0.0,00-0028058
202,Nick Folk,K,NYJ,JAX,0.0,00-0025565
203,Justin Tucker,K,BAL,WAS,0.0,00-0029597
204,Josh Scobee,K,JAX,NYJ,0.0,00-0022874
205,Blair Walsh,K,MIN,CHI,0.0,00-0029576
206,Connor Barth,K,TB,PHI,0.0,00-0026138
207,Matt Bryant,K,ATL,CAR,0.0,00-0020578
208,Shayne Graham,K,HOU,NE,0.0,00-0019536
209,Robbie Gould,K,CHI,MIN,0.0,00-0023252
210,Greg Zuerlein,K,LA,BUF,0.0,00-0029621
211,Sebastian Janikowski,K,OAK,DEN,0.0,00-0019646
212,Ryan Succop,K,KC,CLE,0.0,00-0026968
213,Jay Feely,K,ARI,SEA,0.0,00-0019770
214,New York Giants,DST,NYG,NO,15.0,
215,Tennessee Titans,DST,TEN,IND,14.0,
216,Los Angeles Rams,DST,LA,BUF,13.0,
217,Minnesota Vikings,DST,MIN,CHI,13.0,
218,Green Bay Packers,DST,GB,DET,12.0,
219,Indianapolis Colts,DST,IND,TEN,12.0,
220,Los Angeles Chargers,DST,LAC,PIT,12.0,
221,New York Jets,DST,NYJ,JAX,11.0,
222,Denver Broncos,DST,DEN,OAK,9.0,
223,Tampa Bay Buccaneers,DST,TB,PHI,8.0,
224,Dallas Cowboys,DST,DAL,CIN,8.0,
225,San Francisco 49ers,DST,SF,MIA,8.0,
226,New Orleans Saints,DST,NO,NYG,6.0,
227,Cincinnati Bengals,DST,CIN,DAL,6.0,
228,Jacksonville Jaguars,DST,JAX,NYJ,6.0,
229,Oakland Raiders,DST,OAK,DEN,5.0,
230,Washington Redskins,DST,WAS,BAL,5.0,
231,New England Patriots,DST,NE,HOU,5.0,
232,Detroit Lions,DST,DET,GB,5.0,
233,Carolina Panthers,DST,CAR,ATL,5.0,
234,Buffalo Bills,DST,BUF,LAR,4.0,
235,Miami Dolphins,DST,MIA,SF,4.0,
236,Baltimore Ravens,DST,BAL,WAS,4.0,
237,Chicago Bears,DST,CHI,MIN,4.0,
238,Kansas City Chiefs,DST,KC,CLE,2.0,
239,Philadelphia Eagles,DST,PHI,TB,2.0,
240,Atlanta Falcons,DST,ATL,CAR,0.0,
241,Pittsburgh Steelers,DST,PIT,LAC,0.0,
242,Houston Texans,DST,HOU,NE,-1.0,
243,Arizona Cardinals,DST,ARI,SEA,-1.0,
