Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Adrian Peterson,RB,14,MIN,CHI,31,154,5,2,2,2,16,0,1,0,34.00,2012
2,Marshawn Lynch,RB,14,SEA,ARI,11,128,12,3,1,0,0,0,0,0,33.80,2012
3,David Wilson,RB,14,NYG,NO,13,100,8,2,0,0,0,0,0,0,31.00,2012
4,Knowshon Moreno,RB,14,DEN,OAK,32,119,4,1,5,4,48,0,0,0,29.70,2012
5,Ray Rice,RB,14,BAL,WAS,20,121,6,1,4,3,15,0,0,0,25.60,2012
6,Jamaal Charles,RB,14,KC,CLE,18,165,9,1,1,0,0,0,0,0,25.50,2012
7,Doug Martin,RB,14,TB,PHI,28,128,5,1,5,3,4,0,0,0,25.20,2012
8,Darren Sproles,RB,14,NO,NYG,5,56,11,1,7,4,28,1,0,0,24.40,2012
9,Alfred Morris,RB,14,WAS,BAL,23,129,6,1,1,0,0,0,1,1,20.90,2012
10,DeAngelo Williams,RB,14,CAR,ATL,17,56,3,0,3,2,56,1,0,0,19.20,2012
11,Arian Foster,RB,14,HOU,NE,15,46,3,1,6,4,39,0,0,0,18.50,2012
12,Trent Richardson,RB,14,CLE,KC,18,42,2,2,2,1,9,0,0,0,18.10,2012
13,Matt Forte,RB,14,CHI,MIN,13,85,7,0,7,6,34,0,0,0,17.90,2012
14,DeMarco Murray,RB,14,DAL,CIN,21,53,3,1,6,4,22,0,0,0,17.50,2012
15,Montell Owens,FB,14,JAX,NYJ,14,91,7,1,1,1,11,0,0,0,17.20,2012
16,Frank Gore,RB,14,SF,MIA,12,63,5,1,2,2,22,0,0,0,16.50,2012
17,Reggie Bush,RB,14,MIA,SF,14,65,5,0,7,5,38,0,0,0,15.30,2012
18,Joique Bell,RB,14,DET,GB,12,49,4,0,7,5,47,0,0,0,14.60,2012
19,Pierre Thomas,RB,14,NO,NYG,5,19,4,0,8,7,57,0,0,0,14.60,2012
20,Darren McFadden,RB,14,OAK,DEN,11,52,5,0,4,2,12,1,0,0,14.40,2012
21,Steven Jackson,RB,14,LAR,BUF,19,64,3,1,4,1,9,0,0,0,14.30,2012
22,Bilal Powell,RB,14,NYJ,JAX,19,78,4,1,0,0,0,0,0,0,13.80,2012
23,Robert Turbin,RB,14,SEA,ARI,20,108,5,0,1,0,0,0,0,0,13.80,2012
24,Shonn Greene,RB,14,NYJ,JAX,20,77,4,1,0,0,0,0,0,0,13.70,2012
25,Stevan Ridley,RB,14,NE,HOU,18,72,4,1,0,0,0,0,1,0,13.20,2012
26,BenJarvus Green-Ellis,RB,14,CIN,DAL,12,89,7,0,4,3,13,0,0,0,13.20,2012
27,Jacquizz Rodgers,RB,14,ATL,CAR,4,21,5,0,7,6,43,0,0,0,12.40,2012
28,Vick Ballard,RB,14,IND,TEN,19,94,5,0,1,1,10,0,0,0,11.40,2012
29,Leon Washington,RB,14,SEA,ARI,7,38,5,1,0,0,0,0,0,0,9.80,2012
30,DuJuan Harris,RB,14,GB,DET,7,31,4,1,0,0,0,0,0,0,9.10,2012
31,Chris Johnson,RB,14,TEN,IND,19,44,2,0,4,3,15,0,0,0,8.90,2012
32,Delone Carter,RB,14,IND,TEN,3,1,0,1,1,1,13,0,1,0,8.40,2012
33,Bernard Pierce,RB,14,BAL,WAS,8,53,7,0,2,2,11,0,0,0,8.40,2012
34,Jonathan Dwyer,RB,14,PIT,LAC,8,32,4,0,4,3,18,0,0,0,8.00,2012
35,Alex Green,RB,14,GB,DET,13,69,5,0,2,1,-3,0,1,0,7.60,2012
36,Michael Turner,RB,14,ATL,CAR,7,14,2,1,0,0,0,0,0,0,7.40,2012
37,Fred Jackson,RB,14,BUF,LAR,9,14,2,0,5,5,16,0,1,1,7.00,2012
38,Anthony Dixon,RB,14,SF,MIA,2,9,5,1,0,0,0,0,0,0,6.90,2012
39,Mark Ingram,RB,14,NO,NYG,13,68,5,0,0,0,0,0,0,0,6.80,2012
40,Mike Tolbert,FB,14,CAR,ATL,5,20,4,0,3,3,18,0,0,0,6.80,2012
41,Ryan Mathews,RB,14,LAC,PIT,25,65,3,0,1,0,0,0,0,0,6.50,2012
42,CJ Spiller,RB,14,BUF,LAR,7,37,5,0,1,1,15,0,0,0,6.20,2012
43,Danny Woodhead,RB,14,NE,HOU,1,4,4,0,3,2,34,0,1,0,5.80,2012
44,LaMichael James,RB,14,SF,MIA,8,30,4,0,1,1,15,0,0,0,5.50,2012
45,Ben Tate,RB,14,HOU,NE,8,46,6,0,1,1,-1,0,0,0,5.50,2012
46,William Powell,RB,14,ARI,SEA,5,20,4,0,3,2,13,0,0,0,5.30,2012
47,Montario Hardesty,RB,14,CLE,KC,10,52,5,0,1,0,0,0,1,0,5.20,2012
48,Mikel Leshoure,RB,14,DET,GB,14,49,4,0,0,0,0,0,0,0,4.90,2012
49,Shane Vereen,RB,14,NE,HOU,8,40,5,0,1,0,0,0,0,0,4.00,2012
50,Darrel Young,FB,14,WAS,BAL,0,0,0,0,1,1,28,0,0,0,3.80,2012
