Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Brandon Marshall,WR,14,CHI,MIN,20,10,50,160,1,39,8,16,0,0,0,0,0,35.00,2012
2,Mike Wallace,WR,14,PIT,LAC,11,7,64,112,2,40,10,16,1,0,0,0,0,33.20,2012
3,Roddy White,WR,14,ATL,CAR,11,9,82,117,1,18,11,13,0,0,0,0,0,29.70,2012
4,Victor Cruz,WR,14,NYG,NO,9,8,89,121,1,35,13,15,0,0,0,0,0,29.10,2012
5,Jeremy Maclin,WR,14,PHI,TB,13,9,69,104,1,24,8,12,0,0,0,0,0,28.40,2012
6,Vincent Jackson,WR,14,TB,PHI,10,6,60,131,1,40,13,22,0,0,0,0,0,28.10,2012
7,Brandon Lloyd,WR,14,NE,HOU,9,7,78,89,1,37,10,13,0,0,1,0,0,27.90,2012
8,Danario Alexander,WR,14,LAC,PIT,11,7,64,88,2,39,8,13,0,0,0,0,0,27.80,2012
9,Kenny Britt,WR,14,TEN,IND,9,8,89,143,0,46,16,18,0,0,0,0,0,25.30,2012
10,Brandon Gibson,WR,14,LAR,BUF,9,6,67,100,1,24,11,17,0,0,0,0,0,25.00,2012
11,Calvin Johnson,WR,14,DET,GB,13,10,77,118,0,20,9,12,0,0,0,0,0,24.80,2012
12,Jason Avant,WR,14,PHI,TB,12,7,58,133,0,39,11,19,0,0,0,0,0,23.30,2012
13,Anquan Boldin,WR,14,BAL,WAS,3,3,100,78,2,31,26,26,0,0,0,0,0,22.80,2012
14,Steve Smith,WR,14,CAR,ATL,12,7,58,109,0,22,9,16,0,0,0,0,0,20.90,2012
15,Randall Cobb,WR,14,GB,DET,7,7,100,102,0,38,15,15,0,0,0,0,0,20.20,2012
16,Pierre Garcon,WR,14,WAS,BAL,9,5,56,83,1,23,9,17,1,2,0,0,0,19.50,2012
17,Darrius Heyward-Bey,WR,14,OAK,DEN,6,5,83,82,1,56,14,16,0,0,0,0,0,19.20,2012
18,Michael Crabtree,WR,14,SF,MIA,11,9,82,93,0,25,9,10,0,0,0,0,0,18.30,2012
19,Reggie Wayne,WR,14,IND,TEN,10,6,60,64,1,20,6,11,1,-5,0,0,0,17.90,2012
20,Julio Jones,WR,14,ATL,CAR,11,5,46,66,1,21,6,13,0,0,0,0,0,17.60,2012
21,Andre Johnson,WR,14,HOU,NE,10,8,80,95,0,25,10,12,0,0,0,0,0,17.50,2012
22,Rod Streater,WR,14,OAK,DEN,7,4,57,100,0,58,14,25,0,0,0,0,0,17.00,2012
23,Eric Decker,WR,14,DEN,OAK,9,8,89,88,0,29,10,11,0,0,0,0,0,16.80,2012
24,Hakeem Nicks,WR,14,NYG,NO,6,4,67,67,1,25,11,17,0,0,0,0,0,16.70,2012
25,Josh Gordon,WR,14,CLE,KC,12,8,67,86,0,18,7,11,0,0,0,0,0,16.60,2012
26,Andrew Hawkins,WR,14,CIN,DAL,8,6,75,44,1,11,6,7,0,0,0,0,0,16.40,2012
27,Joseph Morgan,WR,14,NO,NYG,2,2,100,106,0,62,53,53,0,0,0,0,0,15.60,2012
28,Alshon Jeffery,WR,14,CHI,MIN,6,3,50,57,1,30,10,19,0,0,0,0,0,14.70,2012
29,Dez Bryant,WR,14,DAL,CIN,6,4,67,50,1,27,8,13,1,-11,0,0,0,13.90,2012
30,Antonio Brown,WR,14,PIT,LAC,9,4,44,35,1,14,4,9,0,0,0,0,0,13.50,2012
31,Micheal Spurlock,WR,14,LAC,PIT,7,7,100,64,0,13,9,9,0,0,0,0,0,13.40,2012
32,Donte' Stallworth,WR,14,NE,HOU,2,1,50,63,1,63,32,63,0,0,0,0,0,13.30,2012
33,Demaryius Thomas,WR,14,DEN,OAK,7,5,71,83,0,22,12,17,0,0,0,0,0,13.30,2012
34,Steve Johnson,WR,14,BUF,LAR,8,6,75,71,0,34,9,12,0,0,0,0,0,13.10,2012
35,Greg Little,WR,14,CLE,KC,7,4,57,69,0,34,10,17,1,17,0,0,0,12.60,2012
36,Josh Morgan,WR,14,WAS,BAL,4,3,75,30,1,21,8,10,0,0,0,0,0,12.00,2012
37,Domenik Hixon,WR,14,NYG,NO,4,3,75,30,1,16,8,10,0,0,0,0,0,12.00,2012
38,Justin Blackmon,WR,14,JAX,NYJ,12,6,50,57,0,14,5,10,0,0,0,0,0,11.70,2012
39,Marvin Jones,WR,14,CIN,DAL,4,3,75,45,0,17,11,15,1,37,0,0,0,11.20,2012
40,Leonard Hankerson,WR,14,WAS,BAL,5,4,80,67,0,29,13,17,1,3,0,0,0,11.00,2012
41,Mike Williams,WR,14,TB,PHI,7,3,43,18,1,13,3,6,0,0,0,0,0,10.80,2012
42,Jordan Shipley,WR,14,JAX,NYJ,7,5,71,55,0,28,8,11,0,0,0,0,0,10.50,2012
43,Malcom Floyd,WR,14,LAC,PIT,8,3,38,10,1,4,1,3,0,0,0,0,0,10.00,2012
44,Davone Bess,WR,14,MIA,SF,8,5,63,50,0,21,6,10,0,0,0,1,0,10.00,2012
45,Kris Durham,WR,14,DET,GB,9,4,44,54,0,27,6,14,0,0,0,0,0,9.40,2012
46,Marques Colston,WR,14,NO,NYG,4,4,100,61,0,30,15,15,0,0,0,1,1,9.10,2012
47,Dwayne Bowe,WR,14,KC,CLE,2,2,100,70,0,47,35,35,0,0,0,0,0,9.00,2012
48,Kendall Wright,WR,14,TEN,IND,9,5,56,39,0,14,4,8,0,0,0,0,0,8.90,2012
49,Devin Hester,WR,14,CHI,MIN,8,5,63,39,0,14,5,8,0,0,0,0,0,8.90,2012
50,Miles Austin,WR,14,DAL,CIN,10,4,40,46,0,15,5,12,0,0,0,0,0,8.60,2012
