Player,Position,Team,Opponent,Points
Curtis Brinkley,RB,LAC,KC,17.70
Ryan Mathews,RB,LAC,KC,16.20
Javon Ringer,RB,TEN,IND,15.20
Maurice Jones-Drew,RB,JAX,HOU,14.40
Chris Wells,RB,ARI,BAL,14.30
Ahmad Bradshaw,RB,NYG,MIA,13.80
Darren Sproles,RB,NO,LAR,13.60
Maurice Morris,RB,DET,DEN,13.50
Pierre Thomas,RB,NO,LAR,13.40
Jackie Battle,FB,KC,LAC,13.00
Mewelde Moore,RB,PIT,NE,12.50
Rashard Mendenhall,RB,PIT,NE,12.20
Chris Ogbonnaya,RB,CLE,SF,11.10
Bernard Scott,RB,CIN,SEA,10.60
Donald Brown,RB,IND,TEN,10.40
Kevin Faulk,RB,NE,PIT,10.20
Knowshon Moreno,RB,DEN,DET,8.40
DeMarco Murray,RB,DAL,PHI,8.20
Chris Johnson,RB,TEN,IND,8.10
Jonathan Stewart,RB,CAR,MIN,7.90
Marshawn Lynch,RB,SEA,CIN,7.40
Steve Slaton,RB,MIA,NYG,6.70
Delone Carter,RB,IND,TEN,6.70
Lance Ball,RB,DEN,DET,6.70
DeAngelo Williams,RB,CAR,MIN,5.90
Ricky Williams,RB,BAL,ARI,5.70
Roy Helu,RB,WAS,BUF,5.00
Dexter McCluster,RB,KC,LAC,4.80
Jed Collins,FB,NO,LAR,4.50
Phillip Tanner,RB,DAL,PHI,4.10
Keiland Williams,RB,DET,DEN,4.00
Brian Leonard,RB,CIN,SEA,3.70
LeRon McClain,RB,KC,LAC,3.70
Leon Washington,RB,SEA,CIN,3.40
Ahmard Hall,FB,TEN,IND,3.30
Ben Tate,RB,HOU,JAX,3.20
Ryan Torain,RB,WAS,BUF,3.00
CJ Spiller,RB,BUF,WAS,2.90
Toby Gerhart,RB,MIN,CAR,2.60
Kendall Hunter,RB,SF,CLE,2.60
Isaac Redman,RB,PIT,NE,2.60
Justin Forsett,RB,SEA,CIN,2.30
Shaun Suisham,K,PIT,NE,0.00
Rob Bironas,K,TEN,IND,0.00
Rian Lindell,K,BUF,WAS,0.00
Ryan Succop,K,KC,LAC,0.00
Mike Nugent,K,CIN,SEA,0.00
Alex Henery,K,PHI,DAL,0.00
Jay Feely,K,ARI,BAL,0.00
Jason Hanson,K,DET,DEN,0.00
Lawrence Tynes,K,NYG,MIA,0.00
David Akers,K,SF,CLE,0.00
Josh Brown,K,LAR,NO,0.00
Steven Hauschka,K,SEA,CIN,0.00
Phil Dawson,K,CLE,SF,0.00
Neil Rackers,K,HOU,JAX,0.00
Thomas Howard,K,CIN,SEA,0.00
Ryan Longwell,K,MIN,CAR,0.00
Stephen Gostkowski,K,NE,PIT,0.00
Dan Carpenter,K,MIA,NYG,0.00
Matt Prater,K,DEN,DET,0.00
Adam Vinatieri,K,IND,TEN,0.00
Olindo Mare,K,CAR,MIN,0.00
John Kasay,K,NO,LAR,0.00
Josh Scobee,K,JAX,HOU,0.00
Dan Bailey,K,DAL,PHI,0.00
Graham Gano,K,WAS,BUF,0.00
David Buehler,K,DAL,PHI,0.00
Cincinnati Bengals,DST,CIN,SEA,24.00
Los Angeles Rams,DST,LAR,NO,19.00
Tennessee Titans,DST,TEN,IND,18.00
Kansas City Chiefs,DST,KC,LAC,12.00
Arizona Cardinals,DST,ARI,BAL,12.00
San Francisco 49ers,DST,SF,CLE,12.00
New Orleans Saints,DST,NO,LAR,12.00
Los Angeles Chargers,DST,LAC,KC,11.00
Philadelphia Eagles,DST,PHI,DAL,10.00
Baltimore Ravens,DST,BAL,ARI,8.00
New York Giants,DST,NYG,MIA,8.00
Minnesota Vikings,DST,MIN,CAR,7.00
New England Patriots,DST,NE,PIT,7.00
Jacksonville Jaguars,DST,JAX,HOU,6.00
Carolina Panthers,DST,CAR,MIN,6.00
Pittsburgh Steelers,DST,PIT,NE,6.00
Houston Texans,DST,HOU,JAX,6.00
Washington Redskins,DST,WAS,BUF,6.00
Seattle Seahawks,DST,SEA,CIN,4.00
Dallas Cowboys,DST,DAL,PHI,3.00
Miami Dolphins,DST,MIA,NYG,2.00
Cleveland Browns,DST,CLE,SF,2.00
Denver Broncos,DST,DEN,DET,1.00
Indianapolis Colts,DST,IND,TEN,1.00
