Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Calvin Johnson,WR,8,DET,DEN,7,6,86,125,1,56,18,21,0,0,0,0,0,27.50,2011
2,Steve Smith,WR,8,CAR,MIN,9,7,78,100,1,26,11,14,1,12,0,0,0,27.20,2011
3,Anquan Boldin,WR,8,BAL,ARI,12,7,58,145,0,37,12,21,0,0,0,0,0,24.50,2011
4,Laurent Robinson,WR,8,DAL,PHI,8,5,63,103,1,70,13,21,0,0,0,0,0,24.30,2011
5,Victor Cruz,WR,8,NYG,MIA,9,7,78,99,1,26,11,14,0,0,0,0,0,22.90,2011
6,Antonio Brown,WR,8,PIT,NE,15,9,60,67,1,19,5,7,0,0,0,0,0,21.70,2011
7,Lance Moore,WR,8,NO,LAR,9,7,78,74,1,17,8,11,0,0,0,0,0,20.40,2011
8,Sidney Rice,WR,8,SEA,CIN,14,7,50,102,0,35,7,15,0,0,0,0,0,20.20,2011
9,Nate Washington,WR,8,TEN,IND,6,4,67,34,1,14,6,9,1,3,1,0,0,19.70,2011
10,Jonathan Baldwin,WR,8,KC,LAC,8,5,63,82,1,39,10,16,0,0,0,0,0,19.20,2011
11,Eric Decker,WR,8,DEN,DET,12,6,50,72,1,16,6,12,0,0,0,0,0,19.20,2011
12,Malcom Floyd,WR,8,LAC,KC,7,5,71,107,0,39,15,21,0,0,0,0,0,18.70,2011
13,Mario Manningham,WR,8,NYG,MIA,9,6,67,63,1,14,7,11,0,0,0,0,0,18.30,2011
14,Ben Obomanu,WR,8,SEA,CIN,4,4,100,107,0,55,27,27,0,0,0,0,0,17.70,2011
15,Brandon Lloyd,WR,8,LAR,NO,13,6,46,53,1,16,4,9,0,0,0,0,0,17.30,2011
16,Titus Young,WR,8,DET,DEN,5,4,80,66,1,41,13,17,0,0,0,0,0,16.60,2011
17,Percy Harvin,WR,8,MIN,CAR,5,4,80,58,0,22,12,15,3,16,1,1,1,16.40,2011
18,Michael Crabtree,WR,8,SF,CLE,9,5,56,54,1,41,6,11,0,0,0,0,0,16.40,2011
19,AJ Green,WR,8,CIN,SEA,10,4,40,63,1,43,6,16,0,0,0,0,0,16.30,2011
