Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
20,Jeremy Shockey,TE,8,CAR,MIN,3,1,33,1,1,1,0,1,0,0,0,0,0,7.10,2011
21,Jason Witten,TE,8,DAL,PHI,12,4,33,28,0,12,2,7,0,0,0,0,0,6.80,2011
22,Visanthe Shiancoe,TE,8,MIN,CAR,4,3,75,37,0,13,9,12,0,0,0,0,0,6.70,2011
23,Zach Miller,TE,8,SEA,CIN,5,3,60,37,0,17,7,12,0,0,0,0,0,6.70,2011
24,Jared Cook,TE,8,TEN,IND,2,2,100,40,0,32,20,20,0,0,0,0,0,6.00,2011
25,Jeff King,TE,8,ARI,BAL,3,3,100,29,0,18,10,10,0,0,0,0,0,5.90,2011
26,Vernon Davis,TE,8,SF,CLE,3,3,100,27,0,19,9,9,0,0,0,0,0,5.70,2011
27,Cameron Morrah,TE,8,SEA,CIN,5,2,40,21,0,13,4,11,0,0,0,0,0,4.10,2011
28,Brandon Pettigrew,TE,8,DET,DEN,4,3,75,8,0,7,2,3,0,0,0,0,0,3.80,2011
29,Evan Moore,TE,8,CLE,SF,2,2,100,17,0,12,9,9,0,0,0,0,0,3.70,2011
30,Kyle Rudolph,TE,8,MIN,CAR,5,2,40,15,0,13,3,8,0,0,0,0,0,3.50,2011
31,Bear Pascoe,TE,8,NYG,MIA,1,1,100,22,0,22,22,22,0,0,0,0,0,3.20,2011
32,Randy McMichael,TE,8,LAC,KC,3,2,67,11,0,9,4,6,0,0,0,0,0,3.10,2011
33,Alex Smith,TE,8,CLE,SF,1,1,100,20,0,20,20,20,0,0,0,0,0,3.00,2011
34,Justin Peelle,TE,8,SF,CLE,1,1,100,19,0,19,19,19,0,0,0,0,0,2.90,2011
35,Charles Clay,TE,8,MIA,NYG,1,1,100,16,0,16,16,16,0,0,0,0,0,2.60,2011
36,Clay Harbor,TE,8,PHI,DAL,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2011
37,Leonard Pope,TE,8,KC,LAC,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2011
38,Billy Bajema,TE,8,LAR,NO,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2011
39,Dante Rosario,TE,8,DEN,DET,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2011
40,David Johnson,TE,8,PIT,NE,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2011
41,Daniel Fells,TE,8,DEN,DET,1,1,100,5,0,5,5,5,0,0,0,0,0,1.50,2011
42,Rob Housler,TE,8,ARI,BAL,2,1,50,3,0,3,2,3,0,0,0,0,0,1.30,2011
43,Lance Kendricks,TE,8,LAR,NO,3,1,33,2,0,2,1,2,0,0,0,0,0,1.20,2011
44,Kris Wilson,TE,8,BAL,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
45,Jim Dray,TE,8,ARI,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
46,Jimmy Kleinsasser,TE,8,MIN,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
47,Ben Hartsock,TE,8,CAR,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
48,Martin Rucker,TE,8,JAX,HOU,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
49,Zach Potter,TE,8,JAX,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
50,James Casey,TE,8,HOU,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2011
