Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Rob Gronkowski,TE,13,NE,HOU,12,6,50,127,1,50,11,21,0,0,0,0,0,27.70,2013
2,Zach Ertz,TE,13,PHI,ARI,6,5,83,68,2,24,11,14,0,0,0,0,0,23.80,2013
3,Zach Miller,TE,13,SEA,NO,8,5,63,86,1,60,11,17,0,0,0,0,0,19.60,2013
4,Vernon Davis,TE,13,SF,LAR,5,4,80,82,1,23,16,21,0,0,0,0,0,18.20,2013
5,Brandon Myers,TE,13,NYG,WAS,6,5,83,61,1,22,10,12,0,0,0,0,0,17.10,2013
6,Heath Miller,TE,13,PIT,BAL,9,8,89,86,0,21,10,11,0,0,0,0,0,16.60,2013
7,Charles Clay,TE,13,MIA,NYJ,10,7,70,80,0,28,8,11,1,0,0,0,0,15.00,2013
8,Tony Gonzalez,TE,13,ATL,BUF,7,4,57,42,1,12,6,11,0,0,0,0,0,14.20,2013
9,Greg Olsen,TE,13,CAR,TB,7,5,71,85,0,30,12,17,0,0,0,0,0,13.50,2013
10,Jimmy Graham,TE,13,NO,SEA,9,3,33,42,1,20,5,14,0,0,0,0,0,13.20,2013
11,Logan Paulsen,TE,13,WAS,NYG,4,3,75,41,1,19,10,14,0,0,0,0,0,13.10,2013
12,Brent Celek,TE,13,PHI,ARI,6,4,67,29,1,16,5,7,0,0,0,0,0,12.90,2013
13,Ladarius Green,TE,13,LAC,CIN,6,2,33,45,1,30,8,23,0,0,0,0,0,12.50,2013
14,Anthony Fasano,TE,13,KC,DEN,5,3,60,28,1,12,6,9,0,0,0,0,0,11.80,2013
15,Marcedes Lewis,TE,13,JAX,CLE,4,3,75,26,1,14,7,9,0,0,0,0,0,11.60,2013
16,Jim Dray,TE,13,ARI,PHI,3,3,100,26,1,17,9,9,0,0,0,0,0,11.60,2013
17,Clay Harbor,TE,13,JAX,CLE,3,2,67,23,1,18,8,12,0,0,0,1,0,10.30,2013
18,John Carlson,TE,13,MIN,CHI,6,4,67,61,0,22,10,15,0,0,0,0,0,10.10,2013
19,Scott Chandler,TE,13,BUF,ATL,6,4,67,63,0,23,11,16,0,0,0,1,1,9.30,2013
20,Jason Witten,TE,13,DAL,OAK,3,3,100,53,0,22,18,18,0,0,0,0,0,8.30,2013
21,Jordan Cameron,TE,13,CLE,JAX,7,4,57,43,0,26,6,11,0,0,0,0,0,8.30,2013
22,Antonio Gates,TE,13,LAC,CIN,9,5,56,41,0,13,5,8,0,0,0,1,1,8.10,2013
23,Coby Fleener,TE,13,IND,TEN,5,3,60,50,0,21,10,17,0,0,0,0,0,8.00,2013
24,Jared Cook,TE,13,LAR,SF,6,3,50,49,0,20,8,16,0,0,0,0,0,7.90,2013
25,Garrett Graham,TE,13,HOU,NE,11,3,27,36,0,17,3,12,0,0,0,0,0,6.60,2013
26,Kellen Winslow,TE,13,NYJ,MIA,3,3,100,26,0,12,9,9,0,0,0,0,0,5.60,2013
27,Rob Housler,TE,13,ARI,PHI,6,3,50,21,0,10,4,7,0,0,0,0,0,5.10,2013
28,Mychal Rivera,TE,13,OAK,DAL,3,2,67,30,0,22,10,15,0,0,0,0,0,5.00,2013
29,Tim Wright,TE,13,TB,CAR,3,2,67,17,0,10,6,9,0,0,0,0,0,3.70,2013
30,Dorin Dickerson,TE,13,DET,GB,1,1,100,26,0,26,26,26,0,0,0,0,0,3.60,2013
31,Martellus Bennett,TE,13,CHI,MIN,5,2,40,14,0,9,3,7,0,0,0,0,0,3.40,2013
32,Fred Davis,TE,13,WAS,NYG,4,2,50,13,0,12,3,7,0,0,0,0,0,3.30,2013
33,Bear Pascoe,TE,13,NYG,WAS,3,2,67,11,0,8,4,6,0,0,0,0,0,3.10,2013
34,Ed Dickson,TE,13,BAL,PIT,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60,2013
35,Levine Toilolo,TE,13,ATL,BUF,1,1,100,12,0,12,12,12,0,0,0,0,0,2.20,2013
36,Sean McGrath,TE,13,KC,DEN,3,1,33,11,0,11,4,11,0,0,0,0,0,2.10,2013
37,Tyler Eifert,TE,13,CIN,LAC,2,1,50,9,0,9,5,9,0,0,0,0,0,1.90,2013
38,Ryan Taylor,TE,13,GB,DET,1,1,100,8,0,8,8,8,0,0,0,0,0,1.80,2013
39,Dallas Clark,TE,13,BAL,PIT,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2013
40,Dion Sims,TE,13,MIA,NYJ,2,1,50,8,0,8,4,8,0,0,0,0,0,1.80,2013
41,Andrew Quarless,TE,13,GB,DET,2,1,50,7,0,7,4,7,0,0,0,0,0,1.70,2013
42,Brandon Pettigrew,TE,13,DET,GB,2,1,50,6,0,6,3,6,0,0,0,0,0,1.60,2013
43,Jeff Cumberland,TE,13,NYJ,MIA,3,1,33,6,0,6,2,6,0,0,0,0,0,1.60,2013
44,Delanie Walker,TE,13,TEN,IND,2,1,50,5,0,5,3,5,0,0,0,0,0,1.50,2013
45,Jacob Tamme,TE,13,DEN,KC,3,1,33,3,0,3,1,3,0,0,0,0,0,1.30,2013
46,Chase Ford,TE,13,MIN,CHI,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2013
47,Virgil Green,TE,13,DEN,KC,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2013
48,Luke Willson,TE,13,SEA,NO,1,1,100,2,0,2,2,2,0,0,0,0,0,1.20,2013
49,Joseph Fauria,TE,13,DET,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
50,Jake Stoneburner,TE,13,GB,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,2013
