Player,Position,Team,Opponent,Points
Danny Amendola,WR,NE,HOU,10.40
Cordarrelle Patterson,WR,MIN,CHI,10.10
Andrew Hawkins,WR,CIN,LAC,10.10
Jeremy Ross,WR,DET,GB,9.90
Kris Durham,WR,DET,GB,9.80
DeAndre Hopkins,WR,HOU,NE,9.70
TY Hilton,WR,IND,TEN,9.60
Steve Johnson,WR,BUF,ATL,9.50
Jacoby Jones,WR,BAL,PIT,9.30
Kevin Ogletree,WR,DET,GB,9.00
Greg Little,WR,CLE,JAX,8.90
Michael Crabtree,WR,SF,LAR,8.80
Rod Streater,WR,OAK,DAL,8.70
Jerricho Cotchery,WR,PIT,BAL,8.60
Zach Miller,TE,SEA,NO,19.60
Vernon Davis,TE,SF,LAR,18.20
Brandon Myers,TE,NYG,WAS,17.10
Heath Miller,TE,PIT,BAL,16.60
Charles Clay,TE,MIA,NYJ,15.00
Tony Gonzalez,TE,ATL,BUF,14.20
Greg Olsen,TE,CAR,TB,13.50
Jimmy Graham,TE,NO,SEA,13.20
Logan Paulsen,TE,WAS,NYG,13.10
Brent Celek,TE,PHI,ARI,12.90
Ladarius Green,TE,LAC,CIN,12.50
Anthony Fasano,TE,KC,DEN,11.80
Marcedes Lewis,TE,JAX,CLE,11.60
Jim Dray,TE,ARI,PHI,11.60
Clay Harbor,TE,JAX,CLE,10.30
John Carlson,TE,MIN,CHI,10.10
Scott Chandler,TE,BUF,ATL,9.30
Jason Witten,TE,DAL,OAK,8.30
Jordan Cameron,TE,CLE,JAX,8.30
Antonio Gates,TE,LAC,CIN,8.10
Coby Fleener,TE,IND,TEN,8.00
Jared Cook,TE,LAR,SF,7.90
Garrett Graham,TE,HOU,NE,6.60
Kellen Winslow,TE,NYJ,MIA,5.60
Rob Housler,TE,ARI,PHI,5.10
Mychal Rivera,TE,OAK,DAL,5.00
Tim Wright,TE,TB,CAR,3.70
Dorin Dickerson,TE,DET,GB,3.60
Martellus Bennett,TE,CHI,MIN,3.40
Fred Davis,TE,WAS,NYG,3.30
Bear Pascoe,TE,NYG,WAS,3.10
Ed Dickson,TE,BAL,PIT,2.60
Levine Toilolo,TE,ATL,BUF,2.20
Sean McGrath,TE,KC,DEN,2.10
Tyler Eifert,TE,CIN,LAC,1.90
Dallas Clark,TE,BAL,PIT,1.80
Ryan Taylor,TE,GB,DET,1.80
Dion Sims,TE,MIA,NYJ,1.80
Andrew Quarless,TE,GB,DET,1.70
Brandon Pettigrew,TE,DET,GB,1.60
Jeff Cumberland,TE,NYJ,MIA,1.60
Delanie Walker,TE,TEN,IND,1.50
Jacob Tamme,TE,DEN,KC,1.30
Chase Ford,TE,MIN,CHI,1.20
Virgil Green,TE,DEN,KC,1.20
Luke Willson,TE,SEA,NO,1.20
Jermaine Gresham,TE,CIN,LAC,0.00
John Phillips,TE,LAC,CIN,0.00
Reggie Bush,RB,DET,GB,31.20
CJ Spiller,RB,BUF,ATL,26.70
Le'Veon Bell,RB,PIT,BAL,26.60
Adrian Peterson,RB,MIN,CHI,26.10
Fred Jackson,RB,BUF,ATL,23.80
Chris Johnson,RB,TEN,IND,22.10
Joique Bell,RB,DET,GB,21.80
Steven Jackson,RB,ATL,BUF,21.40
Andre Brown,RB,NYG,WAS,20.80
Matt Forte,RB,CHI,MIN,20.10
Jamaal Charles,RB,KC,DEN,20.00
Knowshon Moreno,RB,DEN,KC,19.00
Shane Vereen,RB,NE,HOU,18.50
Rashad Jennings,RB,OAK,DAL,17.30
LeSean McCoy,RB,PHI,ARI,16.50
Montee Ball,RB,DEN,KC,16.10
BenJarvus Green-Ellis,RB,CIN,LAC,15.50
Willis McGahee,RB,CLE,JAX,15.10
Maurice Jones-Drew,RB,JAX,CLE,14.42
Donald Brown,RB,IND,TEN,14.40
Alfred Morris,RB,WAS,NYG,14.30
Ryan Mathews,RB,LAC,CIN,14.20
Ray Rice,RB,BAL,PIT,13.00
Frank Gore,RB,SF,LAR,11.90
Mike Tolbert,FB,CAR,TB,11.90
Knile Davis,RB,KC,DEN,11.80
Antone Smith,RB,ATL,BUF,11.40
Darren Sproles,RB,NO,SEA,11.30
LeGarrette Blount,RB,NE,HOU,10.40
Lance Dunbar,RB,DAL,OAK,10.40
Lamar Miller,RB,MIA,NYJ,9.50
Dexter McCluster,RB,KC,DEN,9.30
Bobby Rainey,RB,TB,CAR,9.10
Bilal Powell,RB,NYJ,MIA,8.90
Marshawn Lynch,RB,SEA,NO,8.70
James Develin,RB,NE,HOU,8.60
Chris Ivory,RB,NYJ,MIA,8.30
Zac Stacy,RB,LAR,SF,8.10
Derrick Coleman,FB,SEA,NO,8.10
Stepfan Taylor,RB,ARI,PHI,8.00
Roy Helu,RB,WAS,NYG,8.00
Rashard Mendenhall,RB,ARI,PHI,7.60
Giovani Bernard,RB,CIN,LAC,7.60
Bernard Pierce,RB,BAL,PIT,6.90
Jonathan Stewart,RB,CAR,TB,6.20
Peyton Hillis,RB,NYG,WAS,6.10
Pierre Thomas,RB,NO,SEA,6.10
Eddie Lacy,RB,GB,DET,5.90
Stephen Gostkowski,K,NE,HOU,0.00
Josh Scobee,K,JAX,CLE,0.00
Blair Walsh,K,MIN,CHI,0.00
Phil Dawson,K,SF,LAR,0.00
Caleb Sturgis,K,MIA,NYJ,0.00
Matt Bryant,K,ATL,BUF,0.00
Steven Hauschka,K,SEA,NO,0.00
Graham Gano,K,CAR,TB,0.00
Robbie Gould,K,CHI,MIN,0.00
Rian Lindell,K,TB,CAR,0.00
David Akers,K,DET,GB,0.00
Greg Zuerlein,K,LAR,SF,0.00
Dan Carpenter,K,BUF,ATL,0.00
Dan Bailey,K,DAL,OAK,0.00
Randy Bullock,K,HOU,NE,0.00
Sebastian Janikowski,K,OAK,DAL,0.00
Alex Henery,K,PHI,ARI,0.00
Josh Brown,K,NYG,WAS,0.00
Mason Crosby,K,GB,DET,0.00
Mike Nugent,K,CIN,LAC,0.00
Kai Forbath,K,WAS,NYG,0.00
Matt Prater,K,DEN,KC,0.00
Nick Novak,K,LAC,CIN,0.00
Ryan Succop,K,KC,DEN,0.00
Billy Cundiff,K,CLE,JAX,0.00
Jay Feely,K,ARI,PHI,0.00
Nick Folk,K,NYJ,MIA,0.00
Rob Bironas,K,TEN,IND,0.00
Garrett Hartley,K,NO,SEA,0.00
Shaun Suisham,K,PIT,BAL,-1.20
Carolina Panthers,DST,CAR,TB,16.00
Seattle Seahawks,DST,SEA,NO,13.00
Cincinnati Bengals,DST,CIN,LAC,12.00
Green Bay Packers,DST,GB,DET,11.00
Philadelphia Eagles,DST,PHI,ARI,11.00
Indianapolis Colts,DST,IND,TEN,10.00
Jacksonville Jaguars,DST,JAX,CLE,10.00
Oakland Raiders,DST,OAK,DAL,9.00
San Francisco 49ers,DST,SF,LAR,9.00
New York Giants,DST,NYG,WAS,8.00
Minnesota Vikings,DST,MIN,CHI,7.00
Buffalo Bills,DST,BUF,ATL,7.00
Chicago Bears,DST,CHI,MIN,7.00
Tennessee Titans,DST,TEN,IND,7.00
Los Angeles Rams,DST,LAR,SF,6.00
Kansas City Chiefs,DST,KC,DEN,6.00
Dallas Cowboys,DST,DAL,OAK,5.00
Washington Redskins,DST,WAS,NYG,5.00
Los Angeles Chargers,DST,LAC,CIN,5.00
Arizona Cardinals,DST,ARI,PHI,5.00
Tampa Bay Buccaneers,DST,TB,CAR,4.00
New York Jets,DST,NYJ,MIA,3.00
Cleveland Browns,DST,CLE,JAX,3.00
Atlanta Falcons,DST,ATL,BUF,3.00
Houston Texans,DST,HOU,NE,2.00
Pittsburgh Steelers,DST,PIT,BAL,2.00
New England Patriots,DST,NE,HOU,2.00
Denver Broncos,DST,DEN,KC,1.00
Baltimore Ravens,DST,BAL,PIT,1.00
New Orleans Saints,DST,NO,SEA,0.00
