,Player,Position,Team,Opponent,Points,PlayerID
76,Kenny Stills,WR,NO,ATL,10.6,00-0030085
77,Santana Moss,WR,WAS,PHI,10.4,00-0020494
78,Tavon Austin,WR,LA,ARI,10.0,00-0030525
79,Stephen Hill,WR,NYJ,TB,9.9,00-0028995
80,Andre Caldwell,WR,DEN,BAL,9.8,00-0026237
81,Davone Bess,WR,CLE,MIA,9.7,00-0026000
82,Jordan Cameron,TE,CLE,MIA,28.8,00-0028040
83,Vernon Davis,TE,SF,GB,27.8,00-0024221
84,Jason Witten,TE,DAL,NYG,27.0,00-0022127
85,Owen Daniels,TE,HOU,LAC,23.7,00-0024313
86,Kellen Winslow,TE,NYJ,TB,20.9,00-0022922
87,Brandon Myers,TE,NYG,DAL,19.6,00-0027135
88,Jermichael Finley,TE,GB,SF,16.6,00-0026231
89,Dallas Clark,TE,BAL,DEN,15.7,00-0022165
90,Jimmy Graham,TE,NO,ATL,14.5,00-0027696
91,Martellus Bennett,TE,CHI,CIN,13.9,00-0026201
92,Brent Celek,TE,PHI,WAS,13.6,00-0025549
93,Garrett Graham,TE,HOU,LAC,12.7,00-0027718
94,Tony Gonzalez,TE,ATL,NO,12.6,00-0006101
95,Joseph Fauria,TE,DET,MIN,11.7,00-0029883
96,Greg Olsen,TE,CAR,SEA,10.6,00-0025418
97,Charles Clay,TE,MIA,CLE,10.4,00-0028112
98,Tyler Eifert,TE,CIN,CHI,9.7,00-0030549
99,Dwayne Allen,TE,IND,OAK,9.0,00-0029689
100,Jordan Reed,TE,WAS,PHI,8.8,00-0030472
101,Jermaine Gresham,TE,CIN,CHI,8.5,00-0027873
102,Scott Chandler,TE,BUF,NE,7.8,00-0025516
103,Zach Miller,TE,SEA,CAR,7.2,00-0027125
104,Delanie Walker,TE,TEN,PIT,7.0,00-0024389
105,Antonio Gates,TE,LAC,HOU,6.9,00-0021547
106,Allen Reisner,TE,JAX,KC,6.1,00-0028267
107,Benjamin Watson,TE,NO,ATL,6.1,00-0022943
108,Lance Kendricks,TE,LA,ARI,5.5,00-0027985
109,Jeron Mastrud,TE,OAK,IND,5.1,00-0027445
110,Kyle Rudolph,TE,MIN,DET,4.7,00-0027981
111,Mychal Rivera,TE,OAK,IND,4.6,00-0030514
112,Fred Davis,TE,WAS,PHI,4.2,00-0026188
113,Jim Dray,TE,ARI,LAR,4.1,00-0027825
114,Vance McDonald,TE,SF,GB,3.5,00-0030470
115,Anthony Fasano,TE,KC,JAX,2.8,00-0024268
116,Kory Sperry,TE,ARI,LAR,2.6,00-0026757
117,Ed Dickson,TE,BAL,DEN,2.3,00-0027675
118,David Johnson,TE,PIT,TEN,2.1,
119,Zach Ertz,TE,PHI,WAS,2.1,00-0030061
120,Gary Barnidge,TE,CLE,MIA,1.9,00-0026281
121,Konrad Reuland,TE,NYJ,TB,1.7,00-0028238
122,Gavin Escobar,TE,DAL,NYG,1.7,00-0030544
123,Coby Fleener,TE,IND,OAK,1.7,00-0029697
124,Brandon Pettigrew,TE,DET,MIN,1.6,00-0026996
125,Clay Harbor,TE,JAX,KC,1.5,00-0027725
126,Michael Hoomanawanui,TE,NE,BUF,1.5,00-0027732
127,Nate Byham,TE,TB,NYJ,1.1,00-0027780
128,Billy Bajema,TE,BAL,DEN,0.0,00-0023679
129,Jacob Tamme,TE,DEN,BAL,0.0,00-0026267
130,LeSean McCoy,RB,PHI,WAS,28.9,00-0027029
131,Joique Bell,RB,DET,MIN,26.2,00-0027218
132,Shane Vereen,RB,NE,BUF,25.9,00-0027994
133,Ray Rice,RB,BAL,DEN,21.1,00-0026195
134,DeMarco Murray,RB,DAL,NYG,20.5,00-0028009
135,Matt Forte,RB,CHI,CIN,19.1,00-0026184
136,Jamaal Charles,RB,KC,JAX,19.0,00-0026213
137,Steven Jackson,RB,ATL,NO,17.2,00-0022736
138,Darren Sproles,RB,NO,ATL,17.0,00-0023564
139,Darren McFadden,RB,OAK,IND,15.6,00-0026144
140,Arian Foster,RB,HOU,LAC,15.0,00-0026796
141,Fred Jackson,RB,BUF,NE,14.8,00-0024204
142,Daryl Richardson,RB,LA,ARI,14.6,00-0029612
143,Frank Gore,RB,SF,GB,14.5,00-0023500
144,Ryan Mathews,RB,LAC,HOU,13.5,00-0027864
145,Doug Martin,RB,TB,NYJ,13.4,00-0029613
146,Eddie Lacy,RB,GB,SF,13.2,00-0030485
147,Da'Rel Scott,RB,NYG,DAL,12.4,00-0028159
148,DeAngelo Williams,RB,CAR,SEA,12.0,00-0024242
149,Alfred Morris,RB,WAS,PHI,11.4,00-0029141
150,Bilal Powell,RB,NYJ,TB,10.4,00-0028064
151,Vonta Leach,RB,BAL,DEN,10.2,00-0022397
152,BenJarvus Green-Ellis,RB,CIN,CHI,9.9,00-0025860
153,Pierre Thomas,RB,NO,ATL,9.9,00-0024813
154,Trent Richardson,RB,CLE,MIA,9.7,00-0029675
155,Knowshon Moreno,RB,DEN,BAL,9.5,00-0026988
156,CJ Spiller,RB,BUF,NE,9.5,
157,Daniel Thomas,RB,MIA,CLE,8.9,00-0028000
158,Anthony Sherman,FB,KC,JAX,8.4,00-0028074
159,Ben Tate,RB,HOU,LAC,8.2,00-0027890
160,Jackie Battle,FB,TEN,PIT,8.1,00-0025701
161,Rashard Mendenhall,RB,ARI,LAR,7.4,00-0026163
162,Dexter McCluster,RB,KC,JAX,7.3,00-0027651
163,Marshawn Lynch,RB,SEA,CAR,7.2,00-0025399
164,Ronnie Brown,RB,LAC,HOU,7.1,00-0023437
165,Chris Johnson,RB,TEN,PIT,7.0,
166,Justin Forsett,RB,JAX,KC,6.9,00-0026373
167,Vick Ballard,RB,IND,OAK,6.8,00-0029547
168,Ronnie Hillman,RB,DEN,BAL,6.2,00-0029683
169,Derrick Coleman,FB,SEA,CAR,6.0,00-0029068
170,Jordan Todman,RB,JAX,KC,5.2,00-0028121
171,LaRod Stephens-Howling,RB,PIT,TEN,5.0,00-0026956
172,Robert Turbin,RB,SEA,CAR,5.0,00-0029273
173,Maurice Jones-Drew,RB,JAX,KC,4.5,00-0024275
174,Bruce Miller,FB,SF,GB,4.4,00-0028149
175,Ahmad Bradshaw,RB,IND,OAK,4.3,00-0025637
176,Giovani Bernard,RB,CIN,CHI,4.0,00-0030456
177,Jason Snelling,RB,ATL,NO,3.7,00-0025631
178,Garrett Hartley,K,NO,ATL,0.0,00-0025824
179,Caleb Sturgis,K,MIA,CLE,0.0,00-0030390
180,Stephen Gostkowski,K,NE,BUF,0.0,00-0024333
181,David Akers,K,DET,MIN,0.0,00-0000108
182,Nick Folk,K,NYJ,TB,0.0,00-0025565
183,Phil Dawson,K,SF,GB,0.0,00-0004091
184,Rob Bironas,K,TEN,PIT,0.0,00-0020962
185,Justin Tucker,K,BAL,DEN,0.0,00-0029597
186,Blair Walsh,K,MIN,DET,0.0,00-0029576
187,Robbie Gould,K,CHI,CIN,0.0,00-0023252
188,Matt Prater,K,DEN,BAL,0.0,00-0023853
189,Alex Henery,K,PHI,WAS,0.0,00-0028058
190,Randy Bullock,K,HOU,LAC,0.0,00-0029421
191,Josh Brown,K,NYG,DAL,0.0,00-0021940
192,Jay Feely,K,ARI,LAR,0.0,00-0019770
193,Steven Hauschka,K,SEA,CAR,0.0,
194,Rian Lindell,K,TB,NYJ,0.0,00-0019310
195,Matt Bryant,K,ATL,NO,0.0,00-0020578
196,Sebastian Janikowski,K,OAK,IND,0.0,00-0019646
197,Mason Crosby,K,GB,SF,0.0,00-0025580
198,Nick Novak,K,LAC,HOU,0.0,00-0023096
199,Ryan Succop,K,KC,JAX,0.0,00-0026968
200,Billy Cundiff,K,CLE,MIA,0.0,00-0020972
201,Mike Nugent,K,CIN,CHI,0.0,00-0023482
202,Kai Forbath,K,WAS,PHI,0.0,00-0028787
203,Adam Vinatieri,K,IND,OAK,0.0,00-0016919
204,Dan Carpenter,K,BUF,NE,0.0,00-0026003
205,Graham Gano,K,CAR,SEA,0.0,00-0026858
206,Shaun Suisham,K,PIT,TEN,0.0,00-0023001
207,Josh Scobee,K,JAX,KC,0.0,00-0022874
208,Miami Dolphins,DST,MIA,CLE,16.0,
209,Buffalo Bills,DST,BUF,NE,14.0,
210,Tennessee Titans,DST,TEN,PIT,13.0,
211,Washington Redskins,DST,WAS,PHI,12.0,
212,Philadelphia Eagles,DST,PHI,WAS,11.0,
213,Detroit Lions,DST,DET,MIN,11.0,
214,New York Jets,DST,NYJ,TB,10.0,
215,Arizona Cardinals,DST,ARI,LAR,10.0,
216,Tampa Bay Buccaneers,DST,TB,NYJ,10.0,
217,Denver Broncos,DST,DEN,BAL,10.0,
218,Seattle Seahawks,DST,SEA,CAR,9.0,
219,Houston Texans,DST,HOU,LAC,9.0,
220,Los Angeles Rams,DST,LA,ARI,9.0,
221,New Orleans Saints,DST,NO,ATL,8.0,
222,Carolina Panthers,DST,CAR,SEA,8.0,
223,Chicago Bears,DST,CHI,CIN,7.0,
224,Cleveland Browns,DST,CLE,MIA,6.0,
225,Indianapolis Colts,DST,IND,OAK,6.0,
226,New England Patriots,DST,NE,BUF,5.0,
227,San Francisco 49ers,DST,SF,GB,5.0,
228,Jacksonville Jaguars,DST,JAX,KC,5.0,
229,Oakland Raiders,DST,OAK,IND,4.0,
230,Pittsburgh Steelers,DST,PIT,TEN,4.0,
231,Atlanta Falcons,DST,ATL,NO,4.0,
232,New York Giants,DST,NYG,DAL,4.0,
233,Los Angeles Chargers,DST,LAC,HOU,4.0,
234,Minnesota Vikings,DST,MIN,DET,4.0,
235,Cincinnati Bengals,DST,CIN,CHI,2.0,
236,Green Bay Packers,DST,GB,SF,1.0,
237,Baltimore Ravens,DST,BAL,DEN,1.0,
