Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Anquan Boldin,WR,1,SF,GB,17,13,77,208,1,43,12,16,0,0,0,0,0,42.80,2013
2,AJ Green,WR,1,CIN,CHI,13,9,69,162,2,45,13,18,0,0,0,1,0,40.20,2013
3,Victor Cruz,WR,1,NYG,DAL,8,5,63,118,3,70,15,24,0,0,0,0,0,37.80,2013
4,Demaryius Thomas,WR,1,DEN,BAL,11,5,46,161,2,78,15,32,0,0,0,0,0,36.10,2013
5,Andre Johnson,WR,1,HOU,LAC,16,12,75,146,0,27,9,12,0,0,0,0,0,29.60,2013
6,Brian Hartline,WR,1,MIA,CLE,15,9,60,114,1,34,8,13,0,0,0,0,0,29.40,2013
7,Jordy Nelson,WR,1,GB,SF,10,7,70,130,1,37,13,19,0,0,0,0,0,29.00,2013
8,Larry Fitzgerald,WR,1,ARI,LAR,14,8,57,80,2,24,6,10,0,0,0,0,0,28.00,2013
9,Randall Cobb,WR,1,GB,SF,12,7,58,108,1,38,9,15,2,6,0,0,0,27.40,2013
10,Brandon Marshall,WR,1,CHI,CIN,10,8,80,104,1,38,10,13,0,0,0,0,0,27.40,2013
11,Julian Edelman,WR,1,NE,BUF,9,7,78,79,2,35,9,11,0,0,0,0,0,26.90,2013
12,Wes Welker,WR,1,DEN,BAL,11,9,82,67,2,15,6,7,0,0,0,1,1,26.70,2013
13,DeSean Jackson,WR,1,PHI,WAS,9,7,78,104,1,26,12,15,0,0,0,0,0,26.40,2013
14,Vincent Jackson,WR,1,TB,NYJ,13,7,54,154,0,39,12,22,0,0,0,0,0,25.40,2013
15,Leonard Hankerson,WR,1,WAS,PHI,7,5,71,80,2,27,11,16,0,0,0,0,0,25.00,2013
16,Terrelle Pryor,WR,1,OAK,IND,0,0,0,0,0,0,0,0,13,112,0,0,0,24.88,2013
17,Jerome Simpson,WR,1,MIN,DET,8,7,88,140,0,47,18,20,0,0,0,0,0,24.00,2013
18,Reggie Wayne,WR,1,IND,OAK,8,8,100,96,1,25,12,12,0,0,0,0,0,23.60,2013
19,Danny Amendola,WR,1,NE,BUF,14,10,71,104,0,24,7,10,0,0,0,0,0,23.40,2013
20,Julio Jones,WR,1,ATL,NO,9,7,78,76,1,22,8,11,0,0,0,1,1,19.60,2013
21,Hakeem Nicks,WR,1,NYG,DAL,8,5,63,114,0,57,14,23,0,0,0,0,0,19.40,2013
22,Rueben Randle,WR,1,NYG,DAL,6,5,83,101,0,26,17,20,0,0,0,0,0,18.10,2013
23,Marques Colston,WR,1,NO,ATL,6,5,83,68,1,25,11,14,0,0,0,0,0,17.80,2013
24,Andre Roberts,WR,1,ARI,LAR,9,8,89,97,0,19,11,12,0,0,0,0,0,17.70,2013
25,Eddie Royal,WR,1,LAC,HOU,6,3,50,24,2,17,4,8,0,0,0,0,0,17.40,2013
26,Miles Austin,WR,1,DAL,NYG,12,10,83,72,0,18,6,7,0,0,0,0,0,17.20,2013
27,Steve Smith,WR,1,CAR,SEA,8,6,75,51,1,15,6,9,0,0,0,0,0,17.10,2013
28,Marlon Brown,WR,1,BAL,DEN,6,4,67,65,1,23,11,16,0,0,0,0,0,16.50,2013
29,Doug Baldwin,WR,1,SEA,CAR,8,7,88,91,0,25,11,13,1,3,0,0,0,16.40,2013
30,Denarius Moore,WR,1,OAK,IND,7,5,71,43,1,21,6,9,0,0,0,0,0,15.30,2013
31,Mike Williams,WR,1,TB,NYJ,8,4,50,52,1,17,7,13,0,0,0,0,0,15.20,2013
32,Brandon Gibson,WR,1,MIA,CLE,10,7,70,77,0,24,8,11,0,0,0,0,0,14.70,2013
33,Nate Burleson,WR,1,DET,MIN,6,6,100,78,0,27,13,13,0,0,0,0,0,13.80,2013
34,Jerricho Cotchery,WR,1,PIT,TEN,7,4,57,34,1,11,5,9,0,0,0,0,0,13.40,2013
35,Pierre Garcon,WR,1,WAS,PHI,11,7,64,64,0,17,6,9,0,0,0,0,0,13.40,2013
36,Harry Douglas,WR,1,ATL,NO,6,4,67,93,0,50,16,23,0,0,0,1,0,13.30,2013
37,Torrey Smith,WR,1,BAL,DEN,8,4,50,92,0,34,12,23,0,0,0,0,0,13.20,2013
38,Jermaine Kearse,WR,1,SEA,CAR,2,2,100,49,1,43,25,25,0,0,0,0,0,12.90,2013
39,Steve Johnson,WR,1,BUF,NE,6,3,50,39,1,18,7,13,0,0,0,0,0,12.90,2013
40,Rod Streater,WR,1,OAK,IND,8,5,63,70,0,18,9,14,1,9,0,0,0,12.90,2013
41,Emmanuel Sanders,WR,1,PIT,TEN,12,7,58,57,0,20,5,8,0,0,0,0,0,12.70,2013
