Player,Position,Team,Opponent,Points
DeAndre Hopkins,WR,HOU,LAC,11.60
Kenny Stills,WR,NO,ATL,10.60
Santana Moss,WR,WAS,PHI,10.40
Tavon Austin,WR,LAR,ARI,10.00
Stephen Hill,WR,NYJ,TB,9.90
Andre Caldwell,WR,DEN,BAL,9.80
Davone Bess,WR,CLE,MIA,9.70
Jordan Cameron,TE,CLE,MIA,28.80
Vernon Davis,TE,SF,GB,27.80
Jason Witten,TE,DAL,NYG,27.00
Owen Daniels,TE,HOU,LAC,23.70
Kellen Winslow,TE,NYJ,TB,20.90
Brandon Myers,TE,NYG,DAL,19.60
Jermichael Finley,TE,GB,SF,16.60
Dallas Clark,TE,BAL,DEN,15.70
Jimmy Graham,TE,NO,ATL,14.50
Martellus Bennett,TE,CHI,CIN,13.90
Brent Celek,TE,PHI,WAS,13.60
Garrett Graham,TE,HOU,LAC,12.70
Tony Gonzalez,TE,ATL,NO,12.60
Joseph Fauria,TE,DET,MIN,11.70
Greg Olsen,TE,CAR,SEA,10.60
Charles Clay,TE,MIA,CLE,10.40
Tyler Eifert,TE,CIN,CHI,9.70
Dwayne Allen,TE,IND,OAK,9.00
Jordan Reed,TE,WAS,PHI,8.80
Jermaine Gresham,TE,CIN,CHI,8.50
Scott Chandler,TE,BUF,NE,7.80
Zach Miller,TE,SEA,CAR,7.20
Delanie Walker,TE,TEN,PIT,7.00
Antonio Gates,TE,LAC,HOU,6.90
Allen Reisner,TE,JAX,KC,6.10
Benjamin Watson,TE,NO,ATL,6.10
Lance Kendricks,TE,LAR,ARI,5.50
Jeron Mastrud,TE,OAK,IND,5.10
Kyle Rudolph,TE,MIN,DET,4.70
Mychal Rivera,TE,OAK,IND,4.60
Fred Davis,TE,WAS,PHI,4.20
Jim Dray,TE,ARI,LAR,4.10
Vance McDonald,TE,SF,GB,3.50
Anthony Fasano,TE,KC,JAX,2.80
Kory Sperry,TE,ARI,LAR,2.60
Ed Dickson,TE,BAL,DEN,2.30
David Johnson,TE,PIT,TEN,2.10
Zach Ertz,TE,PHI,WAS,2.10
Gary Barnidge,TE,CLE,MIA,1.90
Konrad Reuland,TE,NYJ,TB,1.70
Gavin Escobar,TE,DAL,NYG,1.70
Coby Fleener,TE,IND,OAK,1.70
Brandon Pettigrew,TE,DET,MIN,1.60
Clay Harbor,TE,JAX,KC,1.50
Michael Hoomanawanui,TE,NE,BUF,1.50
Nate Byham,TE,TB,NYJ,1.10
Billy Bajema,TE,BAL,DEN,0.00
Jacob Tamme,TE,DEN,BAL,0.00
LeSean McCoy,RB,PHI,WAS,28.90
Joique Bell,RB,DET,MIN,26.20
Shane Vereen,RB,NE,BUF,25.90
Ray Rice,RB,BAL,DEN,21.10
DeMarco Murray,RB,DAL,NYG,20.50
Matt Forte,RB,CHI,CIN,19.10
Jamaal Charles,RB,KC,JAX,19.00
Steven Jackson,RB,ATL,NO,17.20
Darren Sproles,RB,NO,ATL,17.00
Darren McFadden,RB,OAK,IND,15.60
Arian Foster,RB,HOU,LAC,15.00
Fred Jackson,RB,BUF,NE,14.80
Daryl Richardson,RB,LAR,ARI,14.60
Frank Gore,RB,SF,GB,14.50
Ryan Mathews,RB,LAC,HOU,13.50
Doug Martin,RB,TB,NYJ,13.40
Eddie Lacy,RB,GB,SF,13.20
Da'Rel Scott,RB,NYG,DAL,12.40
DeAngelo Williams,RB,CAR,SEA,12.00
Alfred Morris,RB,WAS,PHI,11.40
Bilal Powell,RB,NYJ,TB,10.40
Vonta Leach,RB,BAL,DEN,10.20
BenJarvus Green-Ellis,RB,CIN,CHI,9.90
Pierre Thomas,RB,NO,ATL,9.90
Trent Richardson,RB,CLE,MIA,9.70
Knowshon Moreno,RB,DEN,BAL,9.50
CJ Spiller,RB,BUF,NE,9.50
Daniel Thomas,RB,MIA,CLE,8.90
Anthony Sherman,FB,KC,JAX,8.40
Ben Tate,RB,HOU,LAC,8.20
Jackie Battle,FB,TEN,PIT,8.10
Rashard Mendenhall,RB,ARI,LAR,7.40
Dexter McCluster,RB,KC,JAX,7.30
Marshawn Lynch,RB,SEA,CAR,7.20
Ronnie Brown,RB,LAC,HOU,7.10
Chris Johnson,RB,TEN,PIT,7.00
Justin Forsett,RB,JAX,KC,6.90
Vick Ballard,RB,IND,OAK,6.80
Ronnie Hillman,RB,DEN,BAL,6.20
Derrick Coleman,FB,SEA,CAR,6.00
Jordan Todman,RB,JAX,KC,5.20
LaRod Stephens-Howling,RB,PIT,TEN,5.00
Robert Turbin,RB,SEA,CAR,5.00
Maurice Jones-Drew,RB,JAX,KC,4.50
Bruce Miller,FB,SF,GB,4.40
Ahmad Bradshaw,RB,IND,OAK,4.30
Giovani Bernard,RB,CIN,CHI,4.00
Jason Snelling,RB,ATL,NO,3.70
Garrett Hartley,K,NO,ATL,0.00
Caleb Sturgis,K,MIA,CLE,0.00
Stephen Gostkowski,K,NE,BUF,0.00
David Akers,K,DET,MIN,0.00
Nick Folk,K,NYJ,TB,0.00
Phil Dawson,K,SF,GB,0.00
Rob Bironas,K,TEN,PIT,0.00
Justin Tucker,K,BAL,DEN,0.00
Blair Walsh,K,MIN,DET,0.00
Robbie Gould,K,CHI,CIN,0.00
Matt Prater,K,DEN,BAL,0.00
Alex Henery,K,PHI,WAS,0.00
Randy Bullock,K,HOU,LAC,0.00
Josh Brown,K,NYG,DAL,0.00
Jay Feely,K,ARI,LAR,0.00
Steven Hauschka,K,SEA,CAR,0.00
Rian Lindell,K,TB,NYJ,0.00
Matt Bryant,K,ATL,NO,0.00
Sebastian Janikowski,K,OAK,IND,0.00
Mason Crosby,K,GB,SF,0.00
Nick Novak,K,LAC,HOU,0.00
Ryan Succop,K,KC,JAX,0.00
Billy Cundiff,K,CLE,MIA,0.00
Mike Nugent,K,CIN,CHI,0.00
Kai Forbath,K,WAS,PHI,0.00
Adam Vinatieri,K,IND,OAK,0.00
Dan Carpenter,K,BUF,NE,0.00
Graham Gano,K,CAR,SEA,0.00
Shaun Suisham,K,PIT,TEN,0.00
Josh Scobee,K,JAX,KC,0.00
Miami Dolphins,DST,MIA,CLE,16.00
Buffalo Bills,DST,BUF,NE,14.00
Tennessee Titans,DST,TEN,PIT,13.00
Washington Redskins,DST,WAS,PHI,12.00
Philadelphia Eagles,DST,PHI,WAS,11.00
Detroit Lions,DST,DET,MIN,11.00
New York Jets,DST,NYJ,TB,10.00
Arizona Cardinals,DST,ARI,LAR,10.00
Tampa Bay Buccaneers,DST,TB,NYJ,10.00
Denver Broncos,DST,DEN,BAL,10.00
Seattle Seahawks,DST,SEA,CAR,9.00
Houston Texans,DST,HOU,LAC,9.00
Los Angeles Rams,DST,LAR,ARI,9.00
New Orleans Saints,DST,NO,ATL,8.00
Carolina Panthers,DST,CAR,SEA,8.00
Chicago Bears,DST,CHI,CIN,7.00
Cleveland Browns,DST,CLE,MIA,6.00
Indianapolis Colts,DST,IND,OAK,6.00
New England Patriots,DST,NE,BUF,5.00
San Francisco 49ers,DST,SF,GB,5.00
Jacksonville Jaguars,DST,JAX,KC,5.00
Oakland Raiders,DST,OAK,IND,4.00
Pittsburgh Steelers,DST,PIT,TEN,4.00
Atlanta Falcons,DST,ATL,NO,4.00
New York Giants,DST,NYG,DAL,4.00
Los Angeles Chargers,DST,LAC,HOU,4.00
Minnesota Vikings,DST,MIN,DET,4.00
Cincinnati Bengals,DST,CIN,CHI,2.00
Green Bay Packers,DST,GB,SF,1.00
Baltimore Ravens,DST,BAL,DEN,1.00
