Rank,Player,Position,Week,Team,Opponent,Comp,PassAtt,CompPct,PassYds,PassYdsPerAtt,PassTD,Interceptions,QBRating,RushAtt,RushYds,RushYdsPerAtt,RushTD,Points,Year
1,Cam Newton,QB,6,CAR,CIN,29,46,63,284,6,2,1,86,17,107,6,1,38.06,2014
2,Joe Flacco,QB,6,BAL,TB,21,29,72,306,11,5,0,146,0,0,0,0,35.24,2014
3,Tom Brady,QB,6,NE,BUF,27,37,73,361,10,4,0,140,4,3,1,0,33.74,2014
4,Colin Kaepernick,QB,6,SF,LAR,22,35,63,343,10,3,0,124,3,37,12,0,32.42,2014
5,Andrew Luck,QB,6,IND,HOU,25,44,57,370,8,3,1,98,7,18,3,0,29.60,2014
6,Philip Rivers,QB,6,LAC,OAK,22,34,65,313,9,3,0,124,5,13,3,0,28.82,2014
7,Derek Carr,QB,6,OAK,LAC,18,34,53,282,8,4,1,108,1,2,2,0,26.48,2014
8,Aaron Rodgers,QB,6,GB,MIA,24,42,57,264,6,3,0,100,7,34,5,0,25.96,2014
9,Jay Cutler,QB,6,CHI,ATL,26,38,68,381,10,1,0,110,6,4,1,0,24.64,2014
10,Andy Dalton,QB,6,CIN,CAR,33,43,77,323,8,2,2,93,4,25,6,0,24.42,2014
11,Blake Bortles,QB,6,JAX,TEN,32,46,70,336,7,1,1,89,5,38,8,0,23.24,2014
12,Mike Glennon,QB,6,TB,BAL,24,44,55,314,7,2,1,83,0,0,0,0,22.56,2014
13,Kirk Cousins,QB,6,WAS,ARI,24,38,63,354,9,2,3,78,0,0,0,0,22.16,2014
14,Peyton Manning,QB,6,DEN,NYJ,22,33,67,237,7,3,0,118,1,0,0,0,21.48,2014
15,Ryan Tannehill,QB,6,MIA,GB,20,31,65,244,8,2,2,83,3,49,16,0,20.66,2014
16,Kyle Orton,QB,6,BUF,NE,24,38,63,299,8,2,1,94,0,0,0,0,19.96,2014
17,Carson Palmer,QB,6,ARI,WAS,28,44,64,250,6,2,0,94,1,-3,-3,0,17.70,2014
18,Tony Romo,QB,6,DAL,SEA,21,32,66,250,8,2,0,110,2,-1,-1,0,16.90,2014
19,Nick Foles,QB,6,PHI,NYG,21,34,62,248,7,2,2,79,2,5,3,0,16.42,2014
20,Geno Smith,QB,6,NYJ,DEN,23,43,54,190,4,2,1,71,2,11,6,0,15.70,2014
21,Matt Ryan,QB,6,ATL,CHI,19,37,51,271,7,1,1,73,1,-1,-1,0,13.74,2014
22,Ben Roethlisberger,QB,6,PIT,CLE,21,42,50,228,5,1,1,64,1,7,7,0,12.82,2014
23,Brian Hoyer,QB,6,CLE,PIT,8,17,47,217,13,1,0,113,1,0,0,0,12.68,2014
24,Austin Davis,QB,6,LAR,SF,21,42,50,236,6,1,1,65,1,-1,-1,0,12.34,2014
25,Ryan Fitzpatrick,QB,6,HOU,IND,15,23,65,212,9,1,0,109,1,5,5,0,11.98,2014
26,Matthew Stafford,QB,6,DET,MIN,19,33,58,185,6,1,0,84,1,1,1,0,11.50,2014
27,Russell Wilson,QB,6,SEA,DAL,14,28,50,126,5,0,1,48,2,12,6,1,11.24,2014
28,Charlie Whitehurst,QB,6,TEN,JAX,17,28,61,233,8,0,0,87,2,1,1,0,9.42,2014
29,Eli Manning,QB,6,NYG,PHI,13,23,57,151,7,0,0,77,2,3,2,0,6.34,2014
30,Teddy Bridgewater,QB,6,MIN,DET,23,37,62,188,5,0,3,41,3,11,4,0,5.62,2014
31,Ryan Nassib,QB,6,NYG,PHI,4,5,80,60,12,0,0,117,0,0,0,0,2.40,2014
32,Tyrod Taylor,QB,6,BAL,TB,0,0,0,0,0,0,0,0,4,-3,-1,0,-0.30,2014
