Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,Jace Amaro,TE,6,NYJ,DEN,12,10,83,68,1,15,6,7,0,0,0,0,0,22.80,2014
2,Jordan Cameron,TE,6,CLE,PIT,5,3,60,102,1,51,20,34,0,0,0,0,0,22.20,2014
3,Julius Thomas,TE,6,DEN,NYJ,6,4,67,51,2,22,9,13,0,0,0,0,0,21.10,2014
4,Scott Chandler,TE,6,BUF,NE,9,6,67,105,0,28,12,18,0,0,0,0,0,19.50,2014
5,Greg Olsen,TE,6,CAR,CIN,11,6,55,62,1,16,6,10,0,0,0,0,0,18.20,2014
6,Clay Harbor,TE,6,JAX,TEN,4,3,75,91,1,59,23,30,0,0,0,0,0,18.10,2014
7,Jordan Reed,TE,6,WAS,ARI,11,8,73,92,0,20,8,12,0,0,0,0,0,17.20,2014
8,Rob Gronkowski,TE,6,NE,BUF,9,7,78,94,0,33,10,13,0,0,0,0,0,16.40,2014
9,Zach Ertz,TE,6,PHI,NYG,5,3,60,47,1,23,9,16,0,0,0,0,0,13.70,2014
10,Jermaine Gresham,TE,6,CIN,CAR,7,6,86,68,0,23,10,11,0,0,0,0,0,12.80,2014
11,Antonio Gates,TE,6,LAC,OAK,8,3,38,27,1,16,3,9,0,0,0,0,0,11.70,2014
12,Jared Cook,TE,6,LAR,SF,11,4,36,74,0,39,7,19,0,0,0,0,0,11.40,2014
13,Martellus Bennett,TE,6,CHI,ATL,8,4,50,52,0,25,7,13,0,0,0,0,0,11.20,2014
14,Jason Witten,TE,6,DAL,SEA,5,2,40,24,1,21,5,12,0,0,0,0,0,10.40,2014
15,Ladarius Green,TE,6,LAC,OAK,5,4,80,60,0,27,12,15,0,0,0,0,0,10.00,2014
16,Austin Seferian-Jenkins,TE,6,TB,BAL,5,4,80,58,0,30,12,15,0,0,0,0,0,9.80,2014
17,James Casey,TE,6,PHI,NYG,1,1,100,26,1,26,26,26,0,0,0,0,0,9.60,2014
18,Lance Kendricks,TE,6,LAR,SF,2,1,50,22,1,22,11,22,0,0,0,0,0,9.20,2014
19,Coby Fleener,TE,6,IND,HOU,4,2,50,11,1,7,3,6,0,0,0,0,0,9.10,2014
20,Andrew Quarless,TE,6,GB,MIA,5,2,40,11,1,7,2,6,0,0,0,0,0,9.10,2014
21,Delanie Walker,TE,6,TEN,JAX,8,3,38,57,0,37,7,19,0,0,0,0,0,8.70,2014
