Rank,Player,Position,Week,Team,Opponent,RushAtt,RushYds,RushYdsPerAtt,RushTD,Targets,Rec,RecYds,RecTDs,Fumbles,FumLost,Points,Year
1,Ray Rice,RB,6,BAL,MIN,10,77,8,2,11,10,117,0,0,0,44.40,2009
2,Maurice Jones-Drew,RB,6,JAX,LAR,33,133,4,3,7,5,45,0,1,1,42.80,2009
3,DeAngelo Williams,RB,6,CAR,TB,30,152,5,2,2,2,20,0,0,0,34.20,2009
4,Thomas Jones,RB,6,NYJ,BUF,22,210,10,1,2,2,17,0,0,0,33.70,2009
5,Steve Slaton,RB,6,HOU,CIN,19,43,2,0,6,6,102,1,1,1,28.50,2009
6,Laurence Maroney,RB,6,NE,TEN,16,123,8,1,3,3,10,0,0,0,25.30,2009
7,Adrian Peterson,RB,6,MIN,BAL,22,143,7,0,6,4,23,0,0,0,23.60,2009
8,Brian Westbrook,RB,6,PHI,OAK,6,50,8,0,11,9,91,0,0,0,23.10,2009
9,Jonathan Stewart,RB,6,CAR,TB,17,110,7,1,0,0,0,0,1,1,19.00,2009
10,Steven Jackson,RB,6,LAR,JAX,16,50,3,0,8,6,78,0,0,0,18.80,2009
11,Leon Washington,RB,6,NYJ,BUF,15,99,7,0,8,3,46,0,0,0,17.50,2009
12,Clinton Portis,RB,6,WAS,KC,15,109,7,0,4,3,15,0,1,1,17.40,2009
13,Chris Johnson,RB,6,TEN,NE,17,128,8,0,1,0,0,0,0,0,15.80,2009
14,Tim Hightower,RB,6,ARI,SEA,13,32,3,1,4,4,26,0,0,0,15.80,2009
15,Kevin Faulk,RB,6,NE,TEN,1,5,5,0,3,3,54,1,0,0,14.90,2009
16,Rashard Mendenhall,RB,6,PIT,CLE,17,62,4,1,2,2,15,0,1,1,14.70,2009
17,Cadillac Williams,RB,6,TB,CAR,16,77,5,1,0,0,0,0,0,0,13.70,2009
18,Ryan Grant,RB,6,GB,DET,24,90,4,0,4,3,17,0,0,0,13.70,2009
19,LaDainian Tomlinson,RB,6,LAC,DEN,18,70,4,0,4,3,30,0,0,0,13.00,2009
20,Michael Turner,RB,6,ATL,CHI,13,30,2,1,2,2,16,0,1,0,12.60,2009
21,Cedric Benson,RB,6,CIN,HOU,16,44,3,1,2,2,1,0,0,0,12.50,2009
22,Larry Johnson,RB,6,KC,WAS,23,83,4,0,4,3,12,0,0,0,12.50,2009
23,Correll Buckhalter,RB,6,DEN,LAC,10,46,5,0,4,4,29,0,1,0,11.50,2009
24,Ahmad Bradshaw,RB,6,NYG,NO,10,48,5,1,1,0,0,0,0,0,10.80,2009
25,Justin Fargas,RB,6,OAK,PHI,23,87,4,0,1,1,11,0,0,0,10.80,2009
26,Gary Russell,RB,6,OAK,PHI,0,0,0,0,5,5,55,0,0,0,10.50,2009
27,Matt Forte,RB,6,CHI,ATL,15,23,2,0,5,5,37,0,2,1,10.00,2009
28,BenJarvus Green-Ellis,RB,6,NE,TEN,7,67,10,0,3,2,11,0,0,0,9.80,2009
29,Mike Bell,RB,6,NO,NYG,15,34,2,1,0,0,0,0,0,0,9.40,2009
30,Reggie Bush,RB,6,NO,NYG,6,17,3,1,3,1,7,0,0,0,9.40,2009
31,Marshawn Lynch,RB,6,BUF,NYJ,19,61,3,0,3,2,11,0,0,0,9.20,2009
32,Heath Evans,FB,6,NO,NYG,1,2,2,1,1,1,5,0,0,0,7.70,2009
33,Darren Sproles,RB,6,LAC,DEN,1,0,0,0,1,1,4,0,0,0,7.40,2009
34,John Kuhn,FB,6,GB,DET,1,2,2,0,1,1,1,1,0,0,7.30,2009
35,Pierre Thomas,RB,6,NO,NYG,15,72,5,0,0,0,0,0,0,0,7.20,2009
36,Lawrence Vickers,FB,6,CLE,PIT,0,0,0,0,1,1,1,1,0,0,7.10,2009
37,Kevin Smith,RB,6,DET,GB,15,61,4,0,2,0,0,0,0,0,6.10,2009
38,Mike Tolbert,FB,6,LAC,DEN,0,0,0,0,2,2,40,0,1,0,6.00,2009
39,Jamal Lewis,RB,6,CLE,PIT,11,21,2,0,5,2,15,0,0,0,5.60,2009
40,Knowshon Moreno,RB,6,DEN,LAC,18,44,2,0,2,1,-1,0,0,0,5.30,2009
41,Jerious Norwood,RB,6,ATL,CHI,4,21,5,0,2,2,12,0,0,0,5.30,2009
42,Fred Jackson,RB,6,BUF,NYJ,15,52,4,0,0,0,0,0,0,0,5.20,2009
43,Jason Snelling,RB,6,ATL,CHI,3,9,3,0,2,2,22,0,0,0,5.10,2009
44,Javon Ringer,RB,6,TEN,NE,7,47,7,0,0,0,0,0,0,0,4.70,2009
45,Chris Wells,RB,6,ARI,SEA,12,29,2,0,1,1,7,0,0,0,4.60,2009
46,Chris Brown,RB,6,HOU,CIN,9,45,5,0,0,0,0,0,0,0,4.50,2009
47,Brandon Jacobs,RB,6,NYG,NO,7,33,5,0,2,1,2,0,0,0,4.50,2009
48,Corey McIntyre,FB,6,BUF,NYJ,0,0,0,0,3,2,18,0,0,0,3.80,2009
49,Willie Parker,RB,6,PIT,CLE,7,26,4,0,1,1,9,0,1,1,3.50,2009
50,Michael Bush,RB,6,OAK,PHI,6,22,4,0,1,1,2,0,0,0,3.40,2009
