Player,Position,Team,Opponent,Points
Jacoby Jones,WR,HOU,CIN,10.90
Bernard Berrian,WR,MIN,BAL,10.80
Julian Edelman,WR,NE,TEN,10.30
Brandon Marshall,WR,DEN,LAC,9.90
Earl Bennett,WR,CHI,ATL,9.70
Joshua Cribbs,WR,CLE,PIT,9.50
Mike Wallace,WR,PIT,CLE,9.10
Dennis Northcutt,WR,DET,GB,9.00
Donnie Avery,WR,LAR,JAX,8.70
Keenan Burton,WR,LAR,JAX,8.70
Steve Smith,WR,NYG,NO,8.40
Malcom Floyd,WR,LAC,DEN,8.10
Kelley Washington,WR,BAL,MIN,7.80
TJ Houshmandzadeh,WR,SEA,ARI,7.40
Tony Scheffler,TE,DEN,LAC,25.10
Visanthe Shiancoe,TE,MIN,BAL,20.80
Heath Miller,TE,PIT,CLE,19.00
Greg Olsen,TE,CHI,ATL,16.70
Tony Gonzalez,TE,ATL,CHI,15.20
Jeremy Shockey,TE,NO,NYG,13.70
Antonio Gates,TE,LAC,DEN,12.00
Brent Celek,TE,PHI,OAK,11.50
Chris Cooley,TE,WAS,KC,10.70
Jermichael Finley,TE,GB,DET,10.40
Jeff King,TE,CAR,TB,8.80
Todd Heap,TE,BAL,MIN,8.10
John Carlson,TE,SEA,ARI,7.50
Donald Lee,TE,GB,DET,6.90
Randy McMichael,TE,LAR,JAX,6.20
Desmond Clark,TE,CHI,ATL,6.20
Daniel Coats,TE,CIN,HOU,6.20
Kellen Winslow,TE,TB,CAR,5.90
Shawn Nelson,TE,BUF,NYJ,5.40
Dustin Keller,TE,NYJ,BUF,3.60
Will Heller,TE,DET,GB,3.20
Tony Stewart,TE,OAK,PHI,3.10
Daniel Fells,TE,LAR,JAX,3.10
Kevin Boss,TE,NYG,NO,2.80
Justin Peelle,TE,ATL,CHI,2.80
Zach Miller,TE,JAX,LAR,2.40
Fred Davis,TE,WAS,KC,2.20
Sean Ryan,TE,KC,WAS,2.10
Ben Patrick,TE,ARI,SEA,2.00
Spencer Havner,TE,GB,DET,1.90
Dante Rosario,TE,CAR,TB,1.60
Leonard Pope,TE,KC,WAS,1.50
Derek Fine,TE,BUF,NYJ,1.50
Marcedes Lewis,TE,JAX,LAR,1.50
Mike Sellers,TE,WAS,KC,1.40
Jimmy Kleinsasser,TE,MIN,BAL,1.30
Chris Baker,TE,NE,TEN,1.20
Ernest Wilford,TE,JAX,LAR,1.10
JP Foschi,TE,CIN,HOU,0.60
Greg Estandia,TE,CLE,PIT,0.00
Keith Zinger,TE,ATL,CHI,0.00
Joel Dreessen,TE,HOU,CIN,0.00
David Johnson,TE,PIT,CLE,0.00
Jared Cook,TE,TEN,NE,0.00
Casey Fitzsimmons,TE,DET,GB,0.00
Robert Royal,TE,CLE,PIT,0.00
Kris Wilson,TE,LAC,DEN,0.00
LJ Smith,TE,BAL,MIN,0.00
DeAngelo Williams,RB,CAR,TB,34.20
Thomas Jones,RB,NYJ,BUF,33.70
Steve Slaton,RB,HOU,CIN,28.50
Laurence Maroney,RB,NE,TEN,25.30
Adrian Peterson,RB,MIN,BAL,23.60
Brian Westbrook,RB,PHI,OAK,23.10
Jonathan Stewart,RB,CAR,TB,19.00
Steven Jackson,RB,LAR,JAX,18.80
Leon Washington,RB,NYJ,BUF,17.50
Clinton Portis,RB,WAS,KC,17.40
Chris Johnson,RB,TEN,NE,15.80
Tim Hightower,RB,ARI,SEA,15.80
Kevin Faulk,RB,NE,TEN,14.90
Rashard Mendenhall,RB,PIT,CLE,14.70
Cadillac Williams,RB,TB,CAR,13.70
Ryan Grant,RB,GB,DET,13.70
LaDainian Tomlinson,RB,LAC,DEN,13.00
Michael Turner,RB,ATL,CHI,12.60
Cedric Benson,RB,CIN,HOU,12.50
Larry Johnson,RB,KC,WAS,12.50
Correll Buckhalter,RB,DEN,LAC,11.50
Ahmad Bradshaw,RB,NYG,NO,10.80
Justin Fargas,RB,OAK,PHI,10.80
Gary Russell,RB,OAK,PHI,10.50
Matt Forte,RB,CHI,ATL,10.00
BenJarvus Green-Ellis,RB,NE,TEN,9.80
Mike Bell,RB,NO,NYG,9.40
Reggie Bush,RB,NO,NYG,9.40
Marshawn Lynch,RB,BUF,NYJ,9.20
Heath Evans,FB,NO,NYG,7.70
Darren Sproles,RB,LAC,DEN,7.40
John Kuhn,FB,GB,DET,7.30
Pierre Thomas,RB,NO,NYG,7.20
Lawrence Vickers,FB,CLE,PIT,7.10
Kevin Smith,RB,DET,GB,6.10
Mike Tolbert,FB,LAC,DEN,6.00
Jamal Lewis,RB,CLE,PIT,5.60
Knowshon Moreno,RB,DEN,LAC,5.30
Jerious Norwood,RB,ATL,CHI,5.30
Fred Jackson,RB,BUF,NYJ,5.20
Jason Snelling,RB,ATL,CHI,5.10
Javon Ringer,RB,TEN,NE,4.70
Chris Wells,RB,ARI,SEA,4.60
Chris Brown,RB,HOU,CIN,4.50
Brandon Jacobs,RB,NYG,NO,4.50
Corey McIntyre,FB,BUF,NYJ,3.80
Willie Parker,RB,PIT,CLE,3.50
Michael Bush,RB,OAK,PHI,3.40
Ryan Succop,K,KC,WAS,0.00
Nate Kaeding,K,LAC,DEN,0.00
Stephen Gostkowski,K,NE,TEN,0.00
Thomas Howard,K,OAK,PHI,0.00
Matt Prater,K,DEN,LAC,0.00
Josh Brown,K,LAR,JAX,0.00
Rian Lindell,K,BUF,NYJ,0.00
Lawrence Tynes,K,NYG,NO,0.00
Jeff Reed,K,PIT,CLE,0.00
Neil Rackers,K,ARI,SEA,0.00
David Akers,K,PHI,OAK,0.00
Jay Feely,K,NYJ,BUF,0.00
Steven Hauschka,K,BAL,MIN,0.00
Sebastian Janikowski,K,OAK,PHI,0.00
Shaun Suisham,K,WAS,KC,0.00
John Carney,K,NO,NYG,0.00
Josh Scobee,K,JAX,LAR,0.00
Shayne Graham,K,CIN,HOU,0.00
Kris Brown,K,HOU,CIN,0.00
John Kasay,K,CAR,TB,0.00
Jason Elam,K,ATL,CHI,0.00
Shane Andrus,K,TB,CAR,0.00
Olindo Mare,K,SEA,ARI,0.00
Robbie Gould,K,CHI,ATL,0.00
Billy Cundiff,K,CLE,PIT,0.00
Rhys Lloyd,K,CAR,TB,0.00
Rob Bironas,K,TEN,NE,0.00
Jason Hanson,K,DET,GB,0.00
Tampa Bay Buccaneers,DST,TB,CAR,20.00
Denver Broncos,DST,DEN,LAC,19.00
Buffalo Bills,DST,BUF,NYJ,18.00
Cleveland Browns,DST,CLE,PIT,17.00
Arizona Cardinals,DST,ARI,SEA,16.00
Kansas City Chiefs,DST,KC,WAS,16.00
Los Angeles Rams,DST,LAR,JAX,15.00
Pittsburgh Steelers,DST,PIT,CLE,11.00
Oakland Raiders,DST,OAK,PHI,10.00
Philadelphia Eagles,DST,PHI,OAK,10.00
Atlanta Falcons,DST,ATL,CHI,9.00
Detroit Lions,DST,DET,GB,9.00
Washington Redskins,DST,WAS,KC,9.00
Carolina Panthers,DST,CAR,TB,9.00
Houston Texans,DST,HOU,CIN,8.00
Cincinnati Bengals,DST,CIN,HOU,7.00
New Orleans Saints,DST,NO,NYG,6.00
Los Angeles Chargers,DST,LAC,DEN,6.00
New York Jets,DST,NYJ,BUF,6.00
Seattle Seahawks,DST,SEA,ARI,6.00
Chicago Bears,DST,CHI,ATL,4.00
Jacksonville Jaguars,DST,JAX,LAR,4.00
Baltimore Ravens,DST,BAL,MIN,2.00
Minnesota Vikings,DST,MIN,BAL,2.00
Tennessee Titans,DST,TEN,NE,-2.00
New York Giants,DST,NYG,NO,-2.00
