,Player,Position,Team,Opponent,Points,PlayerID
54,Cordarrelle Patterson,WR,OAK,NYJ,13.3,00-0030578
55,Jeremy Maclin,WR,BAL,CLE,13.1,00-0026995
56,Demaryius Thomas,WR,DEN,DAL,13.1,00-0027874
57,Randall Cobb,WR,GB,ATL,13.0,00-0028002
58,Devante Parker,WR,MIA,LAC,12.5,00-0031547
59,Tyler Lockett,WR,SEA,SF,12.4,00-0032211
60,Kenny Stills,WR,MIA,LAC,11.7,00-0030085
61,AJ Green,WR,CIN,HOU,11.7,00-0027942
62,Jaron Brown,WR,ARI,IND,11.3,00-0030300
63,Antonio Brown,WR,PIT,MIN,11.2,00-0027793
64,Devin Funchess,WR,CAR,BUF,10.8,00-0032055
65,Juju Smith-Schuster,WR,PIT,MIN,10.6,00-0033857
66,Torrey Smith,WR,PHI,KC,10.6,00-0027996
67,Phillip Dorsett,WR,NE,NO,10.5,00-0032208
68,Alex Erickson,WR,CIN,HOU,10.4,00-0032543
69,Doug Baldwin,WR,SEA,SF,10.4,00-0028434
70,Paul Richardson,WR,SEA,SF,9.9,00-0031257
71,Marvin Jones,WR,DET,NYG,9.7,00-0029293
72,Chris Conley,WR,KC,PHI,9.5,00-0032128
73,Tyrell Williams,WR,LAC,MIA,9.4,00-0032160
74,Josh Bellamy,WR,CHI,TB,9.1,00-0029319
75,Tyreek Hill,WR,KC,PHI,8.9,00-0033040
76,TY Hilton,WR,IND,ARI,8.9,00-0029608
77,Jamison Crowder,WR,WAS,LAR,8.7,00-0031941
78,Adam Thielen,WR,MIN,PIT,8.4,00-0030035
79,Eli Rogers,WR,PIT,MIN,8.3,00-0031782
80,Ryan Grant,WR,WAS,LAR,8.1,00-0031068
81,Jason Witten,TE,DAL,DEN,25.7,00-0022127
82,Benjamin Watson,TE,BAL,CLE,17.1,00-0022943
83,Delanie Walker,TE,TEN,JAX,16.2,00-0024389
84,Jack Doyle,TE,IND,ARI,15.9,00-0030181
85,Eric Ebron,TE,DET,NYG,15.2,00-0031387
86,Hunter Henry,TE,LAC,MIA,15.0,00-0033090
87,Evan Engram,TE,NYG,DET,14.9,00-0033881
88,Zach Ertz,TE,PHI,KC,14.7,00-0030061
89,Gerald Everett,TE,LA,WAS,12.5,00-0033895
90,Coby Fleener,TE,NO,NE,12.3,00-0029697
91,David Njoku,TE,CLE,BAL,11.7,00-0033885
92,Jonnu Smith,TE,TEN,JAX,11.0,00-0033858
93,Jordan Reed,TE,WAS,LAR,10.8,00-0030472
94,Zach Miller,TE,CHI,TB,10.2,00-0027125
95,Martellus Bennett,TE,GB,ATL,9.7,00-0026201
96,Antonio Gates,TE,LAC,MIA,9.1,00-0021547
97,Virgil Green,TE,DEN,DAL,9.1,00-0028142
98,Kyle Rudolph,TE,MIN,PIT,8.5,00-0027981
99,Seth DeValve,TE,CLE,BAL,8.1,00-0033080
100,Tyler Eifert,TE,CIN,HOU,7.2,00-0030549
101,Jesse James,TE,PIT,MIN,6.7,00-0032135
102,Jared Cook,TE,OAK,NYJ,6.5,00-0027061
103,Maxx Williams,TE,BAL,CLE,6.3,00-0031558
104,Josh Hill,TE,NO,NE,5.9,00-0030216
105,Julius Thomas,TE,MIA,LAC,5.6,00-0028067
106,Luke Willson,TE,SEA,SF,5.5,00-0030089
107,Charles Clay,TE,BUF,CAR,5.3,00-0028112
108,Jerell Adams,TE,NYG,DET,4.8,00-0032429
109,Ed Dickson,TE,CAR,BUF,4.6,00-0027675
110,Cameron Brate,TE,TB,CHI,4.4,00-0031273
111,Richard Rodgers,TE,GB,ATL,4.2,00-0031384
112,Rhett Ellison,TE,NYG,DET,4.1,00-0029587
113,George Kittle,TE,SF,SEA,3.3,00-0033288
114,Brandon Williams,TE,IND,ARI,3.0,00-0029793
115,Randall Telfer,TE,CLE,BAL,3.0,00-0031533
116,OJ Howard,TE,TB,CHI,2.7,00-0033879
117,Austin Hooper,TE,ATL,GB,2.7,00-0032392
118,Troy Niklas,TE,ARI,IND,2.6,00-0031044
119,Jeff Heuerman,TE,DEN,DAL,2.5,00-0032227
120,Vernon Davis,TE,WAS,LAR,2.3,00-0024221
121,Greg Olsen,TE,CAR,BUF,2.0,00-0025418
122,Trey Burton,TE,PHI,KC,2.0,00-0030710
123,Sean McGrath,TE,LAC,MIA,2.0,00-0029391
124,Nick Boyle,TE,BAL,CLE,1.9,00-0031598
125,Lee Smith,TE,OAK,NYJ,1.9,00-0028097
126,Derek Carrier,TE,LA,WAS,1.9,00-0029119
127,Michael Hoomanawanui,TE,NO,NE,1.8,00-0027732
128,Clive Walford,TE,OAK,NYJ,1.7,00-0032256
129,Todd Gurley,RB,LA,WAS,27.6,00-0032241
130,Kareem Hunt,RB,KC,PHI,25.9,00-0033923
131,Chris Thompson,RB,WAS,LAR,25.6,00-0030404
132,Devonta Freeman,RB,ATL,GB,24.0,00-0031285
133,Javorius Allen,RB,BAL,CLE,21.1,00-0031577
134,Melvin Gordon,RB,LAC,MIA,20.8,00-0032144
135,Carlos Hyde,RB,SF,SEA,20.3,00-0031045
136,Jalen Richard,RB,OAK,NYJ,18.9,00-0033025
137,Jay Ajayi,RB,MIA,LAC,17.6,00-0031590
138,James White,RB,NE,NO,17.6,00-0031062
139,Derrick Henry,RB,TEN,JAX,15.2,00-0032764
140,Leonard Fournette,RB,JAX,TEN,14.1,00-0033856
141,Tarik Cohen,RB,CHI,TB,13.8,00-0033556
142,Rex Burkhead,RB,NE,NO,13.4,00-0030288
143,Le'Veon Bell,RB,PIT,MIN,13.1,00-0030496
144,Mike Gillislee,RB,NE,NO,12.9,00-0030433
145,Jacquizz Rodgers,RB,TB,CHI,12.7,00-0028083
146,Terrance West,RB,BAL,CLE,12.5,00-0031375
147,Tevin Coleman,RB,ATL,GB,12.5,00-0032058
148,Matt Forte,RB,NYJ,OAK,12.1,00-0026184
149,Marshawn Lynch,RB,OAK,NYJ,11.9,00-0025399
150,Lamar Miller,RB,HOU,CIN,11.7,00-0029615
151,Mark Ingram,RB,NO,NE,11.6,00-0027966
152,Chris Carson,RB,SEA,SF,11.0,00-0033594
153,Duke Johnson,RB,CLE,BAL,11.0,00-0032257
154,Frank Gore,RB,IND,ARI,10.6,00-0023500
155,LeSean McCoy,RB,BUF,CAR,10.3,00-0027029
156,Darren Sproles,RB,PHI,KC,8.8,00-0023564
157,Ameer Abdullah,RB,DET,NYG,8.6,00-0032104
158,Shane Vereen,RB,NYG,DET,8.5,00-0027994
159,Dalvin Cook,RB,MIN,PIT,8.4,00-0033893
160,Alvin Kamara,RB,NO,NE,8.4,00-0033906
161,Christian McCaffrey,RB,CAR,BUF,8.4,00-0033280
162,Rob Kelley,RB,WAS,LAR,7.8,00-0032371
163,Chris Ivory,RB,JAX,TEN,7.8,00-0027531
164,Samaje Perine,RB,WAS,LAR,7.7,00-0033526
165,Theo Riddick,RB,DET,NYG,6.7,00-0030107
166,Deandre Washington,RB,OAK,NYJ,6.5,00-0032940
167,Jalston Fowler,RB,TEN,JAX,6.3,00-0032130
168,Jamaal Charles,RB,DEN,DAL,6.2,00-0026213
169,Ezekiel Elliott,RB,DAL,DEN,6.2,00-0033045
170,CJ Ham,RB,MIN,PIT,6.1,00-0032918
171,Jerick McKinnon,RB,MIN,PIT,5.5,00-0031376
172,Andre Ellington,RB,ARI,IND,5.3,00-0030287
173,CJ Prosise,RB,SEA,SF,5.2,00-0032393
174,Joe Mixon,RB,CIN,HOU,5.1,00-0033897
175,Matt Breida,RB,SF,SEA,4.8,00-0033308
176,Peyton Barber,RB,TB,CHI,4.7,00-0032741
177,Matt Bryant,K,ATL,GB,0.0,00-0020578
178,Ryan Succop,K,TEN,JAX,0.0,00-0026968
179,Nick Folk,K,TB,CHI,0.0,00-0025565
180,Stephen Gostkowski,K,NE,NO,0.0,00-0024333
181,Phil Dawson,K,ARI,IND,0.0,00-0004091
182,Randy Bullock,K,CIN,HOU,0.0,00-0029421
183,Graham Gano,K,CAR,BUF,0.0,00-0026858
184,Cairo Santos,K,KC,PHI,0.0,00-0031203
185,Giorgio Tavecchio,K,OAK,NYJ,0.0,00-0028907
186,Dustin Hopkins,K,WAS,LAR,0.0,00-0030098
187,Robbie Gould,K,SF,SEA,0.0,00-0023252
188,Jake Elliott,K,PHI,KC,0.0,00-0033787
189,Wil Lutz,K,NO,NE,0.0,00-0032569
190,Chandler Catanzaro,K,NYJ,OAK,0.0,00-0030896
191,Greg Zuerlein,K,LA,WAS,0.0,00-0029621
192,Matt Prater,K,DET,NYG,0.0,00-0023853
193,Ka'imi Fairbairn,K,HOU,CIN,0.0,00-0032726
194,Adam Vinatieri,K,IND,ARI,0.0,00-0016919
195,Dan Bailey,K,DAL,DEN,0.0,00-0028660
196,Justin Tucker,K,BAL,CLE,0.0,00-0029597
197,Brandon McManus,K,DEN,DAL,0.0,00-0029822
198,Blair Walsh,K,SEA,SF,0.0,00-0029576
199,Younghoe Koo,K,LAC,MIA,0.0,00-0033702
200,Mason Crosby,K,GB,ATL,0.0,00-0025580
201,Jason Myers,K,JAX,TEN,0.0,00-0031492
202,Zane Gonzalez,K,CLE,BAL,0.0,00-0033862
203,Aldrick Rosas,K,NYG,DET,0.0,00-0032870
204,Steven Hauschka,K,BUF,CAR,0.0,00-0025944
205,Kai Forbath,K,MIN,PIT,0.0,00-0028787
206,Connor Barth,K,CHI,TB,0.0,00-0026138
207,Michael Palardy,K,CAR,BUF,0.0,00-0031363
208,Detroit Lions,DST,DET,NYG,17.0,
209,Denver Broncos,DST,DEN,DAL,13.0,
210,Atlanta Falcons,DST,ATL,GB,13.0,
211,Kansas City Chiefs,DST,KC,PHI,11.0,
212,Buffalo Bills,DST,BUF,CAR,10.0,
213,Carolina Panthers,DST,CAR,BUF,10.0,
214,Arizona Cardinals,DST,ARI,IND,10.0,
215,Houston Texans,DST,HOU,CIN,9.0,
216,Tennessee Titans,DST,TEN,JAX,9.0,
217,Oakland Raiders,DST,OAK,NYJ,9.0,
218,Pittsburgh Steelers,DST,PIT,MIN,8.0,
219,Seattle Seahawks,DST,SEA,SF,8.0,
220,Cincinnati Bengals,DST,CIN,HOU,7.0,
221,Indianapolis Colts,DST,IND,ARI,7.0,
222,Washington Redskins,DST,WAS,LAR,7.0,
223,San Francisco 49ers,DST,SF,SEA,7.0,
224,Cleveland Browns,DST,CLE,BAL,6.0,
225,New York Giants,DST,NYG,DET,5.0,
226,Philadelphia Eagles,DST,PHI,KC,4.0,
227,Chicago Bears,DST,CHI,TB,4.0,
228,Los Angeles Chargers,DST,LAC,MIA,3.0,
229,Minnesota Vikings,DST,MIN,PIT,2.0,
230,New England Patriots,DST,NE,NO,2.0,
231,Miami Dolphins,DST,MIA,LAC,2.0,
232,Los Angeles Rams,DST,LA,WAS,2.0,
233,Dallas Cowboys,DST,DAL,DEN,2.0,
234,Green Bay Packers,DST,GB,ATL,2.0,
235,Jacksonville Jaguars,DST,JAX,TEN,-1.0,
236,New Orleans Saints,DST,NO,NE,-2.0,
237,New York Jets,DST,NYJ,OAK,-4.0,
