Rank,Player,Position,Week,Team,Opponent,Targets,Rec,RecPctRecYds,RecTDs,Long,YdsTarget,YdsPerRec,RushAtt,RushYds,RushTD,Fumbles,FumLost,Points,Year
1,John Carlson,TE,1,SEA,LAR,8,6,75,95,2,38,12,16,0,0,0,0,0,27.50,2009
2,Benjamin Watson,TE,1,NE,BUF,7,6,86,77,2,18,11,13,0,0,0,0,0,25.70,2009
3,Chris Cooley,TE,1,WAS,NYG,8,7,88,68,1,17,9,10,0,0,0,1,0,19.80,2009
4,Jeremy Shockey,TE,1,NO,DET,4,4,100,31,2,15,8,8,0,0,0,0,0,19.10,2009
5,Todd Heap,TE,1,BAL,KC,8,5,63,74,1,24,9,15,0,0,0,0,0,18.40,2009
6,Tony Gonzalez,TE,1,ATL,MIA,9,5,56,73,1,20,8,15,0,0,0,0,0,18.30,2009
7,Robert Royal,TE,1,CLE,MIN,9,4,44,60,1,26,7,15,0,0,0,0,0,16.00,2009
8,Brent Celek,TE,1,PHI,CAR,7,6,86,37,1,9,5,6,0,0,0,0,0,15.70,2009
9,Zach Miller,TE,1,OAK,LAC,6,6,100,96,0,30,16,16,0,0,0,0,0,15.60,2009
10,Kellen Winslow,TE,1,TB,DAL,9,5,56,30,1,19,3,6,1,7,0,0,0,14.70,2009
11,Heath Miller,TE,1,PIT,TEN,8,8,100,64,0,14,8,8,0,0,0,0,0,14.40,2009
12,Dustin Keller,TE,1,NYJ,HOU,7,4,57,94,0,40,13,24,0,0,0,0,0,13.40,2009
13,Antonio Gates,TE,1,LAC,OAK,9,5,56,83,0,25,9,17,0,0,0,0,0,13.30,2009
14,Jason Witten,TE,1,DAL,TB,7,5,71,71,0,20,10,14,0,0,0,0,0,12.10,2009
15,Shawn Nelson,TE,1,BUF,NE,4,2,50,13,1,11,3,7,0,0,0,0,0,9.30,2009
16,Kevin Boss,TE,1,NYG,WAS,3,3,100,62,0,27,21,21,0,0,0,0,0,9.20,2009
17,Vernon Davis,TE,1,SF,ARI,7,5,71,40,0,19,6,8,0,0,0,0,0,9.00,2009
18,Bo Scaife,TE,1,TEN,PIT,6,5,83,48,0,20,8,10,0,0,0,1,1,8.80,2009
19,Owen Daniels,TE,1,HOU,NYJ,8,4,50,44,0,27,6,11,0,0,0,0,0,8.40,2009
20,Randy McMichael,TE,1,LAR,SEA,7,4,57,44,0,18,6,11,0,0,0,0,0,8.40,2009
21,Jerramy Stevens,TE,1,TB,DAL,5,4,80,41,0,17,8,10,0,0,0,0,0,8.10,2009
22,Sean Ryan,TE,1,KC,BAL,5,1,20,10,1,10,2,10,0,0,0,0,0,8.00,2009
23,Dallas Clark,TE,1,IND,JAX,6,4,67,39,0,21,7,10,0,0,0,0,0,7.90,2009
24,Derek Schouman,TE,1,BUF,NE,4,3,75,41,0,23,10,14,0,0,0,0,0,7.10,2009
25,Daniel Graham,TE,1,DEN,CIN,3,3,100,40,0,20,13,13,0,0,0,0,0,7.00,2009
26,Visanthe Shiancoe,TE,1,MIN,CLE,3,3,100,26,0,13,9,9,0,0,0,0,0,5.60,2009
27,Marcedes Lewis,TE,1,JAX,IND,6,3,50,23,0,19,4,8,0,0,0,0,0,5.30,2009
28,Tony Scheffler,TE,1,DEN,CIN,2,1,50,29,0,29,15,29,0,0,0,0,0,3.90,2009
29,Donald Lee,TE,1,GB,CHI,3,3,100,8,0,7,3,3,0,0,0,0,0,3.80,2009
30,Steve Heiden,TE,1,CLE,MIN,2,2,100,14,0,7,7,7,0,0,0,0,0,3.40,2009
31,Desmond Clark,TE,1,CHI,GB,4,1,25,23,0,23,6,23,0,0,0,0,0,3.30,2009
32,Joey Haynos,TE,1,MIA,ATL,1,1,100,21,0,21,21,21,0,0,0,0,0,3.10,2009
33,Delanie Walker,TE,1,SF,ARI,3,1,33,17,0,17,6,17,0,0,0,0,0,2.70,2009
34,Daniel Coats,TE,1,CIN,DEN,2,1,50,16,0,16,8,16,0,0,0,0,0,2.60,2009
35,David Thomas,TE,1,NO,DET,1,1,100,15,0,15,15,15,0,0,0,0,0,2.50,2009
36,Alge Crumpler,TE,1,TEN,PIT,3,2,67,5,0,3,2,3,0,0,0,0,0,2.50,2009
37,Martellus Bennett,TE,1,DAL,TB,2,1,50,13,0,13,7,13,0,0,0,0,0,2.30,2009
38,Tony Stewart,TE,1,OAK,LAC,1,1,100,13,0,13,13,13,0,0,0,0,0,2.30,2009
39,Casey Fitzsimmons,TE,1,DET,NO,1,1,100,11,0,11,11,11,0,0,0,0,0,2.10,2009
40,Daniel Fells,TE,1,LAR,SEA,1,1,100,9,0,9,9,9,0,0,0,0,0,1.90,2009
41,Greg Olsen,TE,1,CHI,GB,6,1,17,8,0,8,1,8,0,0,0,0,0,1.80,2009
42,Deon Butler,TE,1,SEA,LAR,3,1,33,7,0,7,2,7,0,0,0,0,0,1.70,2009
43,Chris Baker,TE,1,NE,BUF,1,1,100,7,0,7,7,7,0,0,0,0,0,1.70,2009
44,Jacob Tamme,TE,1,IND,JAX,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
45,Jermichael Finley,TE,1,GB,CHI,1,1,100,6,0,6,6,6,0,0,0,0,0,1.60,2009
46,Gijon Robinson,TE,1,IND,JAX,1,1,100,4,0,4,4,4,0,0,0,0,0,1.40,2009
47,JP Foschi,TE,1,CIN,DEN,1,1,100,3,0,3,3,3,0,0,0,0,0,1.30,2009
48,Jeff King,TE,1,CAR,PHI,2,1,50,2,0,2,1,2,0,0,0,0,0,1.20,2009
49,Anthony Fasano,TE,1,MIA,ATL,3,2,67,10,0,10,3,5,0,0,0,2,2,1.00,2009
50,Brandon Manumaleuna,TE,1,LAC,OAK,1,1,100,-2,0,-2,-2,-2,0,0,0,0,0,0.80,2009
